ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
AMC,"AMC Entertainment Holdings, Inc.",NYSE,Communication Services,10.0,"{'dist_to_52w_high_pct': 3.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.65, 'rsi14': 66.7, 'ma10': 173.64, 'ma20': 170.25, 'ma50': 158.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 45.28, 'breakout': {'score': 2.0, 'donchian20_prev': 183.36, 'donchian55_prev': 183.36, 'atr14': 6.5193, 'vol_ratio_3_20': 1.6456, 'breakout_strength_atr': -0.8943, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.67, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.79, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,177.52999877929688,598388608,457662721.3157333,2026-03-03T00:00:00Z
DUK,Duke Energy Corporation,NYSE,Utilities,10.0,"{'dist_to_52w_high_pct': 2.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.67, 'rsi14': 60.9, 'ma10': 44.87, 'ma20': 43.79, 'ma50': 40.86, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 48.82, 'breakout': {'score': 2.0, 'donchian20_prev': 46.98, 'donchian55_prev': 46.98, 'atr14': 1.3632, 'vol_ratio_3_20': 1.6716, 'breakout_strength_atr': -0.9023, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.98, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.66, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,45.75,102208012288,71409357.95194702,2026-03-03T00:00:00Z
MVST,"Microvast Holdings, Inc.",NCM,Consumer Cyclical,10.0,"{'dist_to_52w_high_pct': 2.96, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 62.8, 'ma10': 358.36, 'ma20': 351.7, 'ma50': 336.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 59.89, 'breakout': {'score': 2.0, 'donchian20_prev': 379.23, 'donchian55_prev': 379.23, 'atr14': 10.5686, 'vol_ratio_3_20': 1.5407, 'breakout_strength_atr': -1.0626, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.87, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.35, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,368.0,699029504,472023410.31314695,2026-03-03T00:00:00Z
TZOO,Travelzoo,NASDAQ,Communication Services,10.0,"{'dist_to_52w_high_pct': 2.96, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 62.8, 'ma10': 358.36, 'ma20': 351.7, 'ma50': 336.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 59.89, 'breakout': {'score': 2.0, 'donchian20_prev': 379.23, 'donchian55_prev': 379.23, 'atr14': 10.5686, 'vol_ratio_3_20': 1.5407, 'breakout_strength_atr': -1.0626, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.87, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.35, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,368.0,69838776,472023410.31314695,2026-03-03T00:00:00Z
FRBA,First Bank,NGM,Financial Services,9.85,"{'dist_to_52w_high_pct': 1.67, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 56.96, 'ma10': 199.78, 'ma20': 199.95, 'ma50': 183.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 43.91, 'breakout': {'score': 6.0, 'donchian20_prev': 210.42, 'donchian55_prev': 210.42, 'atr14': 7.8651, 'vol_ratio_3_20': 1.5221, 'breakout_strength_atr': 0.1983, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.71, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.3, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",6.0,-0.75,211.97999572753906,397712640,492832449.8300659,2026-03-03T00:00:00Z
OIS,"Oil States International, Inc.",NYSE,Energy,8.45,"{'dist_to_52w_high_pct': 11.1, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.62, 'rsi14': 51.34, 'ma10': 87.58, 'ma20': 89.13, 'ma50': 91.74, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 74.34, 'breakout': {'score': 2.0, 'donchian20_prev': 96.0, 'donchian55_prev': 103.5, 'atr14': 4.3071, 'vol_ratio_3_20': 1.6151, 'breakout_strength_atr': -0.9264, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.68, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.76, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,92.01000213623047,751954816,75175564.70867729,2026-03-03T00:00:00Z
CNK,"Cinemark Holdings, Inc.",NYSE,Communication Services,8.45,"{'dist_to_52w_high_pct': 4.72, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.6, 'rsi14': 74.36, 'ma10': 51.82, 'ma20': 48.96, 'ma50': 45.03, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 33.87, 'breakout': {'score': 2.0, 'donchian20_prev': 56.34, 'donchian55_prev': 56.34, 'atr14': 2.0629, 'vol_ratio_3_20': 1.5955, 'breakout_strength_atr': -1.2895, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.87, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,53.68000030517578,3369209088,709671214.6946754,2026-03-03T00:00:00Z
ACLS,"Axcelis Technologies, Inc.",NASDAQ,Technology,8.45,"{'dist_to_52w_high_pct': 13.89, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.68, 'rsi14': 62.1, 'ma10': 27.42, 'ma20': 26.44, 'ma50': 24.03, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 45.52, 'breakout': {'score': 2.0, 'donchian20_prev': 29.24, 'donchian55_prev': 29.24, 'atr14': 1.3901, 'vol_ratio_3_20': 1.6759, 'breakout_strength_atr': -0.8273, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.95, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.68, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,28.09000015258789,2662205440,56217625.797429085,2026-03-03T00:00:00Z
KALU,Kaiser Aluminum Corporation,NASDAQ,Basic Materials,8.25,"{'dist_to_52w_high_pct': 4.49, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.62, 'rsi14': 69.82, 'ma10': 151.26, 'ma20': 147.5, 'ma50': 125.27, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.01, 'breakout': {'score': 0.0, 'donchian20_prev': 159.42, 'donchian55_prev': 159.42, 'atr14': 4.9179, 'vol_ratio_3_20': 0.6184, 'breakout_strength_atr': -1.4539, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.23, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.28, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,152.27000427246094,2149180672,200208089.612751,2026-03-03T00:00:00Z
AVDL,Avadel Pharmaceuticals PLC,NGM,Healthcare,8.25,"{'dist_to_52w_high_pct': 3.71, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 56.12, 'ma10': 241.67, 'ma20': 241.38, 'ma50': 220.55, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.32, 'breakout': {'score': 0.0, 'donchian20_prev': 253.24, 'donchian55_prev': 253.24, 'atr14': 7.635, 'vol_ratio_3_20': 1.0272, 'breakout_strength_atr': -1.2312, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.13, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,243.83999633789062,2123997824,38615955.38282776,2026-03-03T00:00:00Z
