ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
IMAX,IMAX Corporation,NYSE,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 58.19, 'above_ma10_ma20_ma50': True, 'ma10': 36.44, 'ma20': 36.02, 'ma50': 33.98, 'realized_vol_5d_ann_pct': 101.37}",38.04999923706055,1853911296,59605056.11911774,2025-12-09T00:00:00Z
KRYS,"Krystal Biotech, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.9, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.59, 'rsi14': 88.71, 'above_ma10_ma20_ma50': True, 'ma10': 222.61, 'ma20': 214.39, 'ma50': 199.39, 'realized_vol_5d_ann_pct': 35.37}",234.63999938964844,8465245696,61011570.19035339,2025-12-09T00:00:00Z
PRIM,Primoris Services Corporation,NYSE,Industrials,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 9.72, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.91, 'rsi14': 68.45, 'above_ma10_ma20_ma50': True, 'ma10': 126.85, 'ma20': 123.34, 'ma50': 131.51, 'realized_vol_5d_ann_pct': 53.94}",131.9600067138672,7457004544,98576696.11152649,2025-12-09T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.41, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.64, 'rsi14': 64.04, 'above_ma10_ma20_ma50': True, 'ma10': 4.36, 'ma20': 4.2, 'ma50': 3.81, 'realized_vol_5d_ann_pct': 23.47}",4.449999809265137,4725182464,140063275.04926085,2025-12-09T00:00:00Z
CRH,CRH plc,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.63, 'rsi14': 74.28, 'above_ma10_ma20_ma50': True, 'ma10': 120.63, 'ma20': 115.63, 'ma50': 116.99, 'realized_vol_5d_ann_pct': 52.09}",123.69000244140625,85188853760,680431685.9018707,2025-12-09T00:00:00Z
COO,"The Cooper Companies, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 21.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.74, 'rsi14': 65.81, 'above_ma10_ma20_ma50': True, 'ma10': 77.83, 'ma20': 75.23, 'ma50': 72.51, 'realized_vol_5d_ann_pct': 55.43}",78.51000213623047,16242689024,275044670.1031494,2025-12-09T00:00:00Z
CIEN,Ciena Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.52, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 67.79, 'above_ma10_ma20_ma50': True, 'ma10': 202.22, 'ma20': 197.1, 'ma50': 182.76, 'realized_vol_5d_ann_pct': 59.11}",214.35000610351562,34758995968,696784242.5114441,2025-12-09T00:00:00Z
NEM,Newmont Corporation,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.55, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 63.96, 'above_ma10_ma20_ma50': True, 'ma10': 90.31, 'ma20': 88.84, 'ma50': 87.1, 'realized_vol_5d_ann_pct': 45.92}",94.08999633789062,125915283456,792949086.4183426,2025-12-09T00:00:00Z
MUR,Murphy Oil Corporation,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 67.7, 'above_ma10_ma20_ma50': True, 'ma10': 32.09, 'ma20': 31.09, 'ma50': 29.49, 'realized_vol_5d_ann_pct': 39.26}",32.58000183105469,4748920320,63038928.296260834,2025-12-09T00:00:00Z
MU,"Micron Technology, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 61.3, 'above_ma10_ma20_ma50': True, 'ma10': 236.86, 'ma20': 233.37, 'ma50': 217.63, 'realized_vol_5d_ann_pct': 57.52}",252.4199981689453,380568436736,5893872560.347748,2025-12-09T00:00:00Z
