ticker,stage,reason
AAMI,filters,rvol 1.52 < 1.8
AAOI,filters,rvol 1.52 < 1.8
AAP,filters,rvol 1.52 < 1.8
AARD,filters,rvol 1.52 < 1.8
AAT,filters,rvol 1.52 < 1.8
ABAT,filters,rvol 1.52 < 1.8
ABCB,filters,rvol 1.51 < 1.8
ABEO,filters,avg_vol_20d 281298 < 1000000
ABG,filters,price 7.89 < 8.0
ABL,filters,price 7.89 < 8.0
ABM,filters,price 7.89 < 8.0
ABR,filters,price 7.89 < 8.0
ABSI,filters,price 7.42 < 8.0
ABTC,filters,price 7.42 < 8.0
ABUS,filters,price 2.42 < 8.0
ACA,filters,price 2.42 < 8.0
ACAD,filters,price 1.15 < 8.0
ACCO,filters,avg_vol_20d 208463 < 1000000
ACDC,filters,adv20 34026851 < 75000000
ACEL,filters,adv20 34026851 < 75000000
ACHR,filters,price 6.76 < 8.0
ACIC,filters,price 6.76 < 8.0
ACIW,filters,rvol 1.09 < 1.8
ACLS,filters,rvol 1.09 < 1.8
ACLX,filters,avg_vol_20d 872708 < 1000000
ACMR,filters,avg_vol_20d 869620 < 1000000
ACNB,filters,avg_vol_20d 35115 < 1000000
ACNT,filters,avg_vol_20d 35115 < 1000000
ACR,filters,avg_vol_20d 35115 < 1000000
ACRE,filters,avg_vol_20d 35115 < 1000000
ACRS,filters,avg_vol_20d 35115 < 1000000
ACT,filters,avg_vol_20d 62125 < 1000000
ACTG,filters,price 3.36 < 8.0
ACTU,filters,price 4.24 < 8.0
ACU,filters,price 4.24 < 8.0
ACVA,filters,price 4.24 < 8.0
ADAM,filters,price 4.24 < 8.0
ADCT,filters,price 3.97 < 8.0
ADEA,filters,rvol 1.39 < 1.8
ADMA,filters,avg_vol_20d 799564 < 1000000
ADNT,filters,avg_vol_20d 799564 < 1000000
ADPT,filters,avg_vol_20d 799564 < 1000000
ADTN,filters,adv20 27849089 < 75000000
ADV,filters,adv20 11720683 < 75000000
AEBI,filters,price 0.61 < 8.0
AEHR,filters,avg_vol_20d 187574 < 1000000
AEIS,filters,rvol 1.18 < 1.8
AEO,filters,rvol 1.18 < 1.8
AESI,filters,rvol 1.18 < 1.8
AEVA,filters,rvol 1.04 < 1.8
AEYE,filters,rvol 1.04 < 1.8
AFCG,filters,price 6.64 < 8.0
AFRI,filters,price 2.21 < 8.0
AGIO,filters,avg_vol_20d 246579 < 1000000
AGL,filters,avg_vol_20d 246579 < 1000000
AGM,filters,avg_vol_20d 246579 < 1000000
AGX,filters,avg_vol_20d 246579 < 1000000
AGYS,filters,avg_vol_20d 246579 < 1000000
AHCO,filters,avg_vol_20d 246579 < 1000000
AHH,filters,avg_vol_20d 246579 < 1000000
AHL,filters,avg_vol_20d 246579 < 1000000
AHR,filters,avg_vol_20d 102710 < 1000000
AI,filters,avg_vol_20d 905091 < 1000000
AII,filters,rvol 0.64 < 1.8
AIN,filters,rvol 0.64 < 1.8
AIOT,filters,rvol 0.64 < 1.8
AIP,filters,avg_vol_20d 131399 < 1000000
AIR,filters,price 3.60 < 8.0
AIRJ,filters,avg_vol_20d 463210 < 1000000
AIRO,filters,avg_vol_20d 263274 < 1000000
AIRS,filters,avg_vol_20d 263274 < 1000000
AISP,filters,price 3.04 < 8.0
AIV,filters,price 3.04 < 8.0
AKR,filters,price 5.78 < 8.0
ALAB,filters,price 5.78 < 8.0
ALB,filters,price 1.36 < 8.0
ALCO,filters,price 1.36 < 8.0
ALDX,setup,did_not_meet_breakout_or_reversal
ALEC,filters,price 5.25 < 8.0
ALEX,filters,price 5.25 < 8.0
ALG,filters,rvol 1.19 < 1.8
ALGT,filters,avg_vol_20d 664616 < 1000000
ALH,filters,avg_vol_20d 664616 < 1000000
ALHC,filters,rvol 1.39 < 1.8
ALIT,filters,rvol 1.39 < 1.8
ALKS,filters,rvol 1.39 < 1.8
ALKT,filters,avg_vol_20d 625962 < 1000000
ALLO,filters,avg_vol_20d 859227 < 1000000
ALMS,filters,rvol 0.96 < 1.8
ALMU,filters,avg_vol_20d 859227 < 1000000
ALNT,filters,adv20 42994298 < 75000000
ALRM,filters,adv20 42994298 < 75000000
ALRS,filters,avg_vol_20d 162233 < 1000000
ALT,filters,price 4.57 < 8.0
ALTG,filters,price 4.57 < 8.0
ALTI,filters,avg_vol_20d 158365 < 1000000
ALX,filters,price 4.57 < 8.0
AMAL,filters,price 4.20 < 8.0
AMBA,filters,avg_vol_20d 122505 < 1000000
AMBP,filters,avg_vol_20d 122505 < 1000000
AMBQ,filters,avg_vol_20d 197619 < 1000000
AMC,filters,avg_vol_20d 369593 < 1000000
AMCX,filters,rvol 0.71 < 1.8
AMD,filters,rvol 0.71 < 1.8
AMLX,filters,rvol 0.71 < 1.8
AMN,filters,adv20 26813563 < 75000000
AMPH,filters,rvol 0.72 < 1.8
AMPL,filters,price 6.21 < 8.0
AMPX,filters,rvol 0.61 < 1.8
AMR,filters,rvol 0.61 < 1.8
AMRC,filters,rvol 0.61 < 1.8
AMRX,filters,avg_vol_20d 561405 < 1000000
AMSC,filters,avg_vol_20d 561405 < 1000000
AMSF,filters,avg_vol_20d 160652 < 1000000
AMTB,filters,avg_vol_20d 160652 < 1000000
AMWD,filters,avg_vol_20d 160652 < 1000000
ANAB,filters,rvol 1.33 < 1.8
ANDE,filters,avg_vol_20d 440220 < 1000000
ANF,filters,rvol 1.77 < 1.8
ANGI,filters,rvol 1.77 < 1.8
ANGO,filters,rvol 1.77 < 1.8
ANIK,filters,adv20 13057569 < 75000000
ANIP,filters,adv20 13057569 < 75000000
ANNX,filters,avg_vol_20d 437460 < 1000000
AOMR,filters,avg_vol_20d 157895 < 1000000
AORT,filters,avg_vol_20d 346093 < 1000000
AOSL,filters,avg_vol_20d 346093 < 1000000
AOUT,filters,avg_vol_20d 346093 < 1000000
APAM,filters,avg_vol_20d 599672 < 1000000
APEI,filters,avg_vol_20d 599672 < 1000000
APGE,filters,avg_vol_20d 599672 < 1000000
APLD,filters,rvol 0.86 < 1.8
APLE,filters,rvol 0.86 < 1.8
APOG,filters,rvol 0.55 < 1.8
APPN,filters,adv20 30729294 < 75000000
AQST,filters,price 3.75 < 8.0
ARAY,filters,price 3.75 < 8.0
ARCB,filters,price 3.75 < 8.0
ARCT,filters,price 3.75 < 8.0
ARDT,filters,price 0.54 < 8.0
ARDX,filters,avg_vol_20d 446217 < 1000000
AREN,filters,price 7.01 < 8.0
ARHS,filters,price 3.00 < 8.0
ARI,filters,price 3.00 < 8.0
ARKO,filters,rvol 0.93 < 1.8
ARL,filters,adv20 16726723 < 75000000
ARLO,filters,avg_vol_20d 1953 < 1000000
AROC,filters,avg_vol_20d 1953 < 1000000
AROW,filters,price 6.14 < 8.0
ARQ,filters,adv20 17023405 < 75000000
ARQT,filters,adv20 48291712 < 75000000
ARR,filters,adv20 48291712 < 75000000
ARRY,filters,adv20 66473803 < 75000000
ARVN,filters,adv20 31146123 < 75000000
ARWR,filters,rvol 0.66 < 1.8
ASAN,filters,avg_vol_20d 603782 < 1000000
ASB,filters,avg_vol_20d 603782 < 1000000
ASC,filters,avg_vol_20d 718389 < 1000000
ASGN,filters,avg_vol_20d 603782 < 1000000
ASIC,filters,avg_vol_20d 603782 < 1000000
ASIX,filters,avg_vol_20d 603782 < 1000000
ASLE,filters,price 7.14 < 8.0
ASO,filters,price 7.14 < 8.0
ASPI,filters,price 7.14 < 8.0
ASPN,filters,price 5.13 < 8.0
ASTE,filters,adv20 74974615 < 75000000
ASTH,filters,avg_vol_20d 191483 < 1000000
ASTI,filters,avg_vol_20d 191483 < 1000000
ASTS,filters,price 6.53 < 8.0
ASUR,filters,price 7.41 < 8.0
ATEC,filters,price 7.41 < 8.0
ATEN,filters,adv20 50470400 < 75000000
ATEX,filters,avg_vol_20d 896910 < 1000000
ATGE,filters,avg_vol_20d 425636 < 1000000
ATKR,filters,avg_vol_20d 517516 < 1000000
ATLC,filters,avg_vol_20d 517516 < 1000000
ATLO,filters,avg_vol_20d 393537 < 1000000
ATMU,filters,avg_vol_20d 393537 < 1000000
ATNI,filters,avg_vol_20d 393537 < 1000000
ATOM,filters,avg_vol_20d 37285 < 1000000
ATRC,filters,avg_vol_20d 56602 < 1000000
ATRO,filters,avg_vol_20d 56602 < 1000000
ATXS,filters,avg_vol_20d 668873 < 1000000
ATYR,filters,price 0.89 < 8.0
AUB,filters,avg_vol_20d 767254 < 1000000
AUPH,filters,avg_vol_20d 910957 < 1000000
AURA,filters,avg_vol_20d 910957 < 1000000
AVA,filters,price 7.83 < 8.0
AVAH,filters,price 7.83 < 8.0
AVAV,filters,price 7.83 < 8.0
AVBH,filters,rvol 0.74 < 1.8
AVBP,filters,avg_vol_20d 67117 < 1000000
AVD,filters,adv20 65826201 < 75000000
AVDL,filters,adv20 65826201 < 75000000
AVGO,filters,adv20 65826201 < 75000000
AVIR,filters,price 4.33 < 8.0
AVNS,filters,price 4.33 < 8.0
AVNT,filters,price 4.33 < 8.0
AVNW,filters,rvol 0.78 < 1.8
AVO,filters,rvol 0.78 < 1.8
AVPT,filters,avg_vol_20d 608916 < 1000000
AVR,filters,avg_vol_20d 608916 < 1000000
AVXL,filters,adv20 23930958 < 75000000
AWR,filters,avg_vol_20d 426792 < 1000000
AX,filters,avg_vol_20d 426792 < 1000000
AXGN,filters,avg_vol_20d 426792 < 1000000
AXL,filters,avg_vol_20d 426792 < 1000000
AXSM,filters,rvol 0.80 < 1.8
AZTA,filters,rvol 1.30 < 1.8
AZZ,filters,rvol 1.30 < 1.8
BABA,filters,avg_vol_20d 148428 < 1000000
BALY,filters,avg_vol_20d 89326 < 1000000
BANC,filters,avg_vol_20d 89326 < 1000000
BAND,filters,avg_vol_20d 250337 < 1000000
BANF,filters,avg_vol_20d 250337 < 1000000
BANR,filters,avg_vol_20d 250337 < 1000000
BARK,filters,price 0.77 < 8.0
BATRA,filters,price 0.77 < 8.0
BATRK,filters,avg_vol_20d 112110 < 1000000
BBAI,filters,price 4.10 < 8.0
BBBY,filters,price 4.10 < 8.0
