ticker,stage,reason
A,scoring,tech_score_below_min_6.5
AAMI,scoring,tech_score_below_min_6.5
AAOI,scoring,tech_score_below_min_6.5
AAP,scoring,tech_score_below_min_6.5
AAPL,scoring,tech_score_below_min_6.5
AARD,scoring,tech_score_below_min_6.5
AAT,scoring,tech_score_below_min_6.5
ABAT,scoring,tech_score_below_min_6.5
ABBV,scoring,tech_score_below_min_6.5
ABCB,scoring,tech_score_below_min_6.5
ABEO,filters,"$ADV20 $14,914,555 < $75,000,000"
ABG,filters,"$ADV20 $3,714,781 < $75,000,000"
ABL,filters,"$ADV20 $3,714,781 < $75,000,000"
ABM,filters,"$ADV20 $3,714,781 < $75,000,000"
ABNB,filters,"$ADV20 $3,714,781 < $75,000,000"
ABR,filters,"$ADV20 $3,714,781 < $75,000,000"
ABSI,filters,"$ADV20 $32,934,796 < $75,000,000"
ABT,filters,"$ADV20 $32,934,796 < $75,000,000"
ABTC,filters,"$ADV20 $32,934,796 < $75,000,000"
ABUS,filters,"Price $2.42 < $5.00; $ADV20 $9,546,907 < $75,000,000"
ACA,filters,"Price $2.42 < $5.00; $ADV20 $9,546,907 < $75,000,000"
ACAD,filters,"Price $1.15 < $5.00; $ADV20 $15,840,009 < $75,000,000"
ACCO,filters,"$ADV20 $24,708,199 < $75,000,000"
ACDC,filters,"$ADV20 $34,026,851 < $75,000,000"
ACEL,filters,"$ADV20 $34,026,851 < $75,000,000"
ACGL,scoring,tech_score_below_min_6.5
ACHR,scoring,tech_score_below_min_6.5
ACIC,scoring,tech_score_below_min_6.5
ACLX,filters,"$ADV20 $36,729,271 < $75,000,000"
ACMR,filters,"$ADV20 $60,005,141 < $75,000,000"
ACN,filters,"$ADV20 $60,005,141 < $75,000,000"
ACNB,filters,"$ADV20 $1,787,095 < $75,000,000"
ACNT,filters,"$ADV20 $1,787,095 < $75,000,000"
ACR,filters,"$ADV20 $1,787,095 < $75,000,000"
ACRE,filters,"$ADV20 $1,787,095 < $75,000,000"
ACRS,filters,"$ADV20 $1,787,095 < $75,000,000"
ACT,filters,"$ADV20 $1,038,672 < $75,000,000"
ACTG,filters,"Price $3.36 < $5.00; $ADV20 $13,136,115 < $75,000,000"
ACTU,filters,"Price $4.24 < $5.00; $ADV20 $311,160 < $75,000,000"
ACU,filters,"Price $4.24 < $5.00; $ADV20 $311,160 < $75,000,000"
ACVA,filters,"Price $4.24 < $5.00; $ADV20 $311,160 < $75,000,000"
ADAM,filters,"Price $4.24 < $5.00; $ADV20 $311,160 < $75,000,000"
ADBE,filters,"Price $4.24 < $5.00; $ADV20 $311,160 < $75,000,000"
ADCT,filters,"Price $3.97 < $5.00; $ADV20 $857,406 < $75,000,000"
ADEA,scoring,tech_score_below_min_6.5
ADI,filters,"$ADV20 $5,078,329 < $75,000,000"
ADM,filters,"$ADV20 $5,078,329 < $75,000,000"
ADMA,filters,"$ADV20 $14,897,412 < $75,000,000"
ADNT,filters,"$ADV20 $14,897,412 < $75,000,000"
ADP,filters,"$ADV20 $33,927,357 < $75,000,000"
ADPT,filters,"$ADV20 $14,897,412 < $75,000,000"
ADSK,scoring,tech_score_below_min_6.5
ADTN,filters,"$ADV20 $27,849,089 < $75,000,000"
ADUS,scoring,tech_score_below_min_6.5
ADV,filters,"$ADV20 $11,720,683 < $75,000,000"
AEBI,filters,"Price $0.61 < $5.00; $ADV20 $700,709 < $75,000,000"
AEE,filters,"Price $0.61 < $5.00; $ADV20 $700,709 < $75,000,000"
AEHR,filters,"$ADV20 $2,767,204 < $75,000,000"
AEIS,filters,5d return 21.5% > 15.0% (avoiding chased names)
AEO,filters,5d return 21.5% > 15.0% (avoiding chased names)
AEP,filters,5d return 21.5% > 15.0% (avoiding chased names)
AES,filters,5d return 21.5% > 15.0% (avoiding chased names)
AESI,filters,5d return 21.5% > 15.0% (avoiding chased names)
AEVA,scoring,tech_score_below_min_6.5
AEYE,scoring,tech_score_below_min_6.5
AFCG,filters,"$ADV20 $1,370,810 < $75,000,000"
AFL,filters,"$ADV20 $1,370,810 < $75,000,000"
AFRI,filters,"Price $2.21 < $5.00; $ADV20 $579,679 < $75,000,000"
AGIO,filters,"$ADV20 $9,203,725 < $75,000,000"
AGL,filters,"$ADV20 $9,203,725 < $75,000,000"
AGM,filters,"$ADV20 $9,203,725 < $75,000,000"
AGX,filters,"$ADV20 $9,203,725 < $75,000,000"
AGYS,filters,"$ADV20 $9,203,725 < $75,000,000"
AHCO,filters,"$ADV20 $9,203,725 < $75,000,000"
AHH,filters,"$ADV20 $9,203,725 < $75,000,000"
AHL,filters,"$ADV20 $9,203,725 < $75,000,000"
AHR,filters,"$ADV20 $17,756,977 < $75,000,000"
AI,filters,"$ADV20 $9,327,727 < $75,000,000"
AIG,filters,"$ADV20 $17,756,977 < $75,000,000"
AII,scoring,tech_score_below_min_6.5
AIN,scoring,tech_score_below_min_6.5
AIOT,scoring,tech_score_below_min_6.5
AIP,filters,"$ADV20 $2,455,803 < $75,000,000"
AIR,filters,"Price $3.60 < $5.00; $ADV20 $7,673,045 < $75,000,000"
AIRJ,filters,"$ADV20 $7,295,770 < $75,000,000"
AIRO,filters,"$ADV20 $15,114,196 < $75,000,000"
AIRS,filters,"$ADV20 $15,114,196 < $75,000,000"
AISP,filters,"Price $3.04 < $5.00; $ADV20 $2,198,335 < $75,000,000"
AIV,filters,"Price $3.04 < $5.00; $ADV20 $2,198,335 < $75,000,000"
AIZ,filters,"Price $1.94 < $5.00; $ADV20 $3,983,723 < $75,000,000"
AJG,filters,"Price $2.42 < $5.00; $ADV20 $3,953,959 < $75,000,000"
AKAM,filters,"Price $2.42 < $5.00; $ADV20 $3,953,959 < $75,000,000"
AKR,filters,"$ADV20 $10,142,618 < $75,000,000"
ALAB,filters,"$ADV20 $10,142,618 < $75,000,000"
ALB,filters,"Price $1.36 < $5.00; $ADV20 $4,748,274 < $75,000,000"
ALCO,filters,"Price $1.36 < $5.00; $ADV20 $4,748,274 < $75,000,000"
ALDX,scoring,tech_score_below_min_6.5
ALEC,filters,"$ADV20 $4,281,548 < $75,000,000"
ALEX,filters,"$ADV20 $4,281,548 < $75,000,000"
ALG,scoring,tech_score_below_min_6.5
ALGN,filters,"$ADV20 $1,127,629 < $75,000,000"
ALGT,filters,"$ADV20 $13,799,432 < $75,000,000"
ALH,filters,"$ADV20 $13,799,432 < $75,000,000"
ALHC,scoring,tech_score_below_min_6.5
ALIT,scoring,tech_score_below_min_6.5
ALKS,scoring,tech_score_below_min_6.5
ALKT,filters,"$ADV20 $61,914,793 < $75,000,000"
ALL,filters,"Price $1.34 < $5.00; $ADV20 $16,724,220 < $75,000,000"
ALLE,filters,"Price $1.34 < $5.00; $ADV20 $16,724,220 < $75,000,000"
ALLO,scoring,tech_score_below_min_6.5
ALMU,scoring,tech_score_below_min_6.5
ALNT,filters,"$ADV20 $42,994,298 < $75,000,000"
ALRM,filters,"$ADV20 $42,994,298 < $75,000,000"
ALRS,filters,"$ADV20 $10,318,273 < $75,000,000"
ALT,filters,"Price $4.57 < $5.00; $ADV20 $27,227,549 < $75,000,000"
ALTG,filters,"Price $4.57 < $5.00; $ADV20 $27,227,549 < $75,000,000"
ALTI,filters,"$ADV20 $3,912,222 < $75,000,000"
ALX,filters,"Price $4.57 < $5.00; $ADV20 $27,227,549 < $75,000,000"
AMAL,filters,"Price $4.20 < $5.00; $ADV20 $568,538 < $75,000,000"
AMAT,filters,"$ADV20 $29,374,223 < $75,000,000"
AMBA,filters,"$ADV20 $29,374,223 < $75,000,000"
AMBP,filters,"$ADV20 $29,374,223 < $75,000,000"
AMBQ,filters,"$ADV20 $7,647,025 < $75,000,000"
AMC,filters,"$ADV20 $11,682,389 < $75,000,000"
AMCR,scoring,tech_score_below_min_6.5
AMCX,scoring,tech_score_below_min_6.5
AMD,scoring,tech_score_below_min_6.5
AME,scoring,tech_score_below_min_6.5
AMGN,scoring,tech_score_below_min_6.5
AMLX,scoring,tech_score_below_min_6.5
AMN,filters,"$ADV20 $26,813,563 < $75,000,000"
AMP,filters,"$ADV20 $26,813,563 < $75,000,000"
AMPL,filters,"$ADV20 $16,429,649 < $75,000,000"
AMPX,scoring,tech_score_below_min_6.5
AMR,scoring,tech_score_below_min_6.5
AMRC,scoring,tech_score_below_min_6.5
AMRX,filters,"$ADV20 $17,869,167 < $75,000,000; 5d return 25.0% > 15.0% (avoiding chased names)"
AMSC,filters,"$ADV20 $17,869,167 < $75,000,000; 5d return 25.0% > 15.0% (avoiding chased names)"
AMSF,filters,"$ADV20 $6,117,240 < $75,000,000"
AMT,filters,"$ADV20 $6,117,240 < $75,000,000"
AMTB,filters,"$ADV20 $6,117,240 < $75,000,000"
AMWD,filters,"$ADV20 $6,117,240 < $75,000,000"
AMZN,filters,"$ADV20 $10,105,072 < $75,000,000"
ANAB,scoring,tech_score_below_min_6.5
ANDE,filters,"$ADV20 $21,911,252 < $75,000,000"
ANET,filters,"$ADV20 $21,911,252 < $75,000,000"
ANF,scoring,tech_score_below_min_6.5
ANGI,scoring,tech_score_below_min_6.5
ANGO,scoring,tech_score_below_min_6.5
ANIK,filters,"$ADV20 $13,057,569 < $75,000,000"
ANIP,filters,"$ADV20 $13,057,569 < $75,000,000"
ANNX,filters,"$ADV20 $35,785,585 < $75,000,000"
AOMR,filters,"$ADV20 $1,548,300 < $75,000,000"
AON,filters,"$ADV20 $603,988 < $75,000,000"
AORT,filters,"$ADV20 $14,326,273 < $75,000,000"
AOS,filters,"$ADV20 $14,326,273 < $75,000,000"
AOSL,filters,"$ADV20 $14,326,273 < $75,000,000"
AOUT,filters,"$ADV20 $14,326,273 < $75,000,000"
APA,scoring,tech_score_below_min_6.5
APAM,filters,"$ADV20 $26,570,438 < $75,000,000"
APD,filters,"$ADV20 $26,570,438 < $75,000,000"
APEI,filters,"$ADV20 $26,570,438 < $75,000,000"
APGE,filters,"$ADV20 $26,570,438 < $75,000,000"
APH,scoring,tech_score_below_min_6.5
APLD,scoring,tech_score_below_min_6.5
APLE,scoring,tech_score_below_min_6.5
APO,filters,5d return 29.9% > 15.0% (avoiding chased names)
APOG,filters,5d return 29.9% > 15.0% (avoiding chased names)
APP,filters,5d return 29.9% > 15.0% (avoiding chased names)
APPN,filters,"$ADV20 $30,729,294 < $75,000,000"
APPS,scoring,tech_score_below_min_6.5
APTV,filters,"$ADV20 $33,375,864 < $75,000,000"
AQST,filters,"Price $3.75 < $5.00; $ADV20 $25,472,855 < $75,000,000"
ARAY,filters,"Price $3.75 < $5.00; $ADV20 $25,472,855 < $75,000,000"
ARCB,filters,"Price $3.75 < $5.00; $ADV20 $25,472,855 < $75,000,000"
ARCT,filters,"Price $3.75 < $5.00; $ADV20 $25,472,855 < $75,000,000"
ARDT,filters,"Price $0.54 < $5.00; $ADV20 $646,002 < $75,000,000"
ARDX,filters,"$ADV20 $43,339,033 < $75,000,000"
ARE,filters,"$ADV20 $43,339,033 < $75,000,000"
AREN,filters,"$ADV20 $31,513,599 < $75,000,000"
ARES,filters,"Price $3.00 < $5.00; $ADV20 $219,272 < $75,000,000"
ARHS,filters,"Price $3.00 < $5.00; $ADV20 $219,272 < $75,000,000"
ARI,filters,"Price $3.00 < $5.00; $ADV20 $219,272 < $75,000,000"
ARKO,scoring,tech_score_below_min_6.5
ARL,filters,"$ADV20 $16,726,723 < $75,000,000"
ARLO,filters,"$ADV20 $33,981 < $75,000,000"
AROC,filters,"$ADV20 $33,981 < $75,000,000"
AROW,filters,"$ADV20 $3,022,894 < $75,000,000"
ARQ,filters,"$ADV20 $17,023,405 < $75,000,000"
ARQT,filters,"$ADV20 $48,291,712 < $75,000,000"
ARR,filters,"$ADV20 $48,291,712 < $75,000,000"
ARRY,filters,"$ADV20 $66,473,803 < $75,000,000"
ARVN,filters,"$ADV20 $31,146,123 < $75,000,000"
ARWR,scoring,tech_score_below_min_6.5
ASAN,filters,"$ADV20 $7,555,482 < $75,000,000"
ASB,filters,"$ADV20 $7,555,482 < $75,000,000"
ASC,filters,"$ADV20 $35,414,578 < $75,000,000"
ASGN,filters,"$ADV20 $7,555,482 < $75,000,000"
ASIC,filters,"$ADV20 $7,555,482 < $75,000,000"
ASIX,filters,"$ADV20 $7,555,482 < $75,000,000"
ASLE,filters,"$ADV20 $1,524,848 < $75,000,000"
ASO,filters,"$ADV20 $1,524,848 < $75,000,000"
ASPI,filters,"$ADV20 $1,524,848 < $75,000,000"
ASPN,filters,"$ADV20 $42,795,331 < $75,000,000"
ASTE,filters,"$ADV20 $74,974,615 < $75,000,000"
ASTH,filters,"$ADV20 $9,954,849 < $75,000,000"
ASTI,filters,"$ADV20 $9,954,849 < $75,000,000"
ASTS,filters,"$ADV20 $29,910,822 < $75,000,000; 5d return 16.2% > 15.0% (avoiding chased names)"
ASUR,filters,"$ADV20 $795,800 < $75,000,000"
ATEC,filters,"$ADV20 $795,800 < $75,000,000"
ATEN,filters,"$ADV20 $50,470,400 < $75,000,000"
ATEX,filters,"$ADV20 $16,916,735 < $75,000,000"
ATGE,filters,"$ADV20 $11,474,982 < $75,000,000"
ATKR,filters,"$ADV20 $55,893,932 < $75,000,000"
ATLC,filters,"$ADV20 $55,893,932 < $75,000,000"
ATLO,filters,"$ADV20 $27,440,369 < $75,000,000"
ATMU,filters,"$ADV20 $27,440,369 < $75,000,000"
ATNI,filters,"$ADV20 $27,440,369 < $75,000,000"
ATO,filters,"$ADV20 $3,823,185 < $75,000,000"
ATOM,filters,"$ADV20 $981,449 < $75,000,000"
ATRC,filters,"$ADV20 $1,402,876 < $75,000,000"
ATRO,filters,"$ADV20 $1,402,876 < $75,000,000"
ATXS,filters,"$ADV20 $24,399,468 < $75,000,000"
ATYR,filters,"Price $0.89 < $5.00; $ADV20 $2,143,338 < $75,000,000"
AUB,filters,"$ADV20 $9,759,308 < $75,000,000"
AUPH,filters,"$ADV20 $13,385,118 < $75,000,000"
AURA,filters,"$ADV20 $13,385,118 < $75,000,000"
AVA,filters,"$ADV20 $8,894,797 < $75,000,000"
AVAH,filters,"$ADV20 $8,894,797 < $75,000,000"
AVAV,filters,"$ADV20 $8,894,797 < $75,000,000"
AVB,filters,"$ADV20 $8,894,797 < $75,000,000"
AVBH,scoring,tech_score_below_min_6.5
AVBP,filters,"$ADV20 $1,960,114 < $75,000,000"
AVD,filters,"$ADV20 $65,826,201 < $75,000,000"
AVDL,filters,"$ADV20 $65,826,201 < $75,000,000"
AVGO,filters,"$ADV20 $65,826,201 < $75,000,000"
AVIR,filters,"Price $4.33 < $5.00; $ADV20 $2,383,446 < $75,000,000"
AVNS,filters,"Price $4.33 < $5.00; $ADV20 $2,383,446 < $75,000,000"
AVNT,filters,"Price $4.33 < $5.00; $ADV20 $2,383,446 < $75,000,000"
AVNW,scoring,tech_score_below_min_6.5
AVO,scoring,tech_score_below_min_6.5
AVPT,filters,"$ADV20 $8,168,648 < $75,000,000"
AVR,filters,"$ADV20 $8,168,648 < $75,000,000"
AVXL,filters,"$ADV20 $23,930,958 < $75,000,000"
AVY,filters,"Price $3.92 < $5.00; $ADV20 $6,414,914 < $75,000,000"
AWK,filters,"Price $3.92 < $5.00; $ADV20 $6,414,914 < $75,000,000"
AWR,filters,"$ADV20 $41,168,906 < $75,000,000"
