ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
FANG,"Diamondback Energy, Inc.",NASDAQ,Energy,10.0,"{'dist_to_52w_high_pct': 3.45, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.62, 'rsi14': 60.48, 'ma10': 13.78, 'ma20': 13.73, 'ma50': 13.58, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.38, 'breakout': {'score': 2.0, 'donchian20_prev': 14.13, 'donchian55_prev': 14.5, 'atr14': 0.3, 'vol_ratio_3_20': 1.6236, 'breakout_strength_atr': -0.4333, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.14, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.95, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,14.0,47970115584,967995190.7500079,2026-02-12T00:00:00Z
SXT,Sensient Technologies Corporation,NYSE,Basic Materials,9.85,"{'dist_to_52w_high_pct': 0.79, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.69, 'rsi14': 68.92, 'ma10': 83.62, 'ma20': 83.83, 'ma50': 81.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.4, 'breakout': {'score': 6.0, 'donchian20_prev': 86.75, 'donchian55_prev': 86.75, 'atr14': 1.7039, 'vol_ratio_3_20': 1.6921, 'breakout_strength_atr': 0.2113, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 1.96, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.54, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",6.0,-0.75,87.11000061035156,4160257536,76578501.44581985,2026-02-12T00:00:00Z
MOS,The Mosaic Company,NYSE,Basic Materials,8.65,"{'dist_to_52w_high_pct': 2.32, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 67.21, 'ma10': 64.61, 'ma20': 63.2, 'ma50': 60.16, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.33, 'breakout': {'score': 4.0, 'donchian20_prev': 66.46, 'donchian55_prev': 66.46, 'atr14': 1.7057, 'vol_ratio_3_20': 0.9176, 'breakout_strength_atr': 0.3224, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.97, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,67.01000213623047,9449232384,696269810.9390068,2026-02-12T00:00:00Z
MOV,"Movado Group, Inc.",NYSE,Consumer Cyclical,8.65,"{'dist_to_52w_high_pct': 2.32, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 67.21, 'ma10': 64.61, 'ma20': 63.2, 'ma50': 60.16, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.33, 'breakout': {'score': 4.0, 'donchian20_prev': 66.46, 'donchian55_prev': 66.46, 'atr14': 1.7057, 'vol_ratio_3_20': 0.9176, 'breakout_strength_atr': 0.3224, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.97, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,67.01000213623047,531975040,696269810.9390068,2026-02-12T00:00:00Z
EXPI,"eXp World Holdings, Inc.",NGM,Real Estate,8.25,"{'dist_to_52w_high_pct': 1.98, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.5, 'rsi14': 70.95, 'ma10': 44.51, 'ma20': 44.56, 'ma50': 44.03, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 50.06, 'breakout': {'score': 10.0, 'donchian20_prev': 45.23, 'donchian55_prev': 47.17, 'atr14': 1.1196, 'vol_ratio_3_20': 1.5043, 'breakout_strength_atr': 2.0721, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 3.36, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,47.54999923706055,1203982336,427774783.8750488,2026-02-12T00:00:00Z
AMPH,"Amphastar Pharmaceuticals, Inc.",NASDAQ,Healthcare,8.25,"{'dist_to_52w_high_pct': 4.91, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.9, 'rsi14': 61.4, 'ma10': 361.67, 'ma20': 351.49, 'ma50': 337.39, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 46.4, 'breakout': {'score': 0.0, 'donchian20_prev': 385.12, 'donchian55_prev': 385.12, 'atr14': 11.0864, 'vol_ratio_3_20': 0.8967, 'breakout_strength_atr': -1.7066, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.03, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.14, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,366.20001220703125,1280939392,1134530977.07695,2026-02-12T00:00:00Z
CCS,"Century Communities, Inc.",NYSE,Real Estate,8.25,"{'dist_to_52w_high_pct': 4.2, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 66.24, 'ma10': 32.38, 'ma20': 30.63, 'ma50': 29.9, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.82, 'breakout': {'score': 0.0, 'donchian20_prev': 34.03, 'donchian55_prev': 34.03, 'atr14': 1.4543, 'vol_ratio_3_20': 0.9696, 'breakout_strength_atr': -0.9833, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.46, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.82, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,32.599998474121094,2124484224,654864521.7547508,2026-02-12T00:00:00Z
BKSY,BlackSky Technology Inc.,NYSE,Industrials,8.25,"{'dist_to_52w_high_pct': 3.51, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 56.37, 'ma10': 72.97, 'ma20': 72.86, 'ma50': 71.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.87, 'breakout': {'score': 0.0, 'donchian20_prev': 75.87, 'donchian55_prev': 75.87, 'atr14': 1.7107, 'vol_ratio_3_20': 1.1506, 'breakout_strength_atr': -1.5549, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.34, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.71, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,73.20999908447266,740727616,80345714.35432205,2026-02-12T00:00:00Z
CURI,CuriosityStream Inc.,NCM,Communication Services,8.25,"{'dist_to_52w_high_pct': 4.26, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 59.87, 'ma10': 73.85, 'ma20': 72.74, 'ma50': 69.36, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.1, 'breakout': {'score': 0.0, 'donchian20_prev': 76.64, 'donchian55_prev': 76.64, 'atr14': 1.6739, 'vol_ratio_3_20': 0.9368, 'breakout_strength_atr': -1.5114, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.26, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.0, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,74.11000061035156,180725376,321530241.9370209,2026-02-12T00:00:00Z
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Technology,8.25,"{'dist_to_52w_high_pct': 4.45, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 66.99, 'ma10': 60.62, 'ma20': 57.8, 'ma50': 52.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.87, 'breakout': {'score': 0.0, 'donchian20_prev': 66.75, 'donchian55_prev': 66.75, 'atr14': 4.6582, 'vol_ratio_3_20': 1.0063, 'breakout_strength_atr': -0.6376, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 7.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.45, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,63.779998779296875,5835368960,200831691.45417556,2026-02-12T00:00:00Z
DOLE,Dole plc,NYSE,Consumer Defensive,8.25,"{'dist_to_52w_high_pct': 4.45, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 66.99, 'ma10': 60.62, 'ma20': 57.8, 'ma50': 52.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.87, 'breakout': {'score': 0.0, 'donchian20_prev': 66.75, 'donchian55_prev': 66.75, 'atr14': 4.6582, 'vol_ratio_3_20': 1.0063, 'breakout_strength_atr': -0.6376, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 7.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.45, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,63.779998779296875,1501666688,200831691.45417556,2026-02-12T00:00:00Z
