ticker,stage,reason
AAMI,filters,avg_vol_20d 780093 < 1000000
AAOI,filters,avg_vol_20d 302542 < 1000000
AAP,filters,price 5.72 < 8.0
AARD,filters,price 7.25 < 8.0
AAT,filters,adv20 39494059 < 75000000
ABAT,filters,avg_vol_20d 215653 < 1000000
ABCB,filters,adv20 27400200 < 75000000
ABEO,filters,rvol 0.55 < 1.8
ABG,filters,avg_vol_20d 683524 < 1000000
ABL,filters,adv20 54230376 < 75000000
ABM,filters,avg_vol_20d 473293 < 1000000
ABR,filters,avg_vol_20d 156530 < 1000000
ABSI,filters,avg_vol_20d 191143 < 1000000
ABTC,filters,price 3.10 < 8.0
ABUS,filters,price 4.60 < 8.0
ACA,filters,avg_vol_20d 156530 < 1000000
ACAD,filters,avg_vol_20d 289755 < 1000000
ACCO,filters,rvol 0.60 < 1.8
ACDC,filters,rvol 0.85 < 1.8
ACEL,filters,rvol 1.34 < 1.8
ACHR,filters,price 0.75 < 8.0
ACIC,filters,price 2.78 < 8.0
ACIW,filters,rvol 1.00 < 1.8
ACLS,filters,rvol 0.68 < 1.8
ACLX,filters,avg_vol_20d 262771 < 1000000
ACMR,filters,avg_vol_20d 285267 < 1000000
ACNB,filters,avg_vol_20d 177861 < 1000000
ACNT,filters,price 7.95 < 8.0
ACR,filters,avg_vol_20d 45124 < 1000000
ACRE,filters,rvol 0.61 < 1.8
ACRS,filters,avg_vol_20d 19518 < 1000000
ACT,filters,price 5.93 < 8.0
ACTG,filters,avg_vol_20d 116872 < 1000000
ACTU,filters,adv20 32433670 < 75000000
ACU,filters,avg_vol_20d 93891 < 1000000
ACVA,filters,rvol 0.38 < 1.8
ADAM,filters,avg_vol_20d 484636 < 1000000
ADCT,filters,adv20 54230376 < 75000000
ADEA,filters,avg_vol_20d 156530 < 1000000
ADMA,filters,rvol 0.75 < 1.8
ADNT,filters,price 4.44 < 8.0
ADPT,filters,rvol 0.61 < 1.8
ADTN,filters,avg_vol_20d 511116 < 1000000
ADUS,filters,rvol 1.00 < 1.8
ADV,filters,avg_vol_20d 227479 < 1000000
AEBI,filters,price 3.93 < 8.0
AEHR,filters,avg_vol_20d 310042 < 1000000
AEIS,filters,rvol 0.81 < 1.8
AEO,filters,price 0.51 < 8.0
AESI,filters,rvol 0.89 < 1.8
AEVA,filters,avg_vol_20d 651025 < 1000000
AEYE,filters,rvol 0.90 < 1.8
AFCG,filters,price 1.81 < 8.0
AFRI,filters,avg_vol_20d 73777 < 1000000
AGIO,filters,rvol 0.59 < 1.8
AGL,filters,avg_vol_20d 629636 < 1000000
AGM,filters,avg_vol_20d 456855 < 1000000
