ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
ASLE,AerSale Corporation,NCM,Industrials,8.25,"{'dist_to_52w_high_pct': 2.88, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.64, 'rsi14': 57.66, 'ma10': 232.89, 'ma20': 230.74, 'ma50': 218.51, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.21, 'breakout': {'score': 0.0, 'donchian20_prev': 239.94, 'donchian55_prev': 239.94, 'atr14': 4.7904, 'vol_ratio_3_20': 0.6436, 'breakout_strength_atr': -1.4446, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.06, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.27, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,233.02000427246094,362380896,323815291.4458588,2026-02-25T00:00:00Z
SOLV,Solventum Corporation,NYSE,Healthcare,8.25,"{'dist_to_52w_high_pct': 2.88, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.64, 'rsi14': 57.66, 'ma10': 232.89, 'ma20': 230.74, 'ma50': 218.51, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.21, 'breakout': {'score': 0.0, 'donchian20_prev': 239.94, 'donchian55_prev': 239.94, 'atr14': 4.7904, 'vol_ratio_3_20': 0.6436, 'breakout_strength_atr': -1.4446, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.06, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.27, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,233.02000427246094,13022442496,323815291.4458588,2026-02-25T00:00:00Z
MRVI,"Maravai LifeSciences Holdings, Inc.",NASDAQ,Healthcare,8.25,"{'dist_to_52w_high_pct': 4.71, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.27, 'rsi14': 63.1, 'ma10': 306.54, 'ma20': 301.12, 'ma50': 284.83, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.5, 'breakout': {'score': 0.0, 'donchian20_prev': 319.24, 'donchian55_prev': 319.24, 'atr14': 6.9463, 'vol_ratio_3_20': 1.2717, 'breakout_strength_atr': -1.7103, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.26, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.7, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,307.3599853515625,1194434432,738945905.4991577,2026-02-25T00:00:00Z
FRBA,First Bank,NGM,Financial Services,8.25,"{'dist_to_52w_high_pct': 3.65, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 59.73, 'ma10': 50.59, 'ma20': 48.28, 'ma50': 44.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.18, 'breakout': {'score': 0.0, 'donchian20_prev': 52.66, 'donchian55_prev': 52.66, 'atr14': 1.6457, 'vol_ratio_3_20': 0.5354, 'breakout_strength_atr': -1.1667, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.37, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,50.7400016784668,409621696,242623880.80474034,2026-02-25T00:00:00Z
SBUX,Starbucks Corporation,NASDAQ,Consumer Cyclical,8.25,"{'dist_to_52w_high_pct': 2.24, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 65.04, 'ma10': 1006.57, 'ma20': 983.25, 'ma50': 937.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.84, 'breakout': {'score': 0.0, 'donchian20_prev': 1026.29, 'donchian55_prev': 1026.29, 'atr14': 23.135, 'vol_ratio_3_20': 0.6976, 'breakout_strength_atr': -0.6263, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.63, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,1011.7999877929688,111571648512,712827935.8920472,2026-02-25T00:00:00Z
SLQT,"SelectQuote, Inc.",NYSE,Financial Services,8.25,"{'dist_to_52w_high_pct': 2.88, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.64, 'rsi14': 57.66, 'ma10': 232.89, 'ma20': 230.74, 'ma50': 218.51, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.21, 'breakout': {'score': 0.0, 'donchian20_prev': 239.94, 'donchian55_prev': 239.94, 'atr14': 4.7904, 'vol_ratio_3_20': 0.6436, 'breakout_strength_atr': -1.4446, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.06, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.27, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,233.02000427246094,163367632,323815291.4458588,2026-02-25T00:00:00Z
ALKS,Alkermes plc,NASDAQ,Healthcare,8.25,"{'dist_to_52w_high_pct': 4.58, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 65.31, 'ma10': 58.63, 'ma20': 57.28, 'ma50': 55.0, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.41, 'breakout': {'score': 0.0, 'donchian20_prev': 61.25, 'donchian55_prev': 62.23, 'atr14': 1.9707, 'vol_ratio_3_20': 0.8831, 'breakout_strength_atr': -0.9489, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.32, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.39, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,59.380001068115234,5125247488,536477108.20461524,2026-02-25T00:00:00Z
LNTH,"Lantheus Holdings, Inc.",NGM,Healthcare,8.25,"{'dist_to_52w_high_pct': 4.58, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 65.31, 'ma10': 58.63, 'ma20': 57.28, 'ma50': 55.0, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.41, 'breakout': {'score': 0.0, 'donchian20_prev': 61.25, 'donchian55_prev': 62.23, 'atr14': 1.9707, 'vol_ratio_3_20': 0.8831, 'breakout_strength_atr': -0.9489, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.32, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.39, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,59.380001068115234,5148517376,536477108.20461524,2026-02-25T00:00:00Z
DE,Deere & Company,NYSE,Industrials,8.25,"{'dist_to_52w_high_pct': 1.23, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.26, 'rsi14': 55.4, 'ma10': 59.37, 'ma20': 58.3, 'ma50': 56.05, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.32, 'breakout': {'score': 0.0, 'donchian20_prev': 61.63, 'donchian55_prev': 61.63, 'atr14': 2.6204, 'vol_ratio_3_20': 1.2586, 'breakout_strength_atr': -0.1679, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.28, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.85, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,61.189998626708984,169044738048,79864453.92755222,2026-02-25T00:00:00Z
CENX,Century Aluminum Company,NASDAQ,Basic Materials,8.25,"{'dist_to_52w_high_pct': 3.65, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 59.73, 'ma10': 50.59, 'ma20': 48.28, 'ma50': 44.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.18, 'breakout': {'score': 0.0, 'donchian20_prev': 52.66, 'donchian55_prev': 52.66, 'atr14': 1.6457, 'vol_ratio_3_20': 0.5354, 'breakout_strength_atr': -1.1667, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.37, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,50.7400016784668,4948990976,242623880.80474034,2026-02-25T00:00:00Z
BTDR,Bitdeer Technologies Group,NCM,Technology,8.25,"{'dist_to_52w_high_pct': 4.89, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 66.56, 'ma10': 46.62, 'ma20': 45.15, 'ma50': 41.32, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 51.65, 'breakout': {'score': 0.0, 'donchian20_prev': 49.68, 'donchian55_prev': 49.68, 'atr14': 3.3679, 'vol_ratio_3_20': 0.6939, 'breakout_strength_atr': -0.5998, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 7.07, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.52, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,47.65999984741211,1895915520,84144400.55093746,2026-02-25T00:00:00Z
AUB,Atlantic Union Bankshares Corporation,NYSE,Financial Services,7.65,"{'dist_to_52w_high_pct': 4.92, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 65.08, 'ma10': 173.79, 'ma20': 171.6, 'ma50': 163.44, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 52.91, 'breakout': {'score': 4.0, 'donchian20_prev': 195.69, 'donchian55_prev': 195.69, 'atr14': 10.2829, 'vol_ratio_3_20': 1.0281, 'breakout_strength_atr': 0.0175, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.25, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.74, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",4.0,-0.75,195.8699951171875,5571035136,526959411.4067505,2026-02-25T00:00:00Z
XPOF,"Xponential Fitness, Inc.",NYSE,Consumer Cyclical,7.25,"{'dist_to_52w_high_pct': 3.39, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 61.64, 'ma10': 154.47, 'ma20': 153.69, 'ma50': 129.47, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 94.53, 'breakout': {'score': 0.0, 'donchian20_prev': 176.49, 'donchian55_prev': 176.49, 'atr14': 16.3374, 'vol_ratio_3_20': 0.89, 'breakout_strength_atr': -0.1053, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 9.35, 'volatility_adj': -0.75, 'volatility_note': 'elevated_volatility_penalty', 'ret5_atr_units': 1.19, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,-0.75,174.77000427246094,402504576,1808196924.3412118,2026-02-25T00:00:00Z
LUMN,"Lumen Technologies, Inc.",NYSE,Communication Services,7.25,"{'dist_to_52w_high_pct': 3.39, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 61.64, 'ma10': 154.47, 'ma20': 153.69, 'ma50': 129.47, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 94.53, 'breakout': {'score': 0.0, 'donchian20_prev': 176.49, 'donchian55_prev': 176.49, 'atr14': 16.3374, 'vol_ratio_3_20': 0.89, 'breakout_strength_atr': -0.1053, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 9.35, 'volatility_adj': -0.75, 'volatility_note': 'elevated_volatility_penalty', 'ret5_atr_units': 1.19, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,-0.75,174.77000427246094,7285600256,1808196924.3412118,2026-02-25T00:00:00Z
FCX,Freeport-McMoRan Inc.,NYSE,Basic Materials,7.25,"{'dist_to_52w_high_pct': 1.33, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 64.95, 'ma10': 64.31, 'ma20': 63.31, 'ma50': 58.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.52, 'breakout': {'score': 0.0, 'donchian20_prev': 69.44, 'donchian55_prev': 69.44, 'atr14': 2.8157, 'vol_ratio_3_20': 0.8117, 'breakout_strength_atr': -0.2202, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.45, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,68.81999969482422,98908217344,1351454726.168909,2026-02-25T00:00:00Z
GL,Globe Life Inc.,NYSE,Financial Services,7.25,"{'dist_to_52w_high_pct': 4.88, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 65.34, 'ma10': 93.77, 'ma20': 91.72, 'ma50': 89.02, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 31.42, 'breakout': {'score': 0.0, 'donchian20_prev': 96.7, 'donchian55_prev': 96.7, 'atr14': 2.1918, 'vol_ratio_3_20': 0.7199, 'breakout_strength_atr': -0.3559, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.35, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,95.91999816894531,11676659712,678119433.3907578,2026-02-25T00:00:00Z
INDB,Independent Bank Corp.,NASDAQ,Financial Services,7.25,"{'dist_to_52w_high_pct': 1.33, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 64.95, 'ma10': 64.31, 'ma20': 63.31, 'ma50': 58.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.52, 'breakout': {'score': 0.0, 'donchian20_prev': 69.44, 'donchian55_prev': 69.44, 'atr14': 2.8157, 'vol_ratio_3_20': 0.8117, 'breakout_strength_atr': -0.2202, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.45, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,68.81999969482422,4051950080,1351454726.168909,2026-02-25T00:00:00Z
ALEX,"Alexander & Baldwin, Inc.",NYSE,Real Estate,7.25,"{'dist_to_52w_high_pct': 3.76, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 67.9, 'ma10': 28.51, 'ma20': 26.67, 'ma50': 24.59, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 67.75, 'breakout': {'score': 0.0, 'donchian20_prev': 31.68, 'donchian55_prev': 31.68, 'atr14': 1.9021, 'vol_ratio_3_20': 0.726, 'breakout_strength_atr': -0.6256, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.35, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,30.489999771118164,1514657408,120612306.29429826,2026-02-25T00:00:00Z
HURN,Huron Consulting Group Inc.,NASDAQ,Industrials,7.25,"{'dist_to_52w_high_pct': 1.33, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 64.95, 'ma10': 64.31, 'ma20': 63.31, 'ma50': 58.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.52, 'breakout': {'score': 0.0, 'donchian20_prev': 69.44, 'donchian55_prev': 69.44, 'atr14': 2.8157, 'vol_ratio_3_20': 0.8117, 'breakout_strength_atr': -0.2202, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.45, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,68.81999969482422,2307181312,1351454726.168909,2026-02-25T00:00:00Z
ARDT,"Ardent Health, Inc.",NYSE,Healthcare,7.25,"{'dist_to_52w_high_pct': 4.48, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 64.2, 'ma10': 49.05, 'ma20': 47.31, 'ma50': 43.99, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.28, 'breakout': {'score': 0.0, 'donchian20_prev': 53.33, 'donchian55_prev': 53.33, 'atr14': 1.76, 'vol_ratio_3_20': 0.8053, 'breakout_strength_atr': -1.358, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.46, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.35, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",0.0,-0.75,50.939998626708984,1411830528,609624583.983345,2026-02-25T00:00:00Z
