ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
CMC,Commercial Metals Company,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.37, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.85, 'rsi14': 52.21, 'above_ma10_ma20_ma50': True, 'ma10': 70.35, 'ma20': 69.61, 'ma50': 63.95, 'realized_vol_5d_ann_pct': 32.27}",71.79000091552734,7972131840,73398167.81398773,2026-01-02T00:00:00Z
HII,"Huntington Ingalls Industries, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.9, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 66.56, 'above_ma10_ma20_ma50': True, 'ma10': 345.14, 'ma20': 332.84, 'ma50': 318.5, 'realized_vol_5d_ann_pct': 28.57}",349.75,13724690432,160747831.02752686,2026-01-02T00:00:00Z
BTSG,"BrightSpring Health Services, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.54, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 68.66, 'above_ma10_ma20_ma50': True, 'ma10': 37.67, 'ma20': 36.66, 'ma50': 34.85, 'realized_vol_5d_ann_pct': 20.06}",38.400001525878906,6925528576,67158771.78056717,2026-01-02T00:00:00Z
RKLB,Rocket Lab Corporation,NCM,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.81, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.93, 'rsi14': 62.98, 'above_ma10_ma20_ma50': True, 'ma10': 71.93, 'ma20': 63.51, 'ma50': 56.07, 'realized_vol_5d_ann_pct': 98.17}",75.98999786376953,40590536704,1832848897.9856682,2026-01-02T00:00:00Z
JBL,Jabil Inc.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.11, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.55, 'rsi14': 54.59, 'above_ma10_ma20_ma50': True, 'ma10': 231.41, 'ma20': 227.15, 'ma50': 216.39, 'realized_vol_5d_ann_pct': 45.72}",240.38999938964844,25682626560,304139854.8030853,2026-01-02T00:00:00Z
FSLR,"First Solar, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.07, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 50.76, 'above_ma10_ma20_ma50': True, 'ma10': 269.28, 'ma20': 263.76, 'ma50': 259.18, 'realized_vol_5d_ann_pct': 43.24}",274.3399963378906,29438916608,489799033.98506165,2026-01-02T00:00:00Z
PL,Planet Labs PBC,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.76, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 65.44, 'above_ma10_ma20_ma50': True, 'ma10': 19.74, 'ma20': 17.5, 'ma50': 14.38, 'realized_vol_5d_ann_pct': 51.35}",20.40999984741211,6401896960,259436697.67043114,2026-01-02T00:00:00Z
APH,Amphenol Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.23, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.67, 'rsi14': 50.94, 'above_ma10_ma20_ma50': True, 'ma10': 136.05, 'ma20': 135.52, 'ma50': 136.61, 'realized_vol_5d_ann_pct': 27.76}",139.7100067138672,171012816896,936848917.4061966,2026-01-02T00:00:00Z
GS,"The Goldman Sachs Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.52, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 51.12, 'above_ma10_ma20_ma50': True, 'ma10': 895.83, 'ma20': 886.16, 'ma50': 830.33, 'realized_vol_5d_ann_pct': 35.59}",914.3400268554688,276790018048,1831604240.3417969,2026-01-02T00:00:00Z
GVA,Granite Construction Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.1, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 59.86, 'above_ma10_ma20_ma50': True, 'ma10': 117.19, 'ma20': 114.64, 'ma50': 107.9, 'realized_vol_5d_ann_pct': 28.35}",118.66999816894531,5196103168,78424156.30672455,2026-01-02T00:00:00Z
