ticker,stage,reason
AAMI,filters,avg_vol_20d 208535 < 1000000
AAOI,filters,rvol 1.18 < 1.8
AAP,filters,rvol 0.90 < 1.8
AARD,filters,avg_vol_20d 217203 < 1000000
AAT,filters,avg_vol_20d 441987 < 1000000
ABAT,filters,price 4.87 < 7.0
ABCB,filters,avg_vol_20d 467670 < 1000000
ABEO,filters,price 5.45 < 7.0
ABG,filters,avg_vol_20d 186273 < 1000000
ABL,filters,avg_vol_20d 711469 < 1000000
ABM,filters,avg_vol_20d 911185 < 1000000
ABR,filters,adv20 30436929 < 50000000
ABSI,filters,price 3.05 < 7.0
ABTC,data,empty_or_short_history
ABUS,filters,price 4.70 < 7.0
ACA,filters,avg_vol_20d 211617 < 1000000
ACAD,filters,adv20 33701312 < 50000000
ACCO,filters,price 4.13 < 7.0
ACDC,filters,price 4.38 < 7.0
ACEL,filters,avg_vol_20d 428417 < 1000000
ACHR,filters,rvol 1.39 < 1.8
ACIC,filters,avg_vol_20d 154985 < 1000000
ACIW,filters,avg_vol_20d 643044 < 1000000
ACLS,filters,avg_vol_20d 486866 < 1000000
ACLX,filters,avg_vol_20d 854692 < 1000000
ACMR,filters,rvol 1.13 < 1.8
ACNB,filters,avg_vol_20d 25800 < 1000000
ACNT,filters,avg_vol_20d 54306 < 1000000
ACR,filters,avg_vol_20d 36658 < 1000000
ACRE,filters,price 5.09 < 7.0
ACRS,filters,price 2.67 < 7.0
ACT,filters,avg_vol_20d 264856 < 1000000
ACTG,filters,price 3.77 < 7.0
ACTU,filters,price 5.32 < 7.0
ACU,filters,avg_vol_20d 7781 < 1000000
ACVA,filters,adv20 19143169 < 50000000
ADAM,data,empty_or_short_history
ADCT,filters,price 3.55 < 7.0
ADEA,filters,adv20 18036019 < 50000000
ADMA,filters,adv20 41215780 < 50000000
ADNT,filters,adv20 26338816 < 50000000
ADPT,filters,adv20 35604423 < 50000000
ADTN,filters,adv20 9307057 < 50000000
ADUS,filters,avg_vol_20d 160445 < 1000000
ADV,filters,price 0.82 < 7.0
AEBI,filters,avg_vol_20d 174174 < 1000000
AEHR,filters,avg_vol_20d 940502 < 1000000
AEIS,filters,avg_vol_20d 409708 < 1000000
AEO,filters,rvol 0.93 < 1.8
AESI,filters,adv20 23304554 < 50000000
AEVA,filters,rvol 1.73 < 1.8
AEYE,filters,avg_vol_20d 120434 < 1000000
AFCG,filters,price 2.43 < 7.0
AFRI,filters,avg_vol_20d 25206 < 1000000
AGIO,filters,adv20 41155459 < 50000000
AGL,filters,price 1.02 < 7.0
AGM,filters,avg_vol_20d 101845 < 1000000
AGX,filters,avg_vol_20d 266000 < 1000000
AGYS,filters,avg_vol_20d 168724 < 1000000
AHCO,filters,adv20 10472965 < 50000000
AHH,filters,avg_vol_20d 788071 < 1000000
AHL,filters,avg_vol_20d 403854 < 1000000
AHR,filters,rvol 1.22 < 1.8
AI,filters,rvol 0.87 < 1.8
AII,filters,avg_vol_20d 136982 < 1000000
AIN,filters,avg_vol_20d 305740 < 1000000
AIOT,filters,price 5.65 < 7.0
AIP,filters,avg_vol_20d 404562 < 1000000
AIR,filters,avg_vol_20d 659733 < 1000000
AIRJ,filters,price 3.51 < 7.0
AIRO,filters,avg_vol_20d 874198 < 1000000
AIRS,filters,price 2.22 < 7.0
AISP,filters,price 3.60 < 7.0
AIV,filters,price 5.93 < 7.0
AKBA,filters,price 1.34 < 7.0
AKR,filters,adv20 31742959 < 50000000
ALAB,filters,rvol 0.91 < 1.8
ALB,filters,rvol 1.01 < 1.8
ALCO,filters,avg_vol_20d 25162 < 1000000
ALDX,filters,price 4.41 < 7.0
ALEC,filters,price 1.82 < 7.0
ALEX,filters,avg_vol_20d 768366 < 1000000
ALG,filters,avg_vol_20d 112926 < 1000000
ALGT,filters,avg_vol_20d 422700 < 1000000
ALH,data,empty_or_short_history
ALHC,filters,rvol 1.56 < 1.8
ALIT,filters,price 1.59 < 7.0
ALKS,filters,rvol 1.61 < 1.8
ALKT,filters,adv20 24129670 < 50000000
ALLO,filters,price 1.61 < 7.0
ALMS,filters,rvol 0.42 < 1.8
ALMU,filters,avg_vol_20d 438457 < 1000000
ALNT,filters,avg_vol_20d 146676 < 1000000
ALRM,filters,avg_vol_20d 348055 < 1000000
ALRS,filters,avg_vol_20d 128131 < 1000000
ALT,filters,price 4.24 < 7.0
ALTG,filters,price 6.31 < 7.0
ALTI,filters,price 4.21 < 7.0
ALX,filters,avg_vol_20d 73432 < 1000000
AMAL,filters,avg_vol_20d 197766 < 1000000
AMBA,filters,rvol 1.23 < 1.8
AMBP,filters,price 4.39 < 7.0
AMBQ,data,empty_or_short_history
AMC,filters,price 1.60 < 7.0
AMCX,filters,avg_vol_20d 460405 < 1000000
AMD,setup,did_not_meet_breakout_or_reversal
AMLX,filters,adv20 22319179 < 50000000
AMN,filters,adv20 20766215 < 50000000
AMPH,filters,avg_vol_20d 367646 < 1000000
AMPL,filters,adv20 13040183 < 50000000
AMPX,filters,rvol 1.34 < 1.8
AMR,filters,avg_vol_20d 265163 < 1000000
AMRC,filters,avg_vol_20d 419312 < 1000000
AMRX,filters,adv20 22090248 < 50000000
AMSC,filters,avg_vol_20d 808645 < 1000000
AMSF,filters,avg_vol_20d 146316 < 1000000
AMTB,filters,avg_vol_20d 243912 < 1000000
AMWD,filters,avg_vol_20d 123850 < 1000000
ANAB,filters,avg_vol_20d 540950 < 1000000
ANDE,filters,avg_vol_20d 310456 < 1000000
ANF,filters,rvol 1.18 < 1.8
ANGI,filters,avg_vol_20d 869932 < 1000000
ANGO,filters,avg_vol_20d 828635 < 1000000
ANIK,filters,avg_vol_20d 147332 < 1000000
ANIP,filters,avg_vol_20d 538178 < 1000000
ANNX,filters,price 6.16 < 7.0
AOMR,filters,avg_vol_20d 96383 < 1000000
AORT,filters,avg_vol_20d 329868 < 1000000
AOSL,filters,avg_vol_20d 313718 < 1000000
AOUT,filters,avg_vol_20d 77179 < 1000000
APAM,filters,avg_vol_20d 443177 < 1000000
APEI,filters,avg_vol_20d 243943 < 1000000
APGE,filters,rvol 0.57 < 1.8
APLD,filters,rvol 0.75 < 1.8
APLE,filters,adv20 25409371 < 50000000
APOG,filters,avg_vol_20d 336462 < 1000000
APPN,filters,avg_vol_20d 730870 < 1000000
