ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
PRA,ProAssurance Corporation,NYSE,Financial Services,10.0,"{'dist_to_52w_high_pct': 4.7, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 60.62, 'ma10': 116.03, 'ma20': 115.24, 'ma50': 108.4, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 54.23, 'breakout': {'score': 2.0, 'donchian20_prev': 122.43, 'donchian55_prev': 122.43, 'atr14': 3.9589, 'vol_ratio_3_20': 1.509, 'breakout_strength_atr': -0.5936, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.95, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,120.08000183105469,1272487680,773805646.5236022,2026-03-04T00:00:00Z
EPAM,"EPAM Systems, Inc.",NYSE,Technology,10.0,"{'dist_to_52w_high_pct': 4.7, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 60.62, 'ma10': 116.03, 'ma20': 115.24, 'ma50': 108.4, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 54.23, 'breakout': {'score': 2.0, 'donchian20_prev': 122.43, 'donchian55_prev': 122.43, 'atr14': 3.9589, 'vol_ratio_3_20': 1.509, 'breakout_strength_atr': -0.5936, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.95, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,120.08000183105469,7783684608,773805646.5236022,2026-03-04T00:00:00Z
PFIS,Peoples Financial Services Corp.,NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 4.8, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.24, 'rsi14': 51.24, 'ma10': 46.1, 'ma20': 46.43, 'ma50': 45.32, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.2, 'breakout': {'score': 2.0, 'donchian20_prev': 49.82, 'donchian55_prev': 49.82, 'atr14': 2.2843, 'vol_ratio_3_20': 2.2428, 'breakout_strength_atr': -1.0463, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.82, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.2, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,47.43000030517578,546104640,52713309.90212059,2026-03-04T00:00:00Z
CBT,Cabot Corporation,NYSE,Basic Materials,10.0,"{'dist_to_52w_high_pct': 4.7, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 60.62, 'ma10': 116.03, 'ma20': 115.24, 'ma50': 108.4, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 54.23, 'breakout': {'score': 2.0, 'donchian20_prev': 122.43, 'donchian55_prev': 122.43, 'atr14': 3.9589, 'vol_ratio_3_20': 1.509, 'breakout_strength_atr': -0.5936, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.95, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,120.08000183105469,3909831680,773805646.5236022,2026-03-04T00:00:00Z
IDT,IDT Corporation,NYSE,Communication Services,10.0,"{'dist_to_52w_high_pct': 4.7, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 60.62, 'ma10': 116.03, 'ma20': 115.24, 'ma50': 108.4, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 54.23, 'breakout': {'score': 2.0, 'donchian20_prev': 122.43, 'donchian55_prev': 122.43, 'atr14': 3.9589, 'vol_ratio_3_20': 1.509, 'breakout_strength_atr': -0.5936, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.3, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.95, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,120.08000183105469,1316350720,773805646.5236022,2026-03-04T00:00:00Z
NTGR,"NETGEAR, Inc.",NASDAQ,Technology,9.45,"{'dist_to_52w_high_pct': 3.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.64, 'rsi14': 63.4, 'ma10': 60.15, 'ma20': 55.75, 'ma50': 47.59, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 194.59, 'breakout': {'score': 2.0, 'donchian20_prev': 68.5, 'donchian55_prev': 68.5, 'atr14': 5.5198, 'vol_ratio_3_20': 1.6395, 'breakout_strength_atr': -0.2681, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 8.24, 'volatility_adj': -0.75, 'volatility_note': 'elevated_volatility_penalty', 'ret5_atr_units': 1.29, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,-0.75,67.0199966430664,615487744,124111909.94808197,2026-03-04T00:00:00Z
OPCH,"Option Care Health, Inc.",NASDAQ,Healthcare,9.45,"{'dist_to_52w_high_pct': 1.92, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.41, 'rsi14': 69.5, 'ma10': 33.19, 'ma20': 31.54, 'ma50': 29.78, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 65.58, 'breakout': {'score': 2.0, 'donchian20_prev': 35.71, 'donchian55_prev': 35.71, 'atr14': 2.8338, 'vol_ratio_3_20': 2.4071, 'breakout_strength_atr': -0.1553, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 8.03, 'volatility_adj': -0.75, 'volatility_note': 'elevated_volatility_penalty', 'ret5_atr_units': 0.28, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,-0.75,35.27000045776367,4876268544,35271619.59936371,2026-03-04T00:00:00Z
NRG,"NRG Energy, Inc.",NYSE,Utilities,8.65,"{'dist_to_52w_high_pct': 3.52, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 67.92, 'ma10': 229.51, 'ma20': 227.09, 'ma50': 224.9, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.56, 'breakout': {'score': 4.0, 'donchian20_prev': 235.71, 'donchian55_prev': 237.04, 'atr14': 5.8281, 'vol_ratio_3_20': 0.8626, 'breakout_strength_atr': 0.0824, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.66, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,236.19000244140625,35108364288,1613836822.5784943,2026-03-04T00:00:00Z
TWO,Two Harbors Investment Corp.,NYSE,Real Estate,8.65,"{'dist_to_52w_high_pct': 0.46, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 54.01, 'ma10': 227.96, 'ma20': 226.71, 'ma50': 212.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 31.45, 'breakout': {'score': 4.0, 'donchian20_prev': 234.82, 'donchian55_prev': 234.82, 'atr14': 8.4271, 'vol_ratio_3_20': 0.5894, 'breakout_strength_atr': 0.0119, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.59, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.99, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,234.9199981689453,1040977920,232891822.95721588,2026-03-04T00:00:00Z
INNV,InnovAge Holding Corp.,NASDAQ,Healthcare,8.65,"{'dist_to_52w_high_pct': 3.52, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 67.92, 'ma10': 229.51, 'ma20': 227.09, 'ma50': 224.9, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.56, 'breakout': {'score': 4.0, 'donchian20_prev': 235.71, 'donchian55_prev': 237.04, 'atr14': 5.8281, 'vol_ratio_3_20': 0.8626, 'breakout_strength_atr': 0.0824, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.66, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,236.19000244140625,1438414464,1613836822.5784943,2026-03-04T00:00:00Z
PRLB,"Proto Labs, Inc.",NYSE,Industrials,8.65,"{'dist_to_52w_high_pct': 1.39, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 68.6, 'ma10': 445.29, 'ma20': 415.68, 'ma50': 371.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 47.27, 'breakout': {'score': 4.0, 'donchian20_prev': 459.75, 'donchian55_prev': 459.75, 'atr14': 25.6964, 'vol_ratio_3_20': 0.9576, 'breakout_strength_atr': 0.1405, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.86, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,463.3599853515625,1500925824,175499076.55703735,2026-03-04T00:00:00Z
RSG,"Republic Services, Inc.",NYSE,Industrials,8.65,"{'dist_to_52w_high_pct': 0.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 59.72, 'ma10': 40.11, 'ma20': 39.83, 'ma50': 35.06, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.81, 'breakout': {'score': 4.0, 'donchian20_prev': 41.74, 'donchian55_prev': 41.74, 'atr14': 1.4693, 'vol_ratio_3_20': 0.9901, 'breakout_strength_atr': 0.0272, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.24, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,41.779998779296875,71685644288,79589314.80975953,2026-03-04T00:00:00Z
MS,Morgan Stanley,NYSE,Financial Services,8.65,"{'dist_to_52w_high_pct': 0.46, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 54.01, 'ma10': 227.96, 'ma20': 226.71, 'ma50': 212.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 31.45, 'breakout': {'score': 4.0, 'donchian20_prev': 234.82, 'donchian55_prev': 234.82, 'atr14': 8.4271, 'vol_ratio_3_20': 0.5894, 'breakout_strength_atr': 0.0119, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.59, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.99, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,234.9199981689453,266093625344,232891822.95721588,2026-03-04T00:00:00Z
TSCO,Tractor Supply Company,NASDAQ,Consumer Cyclical,8.45,"{'dist_to_52w_high_pct': 5.83, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.6, 'rsi14': 69.64, 'ma10': 79.25, 'ma20': 73.8, 'ma50': 63.42, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 84.04, 'breakout': {'score': 2.0, 'donchian20_prev': 88.99, 'donchian55_prev': 88.99, 'atr14': 4.045, 'vol_ratio_3_20': 1.5996, 'breakout_strength_atr': -1.2831, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.38, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,83.80000305175781,26628112384,67409788.25821991,2026-03-04T00:00:00Z
RPAY,Repay Holdings Corporation,NCM,Technology,8.45,"{'dist_to_52w_high_pct': 8.48, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.82, 'rsi14': 68.93, 'ma10': 30.18, 'ma20': 28.26, 'ma50': 22.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 159.53, 'breakout': {'score': 2.0, 'donchian20_prev': 35.61, 'donchian55_prev': 35.61, 'atr14': 2.1235, 'vol_ratio_3_20': 1.8212, 'breakout_strength_atr': -1.4222, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.87, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,32.59000015258789,284056224,169319701.737961,2026-03-04T00:00:00Z
PKBK,"Parke Bancorp, Inc.",NCM,Financial Services,8.45,"{'dist_to_52w_high_pct': 5.83, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.6, 'rsi14': 69.64, 'ma10': 79.25, 'ma20': 73.8, 'ma50': 63.42, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 84.04, 'breakout': {'score': 2.0, 'donchian20_prev': 88.99, 'donchian55_prev': 88.99, 'atr14': 4.045, 'vol_ratio_3_20': 1.5996, 'breakout_strength_atr': -1.2831, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.38, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,83.80000305175781,331721504,67409788.25821991,2026-03-04T00:00:00Z
AFL,Aflac Incorporated,NYSE,Financial Services,8.45,"{'dist_to_52w_high_pct': 8.48, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.82, 'rsi14': 68.93, 'ma10': 30.18, 'ma20': 28.26, 'ma50': 22.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 159.53, 'breakout': {'score': 2.0, 'donchian20_prev': 35.61, 'donchian55_prev': 35.61, 'atr14': 2.1235, 'vol_ratio_3_20': 1.8212, 'breakout_strength_atr': -1.4222, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.87, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,32.59000015258789,58952335360,169319701.737961,2026-03-04T00:00:00Z
RZLT,"Rezolute, Inc.",NCM,Healthcare,8.45,"{'dist_to_52w_high_pct': 46.27, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 2.1, 'rsi14': 69.32, 'ma10': 19.71, 'ma20': 19.36, 'ma50': 22.28, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 74.79, 'breakout': {'score': 2.0, 'donchian20_prev': 23.65, 'donchian55_prev': 30.2, 'atr14': 1.6211, 'vol_ratio_3_20': 2.1032, 'breakout_strength_atr': -0.7834, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 7.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.8, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,22.3799991607666,313888416,37059670.20689964,2026-03-04T00:00:00Z
