ticker,stage,reason
AAMI,filters,price 2.07 < 8.0
AAOI,filters,avg_vol_20d 55881 < 1000000
AAP,filters,avg_vol_20d 447671 < 1000000
AARD,filters,rvol 0.48 < 1.3
AAT,filters,avg_vol_20d 473260 < 1000000
ABAT,filters,avg_vol_20d 163259 < 1000000
ABCB,filters,price 1.18 < 8.0
ABEO,filters,price 6.40 < 8.0
ABG,filters,price 4.02 < 8.0
ABL,filters,avg_vol_20d 403162 < 1000000
ABM,filters,rvol 0.49 < 1.3
ABR,filters,avg_vol_20d 487778 < 1000000
ABSI,filters,avg_vol_20d 734815 < 1000000
ABTC,filters,rvol 0.63 < 1.3
ABUS,filters,adv20 10596317 < 30000000
ACA,filters,avg_vol_20d 889707 < 1000000
ACAD,filters,rvol 1.17 < 1.3
ACCO,filters,rvol 0.56 < 1.3
ACDC,filters,avg_vol_20d 63782 < 1000000
ACEL,filters,avg_vol_20d 496961 < 1000000
ACHR,filters,avg_vol_20d 165142 < 1000000
ACIC,filters,avg_vol_20d 168287 < 1000000
ACIW,filters,price 6.40 < 8.0
ACLS,filters,avg_vol_20d 600230 < 1000000
ACLX,filters,avg_vol_20d 848803 < 1000000
ACMR,filters,avg_vol_20d 880198 < 1000000
ACNB,filters,price 7.21 < 8.0
ACNT,filters,avg_vol_20d 277236 < 1000000
ACR,filters,avg_vol_20d 601485 < 1000000
ACRE,filters,price 2.11 < 8.0
ACRS,filters,rvol 0.58 < 1.3
ACT,filters,adv20 21777391 < 30000000
ACTG,filters,price 4.19 < 8.0
ACTU,filters,rvol 0.49 < 1.3
ACU,filters,avg_vol_20d 473200 < 1000000
ACVA,filters,price 5.46 < 8.0
ADAM,filters,avg_vol_20d 295867 < 1000000
ADCT,filters,price 0.73 < 8.0
ADEA,filters,avg_vol_20d 657743 < 1000000
ADMA,filters,avg_vol_20d 252404 < 1000000
ADNT,filters,price 1.24 < 8.0
ADPT,filters,avg_vol_20d 31304 < 1000000
ADTN,filters,avg_vol_20d 351801 < 1000000
ADUS,filters,avg_vol_20d 625790 < 1000000
ADV,filters,avg_vol_20d 52067 < 1000000
AEBI,filters,price 6.35 < 8.0
AEHR,filters,rvol 0.57 < 1.3
AEIS,filters,rvol 0.63 < 1.3
AEO,filters,price 2.74 < 8.0
AESI,filters,price 4.79 < 8.0
AEVA,filters,adv20 17885904 < 30000000
AEYE,filters,rvol 0.86 < 1.3
AFCG,filters,price 1.76 < 8.0
AFRI,filters,adv20 23650554 < 30000000
AGIO,filters,avg_vol_20d 41426 < 1000000
AGL,filters,rvol 0.65 < 1.3
AGM,filters,rvol 0.88 < 1.3
AGX,filters,avg_vol_20d 459482 < 1000000
AGYS,filters,rvol 0.89 < 1.3
AHCO,filters,avg_vol_20d 467051 < 1000000
AHH,filters,avg_vol_20d 113773 < 1000000
AHR,filters,rvol 1.12 < 1.3
AI,filters,avg_vol_20d 221853 < 1000000
AII,filters,avg_vol_20d 419877 < 1000000
AIN,filters,price 1.98 < 8.0
AIOT,filters,adv20 14788290 < 30000000
AIP,filters,price 4.15 < 8.0
AIR,filters,avg_vol_20d 316456 < 1000000
AIRJ,filters,rvol 0.50 < 1.3
AIRO,filters,avg_vol_20d 732436 < 1000000
AIRS,filters,avg_vol_20d 676681 < 1000000
AISP,filters,avg_vol_20d 113297 < 1000000
AIV,filters,adv20 11229474 < 30000000
AKBA,filters,price 5.69 < 8.0
AKR,filters,avg_vol_20d 327839 < 1000000
ALAB,filters,adv20 27737207 < 30000000
ALB,filters,rvol 0.75 < 1.3
ALCO,filters,rvol 0.67 < 1.3
ALDX,filters,price 5.20 < 8.0
ALEC,filters,rvol 0.93 < 1.3
ALEX,filters,adv20 21740507 < 30000000
ALG,filters,avg_vol_20d 259364 < 1000000
ALGT,filters,avg_vol_20d 452589 < 1000000
ALH,filters,price 3.74 < 8.0
ALHC,filters,rvol 1.14 < 1.3
ALIT,filters,avg_vol_20d 322864 < 1000000
ALKS,filters,avg_vol_20d 589232 < 1000000
ALLO,filters,rvol 1.05 < 1.3
ALMS,filters,avg_vol_20d 116800 < 1000000
ALMU,filters,price 3.33 < 8.0
ALNT,filters,rvol 0.55 < 1.3
ALRM,filters,rvol 0.45 < 1.3
ALRS,filters,avg_vol_20d 33090 < 1000000
ALT,filters,rvol 0.45 < 1.3
ALTG,filters,avg_vol_20d 482235 < 1000000
ALTI,filters,price 2.01 < 8.0
ALX,filters,rvol 1.02 < 1.3
AMAL,filters,price 6.60 < 8.0
AMBA,filters,avg_vol_20d 133798 < 1000000
AMBP,filters,adv20 20039977 < 30000000
AMBQ,filters,adv20 21740507 < 30000000
AMC,filters,rvol 0.95 < 1.3
AMCX,filters,avg_vol_20d 402971 < 1000000
AMD,filters,rvol 0.67 < 1.3
AMLX,filters,rvol 0.56 < 1.3
AMN,filters,price 5.46 < 8.0
AMPH,filters,rvol 0.88 < 1.3
AMPL,filters,rvol 1.27 < 1.3
AMPX,filters,avg_vol_20d 281496 < 1000000
AMR,filters,avg_vol_20d 244990 < 1000000
AMRC,filters,avg_vol_20d 94325 < 1000000
AMRX,filters,rvol 0.64 < 1.3
AMSC,filters,price 1.24 < 8.0
AMSF,filters,rvol 0.70 < 1.3
AMTB,filters,avg_vol_20d 363764 < 1000000
AMWD,filters,avg_vol_20d 341676 < 1000000
ANAB,filters,price 5.70 < 8.0
ANDE,filters,avg_vol_20d 822586 < 1000000
ANF,filters,rvol 0.82 < 1.3
ANGI,filters,price 4.19 < 8.0
ANGO,filters,avg_vol_20d 139790 < 1000000
ANIK,filters,avg_vol_20d 168287 < 1000000
ANIP,filters,price 5.14 < 8.0
ANNX,filters,rvol 1.13 < 1.3
AOMR,filters,adv20 18808285 < 30000000
AORT,filters,rvol 0.93 < 1.3
AOSL,filters,adv20 21740507 < 30000000
AOUT,filters,avg_vol_20d 382001 < 1000000
APAM,filters,avg_vol_20d 932451 < 1000000
APEI,filters,avg_vol_20d 7863 < 1000000
APGE,filters,rvol 0.42 < 1.3
APLD,filters,avg_vol_20d 142199 < 1000000
APLE,filters,rvol 0.70 < 1.3
APOG,filters,avg_vol_20d 146381 < 1000000
APPN,filters,rvol 0.83 < 1.3
APPS,filters,adv20 18623238 < 30000000
AQST,filters,price 4.37 < 8.0
ARAY,filters,avg_vol_20d 615686 < 1000000
ARCB,filters,avg_vol_20d 476482 < 1000000
ARCT,filters,avg_vol_20d 9506 < 1000000
ARDT,filters,avg_vol_20d 187564 < 1000000
ARDX,filters,avg_vol_20d 69270 < 1000000
AREN,filters,rvol 0.79 < 1.3
ARHS,filters,avg_vol_20d 96271 < 1000000
ARI,filters,avg_vol_20d 309052 < 1000000
ARKO,filters,rvol 0.39 < 1.3
ARL,filters,rvol 0.73 < 1.3
ARLO,filters,avg_vol_20d 585008 < 1000000
AROC,filters,avg_vol_20d 58739 < 1000000
AROW,filters,rvol 0.45 < 1.3
ARQ,filters,price 5.67 < 8.0
ARQT,filters,avg_vol_20d 129945 < 1000000
ARR,filters,rvol 0.90 < 1.3
ARRY,filters,price 1.96 < 8.0
ARVN,filters,rvol 0.94 < 1.3
ARWR,filters,price 3.46 < 8.0
ASAN,filters,price 3.44 < 8.0
ASB,filters,price 7.81 < 8.0
ASC,filters,avg_vol_20d 352208 < 1000000
ASGN,filters,price 7.06 < 8.0
ASIC,filters,price 3.08 < 8.0
ASIX,filters,avg_vol_20d 2751 < 1000000
ASLE,filters,price 4.85 < 8.0
ASO,filters,rvol 0.63 < 1.3
ASPI,filters,rvol 0.92 < 1.3
ASPN,filters,avg_vol_20d 145713 < 1000000
ASTE,filters,avg_vol_20d 29294 < 1000000
ASTH,filters,avg_vol_20d 323388 < 1000000
ASTI,filters,avg_vol_20d 179708 < 1000000
ASTS,filters,avg_vol_20d 931912 < 1000000
ASUR,filters,rvol 1.17 < 1.3
ATEC,filters,rvol 0.84 < 1.3
ATEN,filters,price 0.79 < 8.0
ATEX,filters,avg_vol_20d 391254 < 1000000
ATGE,filters,avg_vol_20d 346090 < 1000000
ATKR,filters,avg_vol_20d 252247 < 1000000
ATLC,filters,rvol 1.07 < 1.3
ATLO,filters,avg_vol_20d 145713 < 1000000
ATMU,filters,avg_vol_20d 321215 < 1000000
ATNI,filters,avg_vol_20d 534394 < 1000000
ATOM,filters,avg_vol_20d 411122 < 1000000
ATRC,filters,rvol 0.82 < 1.3
ATRO,filters,adv20 27057105 < 30000000
ATXS,filters,avg_vol_20d 31304 < 1000000
ATYR,filters,avg_vol_20d 784847 < 1000000
AUB,filters,price 5.86 < 8.0
AUPH,setup,did_not_meet_breakout_or_reversal
AURA,filters,adv20 28208242 < 30000000
AVA,filters,rvol 0.57 < 1.3
