ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
TTWO,"Take-Two Interactive Software, Inc.",NASDAQ,Communication Services,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.31, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 65.8, 'above_ma10_ma20_ma50': True, 'ma10': 250.97, 'ma20': 248.25, 'ma50': 246.86, 'realized_vol_5d_ann_pct': 15.7}",256.0299987792969,46325903360,329405723.42170715,2025-12-31T00:00:00Z
TVTX,"Travere Therapeutics, Inc.",NGM,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 9.3, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 62.17, 'above_ma10_ma20_ma50': True, 'ma10': 36.94, 'ma20': 35.91, 'ma50': 34.33, 'realized_vol_5d_ann_pct': 111.14}",38.209999084472656,3093953280,62371689.457588196,2025-12-31T00:00:00Z
UAL,"United Airlines Holdings, Inc.",NASDAQ,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.87, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 58.76, 'above_ma10_ma20_ma50': False, 'ma10': 113.03, 'ma20': 110.09, 'ma50': 101.78, 'realized_vol_5d_ann_pct': 20.26}",111.81999969482422,37980938240,515636078.52458954,2025-12-31T00:00:00Z
ULTA,"Ulta Beauty, Inc.",NASDAQ,Consumer Cyclical,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.41, 'rsi14': 52.75, 'above_ma10_ma20_ma50': True, 'ma10': 602.75, 'ma20': 593.79, 'ma50': 549.87, 'realized_vol_5d_ann_pct': 8.01}",605.010009765625,29870422016,528293213.8265991,2025-12-31T00:00:00Z
DAVE,Dave Inc.,NGM,Technology,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 22.71, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 67.25, 'above_ma10_ma20_ma50': True, 'ma10': 218.83, 'ma20': 209.76, 'ma50': 217.52, 'realized_vol_5d_ann_pct': 36.05}",221.41000366210938,3232201984,72507306.81884766,2025-12-31T00:00:00Z
EBAY,eBay Inc.,NASDAQ,Consumer Cyclical,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 13.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 65.47, 'above_ma10_ma20_ma50': True, 'ma10': 85.08, 'ma20': 84.09, 'ma50': 85.33, 'realized_vol_5d_ann_pct': 22.0}",87.0999984741211,41545871360,354619583.33309174,2025-12-31T00:00:00Z
DX,"Dynex Capital, Inc.",NYSE,Real Estate,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.51, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 64.81, 'above_ma10_ma20_ma50': True, 'ma10': 13.86, 'ma20': 13.8, 'ma50': 13.63, 'realized_vol_5d_ann_pct': 9.68}",14.010000228881836,2052567936,57428458.44405174,2025-12-31T00:00:00Z
PI,"Impinj, Inc.",NASDAQ,Technology,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 29.57, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 63.72, 'above_ma10_ma20_ma50': True, 'ma10': 172.7, 'ma20': 164.43, 'ma50': 173.23, 'realized_vol_5d_ann_pct': 43.48}",174.00999450683594,6297626112,97955897.76992798,2025-12-31T00:00:00Z
MIRM,"Mirum Pharmaceuticals, Inc.",NGM,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.35, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.57, 'rsi14': 78.3, 'above_ma10_ma20_ma50': True, 'ma10': 77.62, 'ma20': 72.35, 'ma50': 71.35, 'realized_vol_5d_ann_pct': 22.7}",78.98999786376953,4474269696,60325024.63302612,2025-12-31T00:00:00Z
LUNR,"Intuitive Machines, Inc.",NGM,Industrials,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 27.54, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.18, 'rsi14': 67.8, 'above_ma10_ma20_ma50': True, 'ma10': 14.9, 'ma20': 13.17, 'ma50': 11.41, 'realized_vol_5d_ann_pct': 76.07}",16.229999542236328,2214575104,155970257.792449,2025-12-31T00:00:00Z
LHX,"L3Harris Technologies, Inc.",NYSE,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.72, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.48, 'rsi14': 59.04, 'above_ma10_ma20_ma50': True, 'ma10': 292.17, 'ma20': 287.58, 'ma50': 287.24, 'realized_vol_5d_ann_pct': 4.54}",293.57000732421875,62820818944,270839693.3969116,2025-12-31T00:00:00Z
JPM,JPMorgan Chase & Co.,NYSE,Financial Services,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.61, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 65.12, 'above_ma10_ma20_ma50': True, 'ma10': 322.07, 'ma20': 318.06, 'ma50': 310.9, 'realized_vol_5d_ann_pct': 12.89}",322.2200012207031,905191489536,3107695524.3722534,2025-12-31T00:00:00Z
ONDS,Ondas Holdings Inc.,NCM,Technology,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 16.58, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 59.57, 'above_ma10_ma20_ma50': True, 'ma10': 8.74, 'ma20': 8.74, 'ma50': 7.61, 'realized_vol_5d_ann_pct': 97.01}",9.760000228881836,5279536640,706672038.0551481,2025-12-31T00:00:00Z
IQV,IQVIA Holdings Inc.,NYSE,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.79, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.38, 'rsi14': 55.52, 'above_ma10_ma20_ma50': True, 'ma10': 224.73, 'ma20': 224.17, 'ma50': 221.37, 'realized_vol_5d_ann_pct': 9.32}",225.41000366210938,41282424832,294117401.33773804,2025-12-31T00:00:00Z
