ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
AVGO,Broadcom Inc.,NASDAQ,Technology,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.58, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.59, 'rsi14': 66.1, 'above_ma10_ma20_ma50': True, 'ma10': 356.76, 'ma20': 357.89, 'ma50': 349.96, 'realized_vol_5d_ann_pct': 85.45}",397.57000732421875,1669923995648,8270761683.998413,2025-11-26T00:00:00Z
UPWK,Upwork Inc.,NASDAQ,Communication Services,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 68.66, 'above_ma10_ma20_ma50': True, 'ma10': 17.78, 'ma20': 17.3, 'ma50': 17.52, 'realized_vol_5d_ann_pct': 74.09}",19.579999923706055,2705174016,100665329.653306,2025-11-26T00:00:00Z
LITE,Lumentum Holdings Inc.,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.5, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 65.25, 'above_ma10_ma20_ma50': True, 'ma10': 260.52, 'ma20': 243.68, 'ma50': 197.47, 'realized_vol_5d_ann_pct': 185.73}",308.2799987792969,24101062656,1446715741.249771,2025-11-26T00:00:00Z
TMDX,"TransMedics Group, Inc.",NGM,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.85, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 64.8, 'above_ma10_ma20_ma50': True, 'ma10': 128.12, 'ma20': 126.39, 'ma50': 121.71, 'realized_vol_5d_ann_pct': 91.98}",145.75,4601914368,132021323.36250305,2025-11-26T00:00:00Z
NUVL,"Nuvalent, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 67.8, 'above_ma10_ma20_ma50': True, 'ma10': 105.29, 'ma20': 100.09, 'ma50': 92.55, 'realized_vol_5d_ann_pct': 32.11}",109.05999755859375,7700489728,80628713.71715546,2025-11-26T00:00:00Z
IBP,"Installed Building Products, Inc.",NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.23, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 63.89, 'above_ma10_ma20_ma50': True, 'ma10': 254.92, 'ma20': 253.37, 'ma50': 253.53, 'realized_vol_5d_ann_pct': 46.78}",270.9599914550781,8172723712,96711677.42904663,2025-11-26T00:00:00Z
PTCT,"PTC Therapeutics, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.43, 'resistance_level': None, 'volume_ratio_3d_to_20d': 3.17, 'rsi14': 89.12, 'above_ma10_ma20_ma50': True, 'ma10': 78.21, 'ma20': 74.58, 'ma50': 68.42, 'realized_vol_5d_ann_pct': 20.2}",86.25,6229569024,173596515.78956604,2025-11-26T00:00:00Z
HL,Hecla Mining Company,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.48, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 65.47, 'above_ma10_ma20_ma50': True, 'ma10': 14.36, 'ma20': 13.95, 'ma50': 13.09, 'realized_vol_5d_ann_pct': 90.27}",15.970000267028809,16390612992,248987018.99018288,2025-11-26T00:00:00Z
ENSG,"The Ensign Group, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.63, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 59.65, 'above_ma10_ma20_ma50': True, 'ma10': 181.34, 'ma20': 181.78, 'ma50': 178.74, 'realized_vol_5d_ann_pct': 23.22}",186.9600067138672,10237046784,92024122.6966095,2025-11-26T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.05, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 64.08, 'above_ma10_ma20_ma50': True, 'ma10': 4.04, 'ma20': 4.02, 'ma50': 3.65, 'realized_vol_5d_ann_pct': 73.73}",4.300000190734863,4703153664,174650690.49142122,2025-11-26T00:00:00Z
