ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
SPXC,"SPX Technologies, Inc.",NYSE,Industrials,10.0,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 61.47, 'ma10': 109.83, 'ma20': 108.63, 'ma50': 103.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.85, 'breakout': {'score': 8.0, 'donchian20_prev': 112.9, 'donchian55_prev': 112.9, 'atr14': 3.9232, 'vol_ratio_3_20': 1.8552, 'breakout_strength_atr': 0.7902, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,116.0,11541420032,232398570.3617813,2026-02-26T00:00:00Z
TRST,TrustCo Bank Corp NY,NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 61.47, 'ma10': 109.83, 'ma20': 108.63, 'ma50': 103.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.85, 'breakout': {'score': 8.0, 'donchian20_prev': 112.9, 'donchian55_prev': 112.9, 'atr14': 3.9232, 'vol_ratio_3_20': 1.8552, 'breakout_strength_atr': 0.7902, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,116.0,826685760,232398570.3617813,2026-02-26T00:00:00Z
GLNG,Golar LNG Limited,NASDAQ,Energy,10.0,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 61.47, 'ma10': 109.83, 'ma20': 108.63, 'ma50': 103.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.85, 'breakout': {'score': 8.0, 'donchian20_prev': 112.9, 'donchian55_prev': 112.9, 'atr14': 3.9232, 'vol_ratio_3_20': 1.8552, 'breakout_strength_atr': 0.7902, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,116.0,4426233344,232398570.3617813,2026-02-26T00:00:00Z
EVCM,EverCommerce Inc.,NASDAQ,Technology,10.0,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 61.47, 'ma10': 109.83, 'ma20': 108.63, 'ma50': 103.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.85, 'breakout': {'score': 8.0, 'donchian20_prev': 112.9, 'donchian55_prev': 112.9, 'atr14': 3.9232, 'vol_ratio_3_20': 1.8552, 'breakout_strength_atr': 0.7902, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,116.0,2084705664,232398570.3617813,2026-02-26T00:00:00Z
AVY,Avery Dennison Corporation,NYSE,Consumer Cyclical,10.0,"{'dist_to_52w_high_pct': 2.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 61.47, 'ma10': 109.83, 'ma20': 108.63, 'ma50': 103.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 70.85, 'breakout': {'score': 8.0, 'donchian20_prev': 112.9, 'donchian55_prev': 112.9, 'atr14': 3.9232, 'vol_ratio_3_20': 1.8552, 'breakout_strength_atr': 0.7902, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.38, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,116.0,14913373184,232398570.3617813,2026-02-26T00:00:00Z
CRC,California Resources Corporation,NYSE,Energy,9.05,"{'dist_to_52w_high_pct': 0.66, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.58, 'rsi14': 83.17, 'ma10': 72.73, 'ma20': 69.27, 'ma50': 61.99, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.28, 'breakout': {'score': 8.0, 'donchian20_prev': 74.85, 'donchian55_prev': 74.85, 'atr14': 2.4704, 'vol_ratio_3_20': 1.5776, 'breakout_strength_atr': 0.8662, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.31, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,76.98999786376953,5120252928,34536664.53896828,2026-02-26T00:00:00Z
CIX,CompX International Inc.,ASE,Industrials,9.05,"{'dist_to_52w_high_pct': 0.66, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.58, 'rsi14': 83.17, 'ma10': 72.73, 'ma20': 69.27, 'ma50': 61.99, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.28, 'breakout': {'score': 8.0, 'donchian20_prev': 74.85, 'donchian55_prev': 74.85, 'atr14': 2.4704, 'vol_ratio_3_20': 1.5776, 'breakout_strength_atr': 0.8662, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.31, 'extension_adj': 0.0}, 'data_gaps': []}",8.0,0.25,76.98999786376953,296616000,34536664.53896828,2026-02-26T00:00:00Z
AMCR,Amcor plc,NYSE,Consumer Cyclical,8.85,"{'dist_to_52w_high_pct': 0.38, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 67.57, 'ma10': 130.17, 'ma20': 129.49, 'ma50': 124.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.57, 'breakout': {'score': 6.0, 'donchian20_prev': 133.62, 'donchian55_prev': 133.62, 'atr14': 3.5214, 'vol_ratio_3_20': 1.2238, 'breakout_strength_atr': 0.5566, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.69, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,135.5800018310547,22289084416,35360536.1725563,2026-02-26T00:00:00Z
CTSH,Cognizant Technology Solutions Corporation,NASDAQ,Technology,8.85,"{'dist_to_52w_high_pct': 0.38, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 67.57, 'ma10': 130.17, 'ma20': 129.49, 'ma50': 124.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.57, 'breakout': {'score': 6.0, 'donchian20_prev': 133.62, 'donchian55_prev': 133.62, 'atr14': 3.5214, 'vol_ratio_3_20': 1.2238, 'breakout_strength_atr': 0.5566, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.69, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,135.5800018310547,31357540352,35360536.1725563,2026-02-26T00:00:00Z
RCKT,"Rocket Pharmaceuticals, Inc.",NGM,Healthcare,8.85,"{'dist_to_52w_high_pct': 0.38, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 67.57, 'ma10': 130.17, 'ma20': 129.49, 'ma50': 124.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.57, 'breakout': {'score': 6.0, 'donchian20_prev': 133.62, 'donchian55_prev': 133.62, 'atr14': 3.5214, 'vol_ratio_3_20': 1.2238, 'breakout_strength_atr': 0.5566, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.69, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,135.5800018310547,490246688,35360536.1725563,2026-02-26T00:00:00Z
