Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
TVTX,29.11,6.46,10.64,33.1,30.9,105961233.0,36.16,35.38,0,0,-16.42,-18.69,Reversal,37.29,False
ATEC,16.45,2.98,6.34,27.6,29.37,56741590.0,20.52,20.5,0,0,-17.59,-24.51,Reversal,24.3,False
FIG,33.56,2.77,5.02,14.8,76.52,189074075.0,37.34,38.67,0,0,-6.96,-10.48,Reversal,23.1,False
TGTX,27.87,1.8,3.83,29.1,40.04,55815221.0,30.08,31.11,0,0,-11.1,-5.24,Reversal,19.56,False
