ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
LUV,Southwest Airlines Co.,NYSE,Industrials,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.04, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 58.14, 'ma10': 42.6, 'ma20': 42.02, 'ma50': 37.3, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 33.96, 'breakout': {'score': 0.0, 'donchian20_prev': 45.02, 'donchian55_prev': 45.02, 'atr14': 1.0153, 'vol_ratio_3_20': 1.028, 'breakout_strength_atr': -1.7926, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 33.03}",0.0,0.25,43.2,22031624192,380885300.06700003,2026-01-13T00:00:00Z,58.13559322033897,2.350148809523809,1.0279684378581708,4.042647712127943
CAH,"Cardinal Health, Inc.",NYSE,Healthcare,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.1, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 56.4, 'ma10': 205.39, 'ma20': 204.4, 'ma50': 203.59, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.24, 'breakout': {'score': 0.0, 'donchian20_prev': 211.77, 'donchian55_prev': 214.93, 'atr14': 3.9696, 'vol_ratio_3_20': 0.87, 'breakout_strength_atr': -0.8842, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.91, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.06, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 165.24}",0.0,0.25,208.26,49498173440,364909772.71650004,2026-01-13T00:00:00Z,56.39632107023413,1.9060652206719608,0.870028103606762,3.1033359698506566
WBD,"Warner Bros. Discovery, Inc.",NASDAQ,Communication Services,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.8, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 51.58, 'ma10': 28.63, 'ma20': 28.66, 'ma50': 25.98, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.22, 'breakout': {'score': 0.0, 'donchian20_prev': 30.0, 'donchian55_prev': 30.0, 'atr14': 0.5215, 'vol_ratio_3_20': 0.7345, 'breakout_strength_atr': -2.1862, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.81, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.76, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 15.98}",0.0,0.25,28.86,70863732736,1163425846.036,2026-01-13T00:00:00Z,51.58045977011493,1.806875556875557,0.7345226613285432,3.800000000000002
KO,The Coca-Cola Company,NYSE,Consumer Defensive,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.22, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.23, 'rsi14': 56.91, 'ma10': 69.4, 'ma20': 69.83, 'ma50': 70.37, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.15, 'breakout': {'score': 0.0, 'donchian20_prev': 71.315, 'donchian55_prev': 73.23, 'atr14': 0.8236, 'vol_ratio_3_20': 1.2347, 'breakout_strength_atr': -0.0911, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.16, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 4.33, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 69.9}",0.0,-0.75,71.24,313651265536,1090744922.7065,2026-01-13T00:00:00Z,56.9127516778524,1.1561422154487837,1.234679055607885,4.221564936810972
TJX,"The TJX Companies, Inc.",NYSE,Consumer Cyclical,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.84, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 55.81, 'ma10': 155.63, 'ma20': 155.83, 'ma50': 151.53, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.52, 'breakout': {'score': 0.0, 'donchian20_prev': 159.48, 'donchian55_prev': 159.48, 'atr14': 2.1432, 'vol_ratio_3_20': 1.0692, 'breakout_strength_atr': -0.6252, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.36, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.02, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 136.6}",0.0,-0.75,158.14,170546741248,683312773.6585,2026-01-13T00:00:00Z,55.812220566318835,1.3552548374857702,1.069170314245199,0.8402307499372983
SRE,Sempra,NYSE,Utilities,6.57,6.87,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.67, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 59.75, 'ma10': 88.49, 'ma20': 88.28, 'ma50': 90.29, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.03, 'breakout': {'score': 4.0, 'donchian20_prev': 89.92, 'donchian55_prev': 95.045, 'atr14': 1.5353, 'vol_ratio_3_20': 0.8134, 'breakout_strength_atr': 0.241, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 1.7, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 82.31}",4.0,0.25,90.29,56091451392,255221944.95,2026-01-13T00:00:00Z,59.751773049645415,1.7004651677926648,0.8133688243633657,5.672795653990799
SMTC,Semtech Corporation,NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 6.65, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.18, 'rsi14': 51.31, 'ma10': 75.77, 'ma20': 74.55, 'ma50': 72.55, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 85.8, 'breakout': {'score': 0.0, 'donchian20_prev': 79.83, 'donchian55_prev': 81.32, 'atr14': 3.4698, 'vol_ratio_3_20': 1.176, 'breakout_strength_atr': -1.1096, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.57, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.41, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 54.5}",0.0,0.25,75.98,7451324928,91500848.6335,2026-01-13T00:00:00Z,51.31274131274133,4.566671680517423,1.175985573383017,6.647008231969526
MSCI,MSCI Inc.,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.88, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 57.86, 'ma10': 580.09, 'ma20': 575.39, 'ma50': 567.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 13.87, 'breakout': {'score': 0.0, 'donchian20_prev': 593.64, 'donchian55_prev': 594.375, 'atr14': 11.2075, 'vol_ratio_3_20': 0.5855, 'breakout_strength_atr': -0.5532, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.91, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.04, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 560.8}",0.0,0.25,587.44,45626920960,284936798.898,2026-01-13T00:00:00Z,57.860262008733656,1.9078532032450741,0.5854896032597083,1.882380451303633
WMB,"The Williams Companies, Inc.",NYSE,Energy,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.72, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 58.97, 'ma10': 60.37, 'ma20': 59.74, 'ma50': 59.92, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.96, 'breakout': {'score': 0.0, 'donchian20_prev': 61.66, 'donchian55_prev': 63.88, 'atr14': 1.2706, 'vol_ratio_3_20': 1.0948, 'breakout_strength_atr': -0.9208, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.1, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.79, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 59.44}",0.0,0.25,60.49,79330369536,386538353.59499997,2026-01-13T00:00:00Z,58.971428571428596,2.1005833313652778,1.0947806913158702,7.719298245614029
NDAQ,"Nasdaq, Inc.",NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.3, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 55.6, 'ma10': 98.78, 'ma20': 97.49, 'ma50': 92.05, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 15.61, 'breakout': {'score': 0.0, 'donchian20_prev': 101.215, 'donchian55_prev': 101.215, 'atr14': 1.4964, 'vol_ratio_3_20': 0.9077, 'breakout_strength_atr': -1.5537, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.18, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 87.88}",0.0,0.25,98.89,56260628480,341212278.39500004,2026-01-13T00:00:00Z,55.599060297572464,1.5132253730696457,0.9077493963259469,2.2970903522205233
PRU,"Prudential Financial, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.66, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 56.67, 'ma10': 116.34, 'ma20': 115.76, 'ma50': 111.06, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 16.32, 'breakout': {'score': 0.0, 'donchian20_prev': 119.76, 'donchian55_prev': 119.76, 'atr14': 2.0379, 'vol_ratio_3_20': 1.0081, 'breakout_strength_atr': -1.5605, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.75, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.53, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 105.92}",0.0,0.25,116.58,37900734464,175494728.8755,2026-01-13T00:00:00Z,56.671779141104274,1.748033232850527,1.0081345925147727,2.6553106212424904
STT,State Street Corporation,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.38, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 57.14, 'ma10': 131.95, 'ma20': 130.83, 'ma50': 123.77, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 11.18, 'breakout': {'score': 0.0, 'donchian20_prev': 134.67, 'donchian55_prev': 134.67, 'atr14': 2.2235, 'vol_ratio_3_20': 0.9474, 'breakout_strength_atr': -0.8365, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.67, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.67, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 108.9}",0.0,0.25,132.81,35218505728,288895944.6105,2026-01-13T00:00:00Z,57.14285714285708,1.6742177331741381,0.9473707121864308,1.3811539318333597
PWR,"Quanta Services, Inc.",NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 6.28, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 55.86, 'ma10': 431.41, 'ma20': 430.81, 'ma50': 441.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 54.44, 'breakout': {'score': 0.0, 'donchian20_prev': 465.494, 'donchian55_prev': 473.99, 'atr14': 12.1442, 'vol_ratio_3_20': 0.9696, 'breakout_strength_atr': -1.7534, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.73, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.5, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 384.36}",0.0,0.25,444.2,69899567104,381851250.83,2026-01-13T00:00:00Z,55.862286134145066,2.7339534958512877,0.9695690864884317,6.284942720310559
RJF,"Raymond James Financial, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.89, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.85, 'rsi14': 52.11, 'ma10': 166.22, 'ma20': 164.91, 'ma50': 161.63, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.66, 'breakout': {'score': 0.0, 'donchian20_prev': 171.02, 'donchian55_prev': 173.0, 'atr14': 3.5964, 'vol_ratio_3_20': 0.8504, 'breakout_strength_atr': -1.0649, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.15, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.46, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 157.17}",0.0,0.25,167.19,33378336768,208255423.28250003,2026-01-13T00:00:00Z,52.10768685795253,2.1511154973383557,0.8504327870172644,5.893279297534616
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.66, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 48.93, 'ma10': 362.17, 'ma20': 363.38, 'ma50': 351.14, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.03, 'breakout': {'score': 0.0, 'donchian20_prev': 380.0, 'donchian55_prev': 380.0, 'atr14': 8.2795, 'vol_ratio_3_20': 0.7783, 'breakout_strength_atr': -1.6776, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.26, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.35, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 297.85}",0.0,0.25,366.11,22277558272,220566333.09250003,2026-01-13T00:00:00Z,48.926574057369656,2.2614865945832054,0.7782583183791185,3.655263157894733
