ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
SATS,EchoStar Corporation,NASDAQ,Communication Services,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.56, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.71, 'rsi14': 69.41, 'above_ma10_ma20_ma50': True, 'ma10': 115.57, 'ma20': 110.37, 'ma50': 90.05, 'realized_vol_5d_ann_pct': 59.55}",123.73999786376953,36888469504,534385746.80015564,2026-01-13T00:00:00Z
OPCH,"Option Care Health, Inc.",NASDAQ,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.2, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.89, 'rsi14': 65.85, 'above_ma10_ma20_ma50': True, 'ma10': 32.41, 'ma20': 32.51, 'ma50': 30.67, 'realized_vol_5d_ann_pct': 64.97}",34.75,5709540352,62141516.08335495,2026-01-13T00:00:00Z
BBIO,"BridgeBio Pharma, Inc.",NASDAQ,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.96, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.58, 'rsi14': 55.99, 'above_ma10_ma20_ma50': True, 'ma10': 75.89, 'ma20': 75.75, 'ma50': 71.3, 'realized_vol_5d_ann_pct': 37.01}",79.11000061035156,15105480704,169129635.4839325,2026-01-13T00:00:00Z
IVZ,Invesco Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.58, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.24, 'rsi14': 58.92, 'above_ma10_ma20_ma50': True, 'ma10': 27.77, 'ma20': 27.25, 'ma50': 25.47, 'realized_vol_5d_ann_pct': 27.99}",28.299999237060547,12500365312,132247888.47537994,2026-01-13T00:00:00Z
EIX,Edison International,NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 50.25, 'above_ma10_ma20_ma50': True, 'ma10': 60.22, 'ma20': 59.99, 'ma50': 58.56, 'realized_vol_5d_ann_pct': 39.44}",60.68000030517578,23826999296,189210726.88354492,2026-01-13T00:00:00Z
FORM,"FormFactor, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.78, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.64, 'rsi14': 81.65, 'above_ma10_ma20_ma50': True, 'ma10': 64.03, 'ma20': 60.4, 'ma50': 56.46, 'realized_vol_5d_ann_pct': 62.7}",72.55000305175781,5657972736,69985096.1397934,2026-01-13T00:00:00Z
FIX,"Comfort Systems USA, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.52, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 68.81, 'above_ma10_ma20_ma50': True, 'ma10': 1007.96, 'ma20': 977.42, 'ma50': 965.77, 'realized_vol_5d_ann_pct': 66.2}",1073.1400146484375,36457910272,750015520.5593872,2026-01-13T00:00:00Z
POWL,"Powell Industries, Inc.",NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.36, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.68, 'rsi14': 75.49, 'above_ma10_ma20_ma50': True, 'ma10': 358.7, 'ma20': 345.73, 'ma50': 342.14, 'realized_vol_5d_ann_pct': 40.9}",399.1199951171875,4730174976,68362312.19619751,2026-01-13T00:00:00Z
PPTA,Perpetua Resources Corp.,NCM,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.66, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.13, 'rsi14': 66.02, 'above_ma10_ma20_ma50': True, 'ma10': 27.8, 'ma20': 27.19, 'ma50': 25.27, 'realized_vol_5d_ann_pct': 31.71}",31.020000457763672,3860439808,53169586.190338135,2026-01-13T00:00:00Z
F,Ford Motor Company,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.59, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.17, 'rsi14': 61.3, 'above_ma10_ma20_ma50': True, 'ma10': 13.73, 'ma20': 13.57, 'ma50': 13.3, 'realized_vol_5d_ann_pct': 40.74}",13.979999542236328,55384530944,706396499.5173931,2026-01-13T00:00:00Z
