ticker,stage,reason
AAMI,filters,"$ADV20 $10,410,461 < $50,000,000"
AAOI,scoring,tech_score_below_min_6.0
AAP,scoring,tech_score_below_min_6.0
AAPL,scoring,tech_score_zero
AARD,filters,"$ADV20 $3,106,137 < $50,000,000; 5d return 15.6% > 15.0% (avoiding chased names)"
AAT,filters,"$ADV20 $8,366,510 < $50,000,000"
ABAT,filters,"$ADV20 $29,483,155 < $50,000,000"
ABBV,scoring,tech_score_below_min_6.0
ABCB,filters,"$ADV20 $36,194,254 < $50,000,000"
ABEO,filters,"$ADV20 $5,657,465 < $50,000,000"
ABG,filters,"$ADV20 $46,622,525 < $50,000,000"
ABL,filters,"$ADV20 $5,122,250 < $50,000,000"
ABM,filters,"$ADV20 $41,238,206 < $50,000,000"
ABR,filters,"$ADV20 $30,268,826 < $50,000,000"
ABSI,filters,"$ADV20 $12,665,880 < $50,000,000"
ABT,scoring,tech_score_zero
ABTC,filters,"Price $1.87 < $2.00; $ADV20 $24,370,995 < $50,000,000"
ABUS,filters,"$ADV20 $6,525,461 < $50,000,000"
ACA,filters,"$ADV20 $22,499,416 < $50,000,000"
ACAD,filters,"$ADV20 $35,071,339 < $50,000,000"
ACCO,filters,"$ADV20 $2,813,443 < $50,000,000"
ACDC,filters,"$ADV20 $3,887,050 < $50,000,000"
ACEL,filters,"$ADV20 $5,342,910 < $50,000,000"
ACGL,scoring,tech_score_below_min_6.0
ACIC,filters,"$ADV20 $1,784,402 < $50,000,000"
ACIW,filters,"$ADV20 $32,243,946 < $50,000,000"
ACLS,filters,"$ADV20 $43,259,936 < $50,000,000"
ACLX,scoring,tech_score_below_min_6.0
ACMR,scoring,tech_score_below_min_6.0
ACNB,filters,"$ADV20 $1,307,987 < $50,000,000"
ACNT,filters,"$ADV20 $863,224 < $50,000,000"
ACR,filters,"$ADV20 $866,009 < $50,000,000"
ACRE,filters,"$ADV20 $3,519,152 < $50,000,000"
ACRS,filters,"$ADV20 $3,127,142 < $50,000,000"
ACT,filters,"$ADV20 $10,537,644 < $50,000,000"
ACTG,filters,"$ADV20 $647,014 < $50,000,000"
ACTU,filters,"$ADV20 $593,870 < $50,000,000"
ACU,filters,"$ADV20 $345,762 < $50,000,000"
ACVA,filters,"$ADV20 $20,343,131 < $50,000,000"
ADAM,filters,"$ADV20 $5,937,719 < $50,000,000"
ADBE,scoring,tech_score_below_min_6.0
ADCT,filters,"$ADV20 $3,890,995 < $50,000,000"
ADEA,filters,"$ADV20 $17,923,765 < $50,000,000"
ADMA,filters,"$ADV20 $42,682,847 < $50,000,000"
ADNT,filters,"$ADV20 $22,797,918 < $50,000,000"
ADP,scoring,tech_score_below_min_6.0
ADPT,filters,"$ADV20 $37,199,842 < $50,000,000"
ADRO,data,empty_or_short_history
ADSK,scoring,tech_score_below_min_6.0
ADTN,filters,"$ADV20 $9,099,449 < $50,000,000"
ADUS,filters,"$ADV20 $17,056,179 < $50,000,000"
ADV,filters,"Price $0.83 < $2.00; $ADV20 $969,105 < $50,000,000"
AEBI,filters,"$ADV20 $2,350,275 < $50,000,000"
AEE,scoring,tech_score_below_min_6.0
AEHR,filters,"$ADV20 $21,195,290 < $50,000,000"
AEO,scoring,tech_score_below_min_6.0
AEP,scoring,tech_score_below_min_6.0
AES,scoring,tech_score_below_min_6.0
AESI,filters,"$ADV20 $23,412,309 < $50,000,000"
AEYE,filters,"$ADV20 $1,191,751 < $50,000,000"
AFCG,filters,"$ADV20 $980,084 < $50,000,000"
AFL,scoring,tech_score_zero
AFRI,filters,"$ADV20 $268,639 < $50,000,000"
AGIO,filters,"$ADV20 $41,927,710 < $50,000,000"
AGL,filters,"Price $0.95 < $2.00; $ADV20 $4,940,939 < $50,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
AGM,filters,"$ADV20 $17,432,911 < $50,000,000"
AGX,scoring,tech_score_below_min_6.0
AGYS,filters,"$ADV20 $19,645,695 < $50,000,000"
AHCO,filters,"$ADV20 $10,896,938 < $50,000,000"
AHH,filters,"$ADV20 $5,307,148 < $50,000,000"
AHL,filters,"$ADV20 $12,289,835 < $50,000,000"
AHR,scoring,tech_score_zero
