ticker,stage,reason
AAMI,filters,avg_vol_20d 212975 < 1000000
AAOI,filters,rvol 0.65 < 1.8
AAP,filters,rvol 0.79 < 1.8
AARD,filters,avg_vol_20d 221270 < 1000000
AAT,filters,avg_vol_20d 444600 < 1000000
ABAT,filters,price 4.90 < 7.0
ABCB,filters,avg_vol_20d 468820 < 1000000
ABEO,filters,price 5.09 < 7.0
ABG,filters,avg_vol_20d 193385 < 1000000
ABL,filters,avg_vol_20d 610167 < 1000000
ABM,filters,avg_vol_20d 938935 < 1000000
ABR,filters,adv20 30268826 < 50000000
ABSI,filters,price 3.31 < 7.0
ABTC,filters,price 1.87 < 7.0
ABUS,filters,price 4.74 < 7.0
ACA,filters,avg_vol_20d 205250 < 1000000
ACAD,filters,adv20 35071339 < 50000000
ACCO,filters,price 4.01 < 7.0
ACDC,filters,price 4.49 < 7.0
ACEL,filters,avg_vol_20d 470095 < 1000000
ACHR,filters,rvol 1.37 < 1.8
ACIC,filters,avg_vol_20d 147850 < 1000000
ACIW,filters,avg_vol_20d 680145 < 1000000
ACLS,filters,avg_vol_20d 491975 < 1000000
ACLX,filters,avg_vol_20d 930775 < 1000000
ACMR,filters,rvol 1.40 < 1.8
ACNB,filters,avg_vol_20d 26175 < 1000000
ACNT,filters,avg_vol_20d 53695 < 1000000
ACR,filters,avg_vol_20d 38355 < 1000000
ACRE,filters,price 4.91 < 7.0
ACRS,filters,price 2.71 < 7.0
ACT,filters,avg_vol_20d 263155 < 1000000
ACTG,filters,price 3.83 < 7.0
ACTU,filters,price 5.52 < 7.0
ACU,filters,avg_vol_20d 8325 < 1000000
ACVA,filters,adv20 20343131 < 50000000
ADAM,filters,avg_vol_20d 797680 < 1000000
ADCT,filters,price 3.70 < 7.0
ADEA,filters,adv20 17923765 < 50000000
ADMA,filters,adv20 42682847 < 50000000
ADNT,filters,adv20 22797918 < 50000000
ADPT,filters,adv20 37199842 < 50000000
ADRO,data,empty_or_short_history
ADTN,filters,adv20 9099449 < 50000000
ADUS,filters,avg_vol_20d 153810 < 1000000
ADV,filters,price 0.83 < 7.0
AEBI,filters,avg_vol_20d 175585 < 1000000
AEHR,filters,avg_vol_20d 886715 < 1000000
AEIS,filters,avg_vol_20d 373150 < 1000000
AEO,filters,rvol 0.67 < 1.8
AESI,filters,adv20 23412309 < 50000000
AEVA,filters,rvol 0.88 < 1.8
AEYE,filters,avg_vol_20d 115810 < 1000000
AFCG,filters,price 2.62 < 7.0
AFRI,filters,avg_vol_20d 24810 < 1000000
AGIO,filters,adv20 41927710 < 50000000
AGL,filters,price 0.95 < 7.0
AGM,filters,avg_vol_20d 99290 < 1000000
AGX,filters,avg_vol_20d 265150 < 1000000
AGYS,filters,avg_vol_20d 164615 < 1000000
AHCO,filters,adv20 10896938 < 50000000
AHH,filters,price 6.88 < 7.0
AHL,filters,avg_vol_20d 331115 < 1000000
AHR,filters,rvol 0.75 < 1.8
AI,filters,rvol 1.54 < 1.8
AII,filters,avg_vol_20d 132830 < 1000000
AIN,filters,avg_vol_20d 318315 < 1000000
AIOT,filters,price 5.53 < 7.0
AIP,filters,avg_vol_20d 423145 < 1000000
AIR,filters,avg_vol_20d 624915 < 1000000
AIRJ,filters,price 3.97 < 7.0
AIRO,filters,avg_vol_20d 863000 < 1000000
AIRS,filters,price 2.40 < 7.0
AISP,filters,price 3.14 < 7.0
AIV,filters,price 5.88 < 7.0
AKBA,filters,price 1.38 < 7.0
AKE,data,empty_or_short_history
AKR,filters,adv20 31765047 < 50000000
