Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
TTMI,93.24,3.35,5.46,76.6,3.33,147325606.0,71.36,69.75,1,1,26.98,32.35,Breakout,25.52,False
HOUS,17.64,3.45,4.41,82.8,2.16,53477982.0,14.66,13.44,1,1,20.0,24.58,Breakout,23.99,False
FORM,72.55,2.44,3.94,81.6,4.78,69985096.0,60.4,56.46,1,1,30.86,13.36,Breakout,21.3,False
STNG,60.09,2.18,3.5,76.2,8.29,57110943.0,52.41,56.52,1,1,15.58,16.16,Breakout,20.34,False
