ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
IVZ,Invesco Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.47, 'rsi14': 57.96, 'above_ma10_ma20_ma50': True, 'ma10': 26.68, 'ma20': 26.11, 'ma50': 24.48, 'realized_vol_5d_ann_pct': 20.46}",26.959999084472656,12023183360,144122038.25547218,2025-12-26T00:00:00Z
DG,Dollar General Corporation,NYSE,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.45, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.35, 'rsi14': 59.32, 'above_ma10_ma20_ma50': True, 'ma10': 135.66, 'ma20': 128.07, 'ma50': 112.58, 'realized_vol_5d_ann_pct': 24.63}",137.83999633789062,30341183488,611749503.3641434,2025-12-26T00:00:00Z
AMR,"Alpha Metallurgical Resources, Inc.",NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.72, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.5, 'rsi14': 69.09, 'above_ma10_ma20_ma50': True, 'ma10': 200.27, 'ma20': 187.21, 'ma50': 172.52, 'realized_vol_5d_ann_pct': 22.21}",205.13999938964844,2677861376,51167527.47024536,2025-12-26T00:00:00Z
APP,AppLovin Corporation,NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.21, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.46, 'rsi14': 54.62, 'above_ma10_ma20_ma50': True, 'ma10': 699.98, 'ma20': 687.42, 'ma50': 627.77, 'realized_vol_5d_ann_pct': 35.6}",714.22998046875,241588240384,2436263810.3067017,2025-12-26T00:00:00Z
AXSM,"Axsome Therapeutics, Inc.",NGM,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.11, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 55.85, 'above_ma10_ma20_ma50': True, 'ma10': 150.35, 'ma20': 149.1, 'ma50': 142.37, 'realized_vol_5d_ann_pct': 31.23}",152.0500030517578,7665242112,70010820.95657349,2025-12-26T00:00:00Z
BBIO,"BridgeBio Pharma, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.37, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.55, 'rsi14': 57.32, 'above_ma10_ma20_ma50': True, 'ma10': 75.56, 'ma20': 74.31, 'ma50': 67.41, 'realized_vol_5d_ann_pct': 25.44}",75.80000305175781,14607329280,133595624.66724396,2025-12-26T00:00:00Z
ULTA,"Ulta Beauty, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.43, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.53, 'rsi14': 53.0, 'above_ma10_ma20_ma50': True, 'ma10': 599.3, 'ma20': 584.69, 'ma50': 545.43, 'realized_vol_5d_ann_pct': 22.97}",607.52001953125,27240204288,537698233.6120605,2025-12-26T00:00:00Z
UAL,"United Airlines Holdings, Inc.",NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.96, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.48, 'rsi14': 68.91, 'above_ma10_ma20_ma50': True, 'ma10': 112.25, 'ma20': 108.72, 'ma50': 101.06, 'realized_vol_5d_ann_pct': 25.44}",114.04000091552734,36919078912,535819486.9153595,2025-12-26T00:00:00Z
CIEN,Ciena Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.55, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.4, 'rsi14': 67.09, 'above_ma10_ma20_ma50': True, 'ma10': 224.84, 'ma20': 216.92, 'ma50': 199.34, 'realized_vol_5d_ann_pct': 59.89}",241.67999267578125,34090389504,659043063.2304382,2025-12-26T00:00:00Z
COHR,Coherent Corp.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.23, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.4, 'rsi14': 57.38, 'above_ma10_ma20_ma50': True, 'ma10': 182.99, 'ma20': 181.36, 'ma50': 155.17, 'realized_vol_5d_ann_pct': 39.89}",191.72000122070312,30129491968,788160903.6708832,2025-12-26T00:00:00Z
