ticker,stage,reason
MCHB,filters,"$ADV20 $9,876,372 < $75,000,000"
PNRG,filters,"$ADV20 $9,876,372 < $75,000,000"
OSPN,filters,"$ADV20 $9,876,372 < $75,000,000"
LVWR,filters,"$ADV20 $9,876,372 < $75,000,000"
EGBN,filters,"$ADV20 $9,876,372 < $75,000,000"
A,filters,"$ADV20 $9,876,372 < $75,000,000"
INV,filters,"$ADV20 $9,876,372 < $75,000,000"
VEL,filters,"$ADV20 $9,876,372 < $75,000,000"
RSG,filters,"$ADV20 $8,342,431 < $75,000,000"
AIOT,filters,"Price $3.79 < $5.00; $ADV20 $7,785,461 < $75,000,000"
PKBK,filters,"Price $3.79 < $5.00; $ADV20 $7,785,461 < $75,000,000"
MIR,filters,"Price $3.79 < $5.00; $ADV20 $7,785,461 < $75,000,000"
WRB,filters,"Price $3.79 < $5.00; $ADV20 $7,785,461 < $75,000,000"
TDY,scoring,tech_score_below_min_6.5
PEBO,scoring,tech_score_below_min_6.5
PROP,filters,"Price $1.80 < $5.00; $ADV20 $2,365,672 < $75,000,000"
IMMR,filters,"Price $1.80 < $5.00; $ADV20 $2,365,672 < $75,000,000"
GNL,filters,"Price $1.80 < $5.00; $ADV20 $2,365,672 < $75,000,000"
CADL,filters,"Price $1.80 < $5.00; $ADV20 $2,365,672 < $75,000,000"
XEL,filters,"$ADV20 $12,368,849 < $75,000,000"
LMB,filters,"$ADV20 $12,368,849 < $75,000,000"
ETD,filters,"$ADV20 $12,368,849 < $75,000,000"
MDGL,filters,"$ADV20 $12,368,849 < $75,000,000"
ORA,scoring,tech_score_below_min_6.5
HSY,filters,"$ADV20 $3,389,173 < $75,000,000"
BRZE,filters,"$ADV20 $3,389,173 < $75,000,000"
LOVE,filters,"$ADV20 $3,389,173 < $75,000,000"
NTST,filters,"$ADV20 $3,389,173 < $75,000,000"
CEG,filters,"$ADV20 $3,389,173 < $75,000,000"
AWK,filters,"$ADV20 $3,389,173 < $75,000,000"
DHIL,filters,"$ADV20 $3,389,173 < $75,000,000"
ENPH,filters,"$ADV20 $3,389,173 < $75,000,000"
DBD,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
DNUT,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
RF,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
SLS,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
ISRG,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
LYB,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
ELME,filters,"$ADV20 $23,143,476 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
CIEN,scoring,tech_score_below_min_6.5
TCBX,scoring,tech_score_below_min_6.5
MZTI,scoring,tech_score_below_min_6.5
