ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
TTMI,"TTM Technologies, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.04, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 67.31, 'above_ma10_ma20_ma50': True, 'ma10': 69.53, 'ma20': 67.19, 'ma50': 62.96, 'realized_vol_5d_ann_pct': 65.73}",75.43000030517578,9634556928,146370979.50071335,2025-12-08T00:00:00Z
ULTA,"Ulta Beauty, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.69, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.87, 'rsi14': 74.83, 'above_ma10_ma20_ma50': True, 'ma10': 547.46, 'ma20': 531.95, 'ma50': 533.49, 'realized_vol_5d_ann_pct': 98.88}",589.2999877929688,29810784256,458261361.62857056,2025-12-08T00:00:00Z
HII,"Huntington Ingalls Industries, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.28, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.17, 'rsi14': 54.96, 'above_ma10_ma20_ma50': True, 'ma10': 311.2, 'ma20': 311.77, 'ma50': 301.18, 'realized_vol_5d_ann_pct': 43.26}",315.8800048828125,16154128384,128664626.04415894,2025-12-08T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.42, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 65.25, 'above_ma10_ma20_ma50': True, 'ma10': 4.32, 'ma20': 4.19, 'ma50': 3.79, 'realized_vol_5d_ann_pct': 26.04}",4.440000057220459,4725182464,146047181.51313186,2025-12-08T00:00:00Z
VAL,Valaris Limited,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.02, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 61.18, 'above_ma10_ma20_ma50': True, 'ma10': 57.69, 'ma20': 56.86, 'ma50': 54.05, 'realized_vol_5d_ann_pct': 50.94}",59.220001220703125,3828435712,50563709.57286835,2025-12-08T00:00:00Z
CRH,CRH plc,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.44, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.35, 'rsi14': 80.85, 'above_ma10_ma20_ma50': True, 'ma10': 119.53, 'ma20': 115.14, 'ma50': 116.81, 'realized_vol_5d_ann_pct': 47.64}",126.54000091552734,85188853760,622674692.9529572,2025-12-08T00:00:00Z
LUV,Southwest Airlines Co.,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.09, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.68, 'rsi14': 86.84, 'above_ma10_ma20_ma50': True, 'ma10': 35.5, 'ma20': 33.93, 'ma50': 32.86, 'realized_vol_5d_ann_pct': 36.21}",37.95000076293945,22688108544,262114093.30942154,2025-12-08T00:00:00Z
PRCT,PROCEPT BioRobotics Corporation,NGM,Healthcare,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 55.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 65.03, 'above_ma10_ma20_ma50': True, 'ma10': 32.41, 'ma20': 31.02, 'ma50': 33.08, 'realized_vol_5d_ann_pct': 113.4}",34.029998779296875,1708767232,50258447.568273544,2025-12-08T00:00:00Z
WBD,"Warner Bros. Discovery, Inc.",NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.34, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.58, 'rsi14': 81.84, 'above_ma10_ma20_ma50': True, 'ma10': 24.45, 'ma20': 23.67, 'ma50': 21.44, 'realized_vol_5d_ann_pct': 43.55}",27.229999542236328,71557988352,1277194948.9868927,2025-12-08T00:00:00Z
KRYS,"Krystal Biotech, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.14, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.66, 'rsi14': 81.05, 'above_ma10_ma20_ma50': True, 'ma10': 220.63, 'ma20': 212.63, 'ma50': 198.23, 'realized_vol_5d_ann_pct': 36.17}",234.0500030517578,8465245696,59610509.28367615,2025-12-08T00:00:00Z
EXPD,"Expeditors International of Washington, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.39, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 62.77, 'above_ma10_ma20_ma50': True, 'ma10': 147.71, 'ma20': 143.87, 'ma50': 130.74, 'realized_vol_5d_ann_pct': 23.96}",148.0500030517578,21808611328,208562933.33389282,2025-12-08T00:00:00Z
ALB,Albemarle Corporation,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.29, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 59.21, 'above_ma10_ma20_ma50': True, 'ma10': 125.25, 'ma20': 119.9, 'ma50': 103.99, 'realized_vol_5d_ann_pct': 63.37}",127.19999694824219,20818339840,492186583.08734894,2025-12-08T00:00:00Z
IVZ,Invesco Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.2, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.83, 'rsi14': 79.72, 'above_ma10_ma20_ma50': True, 'ma10': 24.76, 'ma20': 24.06, 'ma50': 23.65, 'realized_vol_5d_ann_pct': 43.11}",25.809999465942383,12620774400,118110538.43647957,2025-12-08T00:00:00Z
WDC,Western Digital Corporation,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.86, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 55.09, 'above_ma10_ma20_ma50': True, 'ma10': 160.62, 'ma20': 159.01, 'ma50': 142.26, 'realized_vol_5d_ann_pct': 53.53}",169.77999877929688,73358237696,1268553153.315277,2025-12-08T00:00:00Z
CRM,"Salesforce, Inc.",NYSE,Technology,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 29.3, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.85, 'rsi14': 68.62, 'above_ma10_ma20_ma50': True, 'ma10': 239.35, 'ma20': 238.03, 'ma50': 243.9, 'realized_vol_5d_ann_pct': 36.08}",259.5299987792969,229489115136,2053682860.1472473,2025-12-08T00:00:00Z
QLYS,"Qualys, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.98, 'rsi14': 68.73, 'above_ma10_ma20_ma50': True, 'ma10': 144.84, 'ma20': 144.41, 'ma50': 135.77, 'realized_vol_5d_ann_pct': 32.19}",149.75999450683594,4805805568,53374546.99409485,2025-12-08T00:00:00Z
APH,Amphenol Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.99, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.82, 'rsi14': 63.01, 'above_ma10_ma20_ma50': True, 'ma10': 139.36, 'ma20': 137.76, 'ma50': 133.06, 'realized_vol_5d_ann_pct': 21.31}",140.05999755859375,182347563008,1090926533.419876,2025-12-08T00:00:00Z
INDV,Indivior PLC,NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.91, 'rsi14': 87.94, 'above_ma10_ma20_ma50': True, 'ma10': 34.11, 'ma20': 32.71, 'ma50': 28.58, 'realized_vol_5d_ann_pct': 24.21}",36.599998474121094,4250830592,66377546.50797844,2025-12-08T00:00:00Z
VSCO,Victoria's Secret & Co.,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.96, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.4, 'rsi14': 81.3, 'above_ma10_ma20_ma50': True, 'ma10': 42.62, 'ma20': 38.86, 'ma50': 34.57, 'realized_vol_5d_ann_pct': 141.3}",50.650001525878906,5032058880,125190129.50164795,2025-12-08T00:00:00Z
DYN,"Dyne Therapeutics, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 11.2, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.64, 'rsi14': 59.86, 'above_ma10_ma20_ma50': True, 'ma10': 20.94, 'ma20': 20.34, 'ma50': 18.48, 'realized_vol_5d_ann_pct': 78.28}",22.200000762939453,2805674240,53672243.34358215,2025-12-08T00:00:00Z
