ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
HSTM,"HealthStream, Inc.",NASDAQ,Healthcare,8.65,"{'dist_to_52w_high_pct': 1.0, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 66.96, 'ma10': 316.07, 'ma20': 291.29, 'ma50': 243.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.16, 'breakout': {'score': 4.0, 'donchian20_prev': 327.99, 'donchian55_prev': 327.99, 'atr14': 18.1293, 'vol_ratio_3_20': 0.6082, 'breakout_strength_atr': 0.0607, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,329.0899963378906,655369152,1169230137.9678483,2026-02-24T00:00:00Z
IMNM,"Immunome, Inc.",NCM,Healthcare,8.65,"{'dist_to_52w_high_pct': 1.0, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 66.96, 'ma10': 316.07, 'ma20': 291.29, 'ma50': 243.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.16, 'breakout': {'score': 4.0, 'donchian20_prev': 327.99, 'donchian55_prev': 327.99, 'atr14': 18.1293, 'vol_ratio_3_20': 0.6082, 'breakout_strength_atr': 0.0607, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,329.0899963378906,2440616448,1169230137.9678483,2026-02-24T00:00:00Z
ULH,"Universal Logistics Holdings, Inc.",NASDAQ,Industrials,8.65,"{'dist_to_52w_high_pct': 1.0, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 66.96, 'ma10': 316.07, 'ma20': 291.29, 'ma50': 243.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.16, 'breakout': {'score': 4.0, 'donchian20_prev': 327.99, 'donchian55_prev': 327.99, 'atr14': 18.1293, 'vol_ratio_3_20': 0.6082, 'breakout_strength_atr': 0.0607, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,329.0899963378906,391264640,1169230137.9678483,2026-02-24T00:00:00Z
DVN,Devon Energy Corporation,NYSE,Energy,8.65,"{'dist_to_52w_high_pct': 1.0, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.61, 'rsi14': 66.96, 'ma10': 316.07, 'ma20': 291.29, 'ma50': 243.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.16, 'breakout': {'score': 4.0, 'donchian20_prev': 327.99, 'donchian55_prev': 327.99, 'atr14': 18.1293, 'vol_ratio_3_20': 0.6082, 'breakout_strength_atr': 0.0607, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,329.0899963378906,26845038592,1169230137.9678483,2026-02-24T00:00:00Z
MOS,The Mosaic Company,NYSE,Basic Materials,8.25,"{'dist_to_52w_high_pct': 4.85, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 62.27, 'ma10': 28.2, 'ma20': 27.38, 'ma50': 25.95, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.68, 'breakout': {'score': 0.0, 'donchian20_prev': 30.08, 'donchian55_prev': 30.08, 'atr14': 1.1829, 'vol_ratio_3_20': 0.8082, 'breakout_strength_atr': -1.2343, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,28.6200008392334,9042950144,186845909.5817295,2026-02-24T00:00:00Z
CADL,"Candel Therapeutics, Inc.",NGM,Healthcare,8.25,"{'dist_to_52w_high_pct': 3.38, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 63.36, 'ma10': 798.17, 'ma20': 765.98, 'ma50': 695.04, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.17, 'breakout': {'score': 0.0, 'donchian20_prev': 835.0, 'donchian55_prev': 835.0, 'atr14': 31.9271, 'vol_ratio_3_20': 0.9724, 'breakout_strength_atr': -0.8833, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.96, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.29, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,806.7999877929688,279432384,276022852.1865509,2026-02-24T00:00:00Z
BBBY,"Bed Bath & Beyond, Inc.",NYSE,Unknown,8.25,"{'dist_to_52w_high_pct': 2.19, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 68.8, 'ma10': 429.51, 'ma20': 403.89, 'ma50': 355.14, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 55.26, 'breakout': {'score': 0.0, 'donchian20_prev': 470.0, 'donchian55_prev': 470.0, 'atr14': 28.7921, 'vol_ratio_3_20': 1.15, 'breakout_strength_atr': -0.357, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.26, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.46, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,459.7200012207031,378877120,206279849.44882965,2026-02-24T00:00:00Z
MIR,"Mirion Technologies, Inc.",NYSE,Industrials,8.25,"{'dist_to_52w_high_pct': 4.85, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 62.27, 'ma10': 28.2, 'ma20': 27.38, 'ma50': 25.95, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.68, 'breakout': {'score': 0.0, 'donchian20_prev': 30.08, 'donchian55_prev': 30.08, 'atr14': 1.1829, 'vol_ratio_3_20': 0.8082, 'breakout_strength_atr': -1.2343, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,28.6200008392334,5284448256,186845909.5817295,2026-02-24T00:00:00Z
AMWD,American Woodmark Corporation,NASDAQ,Consumer Cyclical,8.25,"{'dist_to_52w_high_pct': 3.86, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 60.62, 'ma10': 369.75, 'ma20': 360.59, 'ma50': 362.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 51.37, 'breakout': {'score': 0.0, 'donchian20_prev': 389.15, 'donchian55_prev': 389.15, 'atr14': 14.8436, 'vol_ratio_3_20': 0.8739, 'breakout_strength_atr': -1.0119, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.25, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,374.1300048828125,778867840,269721896.11085206,2026-02-24T00:00:00Z
USAU,U.S. Gold Corp.,NCM,Basic Materials,8.25,"{'dist_to_52w_high_pct': 3.02, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 66.82, 'ma10': 50.46, 'ma20': 47.97, 'ma50': 44.46, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.07, 'breakout': {'score': 0.0, 'donchian20_prev': 52.66, 'donchian55_prev': 52.66, 'atr14': 1.7321, 'vol_ratio_3_20': 0.7041, 'breakout_strength_atr': -0.9179, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.39, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.12, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,51.06999969482422,295369440,243813655.61126176,2026-02-24T00:00:00Z
