ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
TCI,"Transcontinental Realty Investors, Inc.",NYSE,Real Estate,10.0,"{'dist_to_52w_high_pct': 2.2, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.55, 'rsi14': 67.71, 'ma10': 109.85, 'ma20': 109.76, 'ma50': 105.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.78, 'breakout': {'score': 8.0, 'donchian20_prev': 113.89, 'donchian55_prev': 113.89, 'atr14': 2.9243, 'vol_ratio_3_20': 1.5462, 'breakout_strength_atr': 0.6668, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.91, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,115.83999633789062,481209952,1489841523.5830994,2026-02-03T00:00:00Z
NATH,"Nathan's Famous, Inc.",NASDAQ,Consumer Cyclical,10.0,"{'dist_to_52w_high_pct': 2.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 59.78, 'ma10': 17.66, 'ma20': 17.84, 'ma50': 17.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.67, 'breakout': {'score': 2.0, 'donchian20_prev': 18.91, 'donchian55_prev': 18.91, 'atr14': 0.5461, 'vol_ratio_3_20': 2.2934, 'breakout_strength_atr': -0.9523, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.85, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,18.389999389648438,414312864,807023509.3218906,2026-02-03T00:00:00Z
NATR,"Nature's Sunshine Products, Inc.",NCM,Consumer Defensive,10.0,"{'dist_to_52w_high_pct': 2.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 59.78, 'ma10': 17.66, 'ma20': 17.84, 'ma50': 17.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.67, 'breakout': {'score': 2.0, 'donchian20_prev': 18.91, 'donchian55_prev': 18.91, 'atr14': 0.5461, 'vol_ratio_3_20': 2.2934, 'breakout_strength_atr': -0.9523, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.85, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,18.389999389648438,455879040,807023509.3218906,2026-02-03T00:00:00Z
NAVI,Navient Corporation,NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 2.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 59.78, 'ma10': 17.66, 'ma20': 17.84, 'ma50': 17.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.67, 'breakout': {'score': 2.0, 'donchian20_prev': 18.91, 'donchian55_prev': 18.91, 'atr14': 0.5461, 'vol_ratio_3_20': 2.2934, 'breakout_strength_atr': -0.9523, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.85, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,18.389999389648438,976042112,807023509.3218906,2026-02-03T00:00:00Z
NAVN,"Navan, Inc.",NASDAQ,Technology,10.0,"{'dist_to_52w_high_pct': 2.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 59.78, 'ma10': 17.66, 'ma20': 17.84, 'ma50': 17.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.67, 'breakout': {'score': 2.0, 'donchian20_prev': 18.91, 'donchian55_prev': 18.91, 'atr14': 0.5461, 'vol_ratio_3_20': 2.2934, 'breakout_strength_atr': -0.9523, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.85, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,18.389999389648438,2570979584,807023509.3218906,2026-02-03T00:00:00Z
NATL,NCR Atleos Corporation,NYSE,Technology,10.0,"{'dist_to_52w_high_pct': 2.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 59.78, 'ma10': 17.66, 'ma20': 17.84, 'ma50': 17.43, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.67, 'breakout': {'score': 2.0, 'donchian20_prev': 18.91, 'donchian55_prev': 18.91, 'atr14': 0.5461, 'vol_ratio_3_20': 2.2934, 'breakout_strength_atr': -0.9523, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.85, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,18.389999389648438,2812791552,807023509.3218906,2026-02-03T00:00:00Z
KRKNF,Kraken Robotics Inc.,OQB,Technology,10.0,"{'dist_to_52w_high_pct': 1.09, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.99, 'rsi14': 69.81, 'ma10': 51.02, 'ma20': 50.09, 'ma50': 47.72, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.99, 'breakout': {'score': 2.0, 'donchian20_prev': 53.33, 'donchian55_prev': 53.33, 'atr14': 1.5007, 'vol_ratio_3_20': 2.988, 'breakout_strength_atr': -0.3865, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.32, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,52.75,1829909632,802919174.48023,2026-02-03T00:00:00Z
KRG,Kite Realty Group Trust,NYSE,Real Estate,10.0,"{'dist_to_52w_high_pct': 1.09, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.99, 'rsi14': 69.81, 'ma10': 51.02, 'ma20': 50.09, 'ma50': 47.72, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.99, 'breakout': {'score': 2.0, 'donchian20_prev': 53.33, 'donchian55_prev': 53.33, 'atr14': 1.5007, 'vol_ratio_3_20': 2.988, 'breakout_strength_atr': -0.3865, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.32, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,52.75,5309844480,802919174.48023,2026-02-03T00:00:00Z
TDG,TransDigm Group Incorporated,NYSE,Industrials,10.0,"{'dist_to_52w_high_pct': 2.2, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.55, 'rsi14': 67.71, 'ma10': 109.85, 'ma20': 109.76, 'ma50': 105.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.78, 'breakout': {'score': 8.0, 'donchian20_prev': 113.89, 'donchian55_prev': 113.89, 'atr14': 2.9243, 'vol_ratio_3_20': 1.5462, 'breakout_strength_atr': 0.6668, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.91, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,115.83999633789062,73364127744,1489841523.5830994,2026-02-03T00:00:00Z
TDAY,"USA TODAY Co., Inc.",NYSE,Communication Services,10.0,"{'dist_to_52w_high_pct': 2.2, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.55, 'rsi14': 67.71, 'ma10': 109.85, 'ma20': 109.76, 'ma50': 105.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.78, 'breakout': {'score': 8.0, 'donchian20_prev': 113.89, 'donchian55_prev': 113.89, 'atr14': 2.9243, 'vol_ratio_3_20': 1.5462, 'breakout_strength_atr': 0.6668, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.91, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,115.83999633789062,851759680,1489841523.5830994,2026-02-03T00:00:00Z
