ticker,stage,reason
AAMI,filters,avg_vol_20d 193614 < 1000000
AAOI,filters,avg_vol_20d 193614 < 1000000
AAP,filters,avg_vol_20d 193614 < 1000000
AARD,filters,avg_vol_20d 193614 < 1000000
AAT,filters,avg_vol_20d 193614 < 1000000
ABAT,filters,avg_vol_20d 193614 < 1000000
ABCB,filters,rvol 0.61 < 1.8
ABEO,filters,rvol 0.61 < 1.8
ABG,filters,rvol 0.61 < 1.8
ABL,filters,rvol 0.61 < 1.8
ABM,filters,rvol 0.61 < 1.8
ABR,filters,avg_vol_20d 576653 < 1000000
ABSI,filters,price 7.42 < 8.0
ABTC,filters,avg_vol_20d 659899 < 1000000
ABUS,filters,price 7.82 < 8.0
ACA,filters,price 7.82 < 8.0
ACAD,filters,avg_vol_20d 213394 < 1000000
ACCO,filters,avg_vol_20d 213394 < 1000000
ACDC,filters,avg_vol_20d 213394 < 1000000
ACEL,filters,rvol 0.84 < 1.8
ACHR,filters,price 4.05 < 8.0
ACIC,filters,price 4.05 < 8.0
ACIW,filters,price 4.05 < 8.0
ACLS,filters,adv20 34299951 < 75000000
ACLX,filters,rvol 1.18 < 1.8
ACMR,filters,rvol 1.18 < 1.8
ACNB,filters,rvol 1.18 < 1.8
ACNT,filters,avg_vol_20d 356954 < 1000000
ACR,filters,avg_vol_20d 216547 < 1000000
ACRE,filters,avg_vol_20d 806521 < 1000000
ACRS,filters,avg_vol_20d 806521 < 1000000
ACT,filters,avg_vol_20d 62097 < 1000000
ACTG,filters,avg_vol_20d 62097 < 1000000
ACTU,filters,rvol 0.94 < 1.8
ACU,filters,rvol 0.94 < 1.8
ACVA,filters,rvol 0.94 < 1.8
ADAM,filters,avg_vol_20d 610932 < 1000000
ADCT,filters,avg_vol_20d 25175 < 1000000
ADEA,filters,price 5.11 < 8.0
ADMA,filters,price 4.25 < 8.0
ADNT,filters,price 4.25 < 8.0
ADPT,filters,price 4.25 < 8.0
ADTN,filters,rvol 0.94 < 1.8
ADUS,filters,price 3.99 < 8.0
ADV,filters,price 3.99 < 8.0
AEBI,filters,price 3.99 < 8.0
AEHR,filters,avg_vol_20d 182509 < 1000000
AEIS,filters,avg_vol_20d 182509 < 1000000
AEO,filters,avg_vol_20d 182509 < 1000000
AESI,filters,adv20 35016153 < 75000000
AEVA,filters,adv20 35016153 < 75000000
AEYE,filters,adv20 35016153 < 75000000
AFCG,filters,rvol 0.64 < 1.8
AFRI,filters,adv20 11740999 < 75000000
AGIO,filters,adv20 11740999 < 75000000
AGL,filters,rvol 0.55 < 1.8
AGM,filters,rvol 0.55 < 1.8
AGX,filters,rvol 0.55 < 1.8
AGYS,filters,rvol 0.55 < 1.8
AHCO,filters,rvol 0.55 < 1.8
AHH,filters,adv20 32092335 < 75000000
AHL,filters,avg_vol_20d 112235 < 1000000
AHR,filters,avg_vol_20d 112235 < 1000000
AI,filters,rvol 0.71 < 1.8
AII,filters,adv20 27618458 < 75000000
AIN,filters,adv20 55516553 < 75000000
AIOT,filters,adv20 55516553 < 75000000
AIP,filters,adv20 55516553 < 75000000
AIR,filters,price 2.21 < 8.0
AIRJ,filters,price 2.21 < 8.0
AIRO,filters,price 2.21 < 8.0
AIRS,filters,rvol 0.74 < 1.8
AISP,filters,price 0.62 < 8.0
AIV,filters,price 0.62 < 8.0
AKBA,filters,avg_vol_20d 386746 < 1000000
AKR,filters,avg_vol_20d 248158 < 1000000
ALAB,filters,avg_vol_20d 248158 < 1000000
ALB,filters,rvol 0.36 < 1.8
ALCO,filters,avg_vol_20d 132378 < 1000000
ALDX,filters,avg_vol_20d 132378 < 1000000
ALEC,filters,rvol 0.91 < 1.8
ALEX,filters,avg_vol_20d 132378 < 1000000
ALG,filters,rvol 0.57 < 1.8
ALGT,filters,rvol 0.57 < 1.8
ALH,filters,price 3.18 < 8.0
ALHC,filters,price 3.18 < 8.0
ALIT,filters,price 3.18 < 8.0
ALKS,filters,price 3.18 < 8.0
ALKT,filters,avg_vol_20d 477018 < 1000000
ALLO,filters,price 2.72 < 8.0
ALMS,filters,avg_vol_20d 332914 < 1000000
ALMU,filters,price 5.91 < 8.0
ALNT,filters,price 1.50 < 8.0
ALRM,filters,adv20 26476268 < 75000000
ALRS,filters,avg_vol_20d 26131 < 1000000
ALT,filters,avg_vol_20d 26131 < 1000000
ALTG,filters,avg_vol_20d 26131 < 1000000
ALTI,filters,avg_vol_20d 26131 < 1000000
ALX,filters,avg_vol_20d 26131 < 1000000
AMAL,filters,avg_vol_20d 26131 < 1000000
AMBA,filters,avg_vol_20d 623097 < 1000000
AMBP,filters,avg_vol_20d 623097 < 1000000
AMBQ,filters,avg_vol_20d 719450 < 1000000
AMC,filters,avg_vol_20d 719450 < 1000000
AMCX,filters,avg_vol_20d 719450 < 1000000
AMD,filters,avg_vol_20d 719450 < 1000000
AMLX,filters,rvol 0.66 < 1.8
AMN,filters,adv20 38238127 < 75000000
AMPH,filters,adv20 38238127 < 75000000
AMPL,filters,adv20 38238127 < 75000000
AMPX,filters,adv20 38238127 < 75000000
AMR,filters,adv20 38238127 < 75000000
AMRC,filters,adv20 38238127 < 75000000
AMRX,filters,avg_vol_20d 104814 < 1000000
AMSC,filters,avg_vol_20d 874333 < 1000000
AMSF,filters,avg_vol_20d 874333 < 1000000
AMTB,filters,avg_vol_20d 874333 < 1000000
AMWD,filters,price 1.69 < 8.0
ANAB,filters,price 1.54 < 8.0
ANDE,filters,price 1.69 < 8.0
ANF,filters,adv20 70717212 < 75000000
ANGI,filters,adv20 70717212 < 75000000
ANGO,filters,adv20 70717212 < 75000000
ANIK,filters,avg_vol_20d 399841 < 1000000
ANIP,filters,avg_vol_20d 399841 < 1000000
ANNX,filters,avg_vol_20d 399841 < 1000000
AOMR,filters,avg_vol_20d 393510 < 1000000
AORT,filters,avg_vol_20d 162218 < 1000000
AOSL,filters,avg_vol_20d 161175 < 1000000
AOUT,filters,price 4.69 < 8.0
APAM,filters,avg_vol_20d 115100 < 1000000
APEI,filters,rvol 0.89 < 1.8
APGE,filters,rvol 0.89 < 1.8
APLD,filters,rvol 0.89 < 1.8
APLE,filters,price 4.84 < 8.0
APOG,filters,avg_vol_20d 359568 < 1000000
APPN,filters,price 7.42 < 8.0
APPS,filters,price 7.42 < 8.0
AQST,filters,rvol 0.57 < 1.8
ARAY,filters,rvol 0.57 < 1.8
ARCB,filters,rvol 0.57 < 1.8
ARCT,filters,rvol 0.57 < 1.8
ARDT,filters,rvol 0.57 < 1.8
ARDX,filters,rvol 0.57 < 1.8
AREN,filters,rvol 0.57 < 1.8
ARHS,filters,adv20 24965119 < 75000000
ARI,filters,price 4.42 < 8.0
ARKO,filters,rvol 0.39 < 1.8
ARL,filters,rvol 0.39 < 1.8
ARLO,filters,rvol 0.39 < 1.8
AROC,filters,rvol 0.72 < 1.8
AROW,filters,rvol 0.72 < 1.8
ARQ,filters,rvol 0.72 < 1.8
ARQT,filters,rvol 0.72 < 1.8
ARR,filters,adv20 46713713 < 75000000
ARRY,filters,adv20 46713713 < 75000000
ARVN,filters,adv20 31934676 < 75000000
ARWR,filters,adv20 31934676 < 75000000
ASAN,filters,rvol 0.71 < 1.8
ASB,filters,rvol 0.71 < 1.8
ASC,filters,rvol 0.71 < 1.8
ASGN,filters,rvol 0.71 < 1.8
ASIC,filters,rvol 0.71 < 1.8
ASIX,filters,rvol 1.67 < 1.8
ASLE,filters,rvol 1.67 < 1.8
ASO,filters,rvol 1.67 < 1.8
ASPI,filters,avg_vol_20d 410069 < 1000000
ASPN,filters,avg_vol_20d 251424 < 1000000
ASTE,filters,avg_vol_20d 277428 < 1000000
ASTH,filters,avg_vol_20d 277428 < 1000000
ASTI,filters,avg_vol_20d 158237 < 1000000
ASTS,filters,avg_vol_20d 158237 < 1000000
ASUR,filters,avg_vol_20d 571909 < 1000000
ATEC,filters,avg_vol_20d 571909 < 1000000
ATEN,filters,avg_vol_20d 571909 < 1000000
ATEX,filters,avg_vol_20d 506456 < 1000000
ATGE,filters,avg_vol_20d 506456 < 1000000
ATKR,filters,avg_vol_20d 506456 < 1000000
ATLC,filters,avg_vol_20d 68533 < 1000000
ATLO,filters,avg_vol_20d 68533 < 1000000
ATMU,filters,avg_vol_20d 68533 < 1000000
ATNI,filters,avg_vol_20d 68533 < 1000000
ATOM,filters,avg_vol_20d 319936 < 1000000
