Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Setup,Score,Is_Leveraged_ETF,Ret5d%
AGIO,24.57,4.17,15.18,24.9,46.59,53629922.0,40.62,40.14,0,0,-41.63,Reversal,40.81,False,-42.24
