ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
APH,Amphenol Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.4, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 52.41, 'above_ma10_ma20_ma50': True, 'ma10': 135.24, 'ma20': 137.53, 'ma50': 131.12, 'realized_vol_5d_ann_pct': 29.79}",140.89999389648438,180095303680,1127418446.164322,2025-11-28T00:00:00Z
VIAV,Viavi Solutions Inc.,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.82, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 51.4, 'above_ma10_ma20_ma50': True, 'ma10': 16.81, 'ma20': 17.19, 'ma50': 14.7, 'realized_vol_5d_ann_pct': 38.13}",17.940000534057617,4106859008,72990029.00023937,2025-11-28T00:00:00Z
VLY,Valley National Bancorp,NASDAQ,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.65, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 57.07, 'above_ma10_ma20_ma50': True, 'ma10': 10.86, 'ma20': 10.89, 'ma50': 10.74, 'realized_vol_5d_ann_pct': 24.3}",11.319999694824219,6537541632,98684847.7166462,2025-11-28T00:00:00Z
WBD,"Warner Bros. Discovery, Inc.",NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.83, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 61.14, 'above_ma10_ma20_ma50': True, 'ma10': 23.23, 'ma20': 22.89, 'ma50': 20.78, 'realized_vol_5d_ann_pct': 30.88}",24.0,70392627200,900064722.3238277,2025-11-28T00:00:00Z
SYF,Synchrony Financial,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.71, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.5, 'rsi14': 63.39, 'above_ma10_ma20_ma50': True, 'ma10': 73.95, 'ma20': 74.04, 'ma50': 73.2, 'realized_vol_5d_ann_pct': 23.72}",77.36000061035156,29593456640,268650732.92072296,2025-11-28T00:00:00Z
MCD,McDonald's Corporation,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.44, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 68.41, 'above_ma10_ma20_ma50': True, 'ma10': 307.23, 'ma20': 304.53, 'ma50': 303.59, 'realized_vol_5d_ann_pct': 21.65}",311.82000732421875,218798243840,1012655719.8820496,2025-11-28T00:00:00Z
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.49, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.65, 'rsi14': 53.25, 'above_ma10_ma20_ma50': True, 'ma10': 201.78, 'ma20': 203.98, 'ma50': 199.67, 'realized_vol_5d_ann_pct': 20.47}",208.5500030517578,38585053184,189184837.46620178,2025-11-28T00:00:00Z
NTRS,Northern Trust Corporation,NASDAQ,Financial Services,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.06, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 53.23, 'above_ma10_ma20_ma50': True, 'ma10': 127.51, 'ma20': 128.36, 'ma50': 128.95, 'realized_vol_5d_ann_pct': 8.26}",131.33999633789062,27648645120,120688985.47599792,2025-11-28T00:00:00Z
NEE,"NextEra Energy, Inc.",NYSE,Utilities,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.42, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.66, 'rsi14': 60.75, 'above_ma10_ma20_ma50': True, 'ma10': 84.72, 'ma20': 84.03, 'ma50': 82.04, 'realized_vol_5d_ann_pct': 12.86}",86.29000091552734,168712208384,794058128.9983368,2025-11-28T00:00:00Z
MGM,MGM Resorts International,NYSE,Consumer Cyclical,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 14.59, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.82, 'rsi14': 66.79, 'above_ma10_ma20_ma50': True, 'ma10': 32.63, 'ma20': 32.52, 'ma50': 32.95, 'realized_vol_5d_ann_pct': 43.28}",35.290000915527344,9399049216,167254374.92916107,2025-11-28T00:00:00Z
MTH,Meritage Homes Corporation,NYSE,Consumer Cyclical,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 13.76, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 67.47, 'above_ma10_ma20_ma50': True, 'ma10': 68.88, 'ma20': 67.82, 'ma50': 69.71, 'realized_vol_5d_ann_pct': 53.7}",73.08000183105469,5617776640,61265296.51500702,2025-11-28T00:00:00Z
MMM,3M Company,NYSE,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 65.01, 'above_ma10_ma20_ma50': True, 'ma10': 168.2, 'ma20': 167.12, 'ma50': 161.55, 'realized_vol_5d_ann_pct': 14.52}",172.0500030517578,89961152512,508148956.52893066,2025-11-28T00:00:00Z
MLYS,"Mineralys Therapeutics, Inc.",NASDAQ,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 9.51, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.6, 'rsi14': 60.57, 'above_ma10_ma20_ma50': True, 'ma10': 42.56, 'ma20': 42.17, 'ma50': 41.11, 'realized_vol_5d_ann_pct': 25.08}",43.119998931884766,2561760256,78951820.83986282,2025-11-28T00:00:00Z
MDGL,"Madrigal Pharmaceuticals, Inc.",NASDAQ,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.33, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 76.57, 'above_ma10_ma20_ma50': True, 'ma10': 566.53, 'ma20': 523.81, 'ma50': 470.3, 'realized_vol_5d_ann_pct': 48.88}",596.97998046875,11403063296,229055330.09368896,2025-11-28T00:00:00Z
MTB,M&T Bank Corporation,NYSE,Financial Services,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 6.9, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 57.94, 'above_ma10_ma20_ma50': True, 'ma10': 186.37, 'ma20': 185.66, 'ma50': 187.72, 'realized_vol_5d_ann_pct': 27.77}",190.22000122070312,32888436736,163259352.81051636,2025-11-28T00:00:00Z
