ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
PFG,"Principal Financial Group, Inc.",NASDAQ,Financial Services,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.4, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 55.16, 'ma10': 90.02, 'ma20': 89.89, 'ma50': 86.52, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.96, 'breakout': {'score': 0.0, 'donchian20_prev': 92.51, 'donchian55_prev': 92.51, 'atr14': 1.474, 'vol_ratio_3_20': 0.891, 'breakout_strength_atr': -1.5061, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.63, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.6, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 80.8}",0.0,0.25,90.29,20318709760,106626746.797,2026-01-09T00:00:00Z,55.15743756786103,1.6325649098935198,0.8909706333475925,2.399740568587178
DLTR,"Dollar Tree, Inc.",NASDAQ,Consumer Defensive,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.07, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 59.58, 'ma10': 128.05, 'ma20': 127.49, 'ma50': 115.15, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.96, 'breakout': {'score': 0.0, 'donchian20_prev': 135.18, 'donchian55_prev': 135.18, 'atr14': 3.6875, 'vol_ratio_3_20': 0.9446, 'breakout_strength_atr': -0.7593, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.79, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.32, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 100.69}",0.0,0.25,132.38,26295533568,370140967.7504999,2026-01-09T00:00:00Z,59.58041958041957,2.785509248267974,0.9445840611115773,2.071312324308338
EPAM,"EPAM Systems, Inc.",NYSE,Technology,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 54.86, 'ma10': 210.96, 'ma20': 209.88, 'ma50': 193.18, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 55.19, 'breakout': {'score': 0.0, 'donchian20_prev': 221.99, 'donchian55_prev': 221.99, 'atr14': 5.988, 'vol_ratio_3_20': 1.0321, 'breakout_strength_atr': -1.68, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.03, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 171.23}",0.0,-0.75,211.93,12153623552,147609171.14949995,2026-01-09T00:00:00Z,54.860423678479506,2.825454496430761,1.0321215384583997,4.5317356637686395
CTSH,Cognizant Technology Solutions Corporation,NASDAQ,Technology,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.03, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 55.96, 'ma10': 84.04, 'ma20': 84.22, 'ma50': 78.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 29.13, 'breakout': {'score': 0.0, 'donchian20_prev': 86.94, 'donchian55_prev': 86.94, 'atr14': 1.6065, 'vol_ratio_3_20': 0.6954, 'breakout_strength_atr': -1.0457, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.88, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.6, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 74.89}",0.0,-0.75,85.26,41113169920,387104891.3205,2026-01-09T00:00:00Z,55.96184419713834,1.884253208672631,0.6954238776025895,2.0337814546707986
DAL,"Delta Air Lines, Inc.",NYSE,Industrials,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.16, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 59.76, 'ma10': 70.75, 'ma20': 70.73, 'ma50': 64.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 30.54, 'breakout': {'score': 0.0, 'donchian20_prev': 73.16, 'donchian55_prev': 73.16, 'atr14': 1.5039, 'vol_ratio_3_20': 0.954, 'breakout_strength_atr': -0.5652, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.08, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.26, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 55.54}",0.0,-0.75,72.31,44375347200,476214752.74750006,2026-01-09T00:00:00Z,59.76491862567813,2.0798644724104522,0.9540133532125655,1.161837069436843
NVR,"NVR, Inc.",NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.03, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.37, 'rsi14': 50.97, 'ma10': 7331.09, 'ma20': 7402.84, 'ma50': 7360.58, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 33.66, 'breakout': {'score': 0.0, 'donchian20_prev': 7655.02, 'donchian55_prev': 7827.92, 'atr14': 171.6039, 'vol_ratio_3_20': 1.3733, 'breakout_strength_atr': -0.4274, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.26, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.84, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 7523.3}",0.0,0.25,7581.67,21124343808,189009785.00300002,2026-01-09T00:00:00Z,50.97372638531398,2.2634053108163688,1.3733343251366013,12.028038077203346
PLD,"Prologis, Inc.",NYSE,Real Estate,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.98, 'rsi14': 57.12, 'ma10': 128.47, 'ma20': 128.56, 'ma50': 126.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 18.4, 'breakout': {'score': 0.0, 'donchian20_prev': 131.7, 'donchian55_prev': 131.7, 'atr14': 1.9382, 'vol_ratio_3_20': 0.9833, 'breakout_strength_atr': -1.1867, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.5, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.18, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 113.65}",0.0,0.25,129.4,118105440256,408459705.232,2026-01-09T00:00:00Z,57.11947626841248,1.4978196069772625,0.9832593021458769,1.7463933181472917
NUE,Nucor Corporation,NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.08, 'rsi14': 58.89, 'ma10': 166.31, 'ma20': 164.51, 'ma50': 157.28, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 31.32, 'breakout': {'score': 0.0, 'donchian20_prev': 171.94, 'donchian55_prev': 171.94, 'atr14': 4.1836, 'vol_ratio_3_20': 1.0823, 'breakout_strength_atr': -1.9529, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.3, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 137.11}",0.0,0.25,163.77,41572171776,261809754.7205,2026-01-09T00:00:00Z,58.8922155688623,2.5545364143092657,1.0822702848936505,4.751657554961026
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.64, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 56.72, 'ma10': 948.05, 'ma20': 946.5, 'ma50': 948.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 57.01, 'breakout': {'score': 0.0, 'donchian20_prev': 1009.585, 'donchian55_prev': 1123.38, 'atr14': 29.9407, 'vol_ratio_3_20': 0.7173, 'breakout_strength_atr': -1.6905, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.12, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.78, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 805.59}",0.0,0.25,958.97,50960592896,750383578.8425,2026-01-09T00:00:00Z,56.7227465463001,3.1221734926908193,0.7172619466983907,14.635297049974191
AKAM,"Akamai Technologies, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.22, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.3, 'rsi14': 48.82, 'ma10': 87.36, 'ma20': 87.63, 'ma50': 85.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.91, 'breakout': {'score': 0.0, 'donchian20_prev': 90.76, 'donchian55_prev': 92.0, 'atr14': 1.8358, 'vol_ratio_3_20': 1.3027, 'breakout_strength_atr': -1.4381, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.08, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.7, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 79.3}",0.0,0.25,88.12,13678706688,186493797.296,2026-01-09T00:00:00Z,48.82240611075752,2.08330361195772,1.3026693611247087,4.217391304347822
PRIM,Primoris Services Corporation,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 11.09, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.48, 'rsi14': 59.54, 'ma10': 127.84, 'ma20': 128.01, 'ma50': 127.4, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 42.65, 'breakout': {'score': 0.0, 'donchian20_prev': 138.52, 'donchian55_prev': 146.16, 'atr14': 4.4977, 'vol_ratio_3_20': 0.4771, 'breakout_strength_atr': -1.9054, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.46, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.15, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 102.19}",0.0,0.25,129.95,8000570880,167508636.51999998,2026-01-09T00:00:00Z,59.5419847328244,3.4611279063375995,0.47713312770271543,11.090585659551182
PNW,Pinnacle West Capital Corporation,NYSE,Utilities,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.7, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.13, 'rsi14': 52.51, 'ma10': 88.61, 'ma20': 88.28, 'ma50': 88.56, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.87, 'breakout': {'score': 0.0, 'donchian20_prev': 89.65, 'donchian55_prev': 93.39, 'atr14': 1.2632, 'vol_ratio_3_20': 1.1288, 'breakout_strength_atr': -0.4591, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.42, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.74, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 90.36}",0.0,0.25,89.07,11031864320,97299804.16649999,2026-01-09T00:00:00Z,52.51450676982591,1.418226435067119,1.1287514311166922,7.699481865284981
PRAX,"Praxis Precision Medicines, Inc.",NASDAQ,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 9.21, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.38, 'rsi14': 58.18, 'ma10': 287.7, 'ma20': 280.14, 'ma50': 228.01, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 66.18, 'breakout': {'score': 0.0, 'donchian20_prev': 317.72, 'donchian55_prev': 317.72, 'atr14': 17.1043, 'vol_ratio_3_20': 1.3824, 'breakout_strength_atr': -1.7113, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.93, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.12, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 96.24}",0.0,0.25,288.45,8646490112,176327342.5975,2026-01-09T00:00:00Z,58.179183360327336,5.929722903201844,1.3824075865528223,9.212514163414339
KO,The Coca-Cola Company,NYSE,Consumer Defensive,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.2, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.24, 'rsi14': 51.05, 'ma10': 69.23, 'ma20': 69.73, 'ma50': 70.28, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.87, 'breakout': {'score': 0.0, 'donchian20_prev': 71.315, 'donchian55_prev': 73.23, 'atr14': 0.7951, 'vol_ratio_3_20': 1.2366, 'breakout_strength_atr': -1.0125, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.78, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 69.89}",0.0,0.25,70.51,313651265536,1097919659.2395,2026-01-09T00:00:00Z,51.04895104895109,1.127590817918429,1.2366293240814055,5.203011562247903
QCOM,QUALCOMM Incorporated,NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 13.68, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.21, 'rsi14': 56.82, 'ma10': 176.45, 'ma20': 176.25, 'ma50': 173.78, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.95, 'breakout': {'score': 0.0, 'donchian20_prev': 184.45, 'donchian55_prev': 205.95, 'atr14': 4.101, 'vol_ratio_3_20': 1.2062, 'breakout_strength_atr': -1.6264, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.31, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.2, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 159.72}",0.0,0.25,177.78,166883229696,1358305392.5149999,2026-01-09T00:00:00Z,56.822500950209054,2.3067917008180263,1.20619430873919,13.678077203204655
