ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
BK,The Bank of New York Mellon Corporation,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.71, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 67.04, 'above_ma10_ma20_ma50': True, 'ma10': 118.68, 'ma20': 117.52, 'ma50': 113.23, 'realized_vol_5d_ann_pct': 27.99}",119.04000091552734,83951869952,410013418.34884644,2026-01-09T00:00:00Z
INCY,Incyte Corporation,NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.83, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 67.64, 'above_ma10_ma20_ma50': True, 'ma10': 103.03, 'ma20': 100.86, 'ma50': 101.54, 'realized_vol_5d_ann_pct': 55.5}",106.87000274658203,20981008384,220704385.2714157,2026-01-09T00:00:00Z
REGN,"Regeneron Pharmaceuticals, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.99, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 67.78, 'above_ma10_ma20_ma50': True, 'ma10': 783.72, 'ma20': 771.95, 'ma50': 730.68, 'realized_vol_5d_ann_pct': 41.85}",796.5499877929688,84424294400,637997035.5847168,2026-01-09T00:00:00Z
BFH,"Bread Financial Holdings, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.04, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 60.35, 'above_ma10_ma20_ma50': True, 'ma10': 77.39, 'ma20': 76.8, 'ma50': 70.08, 'realized_vol_5d_ann_pct': 38.61}",80.36000061035156,3664416000,54883619.863090515,2026-01-09T00:00:00Z
RF,Regions Financial Corporation,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.53, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 62.59, 'above_ma10_ma20_ma50': True, 'ma10': 28.01, 'ma20': 27.81, 'ma50': 26.18, 'realized_vol_5d_ann_pct': 25.6}",28.520000457763672,25448634368,302210664.65940475,2026-01-09T00:00:00Z
BBIO,"BridgeBio Pharma, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.7, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.16, 'rsi14': 59.08, 'above_ma10_ma20_ma50': True, 'ma10': 75.44, 'ma20': 75.41, 'ma50': 70.78, 'realized_vol_5d_ann_pct': 61.68}",77.25,14886756352,151657025.44010162,2026-01-09T00:00:00Z
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.29, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.08, 'rsi14': 65.5, 'above_ma10_ma20_ma50': True, 'ma10': 401.92, 'ma20': 400.64, 'ma50': 390.14, 'realized_vol_5d_ann_pct': 26.19}",410.5299987792969,46157193216,283703550.09552,2026-01-09T00:00:00Z
DAL,"Delta Air Lines, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 59.76, 'above_ma10_ma20_ma50': True, 'ma10': 70.75, 'ma20': 70.73, 'ma50': 64.87, 'realized_vol_5d_ann_pct': 30.54}",72.30999755859375,47215734784,476694951.77734375,2026-01-09T00:00:00Z
JBTM,JBT Marel Corporation,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.98, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.38, 'rsi14': 59.52, 'above_ma10_ma20_ma50': True, 'ma10': 154.6, 'ma20': 154.4, 'ma50': 144.44, 'realized_vol_5d_ann_pct': 28.7}",156.0399932861328,8109612544,71942388.11691284,2026-01-09T00:00:00Z
IBP,"Installed Building Products, Inc.",NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.09, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.43, 'rsi14': 67.74, 'above_ma10_ma20_ma50': True, 'ma10': 270.32, 'ma20': 269.06, 'ma50': 262.65, 'realized_vol_5d_ann_pct': 90.7}",296.42999267578125,7996304384,72048124.33761597,2026-01-09T00:00:00Z
HUBB,Hubbell Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.02, 'rsi14': 69.14, 'above_ma10_ma20_ma50': True, 'ma10': 460.26, 'ma20': 453.35, 'ma50': 446.51, 'realized_vol_5d_ann_pct': 32.66}",470.5299987792969,25006200832,219540306.01700133,2026-01-09T00:00:00Z
HSY,The Hershey Company,NYSE,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.99, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.21, 'rsi14': 51.57, 'above_ma10_ma20_ma50': True, 'ma10': 182.47, 'ma20': 184.23, 'ma50': 180.58, 'realized_vol_5d_ann_pct': 27.1}",189.07000732421875,38340583424,273501773.6519623,2026-01-09T00:00:00Z
AVY,Avery Dennison Corporation,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.08, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 63.61, 'above_ma10_ma20_ma50': True, 'ma10': 183.02, 'ma20': 182.67, 'ma50': 176.96, 'realized_vol_5d_ann_pct': 26.56}",188.39999389648438,14562451456,127668384.96894836,2026-01-09T00:00:00Z
SMTC,Semtech Corporation,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.34, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.17, 'rsi14': 63.78, 'above_ma10_ma20_ma50': True, 'ma10': 75.38, 'ma20': 74.4, 'ma50': 72.19, 'realized_vol_5d_ann_pct': 81.59}",77.79000091552734,7198690816,93681614.55593109,2026-01-09T00:00:00Z
SNA,Snap-on Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.09, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 67.9, 'above_ma10_ma20_ma50': True, 'ma10': 353.82, 'ma20': 351.72, 'ma50': 344.19, 'realized_vol_5d_ann_pct': 22.54}",362.1700134277344,18892009472,94456672.69058228,2026-01-09T00:00:00Z
SPHR,Sphere Entertainment Co.,NYSE,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.0, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 64.19, 'above_ma10_ma20_ma50': True, 'ma10': 93.66, 'ma20': 92.24, 'ma50': 83.55, 'realized_vol_5d_ann_pct': 36.53}",95.26000213623047,3429304320,71641545.78426361,2026-01-09T00:00:00Z
STE,STERIS plc,NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.39, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 59.57, 'above_ma10_ma20_ma50': True, 'ma10': 256.42, 'ma20': 254.96, 'ma50': 256.16, 'realized_vol_5d_ann_pct': 25.05}",256.82000732421875,25294358528,141205555.63072205,2026-01-09T00:00:00Z
DG,Dollar General Corporation,NYSE,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.36, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 60.97, 'above_ma10_ma20_ma50': True, 'ma10': 139.46, 'ma20': 137.31, 'ma50': 119.02, 'realized_vol_5d_ann_pct': 33.06}",142.74000549316406,31419768832,493630392.4346161,2026-01-09T00:00:00Z
JBHT,"J.B. Hunt Transport Services, Inc.",NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.55, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 69.41, 'above_ma10_ma20_ma50': True, 'ma10': 200.68, 'ma20': 199.12, 'ma50': 183.5, 'realized_vol_5d_ann_pct': 20.74}",206.85000610351562,20022931456,185655954.66781616,2026-01-09T00:00:00Z
KLAC,KLA Corporation,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.5, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 69.85, 'above_ma10_ma20_ma50': True, 'ma10': 1310.49, 'ma20': 1272.25, 'ma50': 1219.16, 'realized_vol_5d_ann_pct': 68.01}",1400.0,184358338560,1136017105.0653076,2026-01-09T00:00:00Z
