ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
ON,ON Semiconductor Corporation,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.79, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 64.19, 'above_ma10_ma20_ma50': True, 'ma10': 59.5, 'ma20': 57.14, 'ma50': 53.11, 'realized_vol_5d_ann_pct': 51.11}",60.58000183105469,24775645184,545819241.1582565,2026-01-14T00:00:00Z
OMC,Omnicom Group Inc.,NYSE,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.64, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 55.05, 'above_ma10_ma20_ma50': True, 'ma10': 79.14, 'ma20': 79.81, 'ma50': 76.18, 'realized_vol_5d_ann_pct': 29.91}",80.18000030517578,25444257792,342219706.4369583,2026-01-14T00:00:00Z
FTV,Fortive Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.33, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 50.59, 'above_ma10_ma20_ma50': True, 'ma10': 55.02, 'ma20': 55.21, 'ma50': 53.56, 'realized_vol_5d_ann_pct': 24.13}",55.7599983215332,18865635328,185733458.43357086,2026-01-14T00:00:00Z
CTSH,Cognizant Technology Solutions Corporation,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.0, 'rsi14': 55.54, 'above_ma10_ma20_ma50': True, 'ma10': 84.21, 'ma20': 84.45, 'ma50': 79.67, 'realized_vol_5d_ann_pct': 25.23}",86.69999694824219,42343927808,382650318.36185455,2026-01-14T00:00:00Z
NUE,Nucor Corporation,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.0, 'rsi14': 62.31, 'above_ma10_ma20_ma50': True, 'ma10': 167.42, 'ma20': 165.21, 'ma50': 158.35, 'realized_vol_5d_ann_pct': 30.1}",172.2899932861328,39430057984,269321366.1279297,2026-01-14T00:00:00Z
NEM,Newmont Corporation,NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.34, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 64.14, 'above_ma10_ma20_ma50': True, 'ma10': 107.94, 'ma20': 104.99, 'ma50': 95.29, 'realized_vol_5d_ann_pct': 29.94}",114.1500015258789,125388029952,888071512.8565979,2026-01-14T00:00:00Z
MRNA,"Moderna, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.33, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 70.94, 'above_ma10_ma20_ma50': True, 'ma10': 34.62, 'ma20': 33.21, 'ma50': 28.67, 'realized_vol_5d_ann_pct': 135.92}",40.58000183105469,15855971328,403087940.5221176,2026-01-14T00:00:00Z
MRK,"Merck & Co., Inc.",NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 69.89, 'above_ma10_ma20_ma50': True, 'ma10': 108.66, 'ma20': 106.08, 'ma50': 99.81, 'realized_vol_5d_ann_pct': 28.22}",111.01000213623047,277278916608,1441609060.2529144,2026-01-14T00:00:00Z
HUBB,Hubbell Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.69, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 61.33, 'above_ma10_ma20_ma50': True, 'ma10': 468.03, 'ma20': 457.1, 'ma50': 446.87, 'realized_vol_5d_ann_pct': 26.71}",476.05999755859375,25300090880,202040744.0017105,2026-01-14T00:00:00Z
HWM,Howmet Aerospace Inc.,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.5, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.05, 'rsi14': 65.11, 'above_ma10_ma20_ma50': True, 'ma10': 214.36, 'ma20': 209.49, 'ma50': 204.12, 'realized_vol_5d_ann_pct': 28.14}",220.25,88650620928,443777335.0756073,2026-01-14T00:00:00Z
IBM,International Business Machines Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.88, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 54.15, 'above_ma10_ma20_ma50': True, 'ma10': 301.32, 'ma20': 302.26, 'ma50': 303.91, 'realized_vol_5d_ann_pct': 35.3}",309.0299987792969,288861224960,1155559923.711853,2026-01-14T00:00:00Z
MAR,"Marriott International, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.45, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.98, 'rsi14': 56.49, 'above_ma10_ma20_ma50': True, 'ma10': 319.49, 'ma20': 315.74, 'ma50': 301.14, 'realized_vol_5d_ann_pct': 21.52}",319.67999267578125,86779633664,438411697.5413513,2026-01-14T00:00:00Z
IR,Ingersoll Rand Inc.,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.92, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 66.38, 'above_ma10_ma20_ma50': True, 'ma10': 83.37, 'ma20': 81.83, 'ma50': 79.64, 'realized_vol_5d_ann_pct': 24.96}",85.98999786376953,34176940032,185273290.12973785,2026-01-14T00:00:00Z
IVZ,Invesco Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.45, 'rsi14': 61.2, 'above_ma10_ma20_ma50': True, 'ma10': 27.95, 'ma20': 27.36, 'ma50': 25.56, 'realized_vol_5d_ann_pct': 22.04}",28.25,12598476800,140251874.97383118,2026-01-14T00:00:00Z
JBL,Jabil Inc.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.08, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 54.99, 'above_ma10_ma20_ma50': True, 'ma10': 229.89, 'ma20': 228.67, 'ma50': 218.83, 'realized_vol_5d_ann_pct': 26.48}",241.33999633789062,25780652032,308256297.4595642,2026-01-14T00:00:00Z
KEYS,"Keysight Technologies, Inc.",NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.41, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 58.17, 'above_ma10_ma20_ma50': True, 'ma10': 208.6, 'ma20': 206.23, 'ma50': 197.44, 'realized_vol_5d_ann_pct': 21.54}",209.39999389648438,35978502144,211381591.2223816,2026-01-14T00:00:00Z
