ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 61.91, 'above_ma10_ma20_ma50': True, 'ma10': 350.08, 'ma20': 338.19, 'ma50': 328.45, 'realized_vol_5d_ann_pct': 42.49}",355.8900146484375,22465544192,235128108.51623535,2025-12-02T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.01, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 53.08, 'above_ma10_ma20_ma50': True, 'ma10': 4.14, 'ma20': 4.09, 'ma50': 3.7, 'realized_vol_5d_ann_pct': 48.63}",4.309999942779541,4741704192,155776477.04455495,2025-12-02T00:00:00Z
PWR,"Quanta Services, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.67, 'rsi14': 52.59, 'above_ma10_ma20_ma50': True, 'ma10': 446.97, 'ma20': 444.08, 'ma50': 434.39, 'realized_vol_5d_ann_pct': 30.94}",454.7200012207031,65962160128,459520141.05026245,2025-12-02T00:00:00Z
FDX,FedEx Corporation,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.09, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 54.26, 'above_ma10_ma20_ma50': True, 'ma10': 269.42, 'ma20': 265.65, 'ma50': 250.46, 'realized_vol_5d_ann_pct': 23.46}",270.3699951171875,73080127488,431060610.4322815,2025-12-02T00:00:00Z
WYNN,"Wynn Resorts, Limited",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.21, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 61.42, 'above_ma10_ma20_ma50': True, 'ma10': 125.01, 'ma20': 124.36, 'ma50': 123.66, 'realized_vol_5d_ann_pct': 28.11}",133.08999633789062,12111185920,223597769.30988312,2025-12-02T00:00:00Z
GS,"The Goldman Sachs Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.1, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 51.31, 'above_ma10_ma20_ma50': True, 'ma10': 797.12, 'ma20': 797.37, 'ma50': 787.44, 'realized_vol_5d_ann_pct': 22.89}",815.2100219726562,284173369344,1612940644.203186,2025-12-02T00:00:00Z
HAS,"Hasbro, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 63.86, 'above_ma10_ma20_ma50': True, 'ma10': 79.9, 'ma20': 78.72, 'ma50': 76.71, 'realized_vol_5d_ann_pct': 24.53}",81.6500015258789,12244405248,146615889.80365753,2025-12-02T00:00:00Z
PARR,"Par Pacific Holdings, Inc.",NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.57, 'rsi14': 55.43, 'above_ma10_ma20_ma50': True, 'ma10': 45.03, 'ma20': 43.44, 'ma50': 39.57, 'realized_vol_5d_ann_pct': 35.29}",46.099998474121094,1915967872,58769832.22021103,2025-12-02T00:00:00Z
HLT,Hilton Worldwide Holdings Inc.,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 59.06, 'above_ma10_ma20_ma50': True, 'ma10': 276.78, 'ma20': 272.9, 'ma50': 266.36, 'realized_vol_5d_ann_pct': 29.91}",281.17999267578125,70526377984,446224247.3838806,2025-12-02T00:00:00Z
PAGS,PagSeguro Digital Ltd.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.06, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 63.51, 'above_ma10_ma20_ma50': True, 'ma10': 9.99, 'ma20': 9.73, 'ma50': 9.55, 'realized_vol_5d_ann_pct': 42.38}",10.930000305175781,2950821376,51673496.30927563,2025-12-02T00:00:00Z
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 55.06, 'above_ma10_ma20_ma50': True, 'ma10': 727.19, 'ma20': 716.62, 'ma50': 668.18, 'realized_vol_5d_ann_pct': 30.67}",732.72998046875,56924143616,460568403.82354736,2025-12-02T00:00:00Z
NU,Nu Holdings Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.29, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 63.56, 'above_ma10_ma20_ma50': True, 'ma10': 16.44, 'ma20': 16.19, 'ma50': 15.81, 'realized_vol_5d_ann_pct': 29.76}",17.610000610351562,80218505216,654657778.4957314,2025-12-02T00:00:00Z
IVZ,Invesco Ltd.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.22, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 52.88, 'above_ma10_ma20_ma50': True, 'ma10': 23.74, 'ma20': 23.65, 'ma50': 23.41, 'realized_vol_5d_ann_pct': 22.05}",24.239999771118164,12698818560,97833523.21128845,2025-12-02T00:00:00Z
NDSN,Nordson Corporation,NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.63, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 50.22, 'above_ma10_ma20_ma50': True, 'ma10': 233.44, 'ma20': 232.99, 'ma50': 232.14, 'realized_vol_5d_ann_pct': 20.02}",236.52999877929688,14781230080,71906936.70707703,2025-12-02T00:00:00Z
KEYS,"Keysight Technologies, Inc.",NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 68.98, 'above_ma10_ma20_ma50': True, 'ma10': 185.79, 'ma20': 183.59, 'ma50': 175.82, 'realized_vol_5d_ann_pct': 66.93}",201.39999389648438,35957886976,260275414.10263062,2025-12-02T00:00:00Z
MOD,Modine Manufacturing Company,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.67, 'rsi14': 55.94, 'above_ma10_ma20_ma50': True, 'ma10': 150.18, 'ma20': 147.63, 'ma50': 149.79, 'realized_vol_5d_ann_pct': 30.55}",160.4499969482422,6799041536,163728460.76553345,2025-12-02T00:00:00Z
MNST,Monster Beverage Corporation,NASDAQ,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.06, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 64.06, 'above_ma10_ma20_ma50': True, 'ma10': 73.82, 'ma20': 71.78, 'ma50': 69.45, 'realized_vol_5d_ann_pct': 22.76}",74.70999908447266,75948744704,451845247.0129776,2025-12-02T00:00:00Z
COHR,Coherent Corp.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 55.01, 'above_ma10_ma20_ma50': True, 'ma10': 150.35, 'ma20': 149.02, 'ma50': 130.47, 'realized_vol_5d_ann_pct': 54.09}",164.88999938964844,29949550592,809633556.6895294,2025-12-02T00:00:00Z
DVN,Devon Energy Corporation,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.17, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 65.35, 'above_ma10_ma20_ma50': True, 'ma10': 36.23, 'ma20': 35.18, 'ma50': 34.24, 'realized_vol_5d_ann_pct': 25.64}",37.2599983215332,23347943424,308189622.576046,2025-12-02T00:00:00Z
LVS,Las Vegas Sands Corp.,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 57.12, 'above_ma10_ma20_ma50': True, 'ma10': 66.43, 'ma20': 65.59, 'ma50': 58.33, 'realized_vol_5d_ann_pct': 27.32}",68.51000213623047,41176920064,351403625.5090904,2025-12-02T00:00:00Z
