ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.57, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 56.65, 'ma10': 400.21, 'ma20': 400.47, 'ma50': 388.33, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.55, 'breakout': {'score': 0.0, 'donchian20_prev': 415.89, 'donchian55_prev': 415.89, 'atr14': 7.7823, 'vol_ratio_3_20': 1.0322, 'breakout_strength_atr': -0.8417, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.9, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.09, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 335.23}",0.0,-0.75,409.34,46979080192,279869556.97800004,2026-01-07T00:00:00Z,56.65485014502095,1.901173666319999,1.032231215117841,1.5749356801077234
F,Ford Motor Company,NYSE,Consumer Cyclical,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.79, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.36, 'rsi14': 52.0, 'ma10': 13.39, 'ma20': 13.43, 'ma50': 13.23, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.03, 'breakout': {'score': 0.0, 'donchian20_prev': 13.99, 'donchian55_prev': 13.99, 'atr14': 0.2182, 'vol_ratio_3_20': 1.3617, 'breakout_strength_atr': -1.1457, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.59, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.43, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 11.54}",0.0,-0.75,13.74,54029803520,611763725.0965002,2026-01-07T00:00:00Z,52.000000000000014,1.5881680182990254,1.3616924485828126,1.7869907076483202
CMC,Commercial Metals Company,NYSE,Basic Materials,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.41, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.4, 'rsi14': 59.05, 'ma10': 71.44, 'ma20': 70.7, 'ma50': 64.73, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 37.39, 'breakout': {'score': 0.0, 'donchian20_prev': 75.03, 'donchian55_prev': 75.03, 'atr14': 1.5531, 'vol_ratio_3_20': 1.3958, 'breakout_strength_atr': -1.1654, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.12, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.24, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 54.97}",0.0,-0.75,73.22,8608436224,80700944.24,2026-01-07T00:00:00Z,59.04605263157897,2.1211027432005247,1.3957716141470025,2.4123683859789447
PLAB,"Photronics, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.41, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.66, 'rsi14': 52.35, 'ma10': 33.71, 'ma20': 34.03, 'ma50': 27.23, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 67.68, 'breakout': {'score': 0.0, 'donchian20_prev': 39.7979, 'donchian55_prev': 39.7979, 'atr14': 1.4257, 'vol_ratio_3_20': 0.6639, 'breakout_strength_atr': -3.4634, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.84, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 22.22}",0.0,0.25,34.86,2050428928,80064676.4315,2026-01-07T00:00:00Z,52.349624060150376,4.089869682812888,0.6638608154022038,12.40744738717899
QCOM,QUALCOMM Incorporated,NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.51, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.29, 'rsi14': 57.78, 'ma10': 175.44, 'ma20': 176.18, 'ma50': 173.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 33.67, 'breakout': {'score': 0.0, 'donchian20_prev': 184.45, 'donchian55_prev': 205.95, 'atr14': 3.7432, 'vol_ratio_3_20': 1.293, 'breakout_strength_atr': -1.1381, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.08, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.81, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 159.52}",0.0,0.25,180.19,166883229696,1365986700.8035,2026-01-07T00:00:00Z,57.77607948032098,2.077338999310252,1.2929807430212579,12.507890264627333
NUE,Nucor Corporation,NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.15, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.23, 'rsi14': 54.16, 'ma10': 166.06, 'ma20': 164.05, 'ma50': 156.57, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 39.04, 'breakout': {'score': 0.0, 'donchian20_prev': 171.94, 'donchian55_prev': 171.94, 'atr14': 3.887, 'vol_ratio_3_20': 1.2254, 'breakout_strength_atr': -1.8343, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.36, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.0, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 136.73}",0.0,0.25,164.81,41572171776,260293741.715,2026-01-07T00:00:00Z,54.159869494290405,2.358464725614777,1.2254348339396095,4.146795393742001
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.63, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 51.4, 'ma10': 945.92, 'ma20': 947.7, 'ma50': 954.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 63.6, 'breakout': {'score': 0.0, 'donchian20_prev': 1009.585, 'donchian55_prev': 1123.38, 'atr14': 33.6568, 'vol_ratio_3_20': 0.8588, 'breakout_strength_atr': -1.5006, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.08, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 802.31}",0.0,0.25,959.08,50960592896,746314089.0109999,2026-01-07T00:00:00Z,51.40088553386079,3.5092774921204253,0.8587885139192762,14.625505171891973
PRU,"Prudential Financial, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.32, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 48.98, 'ma10': 114.83, 'ma20': 115.23, 'ma50': 109.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.67, 'breakout': {'score': 0.0, 'donchian20_prev': 118.41, 'donchian55_prev': 118.41, 'atr14': 1.867, 'vol_ratio_3_20': 1.1482, 'breakout_strength_atr': -0.8356, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 105.85}",0.0,0.25,116.85,37900734464,175962023.43,2026-01-07T00:00:00Z,48.979591836734684,1.597756586588423,1.1482255277729598,1.3174562959209546
PFG,"Principal Financial Group, Inc.",NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.43, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 59.41, 'ma10': 89.72, 'ma20': 89.71, 'ma50': 86.11, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 19.45, 'breakout': {'score': 0.0, 'donchian20_prev': 92.2, 'donchian55_prev': 92.2, 'atr14': 1.4305, 'vol_ratio_3_20': 0.8892, 'breakout_strength_atr': -0.9228, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.57, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.41, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 80.74}",0.0,0.25,90.88,20318709760,109296612.51699999,2026-01-07T00:00:00Z,59.41011235955047,1.574022258551309,0.8892229502449311,1.4316702819956695
AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 48.63, 'ma10': 26.82, 'ma20': 26.53, 'ma50': 21.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 51.5, 'breakout': {'score': 0.0, 'donchian20_prev': 28.46, 'donchian55_prev': 28.46, 'atr14': 1.0271, 'vol_ratio_3_20': 0.8441, 'breakout_strength_atr': -1.256, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.78, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.48, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 14.93}",0.0,0.25,27.17,4092019456,186500341.943,2026-01-07T00:00:00Z,48.62914862914864,3.780140911719857,0.8441213197487247,4.53267744202389
RJF,"Raymond James Financial, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.04, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 56.39, 'ma10': 164.9, 'ma20': 164.19, 'ma50': 160.9, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 31.02, 'breakout': {'score': 0.0, 'donchian20_prev': 169.635, 'donchian55_prev': 173.0, 'atr14': 3.2411, 'vol_ratio_3_20': 0.9488, 'breakout_strength_atr': -1.3838, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.96, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.82, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 156.69}",0.0,0.25,165.15,33378336768,213576381.24800003,2026-01-07T00:00:00Z,56.387665198237876,1.962510272047057,0.9487561539880771,7.041540020263419
LOW,"Lowe's Companies, Inc.",NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 10.13, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 51.22, 'ma10': 244.31, 'ma20': 245.04, 'ma50': 240.04, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.17, 'breakout': {'score': 0.0, 'donchian20_prev': 254.04, 'donchian55_prev': 254.04, 'atr14': 4.7807, 'vol_ratio_3_20': 1.066, 'breakout_strength_atr': -1.4475, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.93, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.84, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 236.51}",0.0,0.25,247.12,155232108544,600368269.4695001,2026-01-07T00:00:00Z,51.220428088621865,1.9345719835360506,1.0659925347675558,10.131645937886397
TFC,Truist Financial Corporation,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.34, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.16, 'rsi14': 57.64, 'ma10': 50.26, 'ma20': 49.99, 'ma50': 47.19, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 19.94, 'breakout': {'score': 0.0, 'donchian20_prev': 51.265, 'donchian55_prev': 51.265, 'atr14': 0.7853, 'vol_ratio_3_20': 1.157, 'breakout_strength_atr': -0.8723, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.33, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 43.55}",0.0,0.25,50.58,63412240384,382201331.97700006,2026-01-07T00:00:00Z,57.64499121265376,1.55254759080382,1.1569636578459108,1.3361942845996337
TROW,"T. Rowe Price Group, Inc.",NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 10.34, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 56.64, 'ma10': 105.01, 'ma20': 104.59, 'ma50': 103.18, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 36.87, 'breakout': {'score': 0.0, 'donchian20_prev': 109.315, 'donchian55_prev': 109.315, 'atr14': 2.0799, 'vol_ratio_3_20': 1.1433, 'breakout_strength_atr': -1.5938, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.96, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.16, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 100.07}",0.0,0.25,106.0,23208521728,197088718.722,2026-01-07T00:00:00Z,56.64112388250319,1.9621900269541785,1.143342351918316,10.336660463542547
