ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
VSEC,VSE Corporation,NASDAQ,Industrials,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.28, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.93, 'rsi14': 69.93, 'above_ma10_ma20_ma50': True, 'ma10': 184.07, 'ma20': 176.98, 'ma50': 175.24, 'realized_vol_5d_ann_pct': 76.85}",195.27000427246094,4567803392,50509191.41308594,2026-01-07T00:00:00Z
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Industrials,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.3, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 57.8, 'above_ma10_ma20_ma50': True, 'ma10': 219.64, 'ma20': 217.87, 'ma50': 212.04, 'realized_vol_5d_ann_pct': 54.4}",224.39999389648438,8470087168,78601979.67615052,2026-01-07T00:00:00Z
ABBV,AbbVie Inc.,NYSE,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.65, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 63.66, 'above_ma10_ma20_ma50': True, 'ma10': 228.46, 'ma20': 226.65, 'ma50': 226.51, 'realized_vol_5d_ann_pct': 47.96}",233.4199981689453,412542894080,1295394872.8583503,2026-01-07T00:00:00Z
GH,"Guardant Health, Inc.",NASDAQ,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.49, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.73, 'rsi14': 68.86, 'above_ma10_ma20_ma50': True, 'ma10': 103.79, 'ma20': 102.27, 'ma50': 99.48, 'realized_vol_5d_ann_pct': 77.3}",109.93000030517578,14277095424,197115949.0364952,2026-01-07T00:00:00Z
PSX,Phillips 66,NYSE,Energy,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.88, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 63.41, 'above_ma10_ma20_ma50': True, 'ma10': 131.75, 'ma20': 133.92, 'ma50': 135.87, 'realized_vol_5d_ann_pct': 56.96}",137.8800048828125,55720652800,350139717.0199707,2026-01-07T00:00:00Z
PCAR,PACCAR Inc,NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.28, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.25, 'rsi14': 60.34, 'above_ma10_ma20_ma50': True, 'ma10': 112.38, 'ma20': 112.16, 'ma50': 105.43, 'realized_vol_5d_ann_pct': 35.02}",115.30000305175781,60556062720,372834522.241069,2026-01-07T00:00:00Z
TPR,"Tapestry, Inc.",NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.25, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 67.72, 'above_ma10_ma20_ma50': True, 'ma10': 130.03, 'ma20': 126.58, 'ma50': 115.29, 'realized_vol_5d_ann_pct': 34.24}",130.97000122070312,27111512064,335355766.0124588,2026-01-07T00:00:00Z
GE,GE Aerospace,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.75, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 69.56, 'above_ma10_ma20_ma50': True, 'ma10': 317.51, 'ma20': 307.39, 'ma50': 303.25, 'realized_vol_5d_ann_pct': 34.78}",323.6400146484375,343200595968,1415116237.665155,2026-01-07T00:00:00Z
COHR,Coherent Corp.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.28, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 63.21, 'above_ma10_ma20_ma50': True, 'ma10': 190.18, 'ma20': 187.27, 'ma50': 164.92, 'realized_vol_5d_ann_pct': 63.26}",191.6199951171875,30113775616,689286410.7494812,2026-01-07T00:00:00Z
ENVA,"Enova International, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.19, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 59.6, 'above_ma10_ma20_ma50': True, 'ma10': 162.15, 'ma20': 159.81, 'ma50': 139.66, 'realized_vol_5d_ann_pct': 26.47}",163.3000030517578,4046147840,52660287.24560318,2026-01-07T00:00:00Z
GILD,"Gilead Sciences, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 63.27, 'above_ma10_ma20_ma50': True, 'ma10': 123.2, 'ma20': 122.31, 'ma50': 122.81, 'realized_vol_5d_ann_pct': 36.28}",124.3499984741211,154294337536,789223894.138305,2026-01-07T00:00:00Z
BKH,Black Hills Corporation,NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 56.88, 'above_ma10_ma20_ma50': True, 'ma10': 69.69, 'ma20': 70.09, 'ma50': 69.5, 'realized_vol_5d_ann_pct': 26.76}",71.91999816894531,5428046336,66022551.917339325,2026-01-07T00:00:00Z
MYRG,MYR Group Inc.,NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.19, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 68.49, 'above_ma10_ma20_ma50': True, 'ma10': 227.0, 'ma20': 224.18, 'ma50': 223.43, 'realized_vol_5d_ann_pct': 26.75}",235.83999633789062,3660905216,51955414.72792053,2026-01-07T00:00:00Z
ENS,EnerSys,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.92, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.89, 'rsi14': 62.12, 'above_ma10_ma20_ma50': True, 'ma10': 151.12, 'ma20': 149.02, 'ma50': 140.87, 'realized_vol_5d_ann_pct': 40.5}",153.60000610351562,5754920448,65288772.780059814,2026-01-07T00:00:00Z
COMP,"Compass, Inc.",NYSE,Real Estate,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 5.88, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.75, 'rsi14': 67.14, 'above_ma10_ma20_ma50': True, 'ma10': 10.78, 'ma20': 10.72, 'ma50': 9.88, 'realized_vol_5d_ann_pct': 67.6}",11.84000015258789,6656872960,152284312.30819416,2026-01-07T00:00:00Z
GOOG,Alphabet Inc.,NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.9, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 66.83, 'above_ma10_ma20_ma50': True, 'ma10': 315.87, 'ma20': 313.02, 'ma50': 302.36, 'realized_vol_5d_ann_pct': 20.19}",322.42999267578125,3892321189888,5985982651.1499815,2026-01-07T00:00:00Z
BFH,"Bread Financial Holdings, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.53, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 66.28, 'above_ma10_ma20_ma50': True, 'ma10': 76.56, 'ma20': 76.09, 'ma50': 69.48, 'realized_vol_5d_ann_pct': 37.45}",79.9800033569336,3647088128,56413070.8504837,2026-01-07T00:00:00Z
TMO,Thermo Fisher Scientific Inc.,NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.74, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.53, 'rsi14': 78.46, 'above_ma10_ma20_ma50': True, 'ma10': 592.94, 'ma20': 581.6, 'ma50': 577.77, 'realized_vol_5d_ann_pct': 27.2}",617.1500244140625,231868235776,941858060.3544983,2026-01-07T00:00:00Z
TTWO,"Take-Two Interactive Software, Inc.",NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.07, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 65.4, 'above_ma10_ma20_ma50': True, 'ma10': 254.65, 'ma20': 249.87, 'ma50': 246.75, 'realized_vol_5d_ann_pct': 26.08}",256.6700134277344,47427186688,333288264.0168289,2026-01-07T00:00:00Z
MTB,M&T Bank Corporation,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.15, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 60.36, 'above_ma10_ma20_ma50': True, 'ma10': 206.5, 'ma20': 205.4, 'ma50': 194.26, 'realized_vol_5d_ann_pct': 24.39}",209.5500030517578,32746231808,200737275.93313295,2026-01-07T00:00:00Z
GS,"The Goldman Sachs Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.15, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.28, 'rsi14': 68.42, 'above_ma10_ma20_ma50': True, 'ma10': 913.44, 'ma20': 900.45, 'ma50': 841.65, 'realized_vol_5d_ann_pct': 39.83}",941.02001953125,284866609152,1964888270.4117188,2026-01-07T00:00:00Z
GVA,Granite Construction Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.87, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.47, 'rsi14': 57.1, 'above_ma10_ma20_ma50': True, 'ma10': 118.51, 'ma20': 116.41, 'ma50': 108.86, 'realized_vol_5d_ann_pct': 26.65}",119.3499984741211,5225877504,88719481.95330314,2026-01-07T00:00:00Z
HAE,Haemonetics Corporation,NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.95, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 63.48, 'above_ma10_ma20_ma50': True, 'ma10': 81.02, 'ma20': 81.55, 'ma50': 74.53, 'realized_vol_5d_ann_pct': 21.96}",83.0,3998712320,55057696.3467804,2026-01-07T00:00:00Z
HBAN,Huntington Bancshares Incorporated,NASDAQ,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.14, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.19, 'rsi14': 61.04, 'above_ma10_ma20_ma50': True, 'ma10': 17.74, 'ma20': 17.7, 'ma50': 16.6, 'realized_vol_5d_ann_pct': 24.62}",18.139999389648438,28566929408,363869286.92312086,2026-01-07T00:00:00Z
MS,Morgan Stanley,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 63.57, 'above_ma10_ma20_ma50': True, 'ma10': 182.05, 'ma20': 179.83, 'ma50': 171.49, 'realized_vol_5d_ann_pct': 29.86}",184.7899932861328,294986874880,893617265.3322747,2026-01-07T00:00:00Z
HE,"Hawaiian Electric Industries, Inc.",NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.77, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 67.87, 'above_ma10_ma20_ma50': True, 'ma10': 12.56, 'ma20': 12.2, 'ma50': 11.8, 'realized_vol_5d_ann_pct': 71.52}",13.390000343322754,2311388160,66838085.82301049,2026-01-07T00:00:00Z
HII,"Huntington Ingalls Industries, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.76, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.13, 'rsi14': 65.82, 'above_ma10_ma20_ma50': True, 'ma10': 352.62, 'ma20': 340.4, 'ma50': 322.77, 'realized_vol_5d_ann_pct': 43.9}",356.45001220703125,13987608576,168662062.20565492,2026-01-07T00:00:00Z
UMBF,UMB Financial Corporation,NASDAQ,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 54.0, 'above_ma10_ma20_ma50': True, 'ma10': 118.38, 'ma20': 118.5, 'ma50': 113.11, 'realized_vol_5d_ann_pct': 27.96}",120.23999786376953,9132787712,58856488.91900597,2026-01-07T00:00:00Z
EXPE,"Expedia Group, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.09, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 67.22, 'above_ma10_ma20_ma50': True, 'ma10': 288.43, 'ma20': 284.52, 'ma50': 261.1, 'realized_vol_5d_ann_pct': 32.15}",297.17999267578125,36765794304,442916262.2539703,2026-01-07T00:00:00Z
HLT,Hilton Worldwide Holdings Inc.,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.02, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.16, 'rsi14': 58.07, 'above_ma10_ma20_ma50': True, 'ma10': 291.37, 'ma20': 287.49, 'ma50': 277.35, 'realized_vol_5d_ann_pct': 33.57}",293.5,69029371904,474578458.2468811,2026-01-07T00:00:00Z
