Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
BUSE,50.07,1.89,8.36,18.1,35.64,75648112.0,63.33,66.33,0,0,-33.59,-11.49,Reversal,25.29,False
FWRG,50.07,1.89,8.36,18.1,35.64,75648112.0,63.33,66.33,0,0,-33.59,-11.49,Reversal,25.29,False
RXT,83.26,2.87,4.45,58.2,0.83,449354257.0,73.6,77.12,1,1,5.07,23.77,Breakout,23.76,False
PTGX,83.26,2.87,4.45,58.2,0.83,449354257.0,73.6,77.12,1,1,5.07,23.77,Breakout,23.76,False
WKC,36.48,2.65,3.54,28.8,42.87,373175079.0,39.38,39.41,0,0,-11.61,-0.65,Reversal,21.16,False
LPG,46.31,1.99,3.5,94.3,0.34,130718769.0,37.57,34.97,1,1,33.04,26.63,Breakout,19.27,False
INNV,46.31,1.99,3.5,94.3,0.34,130718769.0,37.57,34.97,1,1,33.04,26.63,Breakout,19.27,False
