ticker,stage,reason
AAMI,filters,adv20 34744103 < 75000000
AAOI,filters,rvol 0.72 < 1.8
AAP,filters,avg_vol_20d 118545 < 1000000
AARD,filters,avg_vol_20d 400225 < 1000000
AAT,filters,avg_vol_20d 38035 < 1000000
ABAT,filters,rvol 0.68 < 1.8
ABCB,filters,price 7.26 < 8.0
ABEO,filters,price 3.79 < 8.0
ABG,filters,avg_vol_20d 172985 < 1000000
ABL,filters,rvol 0.61 < 1.8
ABM,filters,rvol 0.79 < 1.8
ABR,filters,adv20 39935802 < 75000000
ABSI,filters,avg_vol_20d 280515 < 1000000
ABTC,filters,rvol 0.60 < 1.8
ABUS,filters,price 3.55 < 8.0
ACA,filters,adv20 29918984 < 75000000
ACAD,filters,avg_vol_20d 472645 < 1000000
ACCO,filters,avg_vol_20d 133075 < 1000000
ACDC,filters,avg_vol_20d 275485 < 1000000
ACEL,filters,avg_vol_20d 178650 < 1000000
ACHR,filters,price 2.61 < 8.0
ACIC,filters,avg_vol_20d 182215 < 1000000
ACIW,filters,avg_vol_20d 465395 < 1000000
ACLS,filters,rvol 0.81 < 1.8
ACLX,filters,rvol 0.56 < 1.8
ACMR,filters,price 2.29 < 8.0
ACNB,filters,avg_vol_20d 638515 < 1000000
ACNT,filters,avg_vol_20d 119295 < 1000000
ACR,filters,price 7.01 < 8.0
ACRE,filters,rvol 0.74 < 1.8
ACRS,filters,avg_vol_20d 798640 < 1000000
ACT,filters,adv20 30152495 < 75000000
ACTG,filters,avg_vol_20d 38035 < 1000000
ACTU,filters,adv20 31605307 < 75000000
ACU,filters,avg_vol_20d 304365 < 1000000
ACVA,filters,rvol 0.97 < 1.8
ADAM,filters,avg_vol_20d 850395 < 1000000
ADCT,filters,avg_vol_20d 539405 < 1000000
ADEA,filters,rvol 0.69 < 1.8
ADMA,filters,avg_vol_20d 159775 < 1000000
ADNT,filters,adv20 56972140 < 75000000
ADPT,filters,avg_vol_20d 78780 < 1000000
ADUS,filters,rvol 1.00 < 1.8
ADV,filters,rvol 1.80 < 1.8
AEBI,filters,avg_vol_20d 290795 < 1000000
AEHR,data,empty_or_short_history
AEIS,filters,rvol 0.72 < 1.8
AEO,filters,avg_vol_20d 48505 < 1000000
AESI,filters,price 4.74 < 8.0
AEVA,filters,avg_vol_20d 749425 < 1000000
AEYE,filters,price 1.62 < 8.0
AFCG,filters,avg_vol_20d 706780 < 1000000
AFRI,filters,avg_vol_20d 9660 < 1000000
AGIO,filters,avg_vol_20d 883445 < 1000000
AGL,filters,rvol 1.75 < 1.8
AGM,filters,rvol 1.79 < 1.8
AGX,filters,price 7.98 < 8.0
AGYS,filters,price 5.17 < 8.0
AHCO,filters,avg_vol_20d 532205 < 1000000
AHH,filters,avg_vol_20d 139840 < 1000000
AHL,filters,avg_vol_20d 8425 < 1000000
AHR,filters,avg_vol_20d 106570 < 1000000
AI,filters,avg_vol_20d 159825 < 1000000
AII,filters,avg_vol_20d 98800 < 1000000
AIN,filters,avg_vol_20d 64480 < 1000000
AIOT,filters,avg_vol_20d 72550 < 1000000
AIP,filters,price 7.99 < 8.0
AIR,filters,avg_vol_20d 430545 < 1000000
AIRJ,filters,avg_vol_20d 305525 < 1000000
AIRO,filters,adv20 37826998 < 75000000
