Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
COHR,195.96,1.85,6.48,52.6,7.08,706831527.0,186.56,170.97,1,1,11.85,13.17,Breakout,24.12,False
SEI,55.4,1.81,5.86,74.1,3.33,109212576.0,48.39,48.68,1,1,27.04,9.59,Breakout,23.13,False
