ticker,stage,reason
A,scoring,tech_score_below_min_6.5
AAMI,filters,"$ADV20 $10,308,016 < $75,000,000"
AAOI,scoring,tech_score_below_min_6.5
AAP,scoring,tech_score_below_min_6.5
AAPL,scoring,tech_score_below_min_6.5
AARD,filters,"$ADV20 $3,066,121 < $75,000,000"
AAT,filters,"$ADV20 $8,290,006 < $75,000,000"
ABAT,filters,"Price $4.87 < $5.00; $ADV20 $31,727,928 < $75,000,000"
ABBV,scoring,tech_score_below_min_6.5
ABCB,filters,"$ADV20 $36,224,896 < $75,000,000"
ABEO,filters,"$ADV20 $5,587,139 < $75,000,000"
ABG,filters,"$ADV20 $44,942,762 < $75,000,000"
ABM,filters,"$ADV20 $39,827,132 < $75,000,000"
ABNB,scoring,tech_score_below_min_6.5
ABR,filters,"$ADV20 $30,436,929 < $75,000,000"
ABSI,filters,"Price $3.05 < $5.00; $ADV20 $12,704,359 < $75,000,000"
ABT,scoring,tech_score_below_min_6.5
ABTC,filters,"Price $1.53 < $5.00; $ADV20 $21,028,287 < $75,000,000"
ABUS,filters,"Price $4.70 < $5.00; $ADV20 $5,889,817 < $75,000,000"
ACA,filters,"$ADV20 $23,339,897 < $75,000,000"
ACAD,filters,"$ADV20 $33,701,312 < $75,000,000"
ACCO,filters,"Price $4.13 < $5.00; $ADV20 $2,744,968 < $75,000,000"
ACDC,filters,"Price $4.38 < $5.00; $ADV20 $3,956,862 < $75,000,000"
ACEL,filters,"$ADV20 $4,887,787 < $75,000,000"
ACGL,scoring,tech_score_below_min_6.5
ACHR,scoring,tech_score_below_min_6.5
ACIC,filters,"$ADV20 $1,842,948 < $75,000,000"
ACIW,filters,"$ADV20 $30,238,704 < $75,000,000"
ACLS,filters,"$ADV20 $43,254,204 < $75,000,000"
ACLX,filters,"$ADV20 $55,482,490 < $75,000,000"
ACMR,filters,"$ADV20 $66,325,884 < $75,000,000"
ACN,scoring,tech_score_below_min_6.5
ACNB,filters,"$ADV20 $1,278,784 < $75,000,000"
ACNT,filters,"$ADV20 $878,468 < $75,000,000"
ACR,filters,"$ADV20 $822,897 < $75,000,000"
ACRE,filters,"$ADV20 $3,211,696 < $75,000,000"
ACRS,filters,"Price $2.67 < $5.00; $ADV20 $2,717,724 < $75,000,000"
ACT,filters,"$ADV20 $10,556,783 < $75,000,000"
ACTG,filters,"Price $3.77 < $5.00; $ADV20 $602,175 < $75,000,000"
ACTU,filters,"$ADV20 $560,014 < $75,000,000"
ACU,filters,"$ADV20 $324,138 < $75,000,000"
ACVA,filters,"$ADV20 $19,143,169 < $75,000,000"
ADAM,filters,"$ADV20 $5,010,602 < $75,000,000"
ADBE,scoring,tech_score_below_min_6.5
ADCT,filters,"Price $3.55 < $5.00; $ADV20 $3,184,018 < $75,000,000"
ADEA,filters,"$ADV20 $18,036,019 < $75,000,000"
