ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
AXGN,"Axogen, Inc.",NCM,Healthcare,10.0,"{'dist_to_52w_high_pct': 0.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.7, 'rsi14': 59.17, 'ma10': 187.14, 'ma20': 186.81, 'ma50': 181.76, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.88, 'breakout': {'score': 8.0, 'donchian20_prev': 190.37, 'donchian55_prev': 190.37, 'atr14': 3.8379, 'vol_ratio_3_20': 1.6998, 'breakout_strength_atr': 0.7192, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 1.99, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.25, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,193.1300048828125,1716790656,118204440.70656434,2026-02-04T00:00:00Z
FUL,H.B. Fuller Company,NYSE,Basic Materials,10.0,"{'dist_to_52w_high_pct': 1.67, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.79, 'rsi14': 64.38, 'ma10': 54.41, 'ma20': 54.6, 'ma50': 54.52, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.53, 'breakout': {'score': 10.0, 'donchian20_prev': 56.03, 'donchian55_prev': 56.19, 'atr14': 1.6221, 'vol_ratio_3_20': 1.7856, 'breakout_strength_atr': 2.5275, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.7, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 5.15, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,60.130001068115234,3620423680,204886313.82773286,2026-02-04T00:00:00Z
FUBO,FuboTV Inc.,NYSE,Communication Services,10.0,"{'dist_to_52w_high_pct': 1.67, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.79, 'rsi14': 64.38, 'ma10': 54.41, 'ma20': 54.6, 'ma50': 54.52, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.53, 'breakout': {'score': 10.0, 'donchian20_prev': 56.03, 'donchian55_prev': 56.19, 'atr14': 1.6221, 'vol_ratio_3_20': 1.7856, 'breakout_strength_atr': 2.5275, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.7, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 5.15, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,60.130001068115234,571398656,204886313.82773286,2026-02-04T00:00:00Z
ENTA,"Enanta Pharmaceuticals, Inc.",NASDAQ,Healthcare,10.0,"{'dist_to_52w_high_pct': 1.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.82, 'rsi14': 63.68, 'ma10': 149.89, 'ma20': 148.06, 'ma50': 140.17, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.54, 'breakout': {'score': 8.0, 'donchian20_prev': 154.04, 'donchian55_prev': 154.04, 'atr14': 3.9429, 'vol_ratio_3_20': 1.8234, 'breakout_strength_atr': 0.8319, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.39, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,157.32000732421875,391169664,521770354.8090851,2026-02-04T00:00:00Z
ENSG,"The Ensign Group, Inc.",NASDAQ,Healthcare,10.0,"{'dist_to_52w_high_pct': 1.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.82, 'rsi14': 63.68, 'ma10': 149.89, 'ma20': 148.06, 'ma50': 140.17, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.54, 'breakout': {'score': 8.0, 'donchian20_prev': 154.04, 'donchian55_prev': 154.04, 'atr14': 3.9429, 'vol_ratio_3_20': 1.8234, 'breakout_strength_atr': 0.8319, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.39, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",8.0,-0.75,157.32000732421875,10031413248,521770354.8090851,2026-02-04T00:00:00Z
IRMD,IRADIMED CORPORATION,NGM,Healthcare,10.0,"{'dist_to_52w_high_pct': 2.04, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 67.78, 'ma10': 88.81, 'ma20': 87.38, 'ma50': 83.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 53.48, 'breakout': {'score': 10.0, 'donchian20_prev': 94.02, 'donchian55_prev': 94.02, 'atr14': 3.0093, 'vol_ratio_3_20': 1.8048, 'breakout_strength_atr': 1.1265, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 4.62, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,97.41000366210938,1193880448,343092060.31338346,2026-02-04T00:00:00Z
IRM,Iron Mountain Incorporated,NYSE,Real Estate,10.0,"{'dist_to_52w_high_pct': 2.04, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 67.78, 'ma10': 88.81, 'ma20': 87.38, 'ma50': 83.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 53.48, 'breakout': {'score': 10.0, 'donchian20_prev': 94.02, 'donchian55_prev': 94.02, 'atr14': 3.0093, 'vol_ratio_3_20': 1.8048, 'breakout_strength_atr': 1.1265, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 4.62, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,97.41000366210938,26623746048,343092060.31338346,2026-02-04T00:00:00Z
IREN,IREN Limited,NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 2.04, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 67.78, 'ma10': 88.81, 'ma20': 87.38, 'ma50': 83.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 53.48, 'breakout': {'score': 10.0, 'donchian20_prev': 94.02, 'donchian55_prev': 94.02, 'atr14': 3.0093, 'vol_ratio_3_20': 1.8048, 'breakout_strength_atr': 1.1265, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 4.62, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,97.41000366210938,14755675136,343092060.31338346,2026-02-04T00:00:00Z
FULC,"Fulcrum Therapeutics, Inc.",NGM,Healthcare,10.0,"{'dist_to_52w_high_pct': 1.67, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.79, 'rsi14': 64.38, 'ma10': 54.41, 'ma20': 54.6, 'ma50': 54.52, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 71.53, 'breakout': {'score': 10.0, 'donchian20_prev': 56.03, 'donchian55_prev': 56.19, 'atr14': 1.6221, 'vol_ratio_3_20': 1.7856, 'breakout_strength_atr': 2.5275, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.7, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 5.15, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",10.0,-0.75,60.130001068115234,653105856,204886313.82773286,2026-02-04T00:00:00Z
TECX,"Tectonic Therapeutic, Inc.",NGM,Healthcare,10.0,"{'dist_to_52w_high_pct': 4.84, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.56, 'rsi14': 50.67, 'ma10': 66.58, 'ma20': 67.1, 'ma50': 63.34, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 52.85, 'breakout': {'score': 2.0, 'donchian20_prev': 72.16, 'donchian55_prev': 72.16, 'atr14': 2.8468, 'vol_ratio_3_20': 1.5594, 'breakout_strength_atr': -1.2259, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.15, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.14, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,68.66999816894531,434592000,177401621.77618638,2026-02-04T00:00:00Z
