ticker,stage,reason
A,scoring,tech_score_below_min_6.5
AAMI,scoring,tech_score_below_min_6.5
AAOI,scoring,tech_score_below_min_6.5
AAP,scoring,tech_score_below_min_6.5
AAPL,scoring,tech_score_below_min_6.5
AARD,scoring,tech_score_below_min_6.5
AAT,scoring,tech_score_below_min_6.5
ABAT,scoring,tech_score_below_min_6.5
ABBV,filters,"$ADV20 $3,651,191 < $75,000,000"
ABCB,filters,"$ADV20 $3,651,191 < $75,000,000"
ABEO,filters,"$ADV20 $6,547,824 < $75,000,000"
ABG,filters,"$ADV20 $3,651,191 < $75,000,000"
ABL,filters,"$ADV20 $6,547,824 < $75,000,000"
ABNB,filters,"$ADV20 $3,651,191 < $75,000,000"
ABR,filters,"$ADV20 $3,651,191 < $75,000,000"
ABSI,filters,"$ADV20 $31,270,607 < $75,000,000"
ABT,filters,"$ADV20 $33,338,603 < $75,000,000"
ABTC,filters,"$ADV20 $33,338,603 < $75,000,000"
ABUS,filters,"$ADV20 $33,338,603 < $75,000,000"
ACA,filters,"$ADV20 $33,338,603 < $75,000,000"
ACAD,filters,"$ADV20 $33,338,603 < $75,000,000"
ACCO,filters,"Price $1.28 < $5.00; $ADV20 $18,488,008 < $75,000,000"
ACDC,scoring,tech_score_below_min_6.5
ACEL,filters,"Price $3.88 < $5.00; $ADV20 $7,553,252 < $75,000,000"
ACGL,filters,"$ADV20 $2,270,665 < $75,000,000"
ACHR,filters,"$ADV20 $2,270,665 < $75,000,000"
ACIC,filters,"$ADV20 $2,270,665 < $75,000,000"
ACIW,filters,"$ADV20 $2,270,665 < $75,000,000"
ACLS,filters,"$ADV20 $2,270,665 < $75,000,000"
ACLX,filters,"$ADV20 $2,270,665 < $75,000,000"
ACMR,filters,"$ADV20 $2,270,665 < $75,000,000"
ACN,filters,"$ADV20 $2,270,665 < $75,000,000"
ACNB,filters,"$ADV20 $54,865,166 < $75,000,000"
ACNT,filters,"$ADV20 $1,566,622 < $75,000,000"
ACR,filters,"$ADV20 $2,702,329 < $75,000,000"
ACRE,filters,"$ADV20 $2,702,329 < $75,000,000"
ACRS,filters,"$ADV20 $2,702,329 < $75,000,000"
ACT,filters,"$ADV20 $2,702,329 < $75,000,000"
ACTG,filters,"$ADV20 $12,906,446 < $75,000,000"
ACTU,filters,"Price $4.04 < $5.00; $ADV20 $738,604 < $75,000,000"
ACU,filters,"Price $3.54 < $5.00; $ADV20 $12,829,844 < $75,000,000"
ACVA,filters,"Price $3.54 < $5.00; $ADV20 $12,829,844 < $75,000,000"
ADAM,filters,"$ADV20 $19,803,583 < $75,000,000"
ADBE,filters,"Price $4.09 < $5.00; $ADV20 $2,584,896 < $75,000,000; 5d return 15.5% > 15.0% (avoiding chased names)"
ADCT,filters,"Price $4.09 < $5.00; $ADV20 $2,584,896 < $75,000,000; 5d return 15.5% > 15.0% (avoiding chased names)"
ADEA,filters,"$ADV20 $5,445,413 < $75,000,000"
ADI,filters,"$ADV20 $5,445,413 < $75,000,000"
ADM,filters,"$ADV20 $5,445,413 < $75,000,000"
ADNT,scoring,tech_score_below_min_6.5
ADP,filters,"$ADV20 $40,571,266 < $75,000,000"
ADPT,filters,"$ADV20 $40,571,266 < $75,000,000"
ADSK,filters,"$ADV20 $14,638,631 < $75,000,000"
ADTN,filters,"$ADV20 $33,900,379 < $75,000,000"
ADUS,filters,"$ADV20 $11,155,102 < $75,000,000"
ADV,filters,"$ADV20 $11,155,102 < $75,000,000"
AEBI,filters,"$ADV20 $11,155,102 < $75,000,000"
AEE,scoring,tech_score_below_min_6.5
AEHR,scoring,tech_score_below_min_6.5
AEIS,filters,"Price $0.77 < $5.00; $ADV20 $654,553 < $75,000,000"
AEO,filters,"$ADV20 $36,365,494 < $75,000,000"
AEP,scoring,tech_score_below_min_6.5
AES,scoring,tech_score_below_min_6.5
AFCG,filters,"$ADV20 $26,898,901 < $75,000,000"
AFL,filters,"$ADV20 $26,132,201 < $75,000,000"
AFRI,filters,"$ADV20 $26,132,201 < $75,000,000"
AGIO,filters,"$ADV20 $26,132,201 < $75,000,000"
AGL,filters,"$ADV20 $26,132,201 < $75,000,000"
AGM,filters,"$ADV20 $26,132,201 < $75,000,000"
AGX,filters,"$ADV20 $26,132,201 < $75,000,000"
AGYS,filters,"$ADV20 $26,132,201 < $75,000,000"
AHCO,filters,"$ADV20 $8,535,767 < $75,000,000"
AHH,scoring,tech_score_below_min_6.5
AHL,filters,"$ADV20 $8,694,960 < $75,000,000"
AHR,filters,"$ADV20 $8,694,960 < $75,000,000"
AI,scoring,tech_score_below_min_6.5
AIG,scoring,tech_score_below_min_6.5
AII,scoring,tech_score_below_min_6.5
AIN,scoring,tech_score_below_min_6.5
AIOT,filters,"$ADV20 $2,617,390 < $75,000,000"
AIP,scoring,tech_score_below_min_6.5
AIR,scoring,tech_score_below_min_6.5
AIRJ,filters,"Price $4.83 < $5.00; $ADV20 $5,467,418 < $75,000,000"
AIRO,filters,"$ADV20 $7,215,003 < $75,000,000"
AIRS,filters,"$ADV20 $8,596,726 < $75,000,000"
AISP,filters,"$ADV20 $8,596,726 < $75,000,000"
AIV,filters,"Price $2.21 < $5.00; $ADV20 $4,913,261 < $75,000,000"
AIZ,filters,"Price $2.80 < $5.00; $ADV20 $3,999,182 < $75,000,000"
AJG,filters,"Price $2.80 < $5.00; $ADV20 $3,999,182 < $75,000,000"
AKAM,filters,"$ADV20 $10,277,073 < $75,000,000"
AKBA,filters,"$ADV20 $10,277,073 < $75,000,000"
AKR,scoring,tech_score_below_min_6.5
ALAB,scoring,tech_score_below_min_6.5
ALB,filters,"$ADV20 $30,471,941 < $75,000,000"
ALCO,filters,"$ADV20 $30,471,941 < $75,000,000"
ALDX,filters,"$ADV20 $30,471,941 < $75,000,000"
ALEC,scoring,tech_score_below_min_6.5
ALEX,scoring,tech_score_below_min_6.5
ALG,scoring,tech_score_below_min_6.5
ALGN,filters,"$ADV20 $993,735 < $75,000,000"
ALGT,filters,"$ADV20 $993,735 < $75,000,000"
ALH,filters,"$ADV20 $13,536,568 < $75,000,000"
ALHC,scoring,tech_score_below_min_6.5
ALIT,filters,"$ADV20 $73,181,367 < $75,000,000"
ALKS,filters,"$ADV20 $73,181,367 < $75,000,000"
ALKT,filters,"$ADV20 $73,181,367 < $75,000,000"
ALL,filters,"$ADV20 $37,762,776 < $75,000,000"
ALLE,filters,"$ADV20 $37,762,776 < $75,000,000"
ALLO,filters,"$ADV20 $37,762,776 < $75,000,000"
ALMS,filters,"$ADV20 $37,762,776 < $75,000,000"
ALMU,filters,"$ADV20 $71,292,090 < $75,000,000"
ALNT,filters,"$ADV20 $71,292,090 < $75,000,000"
ALRM,filters,"Price $1.80 < $5.00; $ADV20 $11,886,784 < $75,000,000; 5d return 24.1% > 15.0% (avoiding chased names)"
ALRS,filters,"$ADV20 $27,693,221 < $75,000,000"
ALT,filters,"$ADV20 $27,693,221 < $75,000,000"
ALTG,filters,"$ADV20 $8,634,422 < $75,000,000"
ALTI,filters,"$ADV20 $8,634,422 < $75,000,000"
ALX,filters,"$ADV20 $3,812,881 < $75,000,000"
AMAL,filters,"$ADV20 $1,482,964 < $75,000,000"
AMAT,filters,"$ADV20 $22,973,689 < $75,000,000"
AMBA,filters,"Price $4.75 < $5.00; $ADV20 $725,025 < $75,000,000"
AMBP,filters,"$ADV20 $69,934,794 < $75,000,000"
AMBQ,filters,"$ADV20 $69,934,794 < $75,000,000"
AMC,scoring,tech_score_below_min_6.5
AMCR,scoring,tech_score_below_min_6.5
AMD,filters,"$ADV20 $3,004,849 < $75,000,000"
AME,filters,"$ADV20 $3,004,849 < $75,000,000"
AMGN,scoring,tech_score_below_min_6.5
AMLX,scoring,tech_score_below_min_6.5
AMN,scoring,tech_score_below_min_6.5
AMP,scoring,tech_score_below_min_6.5
AMPH,scoring,tech_score_below_min_6.5
AMPX,filters,"$ADV20 $9,086,602 < $75,000,000"
AMRX,scoring,tech_score_below_min_6.5
AMSC,filters,"$ADV20 $63,711,798 < $75,000,000"
AMSF,filters,"$ADV20 $63,711,798 < $75,000,000"
AMT,filters,"$ADV20 $52,290,847 < $75,000,000"
AMTB,filters,"$ADV20 $5,848,287 < $75,000,000"
AMWD,filters,"$ADV20 $5,848,287 < $75,000,000"
AMZN,scoring,tech_score_below_min_6.5
ANAB,filters,"$ADV20 $7,365,214 < $75,000,000"
ANDE,filters,"$ADV20 $7,365,214 < $75,000,000"
ANET,filters,"$ADV20 $7,365,214 < $75,000,000"
ANF,filters,"$ADV20 $22,689,485 < $75,000,000"
ANGI,filters,"$ADV20 $22,689,485 < $75,000,000"
ANGO,filters,"$ADV20 $16,563,477 < $75,000,000"
ANIK,scoring,tech_score_below_min_6.5
ANIP,filters,"$ADV20 $1,404,376 < $75,000,000; 5d return 16.9% > 15.0% (avoiding chased names)"
ANNX,filters,"$ADV20 $1,404,376 < $75,000,000; 5d return 16.9% > 15.0% (avoiding chased names)"
AOMR,filters,"$ADV20 $14,797,754 < $75,000,000"
AON,filters,"$ADV20 $14,797,754 < $75,000,000"
AORT,filters,"$ADV20 $44,811,890 < $75,000,000"
AOS,filters,"$ADV20 $44,811,890 < $75,000,000"
AOSL,scoring,tech_score_below_min_6.5
AOUT,filters,"$ADV20 $7,660,746 < $75,000,000"
APA,filters,"$ADV20 $7,660,746 < $75,000,000"
APAM,filters,"$ADV20 $607,899 < $75,000,000"
APH,filters,"$ADV20 $8,803,739 < $75,000,000"
APLE,scoring,tech_score_below_min_6.5
APO,scoring,tech_score_below_min_6.5
APOG,scoring,tech_score_below_min_6.5
APP,scoring,tech_score_below_min_6.5
APPN,filters,"$ADV20 $30,710,014 < $75,000,000"
APPS,scoring,tech_score_below_min_6.5
APTV,scoring,tech_score_below_min_6.5
AQST,scoring,tech_score_below_min_6.5
ARAY,scoring,tech_score_below_min_6.5
ARCB,filters,"Price $0.76 < $5.00; $ADV20 $541,598 < $75,000,000"
ARCT,filters,"$ADV20 $3,747,597 < $75,000,000"
ARDT,filters,"$ADV20 $3,747,597 < $75,000,000"
ARDX,filters,"$ADV20 $3,747,597 < $75,000,000"
ARE,filters,"$ADV20 $3,197,711 < $75,000,000"
AREN,filters,"Price $3.41 < $5.00; $ADV20 $273,494 < $75,000,000"
ARES,filters,"Price $3.41 < $5.00; $ADV20 $273,494 < $75,000,000"
ARHS,filters,"Price $3.41 < $5.00; $ADV20 $273,494 < $75,000,000"
ARI,filters,"$ADV20 $11,544,909 < $75,000,000"
ARKO,scoring,tech_score_below_min_6.5
ARL,filters,"$ADV20 $15,562,925 < $75,000,000"
ARLO,filters,"$ADV20 $17,477,236 < $75,000,000"
AROC,filters,"$ADV20 $17,477,236 < $75,000,000"
AROW,filters,"$ADV20 $39,916,225 < $75,000,000"
ARQ,filters,"$ADV20 $39,916,225 < $75,000,000"
ARQT,filters,"$ADV20 $39,916,225 < $75,000,000"
ARR,filters,"Price $3.75 < $5.00; $ADV20 $1,089,414 < $75,000,000"
ARRY,filters,"$ADV20 $39,859,532 < $75,000,000"
ARVN,scoring,tech_score_below_min_6.5
ARWR,scoring,tech_score_below_min_6.5
ASAN,scoring,tech_score_below_min_6.5
ASB,scoring,tech_score_below_min_6.5
ASC,scoring,tech_score_below_min_6.5
ASGN,filters,"$ADV20 $46,190,710 < $75,000,000"
ASIC,filters,"$ADV20 $68,942,010 < $75,000,000"
ASIX,filters,"$ADV20 $7,655,541 < $75,000,000"
ASLE,filters,"$ADV20 $5,650,528 < $75,000,000"
ASO,filters,"$ADV20 $50,848,617 < $75,000,000"
ASPI,filters,"$ADV20 $1,816,879 < $75,000,000"
ASPN,filters,"$ADV20 $1,816,879 < $75,000,000"
ASTE,filters,"$ADV20 $1,816,879 < $75,000,000"
ASTH,filters,"Price $3.29 < $5.00; $ADV20 $4,809,072 < $75,000,000"
ASTI,filters,"$ADV20 $8,494,926 < $75,000,000"
ASTS,filters,"$ADV20 $8,494,926 < $75,000,000"
ASUR,filters,"$ADV20 $24,745,791 < $75,000,000"
ATEC,filters,"$ADV20 $743,576 < $75,000,000"
ATEN,filters,"$ADV20 $743,576 < $75,000,000"
ATEX,filters,"$ADV20 $71,114,665 < $75,000,000"
ATGE,filters,"$ADV20 $11,091,772 < $75,000,000"
ATKR,filters,"$ADV20 $53,718,896 < $75,000,000"
ATLC,filters,"$ADV20 $53,718,896 < $75,000,000"
ATLO,filters,"$ADV20 $53,718,896 < $75,000,000"
ATMU,filters,"$ADV20 $28,412,200 < $75,000,000"
ATNI,filters,"$ADV20 $29,809,021 < $75,000,000"
ATO,filters,"$ADV20 $29,809,021 < $75,000,000"
ATOM,filters,"Price $2.49 < $5.00; $ADV20 $1,803,892 < $75,000,000"
ATRC,filters,"Price $2.49 < $5.00; $ADV20 $1,803,892 < $75,000,000"
ATRO,scoring,tech_score_below_min_6.5
ATXS,filters,"$ADV20 $64,652,777 < $75,000,000"
ATYR,filters,"Price $0.88 < $5.00; $ADV20 $2,060,679 < $75,000,000; 5d return 30.6% > 15.0% (avoiding chased names)"
AUB,filters,"$ADV20 $9,759,308 < $75,000,000"
AUPH,filters,"$ADV20 $1,024,892 < $75,000,000"
AURA,filters,"$ADV20 $1,024,892 < $75,000,000"
AVA,filters,"$ADV20 $1,024,892 < $75,000,000"
AVAH,filters,"$ADV20 $1,024,892 < $75,000,000"
AVAV,filters,"$ADV20 $1,024,892 < $75,000,000"
AVB,scoring,tech_score_below_min_6.5
AVBH,scoring,tech_score_below_min_6.5
AVBP,filters,"$ADV20 $10,469,735 < $75,000,000"
AVD,scoring,tech_score_below_min_6.5
AVDL,filters,"$ADV20 $32,651,544 < $75,000,000"
AVGO,filters,"$ADV20 $896,683 < $75,000,000"
AVIR,filters,"Price $4.10 < $5.00; $ADV20 $2,142,058 < $75,000,000"
AVNS,filters,"Price $4.10 < $5.00; $ADV20 $2,142,058 < $75,000,000"
AVNT,filters,"$ADV20 $2,828,345 < $75,000,000; 5d return 18.4% > 15.0% (avoiding chased names)"
AVNW,filters,"$ADV20 $2,828,345 < $75,000,000; 5d return 18.4% > 15.0% (avoiding chased names)"
AVO,filters,"$ADV20 $2,828,345 < $75,000,000; 5d return 18.4% > 15.0% (avoiding chased names)"
AVPT,filters,"$ADV20 $2,828,345 < $75,000,000; 5d return 18.4% > 15.0% (avoiding chased names)"
AVR,filters,"$ADV20 $34,162,923 < $75,000,000"
AVXL,filters,"$ADV20 $12,390,163 < $75,000,000"
AVY,filters,"$ADV20 $12,390,163 < $75,000,000"
AWK,filters,"$ADV20 $25,822,553 < $75,000,000"
AWR,filters,"Price $4.13 < $5.00; $ADV20 $6,613,968 < $75,000,000"
AX,scoring,tech_score_below_min_6.5
AXL,filters,"$ADV20 $17,845,266 < $75,000,000"
AXON,filters,"$ADV20 $17,845,266 < $75,000,000"
AXP,filters,"$ADV20 $36,999,597 < $75,000,000"
AXSM,filters,"$ADV20 $37,499,452 < $75,000,000"
AZO,scoring,tech_score_below_min_6.5
AZTA,scoring,tech_score_below_min_6.5
AZZ,scoring,tech_score_below_min_6.5
BA,scoring,tech_score_below_min_6.5
BABA,scoring,tech_score_below_min_6.5
BAC,filters,"$ADV20 $20,097,192 < $75,000,000"
BALL,scoring,tech_score_below_min_6.5
