Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
ORRF,237.46,2.69,3.74,72.3,9.26,239103288.0,207.36,207.01,1,1,18.3,13.94,Breakout,21.86,False
BATRK,64.07,2.17,3.6,66.3,8.08,83507592.0,60.12,55.91,1,1,11.1,5.78,Breakout,20.95,False
FIGS,64.07,2.17,3.6,66.3,8.08,83507592.0,60.12,55.91,1,1,11.1,5.78,Breakout,20.95,False
