ticker,stage,reason
AAMI,filters,rvol 0.95 < 1.8
AAOI,filters,avg_vol_20d 824235 < 1000000
AAP,filters,avg_vol_20d 889700 < 1000000
AARD,filters,avg_vol_20d 219995 < 1000000
AAT,filters,adv20 27318423 < 75000000
ABAT,filters,price 1.65 < 8.0
ABCB,filters,avg_vol_20d 514020 < 1000000
ABEO,filters,rvol 0.87 < 1.8
ABG,filters,price 3.00 < 8.0
ABL,filters,rvol 1.23 < 1.8
ABM,filters,avg_vol_20d 110405 < 1000000
ABR,filters,adv20 70753772 < 75000000
ABSI,filters,price 5.95 < 8.0
ABTC,filters,rvol 0.63 < 1.8
ABUS,filters,avg_vol_20d 341345 < 1000000
ACA,filters,rvol 0.91 < 1.8
ACAD,filters,price 5.78 < 8.0
ACCO,filters,avg_vol_20d 186300 < 1000000
ACDC,filters,avg_vol_20d 325240 < 1000000
ACEL,filters,avg_vol_20d 713695 < 1000000
ACHR,filters,avg_vol_20d 67755 < 1000000
ACIC,filters,adv20 13733222 < 75000000
ACIW,filters,avg_vol_20d 81300 < 1000000
ACLS,filters,avg_vol_20d 706035 < 1000000
ACLX,filters,adv20 50480586 < 75000000
ACMR,filters,avg_vol_20d 445690 < 1000000
ACNB,filters,adv20 24827346 < 75000000
ACNT,filters,avg_vol_20d 279220 < 1000000
ACR,filters,avg_vol_20d 759255 < 1000000
ACRE,filters,adv20 31925084 < 75000000
ACRS,filters,avg_vol_20d 325580 < 1000000
ACT,filters,avg_vol_20d 301845 < 1000000
ACTG,filters,avg_vol_20d 202145 < 1000000
ACTU,filters,adv20 46077184 < 75000000
ACU,filters,rvol 0.75 < 1.8
ACVA,filters,avg_vol_20d 306370 < 1000000
ADAM,filters,rvol 0.70 < 1.8
ADCT,filters,rvol 0.82 < 1.8
ADEA,filters,avg_vol_20d 237535 < 1000000
ADMA,filters,adv20 27318423 < 75000000
ADNT,filters,adv20 27318423 < 75000000
ADPT,filters,avg_vol_20d 273520 < 1000000
ADTN,filters,price 4.66 < 8.0
ADUS,filters,avg_vol_20d 466885 < 1000000
ADV,filters,adv20 37327149 < 75000000
AEBI,filters,avg_vol_20d 61100 < 1000000
AEHR,filters,rvol 0.94 < 1.8
AEIS,filters,avg_vol_20d 855285 < 1000000
AEO,filters,rvol 1.01 < 1.8
AESI,filters,price 3.79 < 8.0
AEVA,filters,rvol 0.79 < 1.8
AEYE,filters,adv20 27737207 < 75000000
AFCG,filters,avg_vol_20d 103885 < 1000000
AFRI,filters,price 6.16 < 8.0
AGIO,filters,avg_vol_20d 425905 < 1000000
AGL,filters,rvol 1.01 < 1.8
AGM,filters,rvol 0.59 < 1.8
AGX,filters,avg_vol_20d 201880 < 1000000
AGYS,filters,avg_vol_20d 588885 < 1000000
AHCO,filters,rvol 0.64 < 1.8
AHH,filters,adv20 9863509 < 75000000
AHL,filters,rvol 0.89 < 1.8
AHR,filters,price 4.04 < 8.0
AI,filters,rvol 0.78 < 1.8
AII,filters,adv20 58479843 < 75000000
AIN,filters,price 5.95 < 8.0
AIOT,filters,adv20 30568513 < 75000000
AIP,filters,price 4.32 < 8.0
AIR,filters,price 2.98 < 8.0
AIRJ,filters,avg_vol_20d 17685 < 1000000
AIRO,filters,avg_vol_20d 489025 < 1000000
AIRS,filters,rvol 0.79 < 1.8
AISP,filters,avg_vol_20d 670285 < 1000000
AIV,filters,avg_vol_20d 440400 < 1000000
AKBA,filters,avg_vol_20d 942615 < 1000000
AKR,data,empty_or_short_history
ALAB,filters,price 6.29 < 8.0
ALB,filters,adv20 50480586 < 75000000
ALCO,filters,avg_vol_20d 741330 < 1000000
ALDX,filters,avg_vol_20d 79175 < 1000000
ALEC,filters,price 5.22 < 8.0
ALEX,filters,rvol 0.80 < 1.8
ALG,filters,avg_vol_20d 749695 < 1000000
ALGT,filters,avg_vol_20d 41915 < 1000000
ALH,filters,adv20 24827346 < 75000000
ALHC,filters,avg_vol_20d 910305 < 1000000
ALIT,filters,avg_vol_20d 231615 < 1000000
ALKS,filters,rvol 1.38 < 1.8
ALKT,filters,avg_vol_20d 62545 < 1000000
ALLO,filters,price 2.79 < 8.0
ALMS,filters,price 6.29 < 8.0
ALMU,filters,avg_vol_20d 50375 < 1000000
ALNT,filters,avg_vol_20d 364295 < 1000000
ALRM,filters,avg_vol_20d 413745 < 1000000
ALRS,filters,price 7.34 < 8.0
ALT,filters,avg_vol_20d 385825 < 1000000
ALTG,filters,avg_vol_20d 9165 < 1000000
ALTI,filters,rvol 0.83 < 1.8
ALX,filters,avg_vol_20d 748705 < 1000000
AMAL,filters,avg_vol_20d 116335 < 1000000
AMBA,filters,adv20 25245934 < 75000000
AMBP,filters,avg_vol_20d 168685 < 1000000
AMBQ,filters,avg_vol_20d 71505 < 1000000
AMC,filters,price 3.79 < 8.0
AMCX,filters,price 5.24 < 8.0
AMD,filters,rvol 0.78 < 1.8
AMLX,filters,rvol 1.35 < 1.8
AMN,filters,avg_vol_20d 19160 < 1000000
AMPH,filters,avg_vol_20d 84740 < 1000000
AMPL,filters,avg_vol_20d 665820 < 1000000
AMPX,filters,rvol 0.61 < 1.8
AMR,filters,avg_vol_20d 219995 < 1000000
AMRC,filters,rvol 0.70 < 1.8
AMRX,filters,rvol 1.00 < 1.8
AMSC,filters,avg_vol_20d 921730 < 1000000
AMSF,data,empty_or_short_history
AMTB,filters,adv20 30092048 < 75000000
AMWD,filters,rvol 0.51 < 1.8
ANAB,filters,avg_vol_20d 168120 < 1000000
ANDE,filters,avg_vol_20d 425905 < 1000000
ANF,filters,avg_vol_20d 33755 < 1000000
ANGI,filters,price 4.52 < 8.0
ANGO,filters,rvol 0.80 < 1.8
ANIK,filters,adv20 17526624 < 75000000
ANIP,filters,rvol 0.61 < 1.8
ANNX,filters,avg_vol_20d 9940 < 1000000
AOMR,filters,adv20 28571681 < 75000000
AORT,filters,price 7.54 < 8.0
AOSL,filters,avg_vol_20d 449255 < 1000000
AOUT,filters,adv20 49943915 < 75000000
APAM,filters,rvol 0.53 < 1.8
APEI,filters,rvol 0.51 < 1.8
APGE,filters,price 2.26 < 8.0
APLD,filters,avg_vol_20d 171390 < 1000000
APLE,filters,avg_vol_20d 144775 < 1000000
APOG,filters,avg_vol_20d 13825 < 1000000
APPN,filters,adv20 33002190 < 75000000
APPS,filters,avg_vol_20d 219850 < 1000000
AQST,filters,rvol 0.41 < 1.8
ARAY,filters,adv20 24358109 < 75000000
ARCB,filters,rvol 0.61 < 1.8
ARCT,filters,rvol 1.05 < 1.8
ARDT,filters,avg_vol_20d 703600 < 1000000
ARDX,filters,avg_vol_20d 591535 < 1000000
AREN,filters,avg_vol_20d 132025 < 1000000
ARHS,filters,rvol 0.77 < 1.8
ARI,filters,adv20 44058510 < 75000000
ARKO,filters,price 5.06 < 8.0
ARL,filters,rvol 1.10 < 1.8
ARLO,filters,rvol 0.64 < 1.8
AROC,filters,price 4.92 < 8.0
AROW,filters,rvol 0.93 < 1.8
ARQ,filters,avg_vol_20d 820315 < 1000000
ARQT,filters,rvol 0.66 < 1.8
ARR,filters,avg_vol_20d 410150 < 1000000
ARVN,filters,avg_vol_20d 706035 < 1000000
ARWR,filters,avg_vol_20d 644960 < 1000000
ASAN,filters,rvol 0.73 < 1.8
ASB,filters,rvol 0.85 < 1.8
ASC,filters,avg_vol_20d 249725 < 1000000
ASGN,filters,rvol 1.58 < 1.8
ASIC,filters,rvol 0.86 < 1.8
ASIX,filters,rvol 0.66 < 1.8
ASLE,filters,price 3.62 < 8.0
ASO,filters,price 3.50 < 8.0
ASPI,filters,avg_vol_20d 110405 < 1000000
