ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
FLR,Fluor Corporation,NYSE,Industrials,8.85,"{'dist_to_52w_high_pct': 11.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.57, 'rsi14': 63.08, 'ma10': 47.16, 'ma20': 46.63, 'ma50': 44.3, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.12, 'breakout': {'score': 6.0, 'donchian20_prev': 49.88, 'donchian55_prev': 49.88, 'atr14': 2.3307, 'vol_ratio_3_20': 1.5659, 'breakout_strength_atr': 0.3261, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,50.63999938964844,8186683392,131424203.72692108,2026-02-18T00:00:00Z
PZZA,"Papa John's International, Inc.",NASDAQ,Consumer Cyclical,8.85,"{'dist_to_52w_high_pct': 11.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.57, 'rsi14': 63.08, 'ma10': 47.16, 'ma20': 46.63, 'ma50': 44.3, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.12, 'breakout': {'score': 6.0, 'donchian20_prev': 49.88, 'donchian55_prev': 49.88, 'atr14': 2.3307, 'vol_ratio_3_20': 1.5659, 'breakout_strength_atr': 0.3261, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,50.63999938964844,1076476544,131424203.72692108,2026-02-18T00:00:00Z
AROC,"Archrock, Inc.",NYSE,Energy,8.85,"{'dist_to_52w_high_pct': 11.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.57, 'rsi14': 63.08, 'ma10': 47.16, 'ma20': 46.63, 'ma50': 44.3, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.12, 'breakout': {'score': 6.0, 'donchian20_prev': 49.88, 'donchian55_prev': 49.88, 'atr14': 2.3307, 'vol_ratio_3_20': 1.5659, 'breakout_strength_atr': 0.3261, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,50.63999938964844,5769661440,131424203.72692108,2026-02-18T00:00:00Z
STAA,STAAR Surgical Company,NGM,Healthcare,8.85,"{'dist_to_52w_high_pct': 11.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.57, 'rsi14': 63.08, 'ma10': 47.16, 'ma20': 46.63, 'ma50': 44.3, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.12, 'breakout': {'score': 6.0, 'donchian20_prev': 49.88, 'donchian55_prev': 49.88, 'atr14': 2.3307, 'vol_ratio_3_20': 1.5659, 'breakout_strength_atr': 0.3261, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,50.63999938964844,866866112,131424203.72692108,2026-02-18T00:00:00Z
BATRK,"Atlanta Braves Holdings, Inc.",NASDAQ,Communication Services,8.45,"{'dist_to_52w_high_pct': 8.08, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.72, 'rsi14': 66.35, 'ma10': 61.75, 'ma20': 60.12, 'ma50': 55.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 65.08, 'breakout': {'score': 2.0, 'donchian20_prev': 64.24, 'donchian55_prev': 64.24, 'atr14': 2.3043, 'vol_ratio_3_20': 1.7157, 'breakout_strength_atr': -0.0738, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.61, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.06999969482422,2769705216,83507591.6381073,2026-02-18T00:00:00Z
FIGS,"FIGS, Inc.",NYSE,Consumer Cyclical,8.45,"{'dist_to_52w_high_pct': 8.08, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.72, 'rsi14': 66.35, 'ma10': 61.75, 'ma20': 60.12, 'ma50': 55.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 65.08, 'breakout': {'score': 2.0, 'donchian20_prev': 64.24, 'donchian55_prev': 64.24, 'atr14': 2.3043, 'vol_ratio_3_20': 1.7157, 'breakout_strength_atr': -0.0738, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.61, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.06999969482422,1773296000,83507591.6381073,2026-02-18T00:00:00Z
CCS,"Century Communities, Inc.",NYSE,Real Estate,8.25,"{'dist_to_52w_high_pct': 4.58, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 54.23, 'ma10': 356.24, 'ma20': 355.95, 'ma50': 347.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.73, 'breakout': {'score': 0.0, 'donchian20_prev': 374.89, 'donchian55_prev': 376.98, 'atr14': 13.2393, 'vol_ratio_3_20': 0.6766, 'breakout_strength_atr': -1.1073, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.68, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.02, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,360.2300109863281,2151811584,498551142.6460266,2026-02-18T00:00:00Z
TDY,Teledyne Technologies Incorporated,NYSE,Technology,8.25,"{'dist_to_52w_high_pct': 1.77, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.65, 'rsi14': 64.85, 'ma10': 650.21, 'ma20': 634.96, 'ma50': 571.07, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.6, 'breakout': {'score': 0.0, 'donchian20_prev': 674.63, 'donchian55_prev': 674.63, 'atr14': 18.0814, 'vol_ratio_3_20': 0.6453, 'breakout_strength_atr': -0.662, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.73, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.15, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,662.6599731445312,31112540160,282372738.782959,2026-02-18T00:00:00Z
BELFB,Bel Fuse Inc.,NASDAQ,Technology,8.25,"{'dist_to_52w_high_pct': 2.23, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 64.68, 'ma10': 63.75, 'ma20': 60.26, 'ma50': 54.03, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 56.89, 'breakout': {'score': 0.0, 'donchian20_prev': 70.43, 'donchian55_prev': 70.43, 'atr14': 4.5428, 'vol_ratio_3_20': 0.7462, 'breakout_strength_atr': -0.3456, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.13, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,68.86000061035156,2800389888,215090371.5332985,2026-02-18T00:00:00Z
KOS,Kosmos Energy Ltd.,NYSE,Energy,8.25,"{'dist_to_52w_high_pct': 2.03, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 62.65, 'ma10': 319.9, 'ma20': 314.71, 'ma50': 294.6, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 51.34, 'breakout': {'score': 0.0, 'donchian20_prev': 335.75, 'donchian55_prev': 335.75, 'atr14': 16.1178, 'vol_ratio_3_20': 0.6963, 'breakout_strength_atr': -0.4231, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.9, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.54, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,328.92999267578125,813155840,155985338.36166382,2026-02-18T00:00:00Z
LAUR,"Laureate Education, Inc.",NASDAQ,Consumer Defensive,8.25,"{'dist_to_52w_high_pct': 4.58, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 54.23, 'ma10': 356.24, 'ma20': 355.95, 'ma50': 347.96, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.73, 'breakout': {'score': 0.0, 'donchian20_prev': 374.89, 'donchian55_prev': 376.98, 'atr14': 13.2393, 'vol_ratio_3_20': 0.6766, 'breakout_strength_atr': -1.1073, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.68, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.02, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,360.2300109863281,5172657664,498551142.6460266,2026-02-18T00:00:00Z
KELYA,"Kelly Services, Inc.",NASDAQ,Industrials,8.25,"{'dist_to_52w_high_pct': 4.48, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 50.84, 'ma10': 13.85, 'ma20': 13.81, 'ma50': 13.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.1, 'breakout': {'score': 0.0, 'donchian20_prev': 14.36, 'donchian55_prev': 14.5, 'atr14': 0.3043, 'vol_ratio_3_20': 0.965, 'breakout_strength_atr': -1.6761, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.2, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.94, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,13.850000381469727,335272992,999213275.1601648,2026-02-18T00:00:00Z
