ticker,stage,reason
SKT,scoring,tech_score_below_min_6.5
HIG,scoring,tech_score_below_min_6.5
QSI,scoring,tech_score_below_min_6.5
RMAX,scoring,tech_score_below_min_6.5
EOSE,scoring,tech_score_below_min_6.5
AAOI,scoring,tech_score_below_min_6.5
AEIS,scoring,tech_score_below_min_6.5
RLAY,scoring,tech_score_below_min_6.5
NFE,filters,"Price $0.91 < $5.00; $ADV20 $4,637,485 < $75,000,000"
JELD,scoring,tech_score_below_min_6.5
CBZ,filters,"Price $1.21 < $5.00; $ADV20 $11,312,162 < $75,000,000"
PACS,filters,"Price $1.21 < $5.00; $ADV20 $11,312,162 < $75,000,000"
RSVR,filters,"Price $1.21 < $5.00; $ADV20 $11,312,162 < $75,000,000"
KBH,filters,"Price $2.02 < $5.00; $ADV20 $4,489,667 < $75,000,000"
SNFCA,filters,"$ADV20 $36,917,511 < $75,000,000"
CRDO,filters,"$ADV20 $45,796,957 < $75,000,000"
NOC,filters,"$ADV20 $64,569,999 < $75,000,000"
KALV,filters,"$ADV20 $64,569,999 < $75,000,000"
PSKY,filters,"$ADV20 $64,569,999 < $75,000,000"
TNC,filters,"$ADV20 $64,569,999 < $75,000,000"
CHTR,scoring,tech_score_below_min_6.5
ZIP,scoring,tech_score_below_min_6.5
SNPS,scoring,tech_score_below_min_6.5
AURA,scoring,tech_score_below_min_6.5
REVG,scoring,tech_score_below_min_6.5
MU,filters,"$ADV20 $1,146,997 < $75,000,000"
TTEC,filters,"Price $2.26 < $5.00; $ADV20 $2,485,071 < $75,000,000; 5d return 30.6% > 15.0% (avoiding chased names)"
LDOS,filters,"Price $2.08 < $5.00; $ADV20 $911,619 < $75,000,000"
TTD,scoring,tech_score_below_min_6.5
SSTK,scoring,tech_score_below_min_6.5
VNDA,scoring,tech_score_below_min_6.5
HYLN,scoring,tech_score_below_min_6.5
HSY,scoring,tech_score_below_min_6.5
MNRO,scoring,tech_score_below_min_6.5
APOG,filters,"$ADV20 $6,875,224 < $75,000,000"
MBI,filters,"$ADV20 $27,333,733 < $75,000,000; 5d return 33.8% > 15.0% (avoiding chased names)"
ATRO,filters,"$ADV20 $18,746,722 < $75,000,000"
TRMB,filters,"$ADV20 $18,746,722 < $75,000,000"
INVA,scoring,tech_score_below_min_6.5
ALMS,filters,"$ADV20 $7,797,289 < $75,000,000"
TRVI,filters,"$ADV20 $7,797,289 < $75,000,000"
PAYX,filters,"$ADV20 $7,797,289 < $75,000,000"
WMB,filters,"$ADV20 $41,750,428 < $75,000,000"
CTRN,scoring,tech_score_below_min_6.5
RUSHB,scoring,tech_score_below_min_6.5
IMMR,filters,"$ADV20 $15,369,501 < $75,000,000"
HAFC,filters,"$ADV20 $17,611,384 < $75,000,000"
CSW,filters,"$ADV20 $17,611,384 < $75,000,000"
CRVS,filters,"$ADV20 $15,369,501 < $75,000,000"
CLAR,scoring,tech_score_below_min_6.5
WINA,scoring,tech_score_below_min_6.5
ZBIO,filters,"$ADV20 $3,176,934 < $75,000,000"
GEVO,filters,"$ADV20 $3,176,934 < $75,000,000"
FHTX,filters,"$ADV20 $3,176,934 < $75,000,000"
AGIO,filters,"$ADV20 $3,176,934 < $75,000,000"
SOFI,filters,"$ADV20 $3,176,934 < $75,000,000"
EBS,scoring,tech_score_below_min_6.5
BRBS,scoring,tech_score_below_min_6.5
BWIN,filters,"$ADV20 $8,855,340 < $75,000,000"
GAMB,filters,"$ADV20 $8,855,340 < $75,000,000"
STKL,filters,"$ADV20 $8,855,340 < $75,000,000"
FIS,filters,"$ADV20 $2,269,341 < $75,000,000"
AX,filters,"Price $1.81 < $5.00; $ADV20 $4,649,486 < $75,000,000"
SLNH,filters,"$ADV20 $16,935,746 < $75,000,000"
IDCC,filters,"Price $1.81 < $5.00; $ADV20 $4,649,486 < $75,000,000"
AIR,filters,"Price $1.81 < $5.00; $ADV20 $4,649,486 < $75,000,000"
VYGR,filters,"$ADV20 $16,935,746 < $75,000,000"
BZH,filters,"Price $1.81 < $5.00; $ADV20 $4,649,486 < $75,000,000"
GO,filters,"$ADV20 $793,277 < $75,000,000"
LFVN,filters,"$ADV20 $15,562,096 < $75,000,000"
CF,filters,"$ADV20 $15,562,096 < $75,000,000"
SRE,filters,"Price $4.10 < $5.00; $ADV20 $979,925 < $75,000,000"
NNOX,filters,"Price $4.10 < $5.00; $ADV20 $979,925 < $75,000,000"
AES,filters,"Price $4.12 < $5.00; $ADV20 $2,596,079 < $75,000,000"
VTEX,filters,"$ADV20 $30,491,329 < $75,000,000"
WDC,filters,"$ADV20 $29,490,328 < $75,000,000"
LKFN,scoring,tech_score_below_min_6.5
KKR,scoring,tech_score_below_min_6.5
OPRX,scoring,tech_score_below_min_6.5
CGEM,scoring,tech_score_below_min_6.5
NMAX,scoring,tech_score_below_min_6.5
CIEN,scoring,tech_score_below_min_6.5
JBTM,scoring,tech_score_below_min_6.5
FOA,filters,"$ADV20 $21,156,993 < $75,000,000"
PCVX,filters,"Price $4.59 < $5.00; $ADV20 $1,570,788 < $75,000,000"
LQDA,filters,"Price $4.59 < $5.00; $ADV20 $1,570,788 < $75,000,000"
NXDT,filters,"Price $4.59 < $5.00; $ADV20 $1,570,788 < $75,000,000"
HUT,filters,"Price $4.59 < $5.00; $ADV20 $1,570,788 < $75,000,000"
CDNA,scoring,tech_score_below_min_6.5
IOSP,scoring,tech_score_below_min_6.5
IIPR,scoring,tech_score_below_min_6.5
ESCA,scoring,tech_score_below_min_6.5
IRON,scoring,tech_score_below_min_6.5
IBP,scoring,tech_score_below_min_6.5
HG,filters,"$ADV20 $213,939 < $75,000,000"
PLOW,scoring,tech_score_below_min_6.5
UFCS,filters,"$ADV20 $4,261,731 < $75,000,000"
SMA,scoring,tech_score_below_min_6.5
CNMD,filters,"$ADV20 $8,975,565 < $75,000,000; 5d return 20.7% > 15.0% (avoiding chased names)"
WKC,scoring,tech_score_below_min_6.5
MAMA,scoring,tech_score_below_min_6.5
SM,scoring,tech_score_below_min_6.5
OSPN,filters,"$ADV20 $1,704,416 < $75,000,000"
LUNG,filters,"$ADV20 $1,704,416 < $75,000,000"
GENI,filters,"$ADV20 $1,704,416 < $75,000,000"
BIPC,filters,"Price $4.57 < $5.00; $ADV20 $1,088,088 < $75,000,000"
KEY,filters,"$ADV20 $72,038,301 < $75,000,000"
SAFT,filters,"Price $4.57 < $5.00; $ADV20 $1,088,088 < $75,000,000"
JBLU,filters,"Price $4.57 < $5.00; $ADV20 $1,088,088 < $75,000,000"
EBMT,filters,"Price $2.87 < $5.00; $ADV20 $2,990,011 < $75,000,000"
WELL,scoring,tech_score_below_min_6.5
DBI,scoring,tech_score_below_min_6.5
NI,scoring,tech_score_below_min_6.5
IRWD,scoring,tech_score_below_min_6.5
INTU,scoring,tech_score_below_min_6.5
WYNN,filters,"$ADV20 $10,811,108 < $75,000,000"
ROG,filters,"$ADV20 $10,811,108 < $75,000,000"
VERA,filters,"$ADV20 $21,188,602 < $75,000,000"
MTW,filters,"$ADV20 $21,188,602 < $75,000,000"
CL,filters,"$ADV20 $21,188,602 < $75,000,000"
FULC,filters,"$ADV20 $5,505,924 < $75,000,000"
KFY,filters,"$ADV20 $5,505,924 < $75,000,000"
ILPT,filters,"$ADV20 $5,505,924 < $75,000,000"
MFA,filters,"$ADV20 $21,611,766 < $75,000,000"
NGVT,filters,"$ADV20 $21,611,766 < $75,000,000"
UNTY,filters,"$ADV20 $21,611,766 < $75,000,000"
AFRI,filters,"$ADV20 $26,408,897 < $75,000,000"
TILE,filters,"$ADV20 $26,408,897 < $75,000,000"
MPWR,filters,"$ADV20 $26,408,897 < $75,000,000"
TCI,filters,"$ADV20 $59,628,167 < $75,000,000"
ADBE,filters,"$ADV20 $59,628,167 < $75,000,000"
FLOC,filters,"$ADV20 $59,628,167 < $75,000,000"
IIIN,filters,"$ADV20 $59,628,167 < $75,000,000"
VOXR,filters,"$ADV20 $35,364,778 < $75,000,000"
HURA,filters,"$ADV20 $8,305,964 < $75,000,000"
LMNR,scoring,tech_score_below_min_6.5
FWRG,filters,"$ADV20 $6,328,284 < $75,000,000"
CMS,filters,"$ADV20 $6,328,284 < $75,000,000"
CFBK,filters,"$ADV20 $61,915,172 < $75,000,000"
BSET,filters,"$ADV20 $6,328,284 < $75,000,000"
MZTI,filters,"$ADV20 $20,495,630 < $75,000,000"
AIOT,filters,"$ADV20 $20,495,630 < $75,000,000"
PEB,filters,"Price $3.75 < $5.00; $ADV20 $11,337,342 < $75,000,000"
FCAP,scoring,tech_score_below_min_6.5
DEC,scoring,tech_score_below_min_6.5
VITL,filters,"$ADV20 $41,553,416 < $75,000,000"
ENOV,filters,"$ADV20 $41,553,416 < $75,000,000"
CZFS,filters,"$ADV20 $37,144,030 < $75,000,000"
SLQT,filters,"$ADV20 $6,378,876 < $75,000,000"
GDEN,filters,"$ADV20 $6,378,876 < $75,000,000"
UVV,filters,"$ADV20 $6,378,876 < $75,000,000"
HCI,filters,"$ADV20 $6,378,876 < $75,000,000"
MVIS,filters,"$ADV20 $6,378,876 < $75,000,000"
KMB,scoring,tech_score_below_min_6.5
KTB,filters,"$ADV20 $1,501,077 < $75,000,000"
ABEO,filters,"$ADV20 $1,501,077 < $75,000,000"
REAL,filters,"$ADV20 $1,501,077 < $75,000,000"
SATS,filters,"$ADV20 $2,619,977 < $75,000,000"
EOG,filters,"$ADV20 $2,619,977 < $75,000,000"
RZLV,filters,"$ADV20 $86,694 < $75,000,000"
VMC,filters,"$ADV20 $86,694 < $75,000,000"
SBC,filters,"Price $1.48 < $5.00; $ADV20 $520,657 < $75,000,000"
CTRI,filters,"$ADV20 $22,513,137 < $75,000,000"
DIS,filters,"$ADV20 $22,513,137 < $75,000,000"
KIDS,filters,"$ADV20 $98,943 < $75,000,000"
NBN,filters,"$ADV20 $7,469,339 < $75,000,000"
SVRA,scoring,tech_score_below_min_6.5
TOI,scoring,tech_score_below_min_6.5
MEI,filters,"$ADV20 $4,488,965 < $75,000,000"
VIA,filters,"$ADV20 $4,488,965 < $75,000,000"
APD,filters,"Price $1.24 < $5.00; $ADV20 $3,537,232 < $75,000,000"
LIF,filters,"Price $1.24 < $5.00; $ADV20 $3,537,232 < $75,000,000"
AVIR,filters,"$ADV20 $696,197 < $75,000,000"
AORT,filters,"$ADV20 $696,197 < $75,000,000"
GMRE,filters,"$ADV20 $20,744,991 < $75,000,000"
AVA,filters,"$ADV20 $20,744,991 < $75,000,000"
DCO,filters,"$ADV20 $20,744,991 < $75,000,000"
VRTS,filters,"$ADV20 $20,744,991 < $75,000,000"
INTC,scoring,tech_score_below_min_6.5
SFIX,filters,"$ADV20 $362,845 < $75,000,000"
SEPN,filters,"$ADV20 $16,761,409 < $75,000,000"
RMD,filters,"$ADV20 $23,394,193 < $75,000,000"
IVT,filters,"$ADV20 $365,847 < $75,000,000"
BRZE,filters,"$ADV20 $755,448 < $75,000,000"
UFPI,filters,"$ADV20 $755,448 < $75,000,000"
XMTR,filters,"$ADV20 $7,494,195 < $75,000,000"
ALEX,filters,"$ADV20 $7,494,195 < $75,000,000"
LRMR,filters,"$ADV20 $7,494,195 < $75,000,000"
EVI,filters,"$ADV20 $7,494,195 < $75,000,000"
OABI,filters,"Price $0.80 < $5.00; $ADV20 $3,714,086 < $75,000,000"
AARD,filters,"$ADV20 $19,336,650 < $75,000,000"
SMHI,filters,"$ADV20 $37,480,220 < $75,000,000"
FFAI,filters,"$ADV20 $37,480,220 < $75,000,000"
SCVL,scoring,tech_score_below_min_6.5
BABA,scoring,tech_score_below_min_6.5
SNCR,scoring,tech_score_below_min_6.5
OSW,scoring,tech_score_below_min_6.5
ATLO,scoring,tech_score_below_min_6.5
IVR,scoring,tech_score_below_min_6.5
SEI,scoring,tech_score_below_min_6.5
SI,scoring,tech_score_below_min_6.5
CXM,scoring,tech_score_below_min_6.5
JRVR,scoring,tech_score_below_min_6.5
CSTL,scoring,tech_score_below_min_6.5
CINF,filters,"$ADV20 $8,723,806 < $75,000,000"
BAC,filters,"$ADV20 $8,723,806 < $75,000,000"
MXCT,filters,"$ADV20 $8,723,806 < $75,000,000"
EVH,filters,"$ADV20 $3,340,864 < $75,000,000"
EYE,filters,"$ADV20 $3,340,864 < $75,000,000"
BBIO,filters,"$ADV20 $3,340,864 < $75,000,000"
SPSC,filters,"$ADV20 $53,565,867 < $75,000,000"
TMHC,filters,"$ADV20 $53,565,867 < $75,000,000"
MRCY,filters,"$ADV20 $53,565,867 < $75,000,000"
TRN,filters,"Price $4.59 < $5.00; $ADV20 $2,364,452 < $75,000,000"
INOD,filters,"Price $3.46 < $5.00; $ADV20 $7,915,635 < $75,000,000"
TIC,filters,"Price $3.46 < $5.00; $ADV20 $7,915,635 < $75,000,000"
PNW,filters,"Price $3.46 < $5.00; $ADV20 $7,915,635 < $75,000,000"
AAP,filters,"Price $3.46 < $5.00; $ADV20 $7,915,635 < $75,000,000"
STC,filters,"$ADV20 $18,378,172 < $75,000,000"
TRST,filters,"Price $3.21 < $5.00; $ADV20 $9,008,424 < $75,000,000"
PANL,filters,"$ADV20 $14,890,060 < $75,000,000"
IT,filters,"$ADV20 $14,890,060 < $75,000,000"
ARDT,filters,"$ADV20 $16,856,062 < $75,000,000"
EL,filters,"Price $2.81 < $5.00; $ADV20 $3,352,558 < $75,000,000"
KN,filters,"$ADV20 $37,661,662 < $75,000,000"
WEAV,filters,"$ADV20 $15,558,414 < $75,000,000"
AON,filters,"$ADV20 $15,558,414 < $75,000,000"
ENSG,filters,"$ADV20 $828,448 < $75,000,000"
NG,filters,"Price $1.71 < $5.00; $ADV20 $724,229 < $75,000,000"
RLGT,filters,"Price $0.52 < $5.00; $ADV20 $12,708,368 < $75,000,000"
FSUN,filters,"$ADV20 $1,733,330 < $75,000,000"
BLZE,filters,"$ADV20 $1,090,863 < $75,000,000"
REG,filters,"$ADV20 $1,090,863 < $75,000,000"
NUAI,filters,"$ADV20 $1,090,863 < $75,000,000"
AVDL,filters,"$ADV20 $1,090,863 < $75,000,000"
FIZZ,filters,"$ADV20 $1,090,863 < $75,000,000"
OTTR,filters,"$ADV20 $23,493,294 < $75,000,000"
EB,filters,"$ADV20 $23,493,294 < $75,000,000"
PGY,filters,"$ADV20 $44,469,969 < $75,000,000"
GENC,filters,"$ADV20 $825,240 < $75,000,000"
FORM,filters,"$ADV20 $16,023,839 < $75,000,000"
CCNE,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
CME,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
ACLX,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
SWBI,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
ASUR,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
RNGR,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
OMDA,filters,"Price $2.77 < $5.00; $ADV20 $8,509,438 < $75,000,000"
PFBC,filters,"$ADV20 $72,025,133 < $75,000,000"
SCSC,filters,"$ADV20 $72,025,133 < $75,000,000"
UTZ,filters,"$ADV20 $72,025,133 < $75,000,000"
UTMD,scoring,tech_score_below_min_6.5
INDV,scoring,tech_score_below_min_6.5
ACAD,scoring,tech_score_below_min_6.5
VLTO,scoring,tech_score_below_min_6.5
NOW,filters,"$ADV20 $27,518,472 < $75,000,000"
TMDX,filters,"$ADV20 $27,518,472 < $75,000,000"
VSAT,filters,"$ADV20 $27,518,472 < $75,000,000"
CLMB,scoring,tech_score_below_min_6.5
GPN,scoring,tech_score_below_min_6.5
GT,filters,"$ADV20 $5,422,855 < $75,000,000"
ENTA,scoring,tech_score_below_min_6.5
BMY,scoring,tech_score_below_min_6.5
WHG,filters,"$ADV20 $5,422,855 < $75,000,000"
ISPR,filters,"$ADV20 $3,652,191 < $75,000,000"
OSCR,filters,"$ADV20 $3,652,191 < $75,000,000"
SMR,filters,"$ADV20 $19,692,151 < $75,000,000"
TRNS,scoring,tech_score_below_min_6.5
MAZE,scoring,tech_score_below_min_6.5
PVLA,scoring,tech_score_below_min_6.5
NWE,scoring,tech_score_below_min_6.5
WABC,scoring,tech_score_below_min_6.5
SIEB,filters,"$ADV20 $1,734,453 < $75,000,000"
COGT,scoring,tech_score_below_min_6.5
