ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
FANG,"Diamondback Energy, Inc.",NASDAQ,Energy,10.0,"{'dist_to_52w_high_pct': 4.29, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 68.05, 'ma10': 1343.64, 'ma20': 1254.56, 'ma50': 1109.08, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 63.8, 'breakout': {'score': 2.0, 'donchian20_prev': 1476.9399, 'donchian55_prev': 1476.9399, 'atr14': 78.6021, 'vol_ratio_3_20': 1.8023, 'breakout_strength_atr': -0.8062, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.56, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.02, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,1413.5699462890625,49803882496,555120789.7279968,2026-02-23T00:00:00Z
KULR,"KULR Technology Group, Inc.",ASE,Technology,8.45,"{'dist_to_52w_high_pct': 4.94, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 68.07, 'ma10': 64.85, 'ma20': 63.01, 'ma50': 60.7, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 25.23, 'breakout': {'score': 2.0, 'donchian20_prev': 67.57, 'donchian55_prev': 67.57, 'atr14': 1.5107, 'vol_ratio_3_20': 1.5075, 'breakout_strength_atr': -2.2109, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.46, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.2300033569336,126539216,373936547.25107574,2026-02-23T00:00:00Z
CWH,"Camping World Holdings, Inc.",NYSE,Consumer Cyclical,8.45,"{'dist_to_52w_high_pct': 2.64, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.55, 'rsi14': 62.37, 'ma10': 36.82, 'ma20': 36.44, 'ma50': 35.59, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 19.67, 'breakout': {'score': 2.0, 'donchian20_prev': 38.14, 'donchian55_prev': 38.14, 'atr14': 0.835, 'vol_ratio_3_20': 1.5501, 'breakout_strength_atr': -1.0539, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.66, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,37.2599983215332,708604544,403347073.9445076,2026-02-23T00:00:00Z
LFT,"Lument Finance Trust, Inc.",NYSE,Real Estate,8.45,"{'dist_to_52w_high_pct': 0.19, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.76, 'rsi14': 61.25, 'ma10': 72.88, 'ma20': 72.79, 'ma50': 72.45, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 0.77, 'breakout': {'score': 2.0, 'donchian20_prev': 73.06, 'donchian55_prev': 73.06, 'atr14': 0.2136, 'vol_ratio_3_20': 1.7622, 'breakout_strength_atr': -0.6555, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 0.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.23, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,72.91999816894531,68598056,197175964.25496292,2026-02-23T00:00:00Z
GPI,"Group 1 Automotive, Inc.",NYSE,Consumer Cyclical,8.45,"{'dist_to_52w_high_pct': 4.94, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 68.07, 'ma10': 64.85, 'ma20': 63.01, 'ma50': 60.7, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 25.23, 'breakout': {'score': 2.0, 'donchian20_prev': 67.57, 'donchian55_prev': 67.57, 'atr14': 1.5107, 'vol_ratio_3_20': 1.5075, 'breakout_strength_atr': -2.2109, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.46, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.2300033569336,4204985088,373936547.25107574,2026-02-23T00:00:00Z
AHCO,AdaptHealth Corp.,NCM,Healthcare,8.45,"{'dist_to_52w_high_pct': 4.94, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 68.07, 'ma10': 64.85, 'ma20': 63.01, 'ma50': 60.7, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 25.23, 'breakout': {'score': 2.0, 'donchian20_prev': 67.57, 'donchian55_prev': 67.57, 'atr14': 1.5107, 'vol_ratio_3_20': 1.5075, 'breakout_strength_atr': -2.2109, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.46, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.2300033569336,1393516416,373936547.25107574,2026-02-23T00:00:00Z
HASI,"HA Sustainable Infrastructure Capital, Inc.",NYSE,Financial Services,8.25,"{'dist_to_52w_high_pct': 4.52, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.05, 'rsi14': 65.26, 'ma10': 28.09, 'ma20': 27.22, 'ma50': 25.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 42.15, 'breakout': {'score': 0.0, 'donchian20_prev': 30.08, 'donchian55_prev': 30.08, 'atr14': 1.1943, 'vol_ratio_3_20': 1.0498, 'breakout_strength_atr': -1.1388, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.16, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.69, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,28.719999313354492,4814612992,187320292.91624346,2026-02-23T00:00:00Z
ARCB,ArcBest Corporation,NASDAQ,Industrials,8.25,"{'dist_to_52w_high_pct': 2.69, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.33, 'rsi14': 62.51, 'ma10': 79.16, 'ma20': 77.57, 'ma50': 77.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 33.54, 'breakout': {'score': 0.0, 'donchian20_prev': 82.8, 'donchian55_prev': 82.8, 'atr14': 2.7621, 'vol_ratio_3_20': 1.3255, 'breakout_strength_atr': -0.8073, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.43, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.89, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,80.56999969482422,2229041408,102086801.86194535,2026-02-23T00:00:00Z
CVGW,"Calavo Growers, Inc.",NASDAQ,Consumer Defensive,8.25,"{'dist_to_52w_high_pct': 1.84, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.59, 'rsi14': 68.42, 'ma10': 165.99, 'ma20': 161.38, 'ma50': 151.62, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.51, 'breakout': {'score': 0.0, 'donchian20_prev': 171.48, 'donchian55_prev': 171.48, 'atr14': 4.2421, 'vol_ratio_3_20': 0.5913, 'breakout_strength_atr': -0.7449, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.57, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,168.32000732421875,467407200,1531160140.2104187,2026-02-23T00:00:00Z
DCOM,"Dime Community Bancshares, Inc.",NASDAQ,Financial Services,8.25,"{'dist_to_52w_high_pct': 1.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 67.85, 'ma10': 183.49, 'ma20': 179.14, 'ma50': 165.54, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.07, 'breakout': {'score': 0.0, 'donchian20_prev': 187.9, 'donchian55_prev': 187.9, 'atr14': 3.5786, 'vol_ratio_3_20': 0.7805, 'breakout_strength_atr': -0.8355, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.94, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.33, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,184.91000366210938,1438417664,2081872562.544272,2026-02-23T00:00:00Z
