ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
XOM,Exxon Mobil Corporation,NYSE,Energy,6.57,6.87,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.02, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 59.43, 'ma10': 119.36, 'ma20': 118.47, 'ma50': 117.17, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 15.69, 'breakout': {'score': 4.0, 'donchian20_prev': 121.796, 'donchian55_prev': 121.796, 'atr14': 1.9144, 'vol_ratio_3_20': 0.7592, 'breakout_strength_atr': 0.4461, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 1.56, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.84, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 111.7}",4.0,0.25,122.65,575410470912,1859567148.2065003,2026-01-02T00:00:00Z,59.42995755003034,1.5608526003144847,0.759238776253316,0.024453863710467177
GOOGL,Alphabet Inc.,NASDAQ,Communication Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.16, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 53.62, 'ma10': 311.69, 'ma20': 312.0, 'ma50': 297.89, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 5.97, 'breakout': {'score': 0.0, 'donchian20_prev': 323.16, 'donchian55_prev': 328.83, 'atr14': 6.3671, 'vol_ratio_3_20': 0.7418, 'breakout_strength_atr': -1.258, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.02, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.17, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 218.11}",0.0,0.25,315.15,3971928031232,9196882694.6325,2026-01-02T00:00:00Z,53.6247334754797,2.0203531198295566,0.7417782691857114,4.160204360915977
GOOG,Alphabet Inc.,NASDAQ,Communication Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.06, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 52.19, 'ma10': 312.81, 'ma20': 313.05, 'ma50': 298.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 4.86, 'breakout': {'score': 0.0, 'donchian20_prev': 323.83, 'donchian55_prev': 328.67, 'atr14': 6.371, 'vol_ratio_3_20': 0.7733, 'breakout_strength_atr': -1.3357, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.02, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.05, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 219.16}",0.0,0.25,315.32,3964752101376,5901510222.899,2026-01-02T00:00:00Z,52.190373174689036,2.0204803283739,0.7733283803694408,4.061824930781642
URI,"United Rentals, Inc.",NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 17.27, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.58, 'rsi14': 53.8, 'ma10': 819.14, 'ma20': 812.92, 'ma50': 831.8, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.86, 'breakout': {'score': 0.0, 'donchian20_prev': 852.145, 'donchian55_prev': 1021.47, 'atr14': 21.3117, 'vol_ratio_3_20': 0.576, 'breakout_strength_atr': -0.3324, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.98, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 803.11}",0.0,0.25,845.06,59131518976,505265441.25649995,2026-01-02T00:00:00Z,53.79871230091492,2.5219172941228205,0.5760104889079979,17.270208620909088
AVY,Avery Dennison Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.21, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 53.85, 'ma10': 182.1, 'ma20': 180.78, 'ma50': 176.74, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 7.28, 'breakout': {'score': 0.0, 'donchian20_prev': 185.25, 'donchian55_prev': 189.24, 'atr14': 2.4574, 'vol_ratio_3_20': 0.9555, 'breakout_strength_atr': -1.1435, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.35, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.3, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 173.69}",0.0,0.25,182.44,14487475200,131696522.43600002,2026-01-02T00:00:00Z,53.84615384615384,1.3469751307670632,0.9555145055178528,4.205828301391437
SNA,Snap-on Incorporated,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.81, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 49.15, 'ma10': 349.76, 'ma20': 348.92, 'ma50': 342.88, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.01, 'breakout': {'score': 0.0, 'donchian20_prev': 355.99, 'donchian55_prev': 357.41, 'atr14': 5.0435, 'vol_ratio_3_20': 0.7855, 'breakout_strength_atr': -0.9993, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.44, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.43, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 329.56}",0.0,0.25,350.95,19253499904,101405730.479,2026-01-02T00:00:00Z,49.145569620253134,1.4370993018948575,0.7854521834390691,1.807448028874412
SITM,SiTime Corporation,NGM,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.53, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 42.46, 'ma10': 369.5, 'ma20': 366.65, 'ma50': 319.22, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 48.18, 'breakout': {'score': 0.0, 'donchian20_prev': 387.52, 'donchian55_prev': 387.52, 'atr14': 17.1757, 'vol_ratio_3_20': 0.7589, 'breakout_strength_atr': -1.0224, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.64, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.46, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 240.0}",0.0,0.25,369.96,8949905408,122038960.69049999,2026-01-02T00:00:00Z,42.459284957116694,4.642582981943993,0.7589038946492547,4.531379025598679
ON,ON Semiconductor Corporation,NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 10.89, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.57, 'rsi14': 53.27, 'ma10': 55.07, 'ma20': 55.04, 'ma50': 51.66, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 38.36, 'breakout': {'score': 0.0, 'donchian20_prev': 57.52, 'donchian55_prev': 57.52, 'atr14': 1.4682, 'vol_ratio_3_20': 0.5725, 'breakout_strength_atr': -0.5585, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.59, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.14, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 48.98}",0.0,0.25,56.7,25348206592,477852890.9795001,2026-01-02T00:00:00Z,53.27354260089688,2.5894935752078614,0.5725256243703948,10.89108910891089
CAT,Caterpillar Inc.,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.64, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 38.85, 'ma10': 580.09, 'ma20': 588.68, 'ma50': 570.68, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.3, 'breakout': {'score': 0.0, 'donchian20_prev': 627.5, 'donchian55_prev': 627.5, 'atr14': 14.3293, 'vol_ratio_3_20': 0.6917, 'breakout_strength_atr': -2.0301, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.39, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.05, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 435.96}",0.0,0.25,598.41,293558255616,1459908221.7455,2026-01-02T00:00:00Z,38.854286182593,2.394569418482791,0.6916834357650341,4.635856573705184
NU,Nu Holdings Ltd.,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.6, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 53.57, 'ma10': 16.68, 'ma20': 16.68, 'ma50': 16.36, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 17.8, 'breakout': {'score': 0.0, 'donchian20_prev': 17.815, 'donchian55_prev': 17.84, 'atr14': 0.3472, 'vol_ratio_3_20': 0.8042, 'breakout_strength_atr': -2.2899, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.04, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.82, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 13.91}",0.0,0.25,17.02,87414185984,559988032.176,2026-01-02T00:00:00Z,53.57142857142855,2.0398270941749197,0.8041806229382464,4.596412556053813
NTRS,Northern Trust Corporation,NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.39, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.58, 'rsi14': 47.18, 'ma10': 139.28, 'ma20': 137.9, 'ma50': 132.05, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.17, 'breakout': {'score': 0.0, 'donchian20_prev': 141.25, 'donchian55_prev': 141.25, 'atr14': 2.0814, 'vol_ratio_3_20': 0.5772, 'breakout_strength_atr': -0.9465, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.49, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.68, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 120.08}",0.0,0.25,139.28,28108517376,133542875.22849998,2026-01-02T00:00:00Z,47.18162839248432,1.494368999753838,0.5772435870600271,1.3946902654867248
NEM,Newmont Corporation,NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.81, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 53.61, 'ma10': 102.4, 'ma20': 98.84, 'ma50': 90.93, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 50.71, 'breakout': {'score': 0.0, 'donchian20_prev': 106.34, 'donchian55_prev': 106.34, 'atr14': 3.456, 'vol_ratio_3_20': 0.7043, 'breakout_strength_atr': -1.4815, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.41, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.98, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 70.43}",0.0,0.25,101.22,136548278272,857772805.0170001,2026-01-02T00:00:00Z,53.61445783132529,3.414344991108478,0.7043053586586178,4.81474515704345
CFG,"Citizens Financial Group, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 59.15, 'ma10': 59.26, 'ma20': 58.3, 'ma50': 54.51, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 17.7, 'breakout': {'score': 0.0, 'donchian20_prev': 60.0999, 'donchian55_prev': 60.0999, 'atr14': 0.8536, 'vol_ratio_3_20': 0.7881, 'breakout_strength_atr': -0.8317, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.44, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.55, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 47.48}",0.0,0.25,59.39,26903013376,277675977.69850004,2026-01-02T00:00:00Z,59.154929577464756,1.4372188680152975,0.7881229574448653,1.1811999687187458
