ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
CFG,CFG,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.51, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.72, 'rsi14': 88.5, 'above_ma10_ma20_ma50': True, 'ma10': 55.45, 'ma20': 53.59, 'ma50': 52.27, 'realized_vol_5d_ann_pct': 32.17}",58.459999084472656,,262711835.12910843,2025-12-10T00:00:00Z
HST,HST,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.19, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.21, 'rsi14': 62.85, 'above_ma10_ma20_ma50': True, 'ma10': 17.49, 'ma20': 17.45, 'ma50': 16.94, 'realized_vol_5d_ann_pct': 33.61}",17.829999923706055,,123546869.44861412,2025-12-10T00:00:00Z
PTGX,PTGX,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.01, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.43, 'rsi14': 63.99, 'above_ma10_ma20_ma50': True, 'ma10': 88.36, 'ma20': 86.89, 'ma50': 79.74, 'realized_vol_5d_ann_pct': 31.6}",91.37999725341797,,85163587.67349243,2025-12-10T00:00:00Z
ORA,ORA,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.26, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 60.73, 'above_ma10_ma20_ma50': True, 'ma10': 111.83, 'ma20': 110.51, 'ma50': 108.6, 'realized_vol_5d_ann_pct': 22.21}",113.11000061035156,,60202250.17196655,2025-12-10T00:00:00Z
TEL,TEL,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.61, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 61.15, 'above_ma10_ma20_ma50': True, 'ma10': 231.91, 'ma20': 230.68, 'ma50': 231.41, 'realized_vol_5d_ann_pct': 21.28}",244.1300048828125,,507816292.1209717,2025-12-10T00:00:00Z
COMP,COMP,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.35, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 69.13, 'above_ma10_ma20_ma50': True, 'ma10': 10.51, 'ma20': 10.09, 'ma50': 8.7, 'realized_vol_5d_ann_pct': 40.29}",10.550000190734863,,130907357.66521454,2025-12-10T00:00:00Z
CRH,CRH,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.54, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.45, 'rsi14': 74.42, 'above_ma10_ma20_ma50': True, 'ma10': 121.52, 'ma20': 116.25, 'ma50': 117.1, 'realized_vol_5d_ann_pct': 50.72}",125.13999938964844,,712856037.6258087,2025-12-10T00:00:00Z
PEP,PEP,Unknown,Unknown,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 6.53, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 57.52, 'above_ma10_ma20_ma50': True, 'ma10': 147.48, 'ma20': 146.89, 'ma50': 146.89, 'realized_vol_5d_ann_pct': 30.6}",149.6999969482422,,1124989549.5171356,2025-12-10T00:00:00Z
CVCO,CVCO,Unknown,Unknown,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 67.34, 'above_ma10_ma20_ma50': True, 'ma10': 584.55, 'ma20': 571.54, 'ma50': 557.03, 'realized_vol_5d_ann_pct': 47.8}",597.3900146484375,,80699816.99829102,2025-12-10T00:00:00Z
CVS,CVS,Unknown,Unknown,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 7.26, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 57.26, 'above_ma10_ma20_ma50': True, 'ma10': 77.81, 'ma20': 77.94, 'ma50': 78.79, 'realized_vol_5d_ann_pct': 24.31}",78.97000122070312,,607544004.0772629,2025-12-10T00:00:00Z
