ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
RWT,"Redwood Trust, Inc.",NYSE,Real Estate,9.85,"{'dist_to_52w_high_pct': 2.06, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 59.35, 'ma10': 63.08, 'ma20': 62.17, 'ma50': 58.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.73, 'breakout': {'score': 6.0, 'donchian20_prev': 66.86, 'donchian55_prev': 66.86, 'atr14': 2.9861, 'vol_ratio_3_20': 1.5443, 'breakout_strength_atr': 0.1741, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.43, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 3.02, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",6.0,-0.75,67.37999725341797,726235840,613428549.2105503,2026-02-10T00:00:00Z
RXO,"RXO, Inc.",NYSE,Industrials,9.85,"{'dist_to_52w_high_pct': 2.06, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.54, 'rsi14': 59.35, 'ma10': 63.08, 'ma20': 62.17, 'ma50': 58.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.73, 'breakout': {'score': 6.0, 'donchian20_prev': 66.86, 'donchian55_prev': 66.86, 'atr14': 2.9861, 'vol_ratio_3_20': 1.5443, 'breakout_strength_atr': 0.1741, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.43, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 3.02, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",6.0,-0.75,67.37999725341797,2690582272,613428549.2105503,2026-02-10T00:00:00Z
CIFR,Cipher Mining Inc.,NASDAQ,Financial Services,8.85,"{'dist_to_52w_high_pct': 0.1, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 3.24, 'rsi14': 75.62, 'ma10': 267.38, 'ma20': 252.89, 'ma50': 235.76, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 101.21, 'breakout': {'score': 6.0, 'donchian20_prev': 297.01, 'donchian55_prev': 297.01, 'atr14': 20.5807, 'vol_ratio_3_20': 3.2366, 'breakout_strength_atr': 0.0821, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 6.89, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.16, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,298.70001220703125,6756074496,1078473341.910791,2026-02-10T00:00:00Z
NSP,"Insperity, Inc.",NYSE,Industrials,8.85,"{'dist_to_52w_high_pct': 0.37, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 59.61, 'ma10': 273.77, 'ma20': 274.53, 'ma50': 258.08, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.75, 'breakout': {'score': 6.0, 'donchian20_prev': 281.36, 'donchian55_prev': 281.36, 'atr14': 6.1275, 'vol_ratio_3_20': 0.8644, 'breakout_strength_atr': 0.5402, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.15, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.66, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,284.6700134277344,1269121792,793337687.6469238,2026-02-10T00:00:00Z
CINF,Cincinnati Financial Corporation,NASDAQ,Financial Services,8.85,"{'dist_to_52w_high_pct': 0.1, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 3.24, 'rsi14': 75.62, 'ma10': 267.38, 'ma20': 252.89, 'ma50': 235.76, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 101.21, 'breakout': {'score': 6.0, 'donchian20_prev': 297.01, 'donchian55_prev': 297.01, 'atr14': 20.5807, 'vol_ratio_3_20': 3.2366, 'breakout_strength_atr': 0.0821, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 6.89, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.16, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,298.70001220703125,25503428608,1078473341.910791,2026-02-10T00:00:00Z
WTTR,"Select Water Solutions, Inc.",NYSE,Energy,8.65,"{'dist_to_52w_high_pct': 0.69, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 66.62, 'ma10': 634.16, 'ma20': 612.72, 'ma50': 555.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.85, 'breakout': {'score': 4.0, 'donchian20_prev': 658.18, 'donchian55_prev': 658.18, 'atr14': 16.0636, 'vol_ratio_3_20': 0.7283, 'breakout_strength_atr': 0.1083, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.43, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.25, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,659.9199829101562,1542503040,292225330.6573822,2026-02-10T00:00:00Z
SMA,"SmartStop Self Storage REIT, Inc.",NYSE,Real Estate,8.65,"{'dist_to_52w_high_pct': 3.36, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 61.65, 'ma10': 130.66, 'ma20': 129.64, 'ma50': 125.98, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 38.24, 'breakout': {'score': 4.0, 'donchian20_prev': 136.42, 'donchian55_prev': 136.42, 'atr14': 4.5221, 'vol_ratio_3_20': 0.839, 'breakout_strength_atr': 0.2012, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.6, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,137.3300018310547,1804035328,247152649.9828331,2026-02-10T00:00:00Z
WTS,"Watts Water Technologies, Inc.",NYSE,Industrials,8.65,"{'dist_to_52w_high_pct': 0.69, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 66.62, 'ma10': 634.16, 'ma20': 612.72, 'ma50': 555.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.85, 'breakout': {'score': 4.0, 'donchian20_prev': 658.18, 'donchian55_prev': 658.18, 'atr14': 16.0636, 'vol_ratio_3_20': 0.7283, 'breakout_strength_atr': 0.1083, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.43, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.25, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,659.9199829101562,10506836992,292225330.6573822,2026-02-10T00:00:00Z
SM,SM Energy Company,NYSE,Energy,8.65,"{'dist_to_52w_high_pct': 3.36, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 61.65, 'ma10': 130.66, 'ma20': 129.64, 'ma50': 125.98, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 38.24, 'breakout': {'score': 4.0, 'donchian20_prev': 136.42, 'donchian55_prev': 136.42, 'atr14': 4.5221, 'vol_ratio_3_20': 0.839, 'breakout_strength_atr': 0.2012, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.6, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,137.3300018310547,5034403328,247152649.9828331,2026-02-10T00:00:00Z
QCRH,"QCR Holdings, Inc.",NGM,Financial Services,8.65,"{'dist_to_52w_high_pct': 2.77, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 56.86, 'ma10': 100.01, 'ma20': 97.94, 'ma50': 89.13, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 82.87, 'breakout': {'score': 4.0, 'donchian20_prev': 107.84, 'donchian55_prev': 107.84, 'atr14': 5.7988, 'vol_ratio_3_20': 1.1408, 'breakout_strength_atr': 0.2518, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 5.31, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.78, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,109.30000305175781,1556228352,252748952.97307205,2026-02-10T00:00:00Z
