ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
ZETA,Zeta Global Holdings Corp.,NYSE,Technology,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 21.8, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.71, 'rsi14': 60.0, 'above_ma10_ma20_ma50': True, 'ma10': 18.91, 'ma20': 18.81, 'ma50': 18.51, 'realized_vol_5d_ann_pct': 60.19}",20.799999237060547,6000358912,98733639.37340736,2025-12-30T00:00:00Z
VSCO,Victoria's Secret & Co.,NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.83, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.53, 'rsi14': 58.34, 'above_ma10_ma20_ma50': True, 'ma10': 54.68, 'ma20': 51.94, 'ma50': 42.1, 'realized_vol_5d_ann_pct': 39.65}",54.77000045776367,5289722368,163567592.50806808,2025-12-30T00:00:00Z
C,Citigroup Inc.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.58, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 69.93, 'above_ma10_ma20_ma50': True, 'ma10': 116.52, 'ma20': 112.88, 'ma50': 105.28, 'realized_vol_5d_ann_pct': 24.47}",117.20999908447266,223337742336,1628286113.3036804,2025-12-30T00:00:00Z
MU,"Micron Technology, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.07, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 66.15, 'above_ma10_ma20_ma50': True, 'ma10': 268.38, 'ma20': 256.07, 'ma50': 238.43, 'realized_vol_5d_ann_pct': 35.2}",292.6300048828125,388401987584,6938145558.388138,2025-12-30T00:00:00Z
JBL,Jabil Inc.,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.35, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.45, 'rsi14': 53.05, 'above_ma10_ma20_ma50': True, 'ma10': 227.45, 'ma20': 225.04, 'ma50': 215.12, 'realized_vol_5d_ann_pct': 22.49}",231.57000732421875,24161263616,310271801.76322937,2025-12-30T00:00:00Z
EA,Electronic Arts Inc.,NASDAQ,Communication Services,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.24, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.47, 'rsi14': 57.38, 'above_ma10_ma20_ma50': True, 'ma10': 204.19, 'ma20': 203.91, 'ma50': 202.16, 'realized_vol_5d_ann_pct': 3.26}",204.35000610351562,51046662144,379977331.3145447,2025-12-30T00:00:00Z
LHX,"L3Harris Technologies, Inc.",NYSE,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.11, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.44, 'rsi14': 68.51, 'above_ma10_ma20_ma50': True, 'ma10': 291.1, 'ma20': 286.6, 'ma50': 287.18, 'realized_vol_5d_ann_pct': 8.62}",295.4700012207031,62820818944,277716222.17025757,2025-12-30T00:00:00Z
KRYS,"Krystal Biotech, Inc.",NASDAQ,Healthcare,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 6.78, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.6, 'rsi14': 61.87, 'above_ma10_ma20_ma50': True, 'ma10': 245.65, 'ma20': 239.4, 'ma50': 216.27, 'realized_vol_5d_ann_pct': 23.21}",247.8800048828125,7580241920,74638492.51602173,2025-12-30T00:00:00Z
JCI,Johnson Controls International plc,NYSE,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.29, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.44, 'rsi14': 63.64, 'above_ma10_ma20_ma50': True, 'ma10': 119.97, 'ma20': 117.69, 'ma50': 116.37, 'realized_vol_5d_ann_pct': 10.19}",120.94000244140625,72538628096,622225836.0150146,2025-12-30T00:00:00Z
IQV,IQVIA Holdings Inc.,NYSE,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.82, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.35, 'rsi14': 69.16, 'above_ma10_ma20_ma50': True, 'ma10': 224.36, 'ma20': 224.18, 'ma50': 221.1, 'realized_vol_5d_ann_pct': 2.07}",227.69000244140625,41282424832,306125313.6781311,2025-12-30T00:00:00Z
HUT,Hut 8 Corp.,NASDAQ,Financial Services,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 19.22, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.51, 'rsi14': 51.71, 'above_ma10_ma20_ma50': True, 'ma10': 46.01, 'ma20': 44.02, 'ma50': 43.83, 'realized_vol_5d_ann_pct': 66.47}",46.279998779296875,6486519296,325781968.09251785,2025-12-30T00:00:00Z
HAS,"Hasbro, Inc.",NASDAQ,Consumer Cyclical,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.91, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 62.25, 'above_ma10_ma20_ma50': True, 'ma10': 81.84, 'ma20': 81.76, 'ma50': 79.4, 'realized_vol_5d_ann_pct': 8.62}",82.66999816894531,12170027008,122691565.3553772,2025-12-30T00:00:00Z
FCX,Freeport-McMoRan Inc.,NYSE,Basic Materials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.39, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.88, 'rsi14': 79.17, 'above_ma10_ma20_ma50': True, 'ma10': 50.28, 'ma20': 47.97, 'ma50': 43.76, 'realized_vol_5d_ann_pct': 34.6}",51.40999984741211,81173159936,729597658.6497498,2025-12-30T00:00:00Z
EW,Edwards Lifesciences Corporation,NYSE,Healthcare,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.92, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.46, 'rsi14': 67.46, 'above_ma10_ma20_ma50': True, 'ma10': 85.97, 'ma20': 85.13, 'ma50': 83.85, 'realized_vol_5d_ann_pct': 8.89}",86.19999694824219,49979822080,253631051.93630219,2025-12-30T00:00:00Z
ENS,EnerSys,NYSE,Industrials,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.41, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.54, 'rsi14': 51.96, 'above_ma10_ma20_ma50': True, 'ma10': 147.22, 'ma20': 147.41, 'ma50': 137.74, 'realized_vol_5d_ann_pct': 17.36}",148.33999633789062,5930639872,66262129.44923401,2025-12-30T00:00:00Z
EBAY,eBay Inc.,NASDAQ,Consumer Cyclical,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 13.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 60.22, 'above_ma10_ma20_ma50': True, 'ma10': 84.54, 'ma20': 83.88, 'ma50': 85.5, 'realized_vol_5d_ann_pct': 21.88}",87.0999984741211,41545871360,355011952.2842407,2025-12-30T00:00:00Z
DOW,Dow Inc.,NYSE,Basic Materials,6.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 41.36, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 54.0, 'above_ma10_ma20_ma50': True, 'ma10': 23.17, 'ma20': 23.39, 'ma50': 23.14, 'realized_vol_5d_ann_pct': 20.87}",23.510000228881836,18714505216,258919871.35695457,2025-12-30T00:00:00Z
DX,"Dynex Capital, Inc.",NYSE,Real Estate,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 61.0, 'above_ma10_ma20_ma50': True, 'ma10': 13.83, 'ma20': 13.8, 'ma50': 13.62, 'realized_vol_5d_ann_pct': 11.85}",13.920000076293945,2052567936,56048401.96469307,2025-12-30T00:00:00Z
LRCX,Lam Research Corporation,NASDAQ,Technology,6.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.35, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.56, 'rsi14': 57.7, 'above_ma10_ma20_ma50': True, 'ma10': 171.07, 'ma20': 166.74, 'ma50': 158.76, 'realized_vol_5d_ann_pct': 16.87}",173.77999877929688,275359006720,1726485678.0821228,2025-12-30T00:00:00Z
