ticker,stage,reason
NVTS,filters,"$ADV20 $71,020,401 < $75,000,000"
INR,filters,"$ADV20 $71,020,401 < $75,000,000"
MRCY,filters,"$ADV20 $71,020,401 < $75,000,000"
NATR,filters,"$ADV20 $71,020,401 < $75,000,000"
WAY,filters,"$ADV20 $71,020,401 < $75,000,000"
CLNE,filters,"$ADV20 $71,020,401 < $75,000,000"
IP,filters,"$ADV20 $71,020,401 < $75,000,000"
CVBF,filters,"$ADV20 $71,020,401 < $75,000,000"
ENSG,scoring,tech_score_below_min_6.5
GH,filters,"Price $3.92 < $5.00; $ADV20 $7,158,012 < $75,000,000; 5d return 52.5% > 15.0% (avoiding chased names)"
ANGO,filters,"$ADV20 $24,204,220 < $75,000,000"
STBA,filters,"Price $3.92 < $5.00; $ADV20 $7,158,012 < $75,000,000; 5d return 52.5% > 15.0% (avoiding chased names)"
SDGR,filters,"Price $3.92 < $5.00; $ADV20 $7,158,012 < $75,000,000; 5d return 52.5% > 15.0% (avoiding chased names)"
ATOM,filters,"$ADV20 $24,204,220 < $75,000,000"
EVCM,filters,"Price $3.92 < $5.00; $ADV20 $7,158,012 < $75,000,000; 5d return 52.5% > 15.0% (avoiding chased names)"
ANGI,filters,"$ADV20 $5,109,400 < $75,000,000"
STNG,filters,"$ADV20 $5,109,400 < $75,000,000"
TRS,filters,"$ADV20 $12,007,859 < $75,000,000"
SR,filters,"$ADV20 $12,007,859 < $75,000,000"
VRDN,filters,"$ADV20 $35,082,368 < $75,000,000"
APPN,filters,"$ADV20 $35,082,368 < $75,000,000"
MD,filters,"Price $1.71 < $5.00; $ADV20 $9,703,434 < $75,000,000"
BLND,filters,"Price $1.71 < $5.00; $ADV20 $9,703,434 < $75,000,000"
CCS,filters,"$ADV20 $21,490,777 < $75,000,000"
ZTS,filters,"$ADV20 $21,490,777 < $75,000,000"
ADUS,filters,"$ADV20 $25,790,535 < $75,000,000"
PRTH,filters,"$ADV20 $25,790,535 < $75,000,000"
HBNC,filters,"$ADV20 $25,790,535 < $75,000,000"
TRIP,filters,"$ADV20 $25,790,535 < $75,000,000"
RAMP,filters,"$ADV20 $6,561,834 < $75,000,000"
ABUS,filters,"$ADV20 $17,586,598 < $75,000,000"
GE,filters,"Price $3.98 < $5.00; $ADV20 $8,659,432 < $75,000,000"
