ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
AX,"Axos Financial, Inc.",NYSE,Financial Services,10.0,"{'dist_to_52w_high_pct': 1.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.84, 'rsi14': 57.46, 'ma10': 187.84, 'ma20': 187.43, 'ma50': 182.21, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.73, 'breakout': {'score': 2.0, 'donchian20_prev': 194.28, 'donchian55_prev': 194.28, 'atr14': 4.0393, 'vol_ratio_3_20': 1.841, 'breakout_strength_atr': -0.3466, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.93, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,192.8800048828125,5569204736,125304466.21401672,2026-02-05T00:00:00Z
PFSI,"PennyMac Financial Services, Inc.",NYSE,Financial Services,10.0,"{'dist_to_52w_high_pct': 4.33, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.5, 'rsi14': 55.1, 'ma10': 26.21, 'ma20': 25.9, 'ma50': 25.6, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 43.14, 'breakout': {'score': 2.0, 'donchian20_prev': 26.98, 'donchian55_prev': 26.98, 'atr14': 0.6586, 'vol_ratio_3_20': 1.5008, 'breakout_strength_atr': -0.744, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.49, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.6, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,26.489999771118164,5077022208,1426240010.0165076,2026-02-05T00:00:00Z
PGC,Peapack-Gladstone Financial Corporation,NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 4.33, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.5, 'rsi14': 55.1, 'ma10': 26.21, 'ma20': 25.9, 'ma50': 25.6, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 43.14, 'breakout': {'score': 2.0, 'donchian20_prev': 26.98, 'donchian55_prev': 26.98, 'atr14': 0.6586, 'vol_ratio_3_20': 1.5008, 'breakout_strength_atr': -0.744, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.49, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.6, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,26.489999771118164,605927232,1426240010.0165076,2026-02-05T00:00:00Z
FUL,H.B. Fuller Company,NYSE,Basic Materials,9.45,"{'dist_to_52w_high_pct': 1.55, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 2.01, 'rsi14': 65.62, 'ma10': 54.96, 'ma20': 54.9, 'ma50': 54.67, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 72.38, 'breakout': {'score': 2.0, 'donchian20_prev': 61.15, 'donchian55_prev': 61.15, 'atr14': 1.7564, 'vol_ratio_3_20': 2.0059, 'breakout_strength_atr': -0.5409, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.92, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 4.6, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': []}",2.0,-0.75,60.20000076293945,3551447552,217925063.3892168,2026-02-05T00:00:00Z
IESC,"IES Holdings, Inc.",NGM,Industrials,8.85,"{'dist_to_52w_high_pct': 16.37, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.66, 'rsi14': 69.34, 'ma10': 329.56, 'ma20': 322.91, 'ma50': 333.29, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 82.96, 'breakout': {'score': 6.0, 'donchian20_prev': 339.99, 'donchian55_prev': 367.45, 'atr14': 16.3736, 'vol_ratio_3_20': 1.6602, 'breakout_strength_atr': 0.309, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.75, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.9, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,345.04998779296875,8149555712,89584407.18066101,2026-02-05T00:00:00Z
SJM,The J. M. Smucker Company,NYSE,Consumer Defensive,8.85,"{'dist_to_52w_high_pct': 6.33, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 2.54, 'rsi14': 64.16, 'ma10': 362.02, 'ma20': 358.42, 'ma50': 352.33, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 144.95, 'breakout': {'score': 6.0, 'donchian20_prev': 398.59, 'donchian55_prev': 398.59, 'atr14': 32.1285, 'vol_ratio_3_20': 2.5388, 'breakout_strength_atr': 0.3642, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 7.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.56, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,410.2900085449219,11659555840,121833490.43651429,2026-02-05T00:00:00Z
SKIN,The Beauty Health Company,NCM,Consumer Defensive,8.85,"{'dist_to_52w_high_pct': 6.33, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 2.54, 'rsi14': 64.16, 'ma10': 362.02, 'ma20': 358.42, 'ma50': 352.33, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 144.95, 'breakout': {'score': 6.0, 'donchian20_prev': 398.59, 'donchian55_prev': 398.59, 'atr14': 32.1285, 'vol_ratio_3_20': 2.5388, 'breakout_strength_atr': 0.3642, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 7.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.56, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,410.2900085449219,164478944,121833490.43651429,2026-02-05T00:00:00Z
CPF,Central Pacific Financial Corp.,NYSE,Financial Services,8.85,"{'dist_to_52w_high_pct': 7.45, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.85, 'rsi14': 51.5, 'ma10': 314.95, 'ma20': 320.11, 'ma50': 311.49, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 103.32, 'breakout': {'score': 6.0, 'donchian20_prev': 334.7, 'donchian55_prev': 334.7, 'atr14': 12.99, 'vol_ratio_3_20': 1.8479, 'breakout_strength_atr': 0.0231, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.88, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.01, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,335.0,922694272,207360513.95559692,2026-02-05T00:00:00Z
IE,Ivanhoe Electric Inc.,ASE,Basic Materials,8.85,"{'dist_to_52w_high_pct': 16.37, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.66, 'rsi14': 69.34, 'ma10': 329.56, 'ma20': 322.91, 'ma50': 333.29, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 82.96, 'breakout': {'score': 6.0, 'donchian20_prev': 339.99, 'donchian55_prev': 367.45, 'atr14': 16.3736, 'vol_ratio_3_20': 1.6602, 'breakout_strength_atr': 0.309, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 4.75, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.9, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,345.04998779296875,2383452416,89584407.18066101,2026-02-05T00:00:00Z
PNBK,"Patriot National Bancorp, Inc.",NGM,Financial Services,8.65,"{'dist_to_52w_high_pct': 2.51, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.38, 'rsi14': 65.64, 'ma10': 178.29, 'ma20': 172.93, 'ma50': 162.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.84, 'breakout': {'score': 4.0, 'donchian20_prev': 181.77, 'donchian55_prev': 181.77, 'atr14': 4.2364, 'vol_ratio_3_20': 1.3804, 'breakout_strength_atr': 0.0543, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.33, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.99, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,182.0,160987424,1000373940.6902649,2026-02-05T00:00:00Z
