ticker,stage,reason
A,scoring,tech_score_below_min_6.5
AAMI,scoring,tech_score_below_min_6.5
AAOI,scoring,tech_score_below_min_6.5
AAP,scoring,tech_score_below_min_6.5
AAPL,scoring,tech_score_below_min_6.5
AARD,scoring,tech_score_below_min_6.5
AAT,scoring,tech_score_below_min_6.5
ABAT,scoring,tech_score_below_min_6.5
ABCB,filters,"Price $4.90 < $5.00; $ADV20 $6,563,258 < $75,000,000"
ABEO,filters,"Price $4.90 < $5.00; $ADV20 $6,563,258 < $75,000,000"
ABG,filters,"Price $4.90 < $5.00; $ADV20 $6,563,258 < $75,000,000"
ABL,filters,"Price $4.90 < $5.00; $ADV20 $6,563,258 < $75,000,000"
ABM,filters,"$ADV20 $46,299,888 < $75,000,000"
ABNB,filters,"$ADV20 $46,299,888 < $75,000,000"
ABR,scoring,tech_score_below_min_6.5
ABSI,filters,"$ADV20 $30,900,148 < $75,000,000"
ABT,filters,"$ADV20 $30,900,148 < $75,000,000"
ABTC,filters,"$ADV20 $30,900,148 < $75,000,000"
ABUS,filters,"$ADV20 $30,900,148 < $75,000,000"
ACA,filters,"$ADV20 $30,900,148 < $75,000,000"
ACAD,filters,"Price $1.14 < $5.00; $ADV20 $18,413,710 < $75,000,000"
ACCO,filters,"$ADV20 $23,818,604 < $75,000,000"
ACDC,filters,"Price $2.53 < $5.00; $ADV20 $11,907,954 < $75,000,000"
ACEL,filters,"Price $2.53 < $5.00; $ADV20 $11,907,954 < $75,000,000"
ACGL,scoring,tech_score_below_min_6.5
ACHR,scoring,tech_score_below_min_6.5
ACIC,filters,"$ADV20 $4,081,995 < $75,000,000"
ACIW,scoring,tech_score_below_min_6.5
ACLS,filters,"$ADV20 $2,380,567 < $75,000,000"
ACLX,filters,"$ADV20 $2,380,567 < $75,000,000"
ACMR,filters,"$ADV20 $2,380,567 < $75,000,000"
ACN,filters,"$ADV20 $33,968,757 < $75,000,000"
ACNB,filters,"$ADV20 $55,897,839 < $75,000,000"
ACNT,scoring,tech_score_below_min_6.5
ACR,scoring,tech_score_below_min_6.5
ACRE,filters,"$ADV20 $474,689 < $75,000,000"
ACRS,filters,"$ADV20 $474,689 < $75,000,000"
ACT,filters,"$ADV20 $474,689 < $75,000,000"
ACTG,filters,"$ADV20 $474,689 < $75,000,000"
ACTU,filters,"$ADV20 $474,689 < $75,000,000"
ACU,filters,"$ADV20 $1,593,069 < $75,000,000"
ACVA,filters,"Price $3.99 < $5.00; $ADV20 $791,939 < $75,000,000"
ADAM,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADBE,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADCT,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADEA,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADI,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADM,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADMA,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADNT,filters,"Price $3.91 < $5.00; $ADV20 $2,570,792 < $75,000,000"
ADP,filters,"$ADV20 $30,114,595 < $75,000,000; 5d return 19.8% > 15.0% (avoiding chased names)"
ADPT,filters,"$ADV20 $11,239,372 < $75,000,000"
ADSK,scoring,tech_score_below_min_6.5
ADTN,filters,"$ADV20 $11,239,372 < $75,000,000"
ADUS,filters,"$ADV20 $11,239,372 < $75,000,000"
ADV,filters,"$ADV20 $11,239,372 < $75,000,000"
AEBI,filters,"$ADV20 $11,239,372 < $75,000,000"
AEE,filters,"$ADV20 $2,688,250 < $75,000,000"
AEHR,scoring,tech_score_below_min_6.5
AEIS,scoring,tech_score_below_min_6.5
AEO,scoring,tech_score_below_min_6.5
AEP,scoring,tech_score_below_min_6.5
AES,scoring,tech_score_below_min_6.5
AESI,scoring,tech_score_below_min_6.5
AEVA,filters,"$ADV20 $27,376,497 < $75,000,000"
AEYE,filters,"$ADV20 $27,376,497 < $75,000,000"
AFCG,filters,"$ADV20 $1,191,127 < $75,000,000"
AFL,filters,"$ADV20 $1,191,127 < $75,000,000"
AFRI,filters,"$ADV20 $26,009,996 < $75,000,000"
AGIO,filters,"$ADV20 $26,009,996 < $75,000,000"
AGL,filters,"$ADV20 $26,009,996 < $75,000,000"
AGM,filters,"$ADV20 $177,038 < $75,000,000"
AGX,scoring,tech_score_below_min_6.5
AGYS,filters,"$ADV20 $5,055,679 < $75,000,000"
AHCO,filters,"$ADV20 $5,055,679 < $75,000,000"
AHH,filters,"$ADV20 $5,055,679 < $75,000,000"
AHL,filters,"$ADV20 $39,484,455 < $75,000,000"
AHR,filters,"$ADV20 $8,406,651 < $75,000,000"
AI,scoring,tech_score_below_min_6.5
AIG,scoring,tech_score_below_min_6.5
AII,scoring,tech_score_below_min_6.5
AIN,scoring,tech_score_below_min_6.5
AIOT,scoring,tech_score_below_min_6.5
AIP,scoring,tech_score_below_min_6.5
AIR,filters,"$ADV20 $16,175,995 < $75,000,000"
AIRJ,filters,"$ADV20 $7,165,691 < $75,000,000"
AIRO,filters,"$ADV20 $7,165,691 < $75,000,000"
AIRS,filters,"$ADV20 $7,165,691 < $75,000,000"
AISP,filters,"Price $1.93 < $5.00; $ADV20 $4,950,333 < $75,000,000"
AIV,filters,"Price $1.93 < $5.00; $ADV20 $4,950,333 < $75,000,000"
AIZ,filters,"$ADV20 $54,640,885 < $75,000,000"
AJG,filters,"$ADV20 $8,236,668 < $75,000,000"
AKAM,filters,"Price $2.46 < $5.00; $ADV20 $4,014,298 < $75,000,000"
AKBA,scoring,tech_score_below_min_6.5
AKR,scoring,tech_score_below_min_6.5
ALAB,scoring,tech_score_below_min_6.5
ALB,scoring,tech_score_below_min_6.5
ALCO,scoring,tech_score_below_min_6.5
ALDX,filters,"$ADV20 $28,953,660 < $75,000,000"
ALEC,scoring,tech_score_below_min_6.5
ALEX,scoring,tech_score_below_min_6.5
ALG,scoring,tech_score_below_min_6.5
ALGN,filters,"$ADV20 $3,831,457 < $75,000,000"
ALGT,filters,"Price $1.82 < $5.00; $ADV20 $1,822,952 < $75,000,000"
ALH,filters,"Price $1.82 < $5.00; $ADV20 $1,822,952 < $75,000,000"
ALHC,filters,"$ADV20 $57,846,478 < $75,000,000"
ALIT,filters,"$ADV20 $20,622,150 < $75,000,000"
ALKS,filters,"Price $1.55 < $5.00; $ADV20 $17,663,450 < $75,000,000"
ALKT,filters,"Price $1.55 < $5.00; $ADV20 $17,663,450 < $75,000,000"
ALL,filters,"Price $1.55 < $5.00; $ADV20 $17,663,450 < $75,000,000"
ALLE,filters,"Price $1.55 < $5.00; $ADV20 $17,663,450 < $75,000,000"
ALLO,filters,"$ADV20 $72,471,523 < $75,000,000"
ALMS,filters,"$ADV20 $72,471,523 < $75,000,000"
ALMU,filters,"$ADV20 $38,376,560 < $75,000,000"
ALNT,scoring,tech_score_below_min_6.5
ALRM,filters,"$ADV20 $8,235,834 < $75,000,000"
ALRS,filters,"$ADV20 $8,235,834 < $75,000,000"
ALT,filters,"Price $4.92 < $5.00; $ADV20 $27,135,136 < $75,000,000"
ALTG,filters,"$ADV20 $18,198,733 < $75,000,000"
ALTI,filters,"$ADV20 $18,198,733 < $75,000,000"
ALX,filters,"$ADV20 $1,478,414 < $75,000,000"
AMAL,filters,"Price $4.58 < $5.00; $ADV20 $700,651 < $75,000,000"
AMAT,scoring,tech_score_below_min_6.5
AMBA,scoring,tech_score_below_min_6.5
AMBP,filters,"Price $4.81 < $5.00; $ADV20 $4,725,683 < $75,000,000"
AMBQ,filters,"Price $4.81 < $5.00; $ADV20 $4,725,683 < $75,000,000"
AMC,filters,"$ADV20 $2,816,664 < $75,000,000"
AMCR,filters,"$ADV20 $2,816,664 < $75,000,000"
AMCX,filters,"$ADV20 $2,816,664 < $75,000,000"
AMD,scoring,tech_score_below_min_6.5
AME,scoring,tech_score_below_min_6.5
AMGN,scoring,tech_score_below_min_6.5
AMP,scoring,tech_score_below_min_6.5
AMPH,filters,"$ADV20 $28,484,338 < $75,000,000"
AMPL,filters,"$ADV20 $9,034,533 < $75,000,000"
AMRX,filters,"$ADV20 $61,411,422 < $75,000,000"
AMSC,filters,"$ADV20 $61,411,422 < $75,000,000"
AMSF,filters,"$ADV20 $61,411,422 < $75,000,000"
AMT,filters,"$ADV20 $29,433,389 < $75,000,000"
AMTB,scoring,tech_score_below_min_6.5
AMWD,filters,"$ADV20 $6,419,405 < $75,000,000"
AMZN,filters,"$ADV20 $22,013,132 < $75,000,000"
ANAB,filters,"$ADV20 $22,013,132 < $75,000,000"
ANDE,filters,"$ADV20 $7,626,872 < $75,000,000"
ANET,scoring,tech_score_below_min_6.5
ANF,scoring,tech_score_below_min_6.5
ANGI,scoring,tech_score_below_min_6.5
ANGO,filters,"$ADV20 $10,942,249 < $75,000,000"
ANIK,filters,"$ADV20 $6,978,249 < $75,000,000"
ANIP,filters,"$ADV20 $6,978,249 < $75,000,000"
ANNX,filters,"$ADV20 $1,577,824 < $75,000,000"
AOMR,filters,"$ADV20 $1,577,824 < $75,000,000"
AON,filters,"$ADV20 $14,598,709 < $75,000,000"
AORT,filters,"$ADV20 $14,598,709 < $75,000,000"
AOS,filters,"$ADV20 $621,187 < $75,000,000"
AOSL,filters,"$ADV20 $13,334,057 < $75,000,000"
AOUT,scoring,tech_score_below_min_6.5
APA,scoring,tech_score_below_min_6.5
APAM,scoring,tech_score_below_min_6.5
APD,scoring,tech_score_below_min_6.5
APEI,scoring,tech_score_below_min_6.5
APGE,filters,"$ADV20 $9,192,475 < $75,000,000"
APLD,scoring,tech_score_below_min_6.5
APLE,filters,"$ADV20 $23,618,738 < $75,000,000"
APO,filters,"$ADV20 $30,845,074 < $75,000,000"
APOG,filters,"$ADV20 $30,845,074 < $75,000,000"
APP,filters,"$ADV20 $10,716,362 < $75,000,000"
APPN,scoring,tech_score_below_min_6.5
APPS,scoring,tech_score_below_min_6.5
APTV,scoring,tech_score_below_min_6.5
AQST,filters,"Price $4.24 < $5.00; $ADV20 $18,639,005 < $75,000,000"
ARAY,scoring,tech_score_below_min_6.5
ARCB,scoring,tech_score_below_min_6.5
ARCT,scoring,tech_score_below_min_6.5
ARDT,scoring,tech_score_below_min_6.5
ARDX,filters,"$ADV20 $3,738,571 < $75,000,000"
ARE,filters,"$ADV20 $3,738,571 < $75,000,000"
AREN,filters,"Price $0.60 < $5.00; $ADV20 $620,885 < $75,000,000"
ARES,scoring,tech_score_below_min_6.5
ARHS,scoring,tech_score_below_min_6.5
ARI,scoring,tech_score_below_min_6.5
ARKO,scoring,tech_score_below_min_6.5
ARL,scoring,tech_score_below_min_6.5
ARLO,filters,"$ADV20 $11,467,758 < $75,000,000"
AROC,filters,"$ADV20 $40,790 < $75,000,000"
AROW,filters,"$ADV20 $42,621,350 < $75,000,000"
ARQ,filters,"$ADV20 $42,621,350 < $75,000,000"
ARQT,filters,"$ADV20 $42,621,350 < $75,000,000"
ARR,filters,"$ADV20 $39,527,697 < $75,000,000"
ARRY,filters,"$ADV20 $74,616,477 < $75,000,000"
ARVN,filters,"$ADV20 $74,616,477 < $75,000,000"
ARWR,filters,"$ADV20 $74,616,477 < $75,000,000"
ASAN,filters,"$ADV20 $74,616,477 < $75,000,000"
ASB,filters,"$ADV20 $69,507,710 < $75,000,000"
ASC,filters,"$ADV20 $69,507,710 < $75,000,000"
ASGN,filters,"$ADV20 $69,507,710 < $75,000,000"
ASIC,filters,"$ADV20 $1,564,571 < $75,000,000"
ASIX,filters,"$ADV20 $5,559,736 < $75,000,000"
ASLE,filters,"$ADV20 $5,559,736 < $75,000,000"
ASO,filters,"$ADV20 $51,276,731 < $75,000,000"
ASPI,filters,"$ADV20 $51,276,731 < $75,000,000"
ASPN,filters,"$ADV20 $51,276,731 < $75,000,000"
ASTE,filters,"$ADV20 $9,030,183 < $75,000,000"
ASTH,filters,"$ADV20 $9,030,183 < $75,000,000"
ASTI,filters,"$ADV20 $9,030,183 < $75,000,000"
ASTS,filters,"$ADV20 $13,054,655 < $75,000,000"
ASUR,filters,"$ADV20 $24,746,409 < $75,000,000"
ATEC,scoring,tech_score_below_min_6.5
ATEN,scoring,tech_score_below_min_6.5
ATEX,scoring,tech_score_below_min_6.5
ATGE,filters,"$ADV20 $12,580,486 < $75,000,000"
ATKR,filters,"$ADV20 $12,580,486 < $75,000,000"
ATLC,filters,"$ADV20 $12,580,486 < $75,000,000"
ATLO,filters,"$ADV20 $4,126,974 < $75,000,000"
ATMU,filters,"$ADV20 $54,594,579 < $75,000,000"
ATNI,filters,"$ADV20 $822,426 < $75,000,000"
ATO,filters,"$ADV20 $1,169,061 < $75,000,000"
ATOM,filters,"$ADV20 $64,505,059 < $75,000,000"
ATRC,filters,"$ADV20 $64,505,059 < $75,000,000"
ATRO,filters,"$ADV20 $64,505,059 < $75,000,000"
ATXS,filters,"$ADV20 $64,505,059 < $75,000,000"
ATYR,filters,"$ADV20 $64,505,059 < $75,000,000"
AUB,filters,"Price $0.81 < $5.00; $ADV20 $2,095,329 < $75,000,000"
AUPH,filters,"$ADV20 $14,860,887 < $75,000,000"
AURA,filters,"$ADV20 $14,860,887 < $75,000,000"
AVA,filters,"$ADV20 $49,347,067 < $75,000,000"
AVAH,filters,"$ADV20 $10,177,691 < $75,000,000"
AVAV,filters,"$ADV20 $10,177,691 < $75,000,000"
AVB,filters,"$ADV20 $1,658,712 < $75,000,000"
AVBH,filters,"$ADV20 $1,658,712 < $75,000,000"
AVBP,filters,"$ADV20 $1,658,712 < $75,000,000"
AVD,filters,"$ADV20 $1,658,712 < $75,000,000"
AVDL,filters,"$ADV20 $1,658,712 < $75,000,000"
AVGO,scoring,tech_score_below_min_6.5
AVIR,filters,"$ADV20 $33,602,738 < $75,000,000"
AVNS,filters,"$ADV20 $33,602,738 < $75,000,000"
AVNT,filters,"$ADV20 $34,995,581 < $75,000,000"
AVNW,filters,"$ADV20 $14,568,098 < $75,000,000"
AVO,filters,"$ADV20 $34,995,581 < $75,000,000"
AVPT,filters,"$ADV20 $34,995,581 < $75,000,000"
AVR,filters,"$ADV20 $34,995,581 < $75,000,000"
AVXL,filters,"$ADV20 $14,568,098 < $75,000,000"
AVY,filters,"$ADV20 $34,995,581 < $75,000,000"
AWK,filters,"$ADV20 $12,669,940 < $75,000,000"
AWR,filters,"$ADV20 $12,669,940 < $75,000,000"
AXGN,scoring,tech_score_below_min_6.5
AXL,filters,"$ADV20 $38,044,738 < $75,000,000"
AXON,filters,"$ADV20 $55,733,978 < $75,000,000"
AXP,filters,"$ADV20 $55,733,978 < $75,000,000"
AXSM,filters,"$ADV20 $36,567,991 < $75,000,000"
AZO,scoring,tech_score_below_min_6.5
AZTA,scoring,tech_score_below_min_6.5
AZZ,scoring,tech_score_below_min_6.5
BA,scoring,tech_score_below_min_6.5
BABA,scoring,tech_score_below_min_6.5
BAC,scoring,tech_score_below_min_6.5
BALL,scoring,tech_score_below_min_6.5
BALY,scoring,tech_score_below_min_6.5
BANC,filters,"$ADV20 $3,100,369 < $75,000,000"
BAND,filters,"$ADV20 $3,100,369 < $75,000,000"
