ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
BOOT,"Boot Barn Holdings, Inc.",NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 67.87, 'above_ma10_ma20_ma50': True, 'ma10': 191.35, 'ma20': 185.18, 'ma50': 182.6, 'realized_vol_5d_ann_pct': 30.69}",198.1999969482422,5958346752,81923615.05439758,2025-12-04T00:00:00Z
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.63, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 67.06, 'above_ma10_ma20_ma50': True, 'ma10': 389.84, 'ma20': 384.38, 'ma50': 364.89, 'realized_vol_5d_ann_pct': 21.79}",403.8900146484375,46796378112,459573472.5695801,2025-12-04T00:00:00Z
CSX,CSX Corporation,NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.87, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 63.66, 'above_ma10_ma20_ma50': True, 'ma10': 34.99, 'ma20': 34.88, 'ma50': 35.38, 'realized_vol_5d_ann_pct': 24.11}",36.18000030517578,66414866432,468629300.88882446,2025-12-04T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.56, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 66.94, 'above_ma10_ma20_ma50': True, 'ma10': 4.2, 'ma20': 4.14, 'ma50': 3.74, 'realized_vol_5d_ann_pct': 33.77}",4.429999828338623,4697646592,152495437.11979032,2025-12-04T00:00:00Z
CYTK,"Cytokinetics, Incorporated",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.02, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.02, 'rsi14': 52.97, 'above_ma10_ma20_ma50': True, 'ma10': 66.07, 'ma20': 65.29, 'ma50': 61.22, 'realized_vol_5d_ann_pct': 46.87}",66.54000091552734,7750373888,124847602.57650375,2025-12-04T00:00:00Z
DAL,"Delta Air Lines, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.92, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.18, 'rsi14': 69.51, 'above_ma10_ma20_ma50': True, 'ma10': 62.97, 'ma20': 60.56, 'ma50': 59.38, 'realized_vol_5d_ann_pct': 26.79}",67.23999786376953,44976070656,463147031.1718941,2025-12-04T00:00:00Z
WMB,"The Williams Companies, Inc.",NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.88, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.11, 'rsi14': 68.15, 'above_ma10_ma20_ma50': True, 'ma10': 60.53, 'ma20': 60.15, 'ma50': 60.9, 'realized_vol_5d_ann_pct': 32.12}",63.65999984741211,73816571904,432257185.4363632,2025-12-04T00:00:00Z
PWR,"Quanta Services, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.98, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 69.06, 'above_ma10_ma20_ma50': True, 'ma10': 450.58, 'ma20': 445.52, 'ma50': 436.96, 'realized_vol_5d_ann_pct': 27.79}",464.8399963378906,66062811136,457444461.1694336,2025-12-04T00:00:00Z
FIX,"Comfort Systems USA, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.53, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 67.97, 'above_ma10_ma20_ma50': True, 'ma10': 947.12, 'ma20': 943.23, 'ma50': 899.28, 'realized_vol_5d_ann_pct': 52.29}",1004.6500244140625,37867409408,512926688.3023071,2025-12-04T00:00:00Z
C,Citigroup Inc.,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.85, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 69.43, 'above_ma10_ma20_ma50': True, 'ma10': 102.37, 'ma20': 101.39, 'ma50': 100.0, 'realized_vol_5d_ann_pct': 24.7}",107.79000091552734,213102346240,1161016056.2890244,2025-12-04T00:00:00Z
HII,"Huntington Ingalls Industries, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.28, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 53.58, 'above_ma10_ma20_ma50': True, 'ma10': 309.89, 'ma20': 311.49, 'ma50': 299.77, 'realized_vol_5d_ann_pct': 25.13}",315.8800048828125,16218091520,127776168.82736206,2025-12-04T00:00:00Z
EXE,Expand Energy Corporation,NASDAQ,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.24, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 59.08, 'above_ma10_ma20_ma50': True, 'ma10': 118.7, 'ma20': 117.48, 'ma50': 110.04, 'realized_vol_5d_ann_pct': 47.11}",122.08999633789062,24533860352,381205897.47184753,2025-12-04T00:00:00Z
IRON,"Disc Medicine, Inc.",NGM,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.42, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 67.44, 'above_ma10_ma20_ma50': True, 'ma10': 92.43, 'ma20': 89.9, 'ma50': 82.31, 'realized_vol_5d_ann_pct': 34.69}",93.79000091552734,2862028544,50129400.73894501,2025-12-04T00:00:00Z
ULTA,"Ulta Beauty, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 6.69, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.75, 'rsi14': 50.04, 'above_ma10_ma20_ma50': True, 'ma10': 529.58, 'ma20': 523.79, 'ma50': 531.51, 'realized_vol_5d_ann_pct': 21.48}",533.9500122070312,29916606464,327438809.3583679,2025-12-04T00:00:00Z
ASAN,"Asana, Inc.",NYSE,Technology,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 42.2, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 69.02, 'above_ma10_ma20_ma50': True, 'ma10': 12.88, 'ma20': 12.82, 'ma50': 13.57, 'realized_vol_5d_ann_pct': 63.58}",14.15999984741211,2835716096,61262888.9760828,2025-12-04T00:00:00Z
APH,Amphenol Corporation,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.4, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 56.61, 'above_ma10_ma20_ma50': True, 'ma10': 137.61, 'ma20': 137.65, 'ma50': 132.37, 'realized_vol_5d_ann_pct': 26.15}",139.4600067138672,181747761152,1125568302.348175,2025-12-04T00:00:00Z
