ticker,stage,reason
AAMI,filters,avg_vol_20d 187291 < 1000000
AAOI,filters,avg_vol_20d 187291 < 1000000
AAP,filters,avg_vol_20d 187291 < 1000000
AARD,filters,avg_vol_20d 187291 < 1000000
AAT,filters,avg_vol_20d 187291 < 1000000
ABAT,filters,avg_vol_20d 187291 < 1000000
ABCB,filters,rvol 0.73 < 1.8
ABEO,filters,rvol 0.73 < 1.8
ABG,filters,rvol 0.73 < 1.8
ABL,filters,avg_vol_20d 519088 < 1000000
ABM,filters,avg_vol_20d 519088 < 1000000
ABR,filters,avg_vol_20d 519088 < 1000000
ABSI,filters,avg_vol_20d 519088 < 1000000
ABTC,filters,rvol 0.93 < 1.8
ABUS,filters,rvol 0.93 < 1.8
ACA,filters,price 4.39 < 8.0
ACAD,filters,price 1.43 < 8.0
ACCO,filters,avg_vol_20d 211572 < 1000000
ACDC,filters,avg_vol_20d 211572 < 1000000
ACEL,filters,avg_vol_20d 211572 < 1000000
ACHR,filters,price 7.05 < 8.0
ACIC,filters,price 7.05 < 8.0
ACIW,filters,price 7.05 < 8.0
ACLS,filters,price 7.05 < 8.0
ACLX,filters,avg_vol_20d 565109 < 1000000
ACMR,filters,avg_vol_20d 694378 < 1000000
ACNB,filters,avg_vol_20d 30439 < 1000000
ACNT,filters,avg_vol_20d 30439 < 1000000
ACR,filters,avg_vol_20d 30439 < 1000000
ACRE,filters,rvol 0.65 < 1.8
ACRS,filters,avg_vol_20d 23077 < 1000000
ACT,filters,avg_vol_20d 23077 < 1000000
ACTG,filters,price 3.61 < 8.0
ACTU,filters,price 5.22 < 8.0
ACU,filters,price 4.07 < 8.0
ACVA,filters,price 4.07 < 8.0
ADAM,filters,price 7.62 < 8.0
ADCT,filters,price 7.62 < 8.0
ADEA,filters,avg_vol_20d 9502 < 1000000
ADMA,filters,rvol 0.87 < 1.8
ADNT,filters,avg_vol_20d 811322 < 1000000
ADPT,filters,rvol 1.20 < 1.8
ADTN,filters,adv20 41636661 < 75000000
ADUS,filters,adv20 10984434 < 75000000
ADV,filters,adv20 10984434 < 75000000
AEBI,filters,adv20 10984434 < 75000000
AEHR,filters,rvol 0.74 < 1.8
AEIS,filters,avg_vol_20d 202368 < 1000000
AEO,filters,rvol 0.77 < 1.8
AESI,filters,rvol 0.77 < 1.8
AEVA,filters,rvol 0.91 < 1.8
AEYE,filters,rvol 0.91 < 1.8
AFCG,filters,rvol 1.21 < 1.8
AFRI,filters,avg_vol_20d 127384 < 1000000
AGIO,filters,avg_vol_20d 127384 < 1000000
AGL,filters,avg_vol_20d 19884 < 1000000
AGM,filters,rvol 1.01 < 1.8
AGX,filters,avg_vol_20d 948409 < 1000000
AGYS,filters,avg_vol_20d 363123 < 1000000
AHCO,filters,avg_vol_20d 363123 < 1000000
AHH,filters,avg_vol_20d 113507 < 1000000
AHL,filters,avg_vol_20d 272116 < 1000000
AHR,filters,avg_vol_20d 272116 < 1000000
AI,filters,avg_vol_20d 272116 < 1000000
AII,filters,rvol 0.87 < 1.8
AIN,filters,avg_vol_20d 141068 < 1000000
AIOT,filters,avg_vol_20d 141068 < 1000000
AIP,filters,avg_vol_20d 141068 < 1000000
AIR,filters,price 5.12 < 8.0
AIRJ,filters,avg_vol_20d 302238 < 1000000
AIRO,filters,avg_vol_20d 302238 < 1000000
AIRS,filters,avg_vol_20d 799557 < 1000000
AISP,filters,price 3.25 < 8.0
AIV,filters,avg_vol_20d 799557 < 1000000
AKBA,filters,avg_vol_20d 319900 < 1000000
AKR,filters,avg_vol_20d 319900 < 1000000
ALAB,filters,price 1.38 < 8.0
ALB,filters,price 1.38 < 8.0
ALCO,filters,price 1.38 < 8.0
ALDX,filters,price 1.38 < 8.0
ALEC,filters,rvol 0.61 < 1.8
ALEX,filters,price 1.99 < 8.0
ALG,filters,rvol 0.96 < 1.8
ALGT,filters,rvol 0.96 < 1.8
ALH,filters,rvol 0.96 < 1.8
ALHC,filters,avg_vol_20d 22393 < 1000000
ALIT,filters,avg_vol_20d 657312 < 1000000
ALKS,filters,avg_vol_20d 657312 < 1000000
ALKT,filters,avg_vol_20d 111942 < 1000000
ALLO,filters,avg_vol_20d 544845 < 1000000
ALMS,filters,adv20 68677935 < 75000000
ALMU,filters,adv20 68677935 < 75000000
ALNT,filters,adv20 68677935 < 75000000
ALRM,filters,adv20 68677935 < 75000000
ALRS,filters,adv20 68677935 < 75000000
ALT,filters,adv20 68677935 < 75000000
ALTG,filters,price 5.43 < 8.0
ALTI,filters,price 5.43 < 8.0
ALX,filters,adv20 35140158 < 75000000
AMAL,filters,adv20 35140158 < 75000000
AMBA,filters,avg_vol_20d 882050 < 1000000
AMBP,filters,avg_vol_20d 882050 < 1000000
AMBQ,filters,avg_vol_20d 882050 < 1000000
AMC,filters,rvol 0.78 < 1.8
AMCX,filters,rvol 0.26 < 1.8
AMD,filters,price 1.87 < 8.0
AMLX,filters,avg_vol_20d 144522 < 1000000
AMN,filters,avg_vol_20d 156358 < 1000000
AMPH,filters,price 5.55 < 8.0
AMPL,filters,avg_vol_20d 236374 < 1000000
AMPX,filters,avg_vol_20d 236374 < 1000000
AMR,filters,avg_vol_20d 236374 < 1000000
AMRC,filters,avg_vol_20d 236374 < 1000000
AMRX,filters,avg_vol_20d 236374 < 1000000
AMSC,filters,avg_vol_20d 91200 < 1000000
AMSF,filters,rvol 0.92 < 1.8
AMTB,filters,avg_vol_20d 308513 < 1000000
AMWD,filters,avg_vol_20d 308513 < 1000000
ANAB,filters,avg_vol_20d 308513 < 1000000
ANDE,filters,price 4.45 < 8.0
ANF,filters,avg_vol_20d 343041 < 1000000
ANGI,filters,avg_vol_20d 363333 < 1000000
ANGO,filters,avg_vol_20d 363333 < 1000000
ANIK,filters,avg_vol_20d 363333 < 1000000
ANIP,filters,price 4.73 < 8.0
ANNX,filters,price 4.73 < 8.0
AOMR,filters,price 4.73 < 8.0
AORT,filters,price 4.73 < 8.0
AOSL,filters,adv20 27121226 < 75000000
AOUT,filters,adv20 27121226 < 75000000
APAM,filters,avg_vol_20d 324870 < 1000000
APEI,filters,avg_vol_20d 324870 < 1000000
APGE,filters,avg_vol_20d 324870 < 1000000
APLD,filters,rvol 0.94 < 1.8
APLE,filters,rvol 0.94 < 1.8
APOG,filters,rvol 1.15 < 1.8
APPN,filters,avg_vol_20d 523698 < 1000000
