ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
NOC,Northrop Grumman Corporation,NYSE,Industrials,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.52, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.29, 'rsi14': 66.86, 'above_ma10_ma20_ma50': True, 'ma10': 588.72, 'ma20': 580.04, 'ma50': 570.52, 'realized_vol_5d_ann_pct': 63.25}",611.9000244140625,88462737408,465944192.3937378,2026-01-09T00:00:00Z
CBOE,"Cboe Global Markets, Inc.",BTS,Financial Services,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.02, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.55, 'rsi14': 66.62, 'above_ma10_ma20_ma50': True, 'ma10': 254.41, 'ma20': 252.74, 'ma50': 253.18, 'realized_vol_5d_ann_pct': 21.13}",260.30999755859375,27277686784,172826083.34321594,2026-01-09T00:00:00Z
HBAN,Huntington Bancshares Incorporated,NASDAQ,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.26, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 66.26, 'above_ma10_ma20_ma50': True, 'ma10': 17.88, 'ma20': 17.82, 'ma50': 16.72, 'realized_vol_5d_ann_pct': 24.84}",18.385000228881836,28974331904,339325571.0987339,2026-01-09T00:00:00Z
PRU,"Prudential Financial, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.77, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 65.11, 'above_ma10_ma20_ma50': True, 'ma10': 115.75, 'ma20': 115.8, 'ma50': 110.48, 'realized_vol_5d_ann_pct': 22.96}",119.20500183105469,41941041152,170084919.68076706,2026-01-09T00:00:00Z
BG,Bunge Global SA,NYSE,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 68.85, 'above_ma10_ma20_ma50': True, 'ma10': 92.61, 'ma20': 92.01, 'ma50': 93.67, 'realized_vol_5d_ann_pct': 40.95}",98.42500305175781,19200751616,130492719.94963837,2026-01-09T00:00:00Z
BFH,"Bread Financial Holdings, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.17, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 59.85, 'above_ma10_ma20_ma50': True, 'ma10': 77.38, 'ma20': 76.8, 'ma50': 70.08, 'realized_vol_5d_ann_pct': 39.16}",80.25,3684480256,52450130.01717987,2026-01-09T00:00:00Z
HST,"Host Hotels & Resorts, Inc.",NASDAQ,Real Estate,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.96, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 51.24, 'above_ma10_ma20_ma50': True, 'ma10': 18.19, 'ma20': 18.32, 'ma50': 17.67, 'realized_vol_5d_ann_pct': 30.95}",18.540000915527344,12938907648,121465027.57174492,2026-01-09T00:00:00Z
HUBB,Hubbell Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.82, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 67.47, 'above_ma10_ma20_ma50': True, 'ma10': 459.78, 'ma20': 453.11, 'ma50': 446.42, 'realized_vol_5d_ann_pct': 29.86}",465.75,24918511616,210458415.90979615,2026-01-09T00:00:00Z
BBIO,"BridgeBio Pharma, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.49, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.85, 'rsi14': 57.55, 'above_ma10_ma20_ma50': True, 'ma10': 75.37, 'ma20': 75.38, 'ma50': 70.77, 'realized_vol_5d_ann_pct': 57.69}",76.62999725341797,14852068352,143411477.81963044,2026-01-09T00:00:00Z
USB,U.S. Bancorp,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.46, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 59.15, 'above_ma10_ma20_ma50': True, 'ma10': 54.84, 'ma20': 54.43, 'ma50': 50.73, 'realized_vol_5d_ann_pct': 29.89}",55.380001068115234,86576111616,469636258.6465149,2026-01-09T00:00:00Z
