ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
URBN,"Urban Outfitters, Inc.",NASDAQ,Consumer Cyclical,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.12, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.08, 'rsi14': 52.11, 'ma10': 77.61, 'ma20': 79.23, 'ma50': 72.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 0.0, 'donchian20_prev': 83.94, 'donchian55_prev': 83.94, 'atr14': 2.5164, 'vol_ratio_3_20': 1.0802, 'breakout_strength_atr': -0.8822, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.08, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.79, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 68.07}",0.0,-0.75,81.72,6044742656,134596255.22000003,2026-01-08T00:00:00Z,52.11267605633804,3.0793301167750484,1.08021145582611,3.1179608772969716
DLTR,"Dollar Tree, Inc.",NASDAQ,Consumer Defensive,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.64, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.13, 'rsi14': 55.57, 'ma10': 127.01, 'ma20': 127.08, 'ma50': 114.55, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.36, 'breakout': {'score': 0.0, 'donchian20_prev': 135.18, 'donchian55_prev': 135.18, 'atr14': 3.7846, 'vol_ratio_3_20': 1.1293, 'breakout_strength_atr': -0.9433, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.88, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.43, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 100.36}",0.0,-0.75,131.61,26295533568,369264155.91849995,2026-01-08T00:00:00Z,55.56693989071042,2.8756173543043837,1.129349539198639,2.640923213493115
UDR,"UDR, Inc.",NYSE,Real Estate,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 19.69, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.34, 'rsi14': 59.3, 'ma10': 36.73, 'ma20': 36.26, 'ma50': 35.44, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 27.2, 'breakout': {'score': 0.0, 'donchian20_prev': 37.51, 'donchian55_prev': 37.51, 'atr14': 0.625, 'vol_ratio_3_20': 1.3385, 'breakout_strength_atr': -0.304, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.67, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.04, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 38.73}",0.0,0.25,37.32,14201167872,104765846.579,2026-01-08T00:00:00Z,59.304703476482636,1.6746861123870818,1.3384842732787405,19.690122659780503
PHM,"PulteGroup, Inc.",NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 13.33, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.0, 'rsi14': 50.78, 'ma10': 119.32, 'ma20': 121.33, 'ma50': 121.25, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 46.26, 'breakout': {'score': 0.0, 'donchian20_prev': 130.22, 'donchian55_prev': 131.5581, 'atr14': 3.168, 'vol_ratio_3_20': 0.9974, 'breakout_strength_atr': -2.2285, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.57, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.96, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 115.83}",0.0,0.25,123.16,24693764096,221991238.672,2026-01-08T00:00:00Z,50.77922077922078,2.5722695216443183,0.9974253177395468,13.334740693828733
PATH,"UiPath, Inc.",NYSE,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.92, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 56.63, 'ma10': 16.79, 'ma20': 16.75, 'ma50': 15.65, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 83.81, 'breakout': {'score': 0.0, 'donchian20_prev': 19.56, 'donchian55_prev': 19.84, 'atr14': 0.839, 'vol_ratio_3_20': 0.9482, 'breakout_strength_atr': -3.1945, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.97, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.6, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 13.17}",0.0,0.25,16.88,7914295808,427040424.25549996,2026-01-08T00:00:00Z,56.62824207492794,4.970082938388627,0.948166804759985,14.919354838709681
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.62, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 59.91, 'ma10': 947.48, 'ma20': 947.5, 'ma50': 951.18, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 59.81, 'breakout': {'score': 0.0, 'donchian20_prev': 1009.585, 'donchian55_prev': 1123.38, 'atr14': 30.9521, 'vol_ratio_3_20': 0.777, 'breakout_strength_atr': -1.6314, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.23, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.8, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 803.96}",0.0,0.25,959.09,50960592896,747039758.1945,2026-01-08T00:00:00Z,59.90526137709357,3.2272399581150593,0.7770255675746504,14.624615001157226
AIZ,"Assurant, Inc.",NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.35, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.12, 'rsi14': 52.09, 'ma10': 239.47, 'ma20': 236.92, 'ma50': 227.96, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 21.38, 'breakout': {'score': 0.0, 'donchian20_prev': 243.755, 'donchian55_prev': 243.755, 'atr14': 4.2798, 'vol_ratio_3_20': 1.1193, 'breakout_strength_atr': -1.34, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.8, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.65, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 208.52}",0.0,0.25,238.02,11776675840,83549635.77000001,2026-01-08T00:00:00Z,52.090443686006864,1.7980931974503942,1.1193042751672782,2.352772250825618
MDT,Medtronic plc,NYSE,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.19, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 51.99, 'ma10': 97.48, 'ma20': 98.11, 'ma50': 97.73, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.3, 'breakout': {'score': 0.0, 'donchian20_prev': 101.9999, 'donchian55_prev': 106.33, 'atr14': 1.4009, 'vol_ratio_3_20': 1.0634, 'breakout_strength_atr': -2.3626, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.42, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.93, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 91.47}",0.0,0.25,98.69,129390305280,604557731.7039999,2026-01-08T00:00:00Z,51.98776758409787,1.4195315779569495,1.063432385144761,7.18517821875294
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.93, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 49.44, 'ma10': 359.91, 'ma20': 363.2, 'ma50': 348.79, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.68, 'breakout': {'score': 0.0, 'donchian20_prev': 380.0, 'donchian55_prev': 380.0, 'atr14': 8.3067, 'vol_ratio_3_20': 0.7189, 'breakout_strength_atr': -1.7974, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.28, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.42, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 295.78}",0.0,0.25,365.07,22277558272,232452161.50250006,2026-01-08T00:00:00Z,49.4387843204973,2.2753640202074754,0.7189395802109125,3.928947368421055
JKHY,"Jack Henry & Associates, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.21, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.87, 'rsi14': 49.28, 'ma10': 184.38, 'ma20': 185.28, 'ma50': 173.82, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.1, 'breakout': {'score': 0.0, 'donchian20_prev': 189.95, 'donchian55_prev': 189.95, 'atr14': 3.2853, 'vol_ratio_3_20': 0.8679, 'breakout_strength_atr': -0.6696, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.75, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.65, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 170.55}",0.0,0.25,187.75,13451055104,132975886.404,2026-01-08T00:00:00Z,49.277210884353735,1.7498345063724563,0.8679488145198148,4.209183673469387
ITW,Illinois Tool Works Inc.,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 8.77, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.23, 'rsi14': 52.05, 'ma10': 250.77, 'ma20': 252.16, 'ma50': 248.16, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.16, 'breakout': {'score': 0.0, 'donchian20_prev': 259.78, 'donchian55_prev': 259.78, 'atr14': 4.0617, 'vol_ratio_3_20': 1.228, 'breakout_strength_atr': -1.4895, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.88, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 250.56}",0.0,0.25,253.73,75282792448,325118050.92499995,2026-01-08T00:00:00Z,52.04678362573097,1.6007961218618225,1.2280236372308275,8.771235955056184
PPG,"PPG Industries, Inc.",NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.91, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 56.44, 'ma10': 104.27, 'ma20': 103.61, 'ma50': 100.24, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.35, 'breakout': {'score': 0.0, 'donchian20_prev': 106.34, 'donchian55_prev': 106.71, 'atr14': 1.9285, 'vol_ratio_3_20': 0.9524, 'breakout_strength_atr': -0.5393, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.83, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.51, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 106.59}",0.0,0.25,105.3,25343852544,179617723.832,2026-01-08T00:00:00Z,56.443719412724306,1.8314339981006647,0.9524257993441829,12.910429244892896
PNW,Pinnacle West Capital Corporation,NYSE,Utilities,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.44, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 51.96, 'ma10': 88.54, 'ma20': 88.16, 'ma50': 88.6, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.37, 'breakout': {'score': 0.0, 'donchian20_prev': 89.65, 'donchian55_prev': 93.95, 'atr14': 1.2532, 'vol_ratio_3_20': 1.0127, 'breakout_strength_atr': -0.2633, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.4, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.5, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 90.37}",0.0,0.25,89.32,11031864320,95692282.8105,2026-01-08T00:00:00Z,51.96172248803826,1.4030532275606145,1.0127461624832588,7.440414507772028
WTW,Willis Towers Watson Public Limited Company,NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 5.57, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 55.45, 'ma10': 332.69, 'ma20': 330.59, 'ma50': 324.0, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.91, 'breakout': {'score': 0.0, 'donchian20_prev': 337.06, 'donchian55_prev': 337.29, 'atr14': 5.0571, 'vol_ratio_3_20': 0.759, 'breakout_strength_atr': -0.7751, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.52, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.91, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 321.3}",0.0,0.25,333.14,31489466368,205159757.8545,2026-01-08T00:00:00Z,55.445544554455445,1.5180168783608774,0.7590086490633638,5.568547415564732
HCA,"HCA Healthcare, Inc.",NYSE,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.88, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 55.42, 'ma10': 474.68, 'ma20': 474.35, 'ma50': 478.51, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 29.13, 'breakout': {'score': 0.0, 'donchian20_prev': 491.235, 'donchian55_prev': 520.0, 'atr14': 9.6581, 'vol_ratio_3_20': 0.9536, 'breakout_strength_atr': -1.2647, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.02, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.29, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 404.73}",0.0,0.25,479.02,110182858752,555514898.155,2026-01-08T00:00:00Z,55.42442124375847,2.0162176348139385,0.9536240077906802,7.880769230769234
