ticker,stage,reason
AAMI,filters,rvol 0.63 < 1.8
AAOI,filters,rvol 0.63 < 1.8
AAP,filters,rvol 0.63 < 1.8
AARD,filters,rvol 0.63 < 1.8
AAT,filters,rvol 0.63 < 1.8
ABAT,filters,rvol 0.63 < 1.8
ABCB,filters,price 4.15 < 8.0
ABEO,filters,price 4.15 < 8.0
ABG,filters,price 4.15 < 8.0
ABL,filters,rvol 0.96 < 1.8
ABM,filters,rvol 1.05 < 1.8
ABR,filters,rvol 1.05 < 1.8
ABSI,filters,rvol 1.05 < 1.8
ABTC,filters,rvol 1.05 < 1.8
ABUS,filters,rvol 1.05 < 1.8
ACA,filters,avg_vol_20d 575786 < 1000000
ACAD,filters,rvol 1.27 < 1.8
ACCO,filters,rvol 1.27 < 1.8
ACDC,filters,rvol 1.27 < 1.8
ACEL,filters,rvol 1.27 < 1.8
ACHR,filters,avg_vol_20d 628856 < 1000000
ACIC,filters,avg_vol_20d 628856 < 1000000
ACIW,filters,price 2.60 < 8.0
ACLS,filters,price 1.15 < 8.0
ACLX,filters,price 1.15 < 8.0
ACMR,filters,price 1.15 < 8.0
ACNB,filters,price 1.15 < 8.0
ACNT,filters,rvol 0.48 < 1.8
ACR,filters,avg_vol_20d 215572 < 1000000
ACRE,filters,avg_vol_20d 215572 < 1000000
ACRS,filters,price 4.14 < 8.0
ACT,filters,price 4.14 < 8.0
ACTG,filters,avg_vol_20d 355680 < 1000000
ACTU,filters,avg_vol_20d 355680 < 1000000
ACU,filters,avg_vol_20d 355680 < 1000000
ACVA,filters,avg_vol_20d 355680 < 1000000
ADAM,filters,avg_vol_20d 355680 < 1000000
ADCT,filters,avg_vol_20d 344209 < 1000000
ADEA,filters,price 6.97 < 8.0
ADMA,filters,avg_vol_20d 618003 < 1000000
ADNT,filters,avg_vol_20d 618003 < 1000000
ADPT,filters,rvol 1.13 < 1.8
ADTN,filters,rvol 1.13 < 1.8
ADUS,filters,rvol 1.13 < 1.8
ADV,filters,rvol 1.13 < 1.8
AEBI,filters,avg_vol_20d 33887 < 1000000
AEHR,filters,avg_vol_20d 26286 < 1000000
AEIS,filters,price 5.57 < 8.0
AEO,filters,price 5.57 < 8.0
AESI,filters,price 4.06 < 8.0
AEVA,filters,price 4.22 < 8.0
AEYE,filters,price 4.22 < 8.0
AFCG,filters,price 4.22 < 8.0
AFRI,filters,price 4.22 < 8.0
AGIO,filters,price 7.20 < 8.0
AGL,filters,price 7.20 < 8.0
AGM,filters,price 7.20 < 8.0
AGX,filters,price 3.92 < 8.0
AGYS,filters,price 3.92 < 8.0
AHCO,filters,rvol 1.29 < 1.8
AHH,filters,adv20 33636946 < 75000000
AHL,filters,adv20 33636946 < 75000000
AHR,filters,adv20 33636946 < 75000000
AI,filters,adv20 33636946 < 75000000
AII,filters,adv20 33636946 < 75000000
AIN,filters,adv20 33636946 < 75000000
AIOT,filters,rvol 1.26 < 1.8
AIP,filters,rvol 1.49 < 1.8
AIR,filters,rvol 1.10 < 1.8
AIRJ,filters,rvol 1.10 < 1.8
AIRO,filters,rvol 1.10 < 1.8
AIRS,filters,avg_vol_20d 241541 < 1000000
AISP,filters,avg_vol_20d 241541 < 1000000
AIV,filters,avg_vol_20d 241541 < 1000000
AKBA,filters,rvol 1.15 < 1.8
AKR,filters,rvol 1.15 < 1.8
ALAB,filters,rvol 0.51 < 1.8
ALB,filters,rvol 0.51 < 1.8
ALCO,filters,rvol 0.76 < 1.8
ALDX,filters,rvol 0.76 < 1.8
ALEC,filters,rvol 0.76 < 1.8
ALEX,filters,adv20 49515533 < 75000000
ALG,filters,adv20 49515533 < 75000000
ALGT,filters,price 2.34 < 8.0
ALH,filters,avg_vol_20d 916112 < 1000000
ALHC,filters,avg_vol_20d 916112 < 1000000
ALIT,filters,avg_vol_20d 916112 < 1000000
ALKS,filters,avg_vol_20d 916112 < 1000000
ALKT,filters,price 0.38 < 8.0
ALLO,filters,price 0.38 < 8.0
ALMS,filters,avg_vol_20d 104372 < 1000000
ALMU,filters,avg_vol_20d 104372 < 1000000
ALNT,filters,avg_vol_20d 416256 < 1000000
ALRM,filters,avg_vol_20d 416256 < 1000000
ALRS,filters,avg_vol_20d 893480 < 1000000
ALT,filters,avg_vol_20d 893480 < 1000000
ALTG,filters,avg_vol_20d 893480 < 1000000
ALTI,filters,avg_vol_20d 893480 < 1000000
ALX,filters,price 6.96 < 8.0
AMAL,filters,price 6.96 < 8.0
AMBA,filters,rvol 0.49 < 1.8
AMBP,filters,price 4.28 < 8.0
AMBQ,filters,price 4.28 < 8.0
AMC,filters,price 4.28 < 8.0
AMCX,filters,avg_vol_20d 133730 < 1000000
AMD,filters,avg_vol_20d 133730 < 1000000
AMLX,filters,avg_vol_20d 260587 < 1000000
AMN,filters,avg_vol_20d 448137 < 1000000
AMPH,filters,avg_vol_20d 448137 < 1000000
AMPL,filters,avg_vol_20d 448137 < 1000000
AMPX,filters,avg_vol_20d 448137 < 1000000
AMR,filters,adv20 24463577 < 75000000
AMRC,filters,avg_vol_20d 527268 < 1000000
AMRX,filters,avg_vol_20d 527268 < 1000000
AMSC,filters,price 2.12 < 8.0
AMSF,filters,price 5.91 < 8.0
AMTB,filters,avg_vol_20d 386950 < 1000000
AMWD,filters,rvol 1.73 < 1.8
ANAB,filters,rvol 1.73 < 1.8
ANDE,filters,rvol 1.73 < 1.8
ANF,filters,rvol 1.73 < 1.8
ANGI,filters,avg_vol_20d 298603 < 1000000
ANGO,filters,adv20 26429229 < 75000000
ANIK,filters,rvol 0.87 < 1.8
ANIP,filters,rvol 0.87 < 1.8
ANNX,filters,rvol 0.87 < 1.8
AOMR,filters,rvol 0.87 < 1.8
AORT,filters,avg_vol_20d 27455 < 1000000
AOSL,filters,rvol 0.88 < 1.8
AOUT,filters,rvol 0.88 < 1.8
APAM,filters,rvol 0.88 < 1.8
APEI,filters,avg_vol_20d 101088 < 1000000
APGE,filters,avg_vol_20d 101088 < 1000000
APLD,data,empty_or_short_history
APLE,filters,price 1.42 < 8.0
APOG,filters,price 1.42 < 8.0
APPN,filters,adv20 39307952 < 75000000
APPS,filters,adv20 39307952 < 75000000
AQST,filters,rvol 1.48 < 1.8
ARAY,filters,rvol 1.48 < 1.8
ARCB,filters,price 1.65 < 8.0
ARCT,filters,avg_vol_20d 850833 < 1000000
ARDT,filters,avg_vol_20d 434908 < 1000000
ARDX,filters,avg_vol_20d 434908 < 1000000
AREN,filters,avg_vol_20d 434908 < 1000000
ARHS,filters,avg_vol_20d 434908 < 1000000
ARI,filters,avg_vol_20d 409752 < 1000000
ARKO,filters,rvol 0.65 < 1.8
ARL,filters,rvol 0.65 < 1.8
ARLO,filters,rvol 0.65 < 1.8
AROC,filters,avg_vol_20d 120018 < 1000000
AROW,filters,price 6.94 < 8.0
ARQ,filters,avg_vol_20d 120018 < 1000000
ARQT,filters,avg_vol_20d 777699 < 1000000
ARR,filters,avg_vol_20d 777699 < 1000000
ARRY,filters,avg_vol_20d 777699 < 1000000
ARVN,filters,avg_vol_20d 777699 < 1000000
ARWR,filters,price 3.80 < 8.0
ASAN,filters,price 1.27 < 8.0
ASB,filters,price 1.27 < 8.0
ASC,filters,price 1.27 < 8.0
ASGN,filters,price 1.27 < 8.0
ASIC,filters,price 1.27 < 8.0
ASIX,filters,price 1.27 < 8.0
ASLE,filters,rvol 1.35 < 1.8
ASO,filters,rvol 0.73 < 1.8
ASPI,filters,rvol 0.85 < 1.8
ASPN,filters,avg_vol_20d 450854 < 1000000
ASTE,filters,avg_vol_20d 450854 < 1000000
ASTH,filters,price 6.71 < 8.0
ASTI,filters,avg_vol_20d 315246 < 1000000
ASTS,filters,price 6.71 < 8.0
ASUR,filters,price 6.71 < 8.0
ATEC,filters,price 6.71 < 8.0
ATEN,filters,avg_vol_20d 271750 < 1000000
ATEX,filters,avg_vol_20d 271750 < 1000000
ATGE,filters,avg_vol_20d 574302 < 1000000
ATKR,filters,avg_vol_20d 574302 < 1000000
ATLC,filters,avg_vol_20d 574302 < 1000000
ATLO,filters,avg_vol_20d 574302 < 1000000
ATMU,filters,avg_vol_20d 162337 < 1000000
ATNI,filters,avg_vol_20d 162337 < 1000000
ATOM,filters,avg_vol_20d 162337 < 1000000
