ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
ALCO,"Alico, Inc.",NASDAQ,Consumer Defensive,8.65,"{'dist_to_52w_high_pct': 0.9, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 69.76, 'ma10': 15.66, 'ma20': 15.04, 'ma50': 14.44, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.45, 'breakout': {'score': 4.0, 'donchian20_prev': 16.35, 'donchian55_prev': 16.35, 'atr14': 0.5657, 'vol_ratio_3_20': 0.767, 'breakout_strength_atr': 0.1591, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.44, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.27, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,16.440000534057617,313769344,158295987.41022396,2026-02-11T00:00:00Z
ALDX,"Aldeyra Therapeutics, Inc.",NCM,Healthcare,8.65,"{'dist_to_52w_high_pct': 0.9, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 69.76, 'ma10': 15.66, 'ma20': 15.04, 'ma50': 14.44, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.45, 'breakout': {'score': 4.0, 'donchian20_prev': 16.35, 'donchian55_prev': 16.35, 'atr14': 0.5657, 'vol_ratio_3_20': 0.767, 'breakout_strength_atr': 0.1591, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.44, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.27, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,16.440000534057617,320065952,158295987.41022396,2026-02-11T00:00:00Z
ALEC,"Alector, Inc.",NASDAQ,Healthcare,8.65,"{'dist_to_52w_high_pct': 0.9, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 69.76, 'ma10': 15.66, 'ma20': 15.04, 'ma50': 14.44, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 23.45, 'breakout': {'score': 4.0, 'donchian20_prev': 16.35, 'donchian55_prev': 16.35, 'atr14': 0.5657, 'vol_ratio_3_20': 0.767, 'breakout_strength_atr': 0.1591, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.44, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.27, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,16.440000534057617,209570816,158295987.41022396,2026-02-11T00:00:00Z
PKG,Packaging Corporation of America,NYSE,Consumer Cyclical,8.65,"{'dist_to_52w_high_pct': 1.96, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 68.41, 'ma10': 132.26, 'ma20': 129.92, 'ma50': 126.22, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.04, 'breakout': {'score': 4.0, 'donchian20_prev': 137.88, 'donchian55_prev': 137.88, 'atr14': 4.4214, 'vol_ratio_3_20': 0.8113, 'breakout_strength_atr': 0.3257, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.17, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.11, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,139.32000732421875,22004312064,247588323.96206513,2026-02-11T00:00:00Z
ORA,"Ormat Technologies, Inc.",NYSE,Utilities,8.65,"{'dist_to_52w_high_pct': 3.78, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 65.51, 'ma10': 73.1, 'ma20': 72.53, 'ma50': 69.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.1, 'breakout': {'score': 4.0, 'donchian20_prev': 76.79, 'donchian55_prev': 76.79, 'atr14': 1.9857, 'vol_ratio_3_20': 1.0313, 'breakout_strength_atr': 0.0906, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.58, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,76.97000122070312,7484061696,125916690.49658051,2026-02-11T00:00:00Z
OPTU,"Optimum Communications, Inc.",NYSE,Communication Services,8.65,"{'dist_to_52w_high_pct': 3.78, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 65.51, 'ma10': 73.1, 'ma20': 72.53, 'ma50': 69.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.1, 'breakout': {'score': 4.0, 'donchian20_prev': 76.79, 'donchian55_prev': 76.79, 'atr14': 1.9857, 'vol_ratio_3_20': 1.0313, 'breakout_strength_atr': 0.0906, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.58, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,76.97000122070312,,125916690.49658051,2026-02-11T00:00:00Z
OPRX,OptimizeRx Corporation,NCM,Healthcare,8.65,"{'dist_to_52w_high_pct': 3.78, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 65.51, 'ma10': 73.1, 'ma20': 72.53, 'ma50': 69.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.1, 'breakout': {'score': 4.0, 'donchian20_prev': 76.79, 'donchian55_prev': 76.79, 'atr14': 1.9857, 'vol_ratio_3_20': 1.0313, 'breakout_strength_atr': 0.0906, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.58, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.4, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,76.97000122070312,172053216,125916690.49658051,2026-02-11T00:00:00Z
PKE,Park Aerospace Corp.,NYSE,Industrials,8.65,"{'dist_to_52w_high_pct': 1.96, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.81, 'rsi14': 68.41, 'ma10': 132.26, 'ma20': 129.92, 'ma50': 126.22, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 34.04, 'breakout': {'score': 4.0, 'donchian20_prev': 137.88, 'donchian55_prev': 137.88, 'atr14': 4.4214, 'vol_ratio_3_20': 0.8113, 'breakout_strength_atr': 0.3257, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.17, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.11, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,139.32000732421875,480012480,247588323.96206513,2026-02-11T00:00:00Z
IKT,"Inhibikase Therapeutics, Inc.",NCM,Healthcare,8.45,"{'dist_to_52w_high_pct': 10.7, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 64.94, 'ma10': 63.12, 'ma20': 62.3, 'ma50': 61.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.65, 'breakout': {'score': 2.0, 'donchian20_prev': 65.73, 'donchian55_prev': 65.73, 'atr14': 1.4564, 'vol_ratio_3_20': 1.5224, 'breakout_strength_atr': -0.7415, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.25, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.1, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.6500015258789,207366656,173701688.23145676,2026-02-11T00:00:00Z
IIPR,"Innovative Industrial Properties, Inc.",NYSE,Real Estate,8.45,"{'dist_to_52w_high_pct': 10.7, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.52, 'rsi14': 64.94, 'ma10': 63.12, 'ma20': 62.3, 'ma50': 61.91, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.65, 'breakout': {'score': 2.0, 'donchian20_prev': 65.73, 'donchian55_prev': 65.73, 'atr14': 1.4564, 'vol_ratio_3_20': 1.5224, 'breakout_strength_atr': -0.7415, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.25, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.1, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,64.6500015258789,1314557824,173701688.23145676,2026-02-11T00:00:00Z
