ticker,stage,reason
A,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAMI,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAOI,filters,"$ADV20 $13,774,192 < $75,000,000"
AAP,filters,"$ADV20 $13,774,192 < $75,000,000"
AAPL,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AARD,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAT,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
ABAT,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
ABBV,scoring,tech_score_below_min_6.5
ABCB,scoring,tech_score_below_min_6.5
ABEO,scoring,tech_score_below_min_6.5
ABG,scoring,tech_score_below_min_6.5
ABL,filters,"$ADV20 $3,707,351 < $75,000,000"
ABM,filters,"$ADV20 $3,707,351 < $75,000,000"
ABNB,scoring,tech_score_below_min_6.5
ABR,scoring,tech_score_below_min_6.5
ABSI,scoring,tech_score_below_min_6.5
ABT,scoring,tech_score_below_min_6.5
ABTC,scoring,tech_score_below_min_6.5
ABUS,scoring,tech_score_below_min_6.5
ACA,filters,"$ADV20 $24,026,335 < $75,000,000"
ACAD,filters,"$ADV20 $24,026,335 < $75,000,000"
ACCO,filters,"$ADV20 $24,026,335 < $75,000,000"
ACDC,filters,"$ADV20 $24,026,335 < $75,000,000"
ACEL,filters,"$ADV20 $5,577,085 < $75,000,000"
ACGL,scoring,tech_score_below_min_6.5
ACHR,scoring,tech_score_below_min_6.5
ACIC,scoring,tech_score_below_min_6.5
ACIW,scoring,tech_score_below_min_6.5
ACLS,scoring,tech_score_below_min_6.5
ACLX,scoring,tech_score_below_min_6.5
ACMR,filters,"$ADV20 $34,130,460 < $75,000,000"
ACN,filters,"$ADV20 $34,130,460 < $75,000,000"
ACNB,filters,"$ADV20 $1,028,272 < $75,000,000"
ACNT,filters,"$ADV20 $1,028,272 < $75,000,000"
ACR,filters,"$ADV20 $1,028,272 < $75,000,000"
ACRE,filters,"$ADV20 $484,739 < $75,000,000"
ACRS,filters,"$ADV20 $484,739 < $75,000,000"
ACT,filters,"$ADV20 $19,927,904 < $75,000,000"
ACTG,filters,"$ADV20 $19,927,904 < $75,000,000"
ACTU,filters,"$ADV20 $19,927,904 < $75,000,000"
ACU,filters,"$ADV20 $19,927,904 < $75,000,000"
ACVA,filters,"$ADV20 $19,927,904 < $75,000,000"
ADAM,filters,"$ADV20 $19,927,904 < $75,000,000"
ADBE,filters,"$ADV20 $19,927,904 < $75,000,000"
ADCT,filters,"Price $4.41 < $5.00; $ADV20 $368,791 < $75,000,000"
ADEA,filters,"Price $4.01 < $5.00; $ADV20 $2,702,025 < $75,000,000"
ADI,filters,"$ADV20 $14,931,267 < $75,000,000"
ADM,filters,"$ADV20 $14,931,267 < $75,000,000"
ADPT,filters,"$ADV20 $30,803,542 < $75,000,000; 5d return 27.2% > 15.0% (avoiding chased names)"
ADSK,scoring,tech_score_below_min_6.5
ADTN,scoring,tech_score_below_min_6.5
ADUS,scoring,tech_score_below_min_6.5
ADV,filters,"$ADV20 $11,427,446 < $75,000,000"
AEBI,filters,"$ADV20 $2,694,017 < $75,000,000"
AEE,filters,"$ADV20 $2,694,017 < $75,000,000"
AEHR,filters,"$ADV20 $2,694,017 < $75,000,000"
AEIS,filters,"$ADV20 $2,694,017 < $75,000,000"
AEO,scoring,tech_score_below_min_6.5
AEP,scoring,tech_score_below_min_6.5
AES,scoring,tech_score_below_min_6.5
AESI,filters,"$ADV20 $27,979,320 < $75,000,000"
AEYE,scoring,tech_score_below_min_6.5
AFCG,scoring,tech_score_below_min_6.5
AFL,filters,"$ADV20 $1,249,582 < $75,000,000"
AFRI,filters,"$ADV20 $1,249,582 < $75,000,000"
AGIO,filters,"$ADV20 $155,862 < $75,000,000"
AGL,scoring,tech_score_below_min_6.5
AGM,filters,"$ADV20 $18,282,123 < $75,000,000"
AGX,filters,"$ADV20 $18,282,123 < $75,000,000"
AGYS,filters,"$ADV20 $18,282,123 < $75,000,000"
AHCO,filters,"$ADV20 $18,282,123 < $75,000,000"
AHH,scoring,tech_score_below_min_6.5
AHL,filters,"$ADV20 $40,083,094 < $75,000,000"
AIN,filters,"$ADV20 $2,486,843 < $75,000,000"
AIOT,filters,"$ADV20 $2,486,843 < $75,000,000"
AIP,filters,"Price $4.84 < $5.00; $ADV20 $5,627,548 < $75,000,000"
AIR,filters,"Price $4.84 < $5.00; $ADV20 $5,627,548 < $75,000,000"
AIRJ,filters,"$ADV20 $52,669,590 < $75,000,000"
AIRO,filters,"$ADV20 $52,669,590 < $75,000,000"
AIRS,filters,"$ADV20 $52,669,590 < $75,000,000"
AISP,filters,"Price $2.73 < $5.00; $ADV20 $3,978,052 < $75,000,000"
AIV,filters,"Price $2.73 < $5.00; $ADV20 $3,978,052 < $75,000,000"
AIZ,filters,"$ADV20 $10,244,183 < $75,000,000"
AJG,filters,"$ADV20 $10,244,183 < $75,000,000"
AKAM,filters,"$ADV20 $10,244,183 < $75,000,000"
AKBA,scoring,tech_score_below_min_6.5
AKR,scoring,tech_score_below_min_6.5
ALAB,filters,"Price $1.39 < $5.00; $ADV20 $4,322,314 < $75,000,000"
ALB,filters,"$ADV20 $28,241,570 < $75,000,000"
ALCO,filters,"$ADV20 $3,987,745 < $75,000,000"
ALDX,filters,"$ADV20 $3,987,745 < $75,000,000"
ALEC,filters,"$ADV20 $3,987,745 < $75,000,000"
ALEX,filters,"$ADV20 $3,987,745 < $75,000,000"
ALG,scoring,tech_score_below_min_6.5
ALGN,scoring,tech_score_below_min_6.5
ALGT,filters,"$ADV20 $13,234,857 < $75,000,000"
ALH,filters,5d return 15.1% > 15.0% (avoiding chased names)
ALHC,filters,"$ADV20 $68,502,089 < $75,000,000"
ALIT,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALKS,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALKT,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALL,filters,"$ADV20 $38,403,413 < $75,000,000"
ALLE,filters,"$ADV20 $38,403,413 < $75,000,000"
ALLO,filters,"$ADV20 $38,403,413 < $75,000,000"
ALMS,scoring,tech_score_below_min_6.5
ALMU,filters,"$ADV20 $57,055,306 < $75,000,000"
ALNT,filters,"$ADV20 $20,746,086 < $75,000,000"
ALRM,filters,"$ADV20 $20,746,086 < $75,000,000"
ALRS,filters,"$ADV20 $20,746,086 < $75,000,000"
ALT,filters,"$ADV20 $18,775,010 < $75,000,000"
ALTG,filters,"$ADV20 $18,775,010 < $75,000,000"
ALTI,filters,"$ADV20 $1,483,323 < $75,000,000"
ALX,filters,"$ADV20 $7,315,463 < $75,000,000"
AMAL,filters,"$ADV20 $1,483,323 < $75,000,000"
AMAT,filters,"Price $1.69 < $5.00; $ADV20 $12,009,004 < $75,000,000"
AMBA,filters,"$ADV20 $7,315,463 < $75,000,000"
AMBP,filters,"$ADV20 $7,315,463 < $75,000,000"
AMBQ,filters,"$ADV20 $7,315,463 < $75,000,000"
AMC,filters,"$ADV20 $7,315,463 < $75,000,000"
AMCR,filters,"$ADV20 $7,315,463 < $75,000,000"
AMCX,filters,"$ADV20 $23,910,974 < $75,000,000"
AMD,filters,"Price $4.79 < $5.00; $ADV20 $4,800,230 < $75,000,000"
AME,scoring,tech_score_below_min_6.5
AMGN,scoring,tech_score_below_min_6.5
AMLX,scoring,tech_score_below_min_6.5
AMN,scoring,tech_score_below_min_6.5
AMP,filters,"$ADV20 $9,107,667 < $75,000,000"
AMPH,filters,"$ADV20 $9,107,667 < $75,000,000"
AMPL,filters,"$ADV20 $9,107,667 < $75,000,000"
AMR,scoring,tech_score_below_min_6.5
AMRC,scoring,tech_score_below_min_6.5
AMRX,filters,"$ADV20 $54,009,341 < $75,000,000"
AMSC,filters,"$ADV20 $54,009,341 < $75,000,000"
AMSF,filters,"$ADV20 $31,178,276 < $75,000,000"
AMT,filters,"$ADV20 $31,178,276 < $75,000,000"
AMTB,filters,"$ADV20 $31,178,276 < $75,000,000"
AMWD,filters,"$ADV20 $28,751,819 < $75,000,000"
AMZN,filters,"$ADV20 $28,751,819 < $75,000,000"
ANAB,filters,"$ADV20 $28,751,819 < $75,000,000"
ANDE,filters,"$ADV20 $28,751,819 < $75,000,000"
ANET,filters,"$ADV20 $28,751,819 < $75,000,000"
ANF,filters,"$ADV20 $6,046,618 < $75,000,000"
ANGI,filters,"$ADV20 $6,046,618 < $75,000,000"
ANGO,filters,"$ADV20 $6,046,618 < $75,000,000"
ANIK,filters,"$ADV20 $14,048,441 < $75,000,000"
ANIP,filters,"$ADV20 $59,624,518 < $75,000,000"
ANNX,filters,"$ADV20 $59,624,518 < $75,000,000"
AOMR,filters,"$ADV20 $7,919,540 < $75,000,000"
AON,filters,"$ADV20 $20,015,098 < $75,000,000"
AORT,filters,"$ADV20 $20,015,098 < $75,000,000"
AOS,filters,"$ADV20 $20,015,098 < $75,000,000"
AOSL,scoring,tech_score_below_min_6.5
AOUT,scoring,tech_score_below_min_6.5
APA,scoring,tech_score_below_min_6.5
APAM,filters,"$ADV20 $16,878,773 < $75,000,000"
APD,filters,"$ADV20 $10,328,416 < $75,000,000"
APEI,filters,"$ADV20 $1,587,091 < $75,000,000"
APGE,filters,"$ADV20 $1,587,091 < $75,000,000"
APH,filters,"$ADV20 $14,545,482 < $75,000,000"
APLD,filters,"$ADV20 $625,247 < $75,000,000"
APLE,filters,"$ADV20 $625,247 < $75,000,000"
APO,filters,"$ADV20 $625,247 < $75,000,000"
APOG,filters,"$ADV20 $6,359,859 < $75,000,000"
APP,filters,"$ADV20 $6,359,859 < $75,000,000"
APPN,filters,"$ADV20 $13,231,745 < $75,000,000"
APPS,filters,"$ADV20 $13,231,745 < $75,000,000"
APTV,filters,"$ADV20 $13,231,745 < $75,000,000"
AQST,scoring,tech_score_below_min_6.5
ARAY,filters,"$ADV20 $9,255,541 < $75,000,000"
ARCB,scoring,tech_score_below_min_6.5
ARCT,scoring,tech_score_below_min_6.5
ARDT,filters,"$ADV20 $593,003 < $75,000,000"
ARDX,scoring,tech_score_below_min_6.5
ARE,scoring,tech_score_below_min_6.5
ARHS,scoring,tech_score_below_min_6.5
ARI,scoring,tech_score_below_min_6.5
ARKO,scoring,tech_score_below_min_6.5
ARL,scoring,tech_score_below_min_6.5
ARLO,filters,"$ADV20 $30,332,548 < $75,000,000"
AROC,filters,"$ADV20 $30,332,548 < $75,000,000"
AROW,filters,"$ADV20 $10,211,843 < $75,000,000"
ARQ,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARQT,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARR,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARRY,filters,"Price $0.62 < $5.00; $ADV20 $648,809 < $75,000,000"
ARVN,filters,"$ADV20 $40,453,322 < $75,000,000; 5d return 24.1% > 15.0% (avoiding chased names)"
ARWR,filters,"$ADV20 $40,044,795 < $75,000,000"
ASAN,filters,"$ADV20 $9,427,398 < $75,000,000"
ASB,filters,"$ADV20 $9,427,398 < $75,000,000"
ASC,scoring,tech_score_below_min_6.5
ASGN,scoring,tech_score_below_min_6.5
ASIC,scoring,tech_score_below_min_6.5
ASIX,scoring,tech_score_below_min_6.5
ASLE,filters,"$ADV20 $11,114,435 < $75,000,000"
ASO,filters,"$ADV20 $11,114,435 < $75,000,000"
