ticker,stage,reason
AAMI,setup,did_not_meet_breakout_or_reversal
AAOI,filters,rvol 0.49 < 1.8
AAP,filters,avg_vol_20d 132862 < 1000000
AARD,filters,price 5.36 < 8.0
AAT,filters,price 6.08 < 8.0
ABAT,filters,rvol 0.43 < 1.8
ABCB,filters,price 3.59 < 8.0
ABEO,filters,rvol 0.67 < 1.8
ABG,filters,rvol 0.53 < 1.8
ABL,filters,avg_vol_20d 576083 < 1000000
ABM,filters,adv20 65758796 < 75000000
ABR,filters,avg_vol_20d 265634 < 1000000
ABSI,filters,price 3.67 < 8.0
ABTC,filters,price 6.28 < 8.0
ABUS,filters,avg_vol_20d 14862 < 1000000
ACA,filters,avg_vol_20d 194582 < 1000000
ACAD,filters,avg_vol_20d 10309 < 1000000
ACCO,filters,avg_vol_20d 27104 < 1000000
ACDC,filters,price 1.69 < 8.0
ACEL,filters,avg_vol_20d 299161 < 1000000
ACHR,filters,avg_vol_20d 191616 < 1000000
ACIC,filters,avg_vol_20d 986522 < 1000000
ACIW,filters,avg_vol_20d 114297 < 1000000
ACLS,filters,avg_vol_20d 805146 < 1000000
ACLX,filters,rvol 0.49 < 1.8
ACMR,filters,adv20 26053226 < 75000000
ACNB,filters,avg_vol_20d 340401 < 1000000
ACNT,filters,rvol 0.95 < 1.8
ACR,filters,avg_vol_20d 110030 < 1000000
ACRE,filters,avg_vol_20d 299562 < 1000000
ACRS,filters,avg_vol_20d 436878 < 1000000
ACT,filters,avg_vol_20d 344872 < 1000000
ACTG,filters,adv20 44138215 < 75000000
ACTU,filters,avg_vol_20d 127622 < 1000000
ACU,filters,avg_vol_20d 111473 < 1000000
ACVA,filters,adv20 42877098 < 75000000
ADAM,filters,adv20 32464830 < 75000000
ADCT,filters,avg_vol_20d 163675 < 1000000
ADEA,filters,avg_vol_20d 304689 < 1000000
ADMA,filters,price 6.08 < 8.0
ADNT,filters,price 6.08 < 8.0
ADPT,filters,avg_vol_20d 330983 < 1000000
ADTN,filters,rvol 0.22 < 1.8
ADUS,filters,avg_vol_20d 6509 < 1000000
ADV,filters,rvol 0.95 < 1.8
AEBI,filters,avg_vol_20d 553009 < 1000000
AEHR,filters,avg_vol_20d 254283 < 1000000
AEIS,filters,price 5.51 < 8.0
AEO,filters,price 2.57 < 8.0
AESI,filters,adv20 26004544 < 75000000
AEVA,filters,avg_vol_20d 210733 < 1000000
AEYE,filters,avg_vol_20d 377451 < 1000000
AFCG,filters,avg_vol_20d 145591 < 1000000
AFRI,filters,avg_vol_20d 206695 < 1000000
AGIO,filters,rvol 0.50 < 1.8
AGL,filters,avg_vol_20d 445132 < 1000000
AGM,filters,avg_vol_20d 461748 < 1000000
AGX,filters,price 2.82 < 8.0
AGYS,filters,rvol 0.72 < 1.8
AHCO,filters,avg_vol_20d 54037 < 1000000
AHH,filters,adv20 24805983 < 75000000
AHL,filters,rvol 0.79 < 1.8
AHR,filters,avg_vol_20d 265429 < 1000000
AI,filters,avg_vol_20d 6509 < 1000000
AII,filters,rvol 0.79 < 1.8
AIN,filters,rvol 0.87 < 1.8
AIOT,filters,adv20 63514645 < 75000000
AIP,filters,avg_vol_20d 178486 < 1000000
AIR,filters,avg_vol_20d 808048 < 1000000
AIRJ,filters,avg_vol_20d 116517 < 1000000
AIRO,filters,avg_vol_20d 508777 < 1000000
AIRS,filters,avg_vol_20d 149055 < 1000000
AISP,filters,price 0.81 < 8.0
