ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
BXP,"BXP, Inc.",NYSE,Real Estate,8.85,"{'dist_to_52w_high_pct': 5.48, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 59.75, 'ma10': 95.0, 'ma20': 93.62, 'ma50': 85.58, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 41.19, 'breakout': {'score': 6.0, 'donchian20_prev': 97.91, 'donchian55_prev': 97.91, 'atr14': 3.4507, 'vol_ratio_3_20': 1.508, 'breakout_strength_atr': 0.4492, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.75, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,99.45999908447266,11011457024,207923891.66856003,2026-02-19T00:00:00Z
HIFS,Hingham Institution for Savings,NGM,Financial Services,8.85,"{'dist_to_52w_high_pct': 5.48, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 59.75, 'ma10': 95.0, 'ma20': 93.62, 'ma50': 85.58, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 41.19, 'breakout': {'score': 6.0, 'donchian20_prev': 97.91, 'donchian55_prev': 97.91, 'atr14': 3.4507, 'vol_ratio_3_20': 1.508, 'breakout_strength_atr': 0.4492, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.75, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,99.45999908447266,690180160,207923891.66856003,2026-02-19T00:00:00Z
GRPN,"Groupon, Inc.",NASDAQ,Communication Services,8.85,"{'dist_to_52w_high_pct': 5.48, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 59.75, 'ma10': 95.0, 'ma20': 93.62, 'ma50': 85.58, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 41.19, 'breakout': {'score': 6.0, 'donchian20_prev': 97.91, 'donchian55_prev': 97.91, 'atr14': 3.4507, 'vol_ratio_3_20': 1.508, 'breakout_strength_atr': 0.4492, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.47, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.75, 'extension_adj': 0.0}, 'data_gaps': []}",6.0,0.25,99.45999908447266,528182272,207923891.66856003,2026-02-19T00:00:00Z
PAR,PAR Technology Corporation,NYSE,Technology,8.65,"{'dist_to_52w_high_pct': 3.95, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.2, 'rsi14': 61.75, 'ma10': 57.26, 'ma20': 56.47, 'ma50': 54.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.43, 'breakout': {'score': 4.0, 'donchian20_prev': 59.55, 'donchian55_prev': 62.23, 'atr14': 2.1214, 'vol_ratio_3_20': 1.196, 'breakout_strength_atr': 0.1037, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.41, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,59.77000045776367,876360384,566408301.0116768,2026-02-19T00:00:00Z
PFE,Pfizer Inc.,NYSE,Healthcare,8.65,"{'dist_to_52w_high_pct': 3.95, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.2, 'rsi14': 61.75, 'ma10': 57.26, 'ma20': 56.47, 'ma50': 54.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.43, 'breakout': {'score': 4.0, 'donchian20_prev': 59.55, 'donchian55_prev': 62.23, 'atr14': 2.1214, 'vol_ratio_3_20': 1.196, 'breakout_strength_atr': 0.1037, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.55, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.41, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,59.77000045776367,152718114816,566408301.0116768,2026-02-19T00:00:00Z
GLDD,Great Lakes Dredge & Dock Corporation,NASDAQ,Industrials,8.65,"{'dist_to_52w_high_pct': 1.92, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.47, 'rsi14': 55.27, 'ma10': 26.24, 'ma20': 25.94, 'ma50': 23.87, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 126.12, 'breakout': {'score': 4.0, 'donchian20_prev': 28.81, 'donchian55_prev': 28.81, 'atr14': 2.0629, 'vol_ratio_3_20': 1.4689, 'breakout_strength_atr': 0.1454, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 7.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.82, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,29.110000610351562,1149414656,124681049.46738167,2026-02-19T00:00:00Z
LZM,Lifezone Metals Limited,NYSE,Basic Materials,8.25,"{'dist_to_52w_high_pct': 2.05, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 67.94, 'ma10': 138.65, 'ma20': 134.0, 'ma50': 131.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.07, 'breakout': {'score': 0.0, 'donchian20_prev': 141.95, 'donchian55_prev': 141.95, 'atr14': 2.965, 'vol_ratio_3_20': 0.7181, 'breakout_strength_atr': -0.9815, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.13, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.28, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,139.0399932861328,358596832,468630583.2720375,2026-02-19T00:00:00Z
CLBK,"Columbia Financial, Inc.",NASDAQ,Financial Services,8.25,"{'dist_to_52w_high_pct': 2.46, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 68.51, 'ma10': 105.84, 'ma20': 103.54, 'ma50': 101.98, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 20.27, 'breakout': {'score': 0.0, 'donchian20_prev': 108.54, 'donchian55_prev': 108.54, 'atr14': 2.1046, 'vol_ratio_3_20': 0.7522, 'breakout_strength_atr': -1.2686, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.99, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.51, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,105.87000274658203,1895373568,93421083.1844986,2026-02-19T00:00:00Z
AMGN,Amgen Inc.,NASDAQ,Healthcare,8.25,"{'dist_to_52w_high_pct': 1.94, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.02, 'rsi14': 66.07, 'ma10': 109.32, 'ma20': 105.47, 'ma50': 99.28, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 24.5, 'breakout': {'score': 0.0, 'donchian20_prev': 112.97, 'donchian55_prev': 112.97, 'atr14': 3.1671, 'vol_ratio_3_20': 1.0163, 'breakout_strength_atr': -0.4357, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.12, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,111.58999633789062,202419896320,898146640.7348893,2026-02-19T00:00:00Z
SFBC,"Sound Financial Bancorp, Inc.",NCM,Financial Services,8.25,"{'dist_to_52w_high_pct': 1.75, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 58.65, 'ma10': 68.1, 'ma20': 67.78, 'ma50': 63.29, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.62, 'breakout': {'score': 0.0, 'donchian20_prev': 70.09, 'donchian55_prev': 70.09, 'atr14': 2.1293, 'vol_ratio_3_20': 0.795, 'breakout_strength_atr': -0.5777, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.21, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,68.86000061035156,104343992,273036965.26375276,2026-02-19T00:00:00Z
AROW,Arrow Financial Corporation,NASDAQ,Financial Services,8.25,"{'dist_to_52w_high_pct': 2.1, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.02, 'rsi14': 68.51, 'ma10': 70.43, 'ma20': 69.9, 'ma50': 68.72, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 39.4, 'breakout': {'score': 0.0, 'donchian20_prev': 75.0, 'donchian55_prev': 75.0, 'atr14': 1.9375, 'vol_ratio_3_20': 1.0207, 'breakout_strength_atr': -0.6865, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.63, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.87, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,73.66999816894531,571475648,193400936.84108886,2026-02-19T00:00:00Z
YOU,"Clear Secure, Inc.",NYSE,Technology,8.25,"{'dist_to_52w_high_pct': 0.42, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 53.87, 'ma10': 207.28, 'ma20': 206.65, 'ma50': 194.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 42.98, 'breakout': {'score': 0.0, 'donchian20_prev': 225.0, 'donchian55_prev': 225.0, 'atr14': 11.9968, 'vol_ratio_3_20': 0.922, 'breakout_strength_atr': -0.0292, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.34, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.68, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,224.64999389648438,4516721664,149395882.110202,2026-02-19T00:00:00Z
SFST,"Southern First Bancshares, Inc.",NGM,Financial Services,8.25,"{'dist_to_52w_high_pct': 3.94, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 69.54, 'ma10': 393.88, 'ma20': 377.61, 'ma50': 348.47, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 41.07, 'breakout': {'score': 0.0, 'donchian20_prev': 449.9, 'donchian55_prev': 449.9, 'atr14': 27.1896, 'vol_ratio_3_20': 0.7473, 'breakout_strength_atr': -0.6517, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.29, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.36, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,432.17999267578125,490186112,161467698.61612242,2026-02-19T00:00:00Z
AIV,Apartment Investment and Management Company,NYSE,Real Estate,8.25,"{'dist_to_52w_high_pct': 0.42, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 53.87, 'ma10': 207.28, 'ma20': 206.65, 'ma50': 194.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 42.98, 'breakout': {'score': 0.0, 'donchian20_prev': 225.0, 'donchian55_prev': 225.0, 'atr14': 11.9968, 'vol_ratio_3_20': 0.922, 'breakout_strength_atr': -0.0292, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.34, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.68, 'extension_adj': 0.0}, 'data_gaps': []}",0.0,0.25,224.64999389648438,847164160,149395882.110202,2026-02-19T00:00:00Z
