Ticker,Last,RVOL,ATR%,RSI14,Dist_to_52W_High%,$ADV20,MA20,MA50,Above_MA20,Above_MA50,Ret20d%,Ret5d%,Setup,Score,Is_Leveraged_ETF
NCMI,80.94,2.65,4.44,57.0,2.73,385213074.0,73.39,76.92,1,1,3.0,16.76,Breakout,23.2,False
NNOX,80.94,2.65,4.44,57.0,2.73,385213074.0,73.39,76.92,1,1,3.0,16.76,Breakout,23.2,False
